episode,wall_s,steps,p0_transitions,train_calls,epsilon
228,0.056916,80,22,22,0.1
229,0.045484,73,23,23,0.1
230,0.048607,65,21,21,0.1
231,0.042028,67,16,16,0.1
232,0.038452,71,16,16,0.1
233,0.037862,69,20,20,0.1
234,0.042755,68,22,22,0.1
235,0.03263,69,17,17,0.1
236,0.037555,78,20,20,0.1
237,0.042253,76,20,20,0.1
238,0.034798,78,17,17,0.1
239,0.041673,76,21,21,0.1
240,0.039623,78,20,20,0.1
241,0.046616,72,21,21,0.1
242,0.040428,78,18,18,0.1
243,0.025091,69,12,12,0.1
244,0.034001,71,17,17,0.1
245,0.051081,86,17,17,0.1
246,0.047754,79,22,22,0.1
247,0.027511,59,14,14,0.1
248,0.035406,75,18,18,0.1
249,0.033116,63,17,17,0.1
250,0.047006,84,23,23,0.1
251,0.042491,73,20,20,0.1
252,0.041185,77,16,16,0.1
253,0.042293,53,19,19,0.1
254,0.050442,84,19,19,0.1
255,0.052767,72,17,17,0.1
256,0.059388,64,14,14,0.1
257,0.04132,78,16,16,0.1
258,0.065805,74,21,21,0.1
259,0.040906,65,14,14,0.1
260,0.062292,76,21,21,0.1
261,0.050106,73,19,19,0.1
262,0.039981,60,17,17,0.1
263,0.08982,78,21,21,0.1
264,0.039602,68,17,17,0.1
265,0.04556,78,20,20,0.1
266,0.052737,69,21,21,0.1
267,0.037812,71,16,16,0.1
268,0.050153,76,20,20,0.1
269,0.049428,71,19,19,0.1
270,0.03711,62,15,15,0.1
271,0.076591,76,23,23,0.1
272,0.052178,77,22,22,0.1
273,0.030835,58,14,14,0.1
274,0.037964,72,18,18,0.1
275,0.040185,76,19,19,0.1
276,0.051658,65,21,21,0.1
277,0.044594,75,20,20,0.1
278,0.048868,76,21,21,0.1
279,0.047508,71,19,19,0.1
280,0.112919,69,23,23,0.1
281,0.051227,75,20,20,0.1
282,0.051954,78,20,20,0.1
283,0.048685,75,20,20,0.1
284,0.038145,74,16,16,0.1
285,0.05017,72,22,22,0.1
286,0.049521,69,19,19,0.1
287,0.047423,65,16,16,0.1
288,0.056198,85,21,21,0.1
289,0.033155,67,17,17,0.1
290,0.044767,69,21,21,0.1
291,0.043199,71,22,22,0.1
292,0.076667,77,23,23,0.1
293,0.054951,68,21,21,0.1
294,0.041551,63,18,18,0.1
295,0.035105,75,17,17,0.1
296,0.056053,76,22,22,0.1
297,0.026794,62,13,13,0.1
298,0.044945,66,21,21,0.1
299,0.044897,75,21,21,0.1
300,0.038097,65,19,19,0.1
301,0.039107,66,12,12,0.1
302,0.057597,62,20,20,0.1
303,0.081086,63,19,19,0.1
304,0.039832,77,20,20,0.1
305,0.036301,64,18,18,0.1
306,0.041391,76,22,22,0.1
307,0.058933,71,19,19,0.1
308,0.044154,69,16,16,0.1
309,0.044568,78,22,22,0.1
310,0.047322,79,17,17,0.1
311,0.041169,63,16,16,0.1
312,0.087616,71,16,16,0.1
313,0.079779,77,20,20,0.1
314,0.064362,64,18,18,0.1
315,0.056659,63,15,15,0.1
316,0.077266,59,17,17,0.1
317,0.060014,65,15,15,0.1
318,0.047166,75,13,13,0.1
319,0.042071,63,14,14,0.1
320,0.046959,67,18,18,0.1
321,0.076367,79,22,22,0.1
322,0.051171,68,19,19,0.1
323,0.050112,66,22,22,0.1
324,0.048697,70,19,19,0.1
325,0.045607,78,19,19,0.1
326,0.042929,71,20,20,0.1
327,0.039161,71,17,17,0.1
328,0.028505,67,14,14,0.1
329,0.039686,79,20,20,0.1
330,0.030819,58,15,15,0.1
331,0.041533,80,21,21,0.1
332,0.036882,75,18,18,0.1
333,0.04308,77,22,22,0.1
334,0.032984,75,17,17,0.1
335,0.041754,57,17,17,0.1
336,0.039959,79,20,20,0.1
337,0.036586,74,19,19,0.1
338,0.041209,73,21,21,0.1
339,0.033454,69,17,17,0.1
340,0.033683,70,17,17,0.1
341,0.018325,56,7,7,0.1
342,0.041566,68,19,19,0.1
343,0.034809,58,17,17,0.1
344,0.034045,66,18,18,0.1
345,0.021988,63,11,11,0.1
346,0.025298,63,13,13,0.1
347,0.040409,82,21,21,0.1
348,0.039346,71,20,20,0.1
349,0.03492,63,18,18,0.1
350,0.026554,68,13,13,0.1
351,0.032872,75,17,17,0.1
352,0.042605,77,22,22,0.1
353,0.040979,72,19,19,0.1
354,0.045309,64,20,20,0.1
355,0.028787,67,14,14,0.1
356,0.048889,67,22,22,0.1
357,0.070861,77,21,21,0.1
358,0.041372,79,18,18,0.1
359,0.054097,79,22,22,0.1
360,0.031974,66,15,15,0.1
361,0.038776,62,18,18,0.1
362,0.026387,62,13,13,0.1
363,0.037828,66,18,18,0.1
364,0.046632,81,19,19,0.1
365,0.026509,59,12,12,0.1
366,0.050325,77,22,22,0.1
367,0.03756,67,15,15,0.1
368,0.047059,66,18,18,0.1
369,0.034846,71,17,17,0.1
370,0.037761,71,20,20,0.1
371,0.027157,61,14,14,0.1
372,0.03538,64,18,18,0.1
373,0.044487,70,22,22,0.1
374,0.042729,74,19,19,0.1
375,0.04536,75,21,21,0.1
376,0.047674,70,20,20,0.1
377,0.121408,75,19,19,0.1
378,0.046445,69,21,21,0.1
379,0.043988,67,16,16,0.1
380,0.047475,76,18,18,0.1
381,0.032563,72,13,13,0.1
382,0.068736,67,21,21,0.1
383,0.029574,61,12,12,0.1
384,0.054481,81,23,23,0.1
385,0.049356,76,16,16,0.1
386,0.039209,79,18,18,0.1
387,0.039965,74,19,19,0.1
388,0.046317,76,21,21,0.1
389,0.051418,72,21,21,0.1
390,0.036356,71,16,16,0.1
391,0.045655,72,19,19,0.1
392,0.035913,72,16,16,0.1
393,0.048096,73,21,21,0.1
394,0.046555,79,18,18,0.1
395,0.043943,64,20,20,0.1
396,0.047493,63,20,20,0.1
397,0.073678,83,22,22,0.1
398,0.073268,82,25,25,0.1
399,0.052817,67,21,21,0.1
400,0.050792,73,21,21,0.1
401,0.055067,69,22,22,0.1
402,0.038431,70,11,11,0.1
403,0.096074,67,20,20,0.1
404,0.057432,75,20,20,0.1
405,0.031999,72,13,13,0.1
406,0.048282,68,18,18,0.1
407,0.053452,70,21,21,0.1
408,0.053695,77,22,22,0.1
409,0.035705,67,14,14,0.1
410,0.057547,75,23,23,0.1
411,0.051352,80,20,20,0.1
412,0.049043,73,23,23,0.1
413,0.048469,60,22,22,0.1
414,0.039734,61,18,18,0.1
415,0.043647,75,19,19,0.1
416,0.031492,71,13,13,0.1
417,0.045906,63,17,17,0.1
418,0.040201,72,17,17,0.1
419,0.045569,79,22,22,0.1
420,0.0579,73,23,23,0.1
421,0.053547,77,21,21,0.1
422,0.036871,69,16,16,0.1
423,0.054082,69,20,20,0.1
424,0.04118,60,13,13,0.1
425,0.076266,64,19,19,0.1
426,0.041965,78,19,19,0.1
427,0.266253,68,21,21,0.1
428,0.041226,68,21,21,0.1
429,0.034501,65,16,16,0.1
430,0.03772,75,19,19,0.1
431,0.046245,76,19,19,0.1
432,0.039461,75,20,20,0.1
433,0.038943,67,20,20,0.1
434,0.03691,62,18,18,0.1
435,0.035524,73,18,18,0.1
436,0.027778,61,14,14,0.1
437,0.036369,71,18,18,0.1
438,0.034448,65,18,18,0.1
439,0.045567,81,24,24,0.1
440,0.035154,68,17,17,0.1
441,0.044395,81,22,22,0.1
442,0.029969,66,15,15,0.1
443,0.038056,71,19,19,0.1
444,0.038508,61,20,20,0.1
445,0.037075,69,19,19,0.1
446,0.03782,66,19,19,0.1
447,0.065835,82,21,21,0.1
448,0.055213,75,19,19,0.1
449,0.034154,68,17,17,0.1
450,0.04021,67,17,17,0.1
451,0.038222,66,16,16,0.1
452,0.040437,84,18,18,0.1
453,0.029726,62,14,14,0.1
454,0.049824,81,21,21,0.1
455,0.045685,71,21,21,0.1
456,0.04006,72,16,16,0.1
457,0.078228,64,13,13,0.1
458,0.063448,69,18,18,0.1
459,0.057108,67,21,21,0.1
460,0.044823,64,17,17,0.1
461,0.035525,75,13,13,0.1
462,0.05613,69,20,20,0.1
463,0.052205,72,21,21,0.1
464,0.050464,87,20,20,0.1
465,0.034945,80,15,15,0.1
466,0.047396,71,18,18,0.1
467,0.047383,66,20,20,0.1
468,0.047259,67,20,20,0.1
469,0.024092,58,11,11,0.1
470,0.046011,65,20,20,0.1
471,0.034826,76,15,15,0.1
472,0.025459,58,11,11,0.1
473,0.038316,58,15,15,0.1
474,0.050722,81,21,21,0.1
475,0.035918,70,17,17,0.1
476,0.045739,72,22,22,0.1
477,0.037764,75,18,18,0.1
478,0.039509,75,19,19,0.1
479,0.040892,68,21,21,0.1
480,0.038819,73,20,20,0.1
481,0.043067,62,22,22,0.1
482,0.033639,63,17,17,0.1
483,0.036189,66,16,16,0.1
484,0.045353,69,19,19,0.1
485,0.033415,71,17,17,0.1
486,0.036455,79,18,18,0.1
487,0.039256,66,20,20,0.1
488,0.045939,72,17,17,0.1
489,0.034817,68,17,17,0.1
490,0.040208,67,17,17,0.1
491,0.025244,64,12,12,0.1
492,0.042677,78,22,22,0.1
493,0.046785,88,22,22,0.1
494,0.039615,73,18,18,0.1
495,0.042642,73,19,19,0.1
496,0.038646,72,19,19,0.1
497,0.030163,69,15,15,0.1
498,0.044736,76,18,18,0.1
499,0.046801,73,20,20,0.1
500,0.041287,65,20,20,0.1
501,0.0263,71,13,13,0.1
502,0.034038,68,13,13,0.1
503,0.066644,73,20,20,0.1
504,0.05893,76,21,21,0.1
505,0.037487,79,16,16,0.1
506,0.036661,69,17,17,0.1
507,0.041749,76,18,18,0.1
508,0.044801,71,22,22,0.1
509,0.0349,71,16,16,0.1
510,0.038905,63,17,17,0.1
511,0.044709,78,23,23,0.1
512,0.024286,65,12,12,0.1
513,0.034878,68,17,17,0.1
514,0.030742,64,16,16,0.1
515,0.035923,72,18,18,0.1
516,0.055534,73,22,22,0.1
517,0.049702,77,21,21,0.1
518,0.049873,75,16,16,0.1
519,0.041017,64,16,16,0.1
520,0.049785,75,21,21,0.1
521,0.044665,83,20,20,0.1
522,0.055623,72,21,21,0.1
523,0.051362,61,19,19,0.1
524,0.053362,74,22,22,0.1
525,0.05233,73,21,21,0.1
526,0.038881,75,15,15,0.1
527,0.053951,67,17,17,0.1
528,0.050383,74,21,21,0.1
529,0.040193,69,17,17,0.1
530,0.043915,76,18,18,0.1
531,0.033925,68,14,14,0.1
532,0.033839,69,15,15,0.1
533,0.039316,69,18,18,0.1
534,0.042694,66,18,18,0.1
535,0.034281,72,16,16,0.1
536,0.043604,68,21,21,0.1
537,0.045959,74,21,21,0.1
538,0.040676,79,16,16,0.1
539,0.051659,63,17,17,0.1
540,0.068237,57,19,19,0.1
541,0.05384,73,21,21,0.1
542,0.038091,61,16,16,0.1
543,0.039355,66,17,17,0.1
544,0.01846,57,9,9,0.1
545,0.035713,79,18,18,0.1
546,0.044699,68,16,16,0.1
547,0.052366,67,15,15,0.1
548,0.05742,67,19,19,0.1
549,0.045331,68,14,14,0.1
550,0.050441,57,19,19,0.1
551,0.08641,72,22,22,0.1
552,0.061193,66,18,18,0.1
553,0.037236,63,13,13,0.1
554,0.037492,66,13,13,0.1
555,0.034579,66,13,13,0.1
556,0.05108,71,20,20,0.1
557,0.056851,76,21,21,0.1
558,0.038505,62,16,16,0.1
559,0.03687,78,15,15,0.1
560,0.050285,72,19,19,0.1
561,0.036296,62,16,16,0.1
562,0.038926,68,17,17,0.1
563,0.036958,66,16,16,0.1
564,0.031009,69,12,12,0.1
565,0.03747,73,15,15,0.1
566,0.029757,71,12,12,0.1
567,0.043583,71,17,17,0.1
568,0.036652,70,15,15,0.1
569,0.052245,68,20,20,0.1
570,0.046642,73,16,16,0.1
571,0.046316,72,21,21,0.1
572,0.036428,70,16,16,0.1
573,0.036369,75,17,17,0.1
574,0.040711,83,19,19,0.1
575,0.049418,72,21,21,0.1
576,0.045324,70,16,16,0.1
577,0.041231,63,16,16,0.1
578,0.055284,71,20,20,0.1
579,0.053603,74,21,21,0.1
580,0.061318,80,24,24,0.1
581,0.055838,80,24,24,0.1
582,0.048853,70,20,20,0.1
583,0.046519,79,21,21,0.1
584,0.047249,78,20,20,0.1
585,0.045083,75,21,21,0.1
586,0.033551,63,15,15,0.1
587,0.049042,77,19,19,0.1
588,0.029513,66,12,12,0.1
589,0.049576,77,22,22,0.1
590,0.037582,71,15,15,0.1
591,0.046845,63,17,17,0.1
592,0.048183,61,17,17,0.1
593,0.047549,76,19,19,0.1
594,0.053429,71,20,20,0.1
595,0.040174,68,19,19,0.1
596,0.044747,71,15,15,0.1
597,0.049149,62,14,14,0.1
598,0.036422,81,18,18,0.1
599,0.024532,69,11,11,0.1
600,0.046576,69,20,20,0.1
601,0.039348,76,20,20,0.1
602,0.032716,70,16,16,0.1
603,0.048772,74,15,15,0.1
604,0.035473,61,13,13,0.1
605,0.053815,76,22,22,0.1
606,0.043468,77,20,20,0.1
607,0.032228,66,16,16,0.1
608,0.040436,73,20,20,0.1
609,0.034606,77,17,17,0.1
610,0.042311,78,21,21,0.1
611,0.032896,68,16,16,0.1
612,0.034731,66,18,18,0.1
613,0.036426,66,19,19,0.1
614,0.020355,54,10,10,0.1
615,0.025535,76,12,12,0.1
616,0.036416,75,18,18,0.1
617,0.053119,75,17,17,0.1
618,0.042867,80,18,18,0.1
619,0.023632,72,10,10,0.1
620,0.054422,67,24,24,0.1
621,0.045803,69,18,18,0.1
622,0.045888,69,18,18,0.1
623,0.036205,74,15,15,0.1
624,0.050776,81,21,21,0.1
625,0.052795,73,22,22,0.1
626,0.04581,63,18,18,0.1
627,0.021436,61,8,8,0.1
628,0.052527,65,19,19,0.1
629,0.070012,75,21,21,0.1
630,0.0348,70,14,14,0.1
631,0.043236,81,18,18,0.1
632,0.043862,69,17,17,0.1
633,0.054396,68,20,20,0.1
634,0.054065,66,17,17,0.1
635,0.034125,77,16,16,0.1
636,0.039246,71,19,19,0.1
637,0.039649,75,20,20,0.1
638,0.044671,84,22,22,0.1
639,0.045254,74,22,22,0.1
640,0.052978,75,19,19,0.1
641,0.035629,73,14,14,0.1
642,0.049518,87,21,21,0.1
643,0.046838,88,20,20,0.1
644,0.04095,73,20,20,0.1
645,0.045847,70,23,23,0.1
646,0.031512,71,16,16,0.1
647,0.041718,80,21,21,0.1
648,0.047204,75,16,16,0.1
649,0.046433,60,15,15,0.1
650,0.034123,66,13,13,0.1
651,0.050702,84,23,23,0.1
652,0.037561,66,18,18,0.1
653,0.04195,72,21,21,0.1
654,0.068508,74,18,18,0.1
655,0.041964,67,16,16,0.1
656,0.193155,71,18,18,0.1
657,0.095087,64,16,16,0.1
658,0.065476,74,17,17,0.1
659,0.108276,77,22,22,0.1
660,0.080974,67,17,17,0.1
661,0.055076,74,16,16,0.1
662,0.083847,75,18,18,0.1
663,0.088624,71,21,21,0.1
664,0.07942,75,22,22,0.1
665,0.051719,70,19,19,0.1
666,0.044095,73,18,18,0.1
667,0.082267,88,25,25,0.1
668,0.049898,66,21,21,0.1
669,0.062427,73,23,23,0.1
670,0.075759,71,21,21,0.1
671,0.040789,69,15,15,0.1
672,0.036842,77,16,16,0.1
673,0.061733,71,21,21,0.1
674,0.055955,81,24,24,0.1
675,0.094286,74,21,21,0.1
676,0.137963,71,17,17,0.1
677,0.142982,76,24,24,0.1
678,0.134824,78,24,24,0.1
679,0.095027,74,21,21,0.1
680,0.045755,81,18,18,0.1
681,0.060126,73,20,20,0.1
682,0.052355,81,24,24,0.1
683,0.048714,76,16,16,0.1
684,0.072366,71,23,23,0.1
685,0.062292,69,19,19,0.1
686,0.060223,88,24,24,0.1
687,0.049084,67,21,21,0.1
688,0.059655,72,21,21,0.1
689,0.063518,73,19,19,0.1
690,0.066145,68,22,22,0.1
691,0.099417,71,23,23,0.1
692,0.07189,68,24,24,0.1
693,0.049079,67,21,21,0.1
694,0.082338,77,26,26,0.1
695,0.042187,86,18,18,0.1
696,0.045256,79,21,21,0.1
697,0.073342,75,22,22,0.1
698,0.056269,73,20,20,0.1
699,0.064011,83,25,25,0.1
700,0.064133,74,24,24,0.1
701,0.053937,76,19,19,0.1
702,0.065371,72,15,15,0.1
703,0.119574,70,24,24,0.1
704,0.064937,80,23,23,0.1
705,0.044134,72,16,16,0.1
706,0.04826,67,21,21,0.1
707,0.056356,85,25,25,0.1
708,0.052913,76,23,23,0.1
709,0.058584,85,24,24,0.1
710,0.055271,69,24,24,0.1
711,0.067812,75,24,24,0.1
712,0.088053,68,23,23,0.1
713,0.058538,67,25,25,0.1
714,0.068623,74,25,25,0.1
715,0.060779,71,21,21,0.1
716,0.054468,72,22,22,0.1
717,0.067763,91,26,26,0.1
718,0.045656,66,18,18,0.1
719,0.067154,78,25,25,0.1
720,0.039917,63,19,19,0.1
721,0.051295,66,22,22,0.1
722,0.057701,76,22,22,0.1
723,0.061657,68,21,21,0.1
724,0.040476,75,17,17,0.1
725,0.049333,62,23,23,0.1
726,0.04772,65,21,21,0.1
727,0.050456,74,22,22,0.1
728,0.048664,66,22,22,0.1
729,0.053284,74,24,24,0.1
730,0.052539,68,23,23,0.1
731,0.037746,75,17,17,0.1
732,0.050206,79,25,25,0.1
733,0.049948,64,23,23,0.1
734,0.04863,75,22,22,0.1
735,0.059505,73,24,24,0.1
736,0.049912,67,23,23,0.1
737,0.053935,71,22,22,0.1
738,0.056488,79,24,24,0.1
739,0.054499,81,26,26,0.1
740,0.0532,80,25,25,0.1
741,0.049984,77,22,22,0.1
742,0.049303,83,20,20,0.1
743,0.054831,82,23,23,0.1
744,0.056405,68,22,22,0.1
745,0.040599,71,17,17,0.1
746,0.04664,72,23,23,0.1
747,0.051627,67,23,23,0.1
748,0.048606,77,22,22,0.1
749,0.042614,64,20,20,0.1
750,0.052797,65,24,24,0.1
751,0.045908,80,22,22,0.1
752,0.04757,63,22,22,0.1
753,0.091538,78,24,24,0.1
754,0.049368,70,22,22,0.1
755,0.029712,70,14,14,0.1
756,0.060846,81,22,22,0.1
757,0.053048,73,23,23,0.1
758,0.050606,74,22,22,0.1
759,0.057967,75,26,26,0.1
760,0.056782,72,24,24,0.1
761,0.052021,71,24,24,0.1
762,0.051286,69,23,23,0.1
763,0.050543,78,23,23,0.1
764,0.052754,72,22,22,0.1
765,0.047222,67,22,22,0.1
766,0.043521,61,21,21,0.1
767,0.03954,70,18,18,0.1
768,0.058979,91,26,26,0.1
769,0.047017,69,20,20,0.1
770,0.051214,75,23,23,0.1
771,0.053445,85,26,26,0.1
772,0.049423,75,23,23,0.1
773,0.04794,67,22,22,0.1
774,0.055447,67,24,24,0.1
775,0.064474,84,27,27,0.1
776,0.051005,75,21,21,0.1
777,0.045487,70,21,21,0.1
778,0.048922,77,22,22,0.1
779,0.052335,63,22,22,0.1
780,0.050665,70,21,21,0.1
781,0.055033,71,24,24,0.1
782,0.052307,77,22,22,0.1
783,0.050175,66,21,21,0.1
784,0.069561,63,22,22,0.1
785,0.057303,78,23,23,0.1
786,0.060892,66,21,21,0.1
787,0.057344,66,22,22,0.1
788,0.048174,69,19,19,0.1
789,0.067599,75,20,20,0.1
790,0.045233,78,16,16,0.1
791,0.028704,68,12,12,0.1
792,0.072085,72,25,25,0.1
793,0.063115,71,23,23,0.1
794,0.070329,66,22,22,0.1
795,0.04656,72,20,20,0.1
796,0.060834,83,27,27,0.1
797,0.057485,65,21,21,0.1
798,0.055874,84,25,25,0.1
799,0.051733,72,22,22,0.1
800,0.059159,79,25,25,0.1
801,0.069127,74,25,25,0.1
802,0.08028,78,25,25,0.1
803,0.057063,69,24,24,0.1
804,0.052149,57,21,21,0.1
805,0.048822,74,21,21,0.1
806,0.042358,70,17,17,0.1
807,0.063045,78,27,27,0.1
808,0.055307,71,24,24,0.1
809,0.053384,72,24,24,0.1
810,0.05811,73,24,24,0.1
811,0.060708,84,25,25,0.1
812,0.047616,60,19,19,0.1
813,0.059216,74,23,23,0.1
814,0.054388,68,23,23,0.1
