version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
11,2025-07-29 12:45:12,PPO,2000,500,500,4,64,True,False,14,65,"ppo,ppo,ppo,ppo",/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_11/train/ppo_model_11_agent_p0,/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_11/train
