episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds,eps_per_sec_total,eps_per_sec_window
14500,72,0.010517442948184907,0.0027280619833618402,0.0,0.0,0.0,255.2853154919576,56.79919337333291,68.47887532553581
15000,83,0.014198958058841527,0.0025943689979612827,0.0,0.0,0.0,262.29368690703996,57.18780416288167,71.34325086195847
15500,70,0.01200899900868535,0.003099365974776447,0.0,0.0,0.0,268.979925459018,57.625118207423974,74.78046080962555
16000,76,0.01610779797192663,0.0031090539414435625,0.0,0.0,0.0,275.7800940660527,58.017240345736504,73.52758863695732
16500,82,0.011427497956901789,0.0026433729799464345,0.0,0.0,0.0,282.52836358803324,58.401216042362954,74.09306910036622
17000,66,0.014756002929061651,0.0033198000164702535,0.0,0.0,0.0,289.025739804958,58.81829075663654,76.95414014930681
17500,72,0.011695592082105577,0.002918089972808957,0.0,0.0,0.0,296.08111690101214,59.10542415932158,70.867934228439
18000,77,0.014439225080423057,0.0032100100070238113,0.0,0.0,0.0,303.0815748570021,59.38995139672426,71.4238987139651
18500,91,0.014827748062089086,0.0026800240157172084,0.0,0.0,0.0,310.8875498230336,59.50704687444301,64.05349775983157
19000,81,0.016294672968797386,0.0026446880074217916,0.0,0.0,0.0,318.46407990006264,59.66135962951426,65.99327065511561
19500,78,0.015186871984042227,0.0028243479318916798,0.0,0.0,0.0,325.2194452310214,59.95951437082143,74.0152420341475
20000,77,42.92375146399718,0.0029360399348661304,40.27124004194047,2.635995693039149,0.0017156590474769473,375.1274690469727,53.315210562454546,10.018429137644855
20500,64,0.011889036046341062,0.00403457588981837,0.0,0.0,0.0,383.3987467880361,53.469136693171116,60.45015240120786
21000,77,0.012984509929083288,0.0025240740505978465,0.0,0.0,0.0,390.64385903195944,53.75740463971288,69.01204331504476
21500,71,0.011319180019199848,0.0023572189966216683,0.0,0.0,0.0,397.5322831720114,54.08365788168453,72.58554203897062
22000,80,0.015495099942199886,0.003092439961619675,0.0,0.0,0.0,404.63897918502335,54.369453096955304,70.35618226592604
22500,76,0.014761760015971959,0.003061183961108327,0.0,0.0,0.0,411.5082802369725,54.67690707716277,72.78760913501178
23000,68,0.011906892992556095,0.002503782045096159,0.0,0.0,0.0,418.5095140270423,54.95693461944532,71.41598395259614
23500,81,0.01953488204162568,0.005524451960809529,0.0,0.0,0.0,426.395877978066,55.11310313653841,63.40057383924044
24000,78,0.016494187992066145,0.0038676849799230695,0.0,0.0,0.0,433.9370387600502,55.30756274822403,66.30279004188542
24500,76,0.01545436610467732,0.0028528450056910515,0.0,0.0,0.0,441.35969076899346,55.51027996533385,67.36136887430123
25000,65,0.011292645940557122,0.00276111310813576,0.0,0.0,0.0,448.0816114930203,55.793407626568985,74.38350146153883
25500,76,0.014826321974396706,0.003271586960181594,0.0,0.0,0.0,455.196862654062,56.01971826281973,70.27158826629532
26000,89,0.01538329804316163,0.0030133120017126203,0.0,0.0,0.0,462.0454704250442,56.27151798735765,73.00753915540591
26500,76,0.012768359039910138,0.002534650033339858,0.0,0.0,0.0,469.0434259909671,56.49796699316779,71.44943909543954
27000,65,0.013235367950983346,0.003311794949695468,0.0,0.0,0.0,476.34102576901205,56.682079727251704,68.51567847064783
27500,82,0.012845240999013186,0.0025718179531395435,0.0,0.0,0.0,483.7389378549997,56.84884520965129,67.5866371738925
28000,84,0.015506886993534863,0.003163198009133339,0.0,0.0,0.0,491.05022166401614,57.02064425328376,68.38744235087516
28500,68,0.013121914933435619,0.0024648220278322697,0.0,0.0,0.0,497.94684979203157,57.23502420369378,72.49919681313588
29000,75,0.014569006976671517,0.0025699740508571267,0.0,0.0,0.0,504.81551637803204,57.44672867440805,72.79433260293727
29500,79,0.016257227980531752,0.0038907190319150686,0.0,0.0,0.0,511.6054524850333,57.66162158106203,73.63839543120854
30000,76,36.916981471003965,0.0028984389500692487,33.54628057801165,3.35823055007495,0.0012001809664070606,555.0230968469987,54.05180463736629,11.51605545044284
30500,76,0.014127713977359235,0.0032484009861946106,0.0,0.0,0.0,562.3655104939826,54.23518944682216,68.09749818513534
31000,78,0.016492064925841987,0.0040202520322054625,0.0,0.0,0.0,570.2027569219936,54.366625947830954,63.797917367119844
31500,91,0.019082634011283517,0.0036054298980161548,0.0,0.0,0.0,578.4614047450013,54.45479982175458,60.5425985846072
32000,78,0.016249915934167802,0.0029985610162839293,0.0,0.0,0.0,586.4437992799794,54.56618356147473,62.637846050962295
32500,64,0.013581693056039512,0.003289918997325003,0.0,0.0,0.0,594.6683986120624,54.65230719482318,60.79323500289791
33000,82,0.01828578789718449,0.0040419650031253695,0.0,0.0,0.0,603.7905710920459,54.65471237868877,54.81150472621943
33500,80,0.01543221203610301,0.004039696999825537,0.0,0.0,0.0,612.604465528042,54.684550774738895,56.72861226451568
34000,72,0.01391183293890208,0.002864242997020483,0.0,0.0,0.0,621.2933451100253,54.724552045505845,57.54481867107163
34500,71,0.013844928005710244,0.00274688599165529,0.0,0.0,0.0,629.3599730840651,54.81759481928755,61.98376838613438
35000,80,0.01589591905940324,0.0035231480142101645,0.0,0.0,0.0,637.4227733770385,54.90861240267821,62.013194154857274
35500,61,0.014828856918029487,0.003567759064026177,0.0,0.0,0.0,645.7675712250639,54.97333960677856,59.917568898126994
36000,84,0.01633295789361,0.0029474280308932066,0.0,0.0,0.0,654.0788976079784,55.03923170684,60.158869591241285
36500,75,0.01784986990969628,0.0043114840518683195,0.0,0.0,0.0,662.0553939449601,55.1313384556979,62.684163431735804
37000,75,0.016507860040292144,0.0030804109992459416,0.0,0.0,0.0,670.1140909950482,55.214478395848886,62.044769382977954
37500,73,0.015735407010652125,0.0033930731005966663,0.0,0.0,0.0,676.8430375610478,55.404278272741614,74.3058360020905
38000,74,0.012134158052504063,0.0031107639661058784,0.0,0.0,0.0,684.0375780130271,55.55250357791939,69.49714208118002
38500,72,0.01540176896378398,0.003313343971967697,0.0,0.0,0.0,690.8860838770634,55.725539851589645,73.0086255201536
39000,74,0.012459271005354822,0.0030479219276458025,0.0,0.0,0.0,697.8107890760293,55.88907567858025,72.20523988149887
39500,71,0.013173294020816684,0.0030687180114910007,0.0,0.0,0.0,705.0262515039649,56.02628258981625,69.29562796477016
40000,75,38.299047106993385,0.002578477025963366,34.84742764697876,3.4375415600370616,0.0015308100264519453,751.0269833350321,53.26040327123114,10.86939229219649
40500,67,0.009369163075461984,0.0024334649788215756,0.0,0.0,0.0,757.8461096109822,53.440928819690676,73.32317657225592
41000,68,0.013351663947105408,0.003550938912667334,0.0,0.0,0.0,764.555313252029,53.62594345935139,74.52449303237873
41500,80,0.012555779074318707,0.0024827300803735852,0.0,0.0,0.0,771.7499583290191,53.773893412129425,69.49613144908247
42000,77,0.014119029976427555,0.003067329991608858,0.0,0.0,0.0,778.6353075440275,53.94052850297331,72.61795798390683
42500,69,0.011703593074344099,0.0024742929963395,0.0,0.0,0.0,785.4724146439694,54.10756534239837,73.13034485071128
43000,76,0.010979500017128885,0.0025623429100960493,0.0,0.0,0.0,792.8626158100087,54.2338598674754,67.65715692526507
43500,81,0.017859057057648897,0.0031941640190780163,0.0,0.0,0.0,799.9242759620538,54.380147355427326,70.80488004725042
44000,81,0.013334892923012376,0.0026736200088635087,0.0,0.0,0.0,806.618748184992,54.54869490574862,74.68848676177643
44500,71,0.012270507053472102,0.0024050920037552714,0.0,0.0,0.0,813.397422789014,54.70880378181724,73.76073188456907
45000,78,0.011707684025168419,0.0025471339467912912,0.0,0.0,0.0,820.0849664399866,54.8723630373891,74.76586712481173
45500,73,0.017522112000733614,0.0032551679760217667,0.0,0.0,0.0,828.9157799549866,54.89098060417046,56.619925123625194
46000,73,0.011837289901450276,0.0034965460654348135,0.0,0.0,0.0,837.6355769590009,54.91648309280389,57.3407843978271
46500,70,0.012757000979036093,0.0028076249873265624,0.0,0.0,0.0,845.0288778470131,55.02770522881293,67.6287909248659
47000,75,0.010951487929560244,0.0026289740344509482,0.0,0.0,0.0,852.7290993320057,55.117152723904866,64.93319717809092
47500,64,0.01234543405007571,0.0032921689562499523,0.0,0.0,0.0,859.9712979829637,55.23440155666798,69.03980739797281
48000,72,0.015629758941940963,0.003429768024943769,0.0,0.0,0.0,867.09638769296,55.3571675321024,70.17455503732366
48500,64,0.011988722020760179,0.0030006369343027472,0.0,0.0,0.0,873.8770692270482,55.49979706287369,73.73890035778444
49000,73,0.012357291067019105,0.0026318480959162116,0.0,0.0,0.0,880.4220894189784,55.65512336513141,76.39395835882696
49500,79,0.015547075076028705,0.0033925080206245184,0.0,0.0,0.0,887.569634970976,55.77027204363371,69.95408372882059
50000,75,37.9414052660577,0.003113863989710808,33.944867231999524,3.977989972103387,0.001780307968147099,932.3653699420393,53.62704537504247,11.161776904050932
50500,76,0.012407274101860821,0.0029521960532292724,0.0,0.0,0.0,939.0993431140669,53.7749284676755,74.25037006042135
51000,74,0.0180809220764786,0.0033034379594027996,0.0,0.0,0.0,946.6229896519799,53.87572513820928,66.45713584236181
51500,72,0.011432409984990954,0.0024984939955174923,0.0,0.0,0.0,953.370048011071,54.01889865057094,74.10636953010587
52000,69,0.014041097019799054,0.0030837979866191745,0.0,0.0,0.0,960.2591089829803,54.152050747088154,72.57883215706717
52500,76,0.016960202949121594,0.0032446349505335093,0.0,0.0,0.0,967.7406444470398,54.25007237346958,66.83120094824687
53000,68,0.012245913036167622,0.0030522269662469625,0.0,0.0,0.0,975.2861470719799,54.34302554088097,66.26463800401467
53500,81,0.016624433919787407,0.0035799189936369658,0.0,0.0,0.0,983.029180360958,54.4236133258581,64.57417672628813
54000,75,0.021018494036979973,0.004975624033249915,0.0,0.0,0.0,992.98481016804,54.381496521444,50.222839708676354
54500,80,0.01851531898137182,0.0033616989385336637,0.0,0.0,0.0,1003.7395236339653,54.29695525258062,46.49124326595728
55000,78,0.029917469015344977,0.007513627060689032,0.0,0.0,0.0,1015.2202941980213,54.175433956870954,43.55108371953709
55500,75,0.024119795067235827,0.00480856595095247,0.0,0.0,0.0,1028.4634154440137,53.96400024208858,37.75544984542899
56000,64,0.022749700001440942,0.0037162089720368385,0.0,0.0,0.0,1037.5941479060566,53.9710060171525,54.76011941851686
56500,66,0.0163001730106771,0.004791902028955519,0.0,0.0,0.0,1046.7605020040646,53.97605268046368,54.54731452155634
57000,71,0.016700553009286523,0.003189717070199549,0.0,0.0,0.0,1056.3825289179804,53.9577269025675,51.96410324698635
57500,68,0.016961980029009283,0.005546916043385863,0.0,0.0,0.0,1065.6827495440375,53.95602023641832,53.762165447894056
58000,76,0.037862594006583095,0.003661470953375101,0.0,0.0,0.0,1075.5130963190459,53.92774871687343,50.86290559669239
58500,86,0.016353934071958065,0.003483615000732243,0.0,0.0,0.0,1085.564813717967,53.88899793061871,49.742743469257405
59000,66,0.10710251308046281,0.02779759094119072,0.0,0.0,0.0,1100.7312918009702,53.600729296490414,32.96744288710886
59500,73,0.026480037020519376,0.0048410899471491575,0.0,0.0,0.0,1114.154114351957,53.403743013243655,37.24998956819542
60000,70,55.40278183994815,0.0035512009635567665,49.9749072479317,5.407701160991564,0.0018261750228703022,1179.861340346979,50.85343332154177,7.60951314605613
60500,73,0.014150235918350518,0.004367921967059374,0.0,0.0,0.0,1191.529469785979,50.77507651645992,42.85177008139619
61000,75,0.01614317507483065,0.004715004935860634,0.0,0.0,0.0,1201.4138625350315,50.77351102915323,50.5847969312965
61500,67,0.016468135989271104,0.003278660005889833,0.0,0.0,0.0,1211.5471959069837,50.76153880572528,49.342105075111675
62000,83,0.018913288949988782,0.0034785839961841702,0.0,0.0,0.0,1222.0671951479744,50.733707807689505,47.528520539409485
62500,74,0.022825598949566483,0.0032587270252406597,0.0,0.0,0.0,1231.9536264110357,50.73242909481656,50.57436669469947
63000,73,0.07084463897626847,0.056621617055498064,0.0,0.0,0.0,1244.2973204250447,50.63098583100666,40.50651283420836
63500,70,0.01425337593536824,0.003166422015056014,0.0,0.0,0.0,1255.4015444410034,50.581425744760296,45.0279100350837
64000,78,0.016940279048867524,0.003306993981823325,0.0,0.0,0.0,1268.6685568559915,50.446588002941056,37.68746002190632
64500,73,0.021237073000520468,0.0035506460117176175,0.0,0.0,0.0,1278.970847671968,50.431172936744716,48.532895152272026
65000,79,0.017592768068425357,0.003794837975874543,0.0,0.0,0.0,1287.7354487630073,50.47620616675475,57.04766193080746
65500,83,0.01833700097631663,0.003521887003444135,0.0,0.0,0.0,1297.056599183008,50.49895281459362,53.641447404081084
66000,75,0.015128795988857746,0.0031613250030204654,0.0,0.0,0.0,1306.443057409022,50.51884934877547,53.26822833071201
66500,66,0.02711360203102231,0.0039211459225043654,0.0,0.0,0.0,1315.7076411510352,50.543143415829874,53.96896546280768
67000,74,0.02409527194686234,0.012415078934282064,0.0,0.0,0.0,1325.2701333729783,50.55573072448001,52.287624229659215
67500,85,0.017596408957615495,0.0037383110029622912,0.0,0.0,0.0,1335.1850280259969,50.554790971402156,50.429179280061874
68000,52,0.015134448069147766,0.003297728020697832,0.0,0.0,0.0,1345.1586330799619,50.55165861315763,50.13232399865535
68500,75,0.015088505111634731,0.0031950200209394097,0.0,0.0,0.0,1354.5044103229884,50.57200218614706,53.500098172474765
69000,69,0.015438453061506152,0.0033394559286534786,0.0,0.0,0.0,1364.780967897037,50.55756317170856,48.654425024839895
69500,77,0.025095707969740033,0.006959557067602873,0.0,0.0,0.0,1376.5572820140515,50.48827310572504,42.458106588512315
70000,68,51.3725827189628,0.003526819054968655,45.490811545052566,5.8630417310632765,0.0016333280364051461,1439.8669899919769,48.615601639975125,7.897682929991368
70500,81,0.021224112948402762,0.004661225015297532,0.0,0.0,0.0,1449.5710336590419,48.635077800942405,51.52491241326273
71000,75,0.018488214001990855,0.0034085760125890374,0.0,0.0,0.0,1458.91856706806,48.66618439347601,53.49004685210571
71500,86,0.017045406042598188,0.00334956799633801,0.0,0.0,0.0,1467.9073318550363,48.708796835045035,55.624995408094144
72000,85,0.02031448797788471,0.004355568089522421,0.0,0.0,0.0,1477.1139667649986,48.74369995815958,54.30865944938912
72500,76,0.014393256977200508,0.0034907780354842544,0.0,0.0,0.0,1487.3981360970065,48.742833704392666,48.6184137831947
73000,72,0.014446267043240368,0.0032951569883152843,0.0,0.0,0.0,1497.7972280390095,48.73823948491027,48.0811211967892
73500,70,0.020463201100938022,0.004768554004840553,0.0,0.0,0.0,1507.9911817030516,48.74033806815282,49.048682824966114
74000,77,0.019917838042601943,0.003440061933360994,0.0,0.0,0.0,1518.4260680190055,48.734674383286325,47.9161904462293
74500,76,0.01749186508823186,0.003499962971545756,0.0,0.0,0.0,1528.746250289958,48.732744224798296,48.448756705326346
75000,74,0.015540014021098614,0.0041821240447461605,0.0,0.0,0.0,1538.8321119450266,48.738260280520656,49.574346456430746
75500,74,0.015066344989463687,0.003490644972771406,0.0,0.0,0.0,1548.695509199053,48.7507063535341,50.692473102600324
76000,78,0.016762728919275105,0.003588516963645816,0.0,0.0,0.0,1559.8055131620495,48.72402319307888,45.00448439670474
76500,74,0.01866330101620406,0.0037135810125619173,0.0,0.0,0.0,1571.075365100056,48.69276274033359,44.366155185570726
77000,67,0.017615424003452063,0.00476370204705745,0.0,0.0,0.0,1580.365192839061,48.7229156582933,53.82231124702797
77500,77,0.017766202916391194,0.0037222320679575205,0.0,0.0,0.0,1590.4006318310276,48.72985991634968,49.82343078367062
78000,84,0.018580024945549667,0.0036835740320384502,0.0,0.0,0.0,1599.764626268996,48.75717259851733,53.39601633813887
78500,74,0.017285914975218475,0.0033546220511198044,0.0,0.0,0.0,1610.8502843499882,48.73202727941684,45.10332145795755
79000,82,0.02286535408347845,0.003488229005597532,0.0,0.0,0.0,1623.1580263350625,48.670553771264366,40.624836026490996
79500,79,0.016932224039919674,0.0034840169828385115,0.0,0.0,0.0,1638.2863393810112,48.52631563175778,33.05061168957609
80000,68,58.38711978099309,0.0036011639749631286,52.22751562297344,6.124385169940069,0.002720818971283734,1710.6318517629988,46.76634538141622,6.91127871705403
80500,60,0.014034527004696429,0.003320466959849,0.0,0.0,0.0,1719.68613198807,46.810867694174355,55.2225011343817
81000,84,0.019705901970155537,0.0045937770046293736,0.0,0.0,0.0,1729.112776885042,46.84483342140337,53.0411408793609
81500,61,0.014454286894761026,0.003407226991839707,0.0,0.0,0.0,1739.2926268470474,46.85812999031765,49.116637461865096
82000,88,0.03404569101985544,0.003566075931303203,0.0,0.0,0.0,1749.5102543999674,46.870259716267675,48.93503872698009
82500,69,0.016987238079309464,0.0033642660127952695,0.0,0.0,0.0,1758.2140022210078,46.9226157315233,57.44651732570874
83000,77,0.014426356996409595,0.0035884759854525328,0.0,0.0,0.0,1766.8067298120586,46.97740765840812,58.18874096750645
83500,76,0.031622491078451276,0.0050282219890505075,0.0,0.0,0.0,1776.2757380109979,47.00846733035939,52.80384064468451
84000,72,0.016090143006294966,0.003462906926870346,0.0,0.0,0.0,1786.0212540749926,47.03191510646656,51.30564628047495
84500,76,0.015981112024746835,0.004175223060883582,0.0,0.0,0.0,1795.0459138379665,47.07400481992772,55.40375073766049
85000,71,0.020784803899005055,0.003594644949771464,0.0,0.0,0.0,1804.4293432580307,47.106305557260676,53.2854223777578
85500,84,0.016667208983562887,0.003245220985263586,0.0,0.0,0.0,1814.257774333004,47.12671000207417,50.87281949539068
86000,78,0.018601400079205632,0.003365725977346301,0.0,0.0,0.0,1824.1702204770409,47.14472313746578,50.441635973052534
86500,74,0.01642092503607273,0.0032210779609158635,0.0,0.0,0.0,1833.4758364630397,47.178151072264605,53.73099435354886
87000,74,0.018924921052530408,0.007865946972742677,0.0,0.0,0.0,1843.1357661139918,47.20216578696642,51.76021131279343
87500,77,0.023066730005666614,0.003511626971885562,0.0,0.0,0.0,1851.9841729759937,47.24662406773938,56.50734734488462
88000,69,0.021213492029346526,0.0034370399080216885,0.0,0.0,0.0,1861.1461233110167,47.28269258270071,54.57353311430553
88500,76,0.01930063299369067,0.003564363927580416,0.0,0.0,0.0,1870.6981055940269,47.30854205462375,52.34515571593307
89000,70,0.013067214051261544,0.003358577028848231,0.0,0.0,0.0,1879.5830750260502,47.35092648073908,56.274813754326686
89500,67,0.015151756000705063,0.00338969798758626,0.0,0.0,0.0,1888.1548536859918,47.40077320738876,58.33095088381632
90000,74,39.82369693007786,0.003110263030976057,34.40915743703954,5.397910113912076,0.0013924160739406943,1935.1063284330303,46.509072229058496,10.6492927579775
90500,65,0.012729446985758841,0.0026564219733700156,0.0,0.0,0.0,1942.0878579720156,46.59933361331177,71.61754415102959
91000,76,0.014587295008823276,0.003141341032460332,0.0,0.0,0.0,1949.2816859580344,46.68386342288711,69.50402497415206
91500,72,0.011438818997703493,0.0028140380745753646,0.0,0.0,0.0,1956.2240851289826,46.77378256181065,72.02121164284911
92000,81,0.016921504982747138,0.0039414019556716084,0.0,0.0,0.0,1963.1158324499847,46.86427488345568,72.55054149711498
92500,68,0.018891449901275337,0.0037308959290385246,0.0,0.0,0.0,1970.3179683740018,46.94673727019569,69.4238494350882
93000,69,0.015254260040819645,0.0031467739026993513,0.0,0.0,0.0,1977.3388165769866,47.03291070823881,71.21646637901023
93500,62,0.011225471971556544,0.002878983970731497,0.0,0.0,0.0,1984.2396988139953,47.12132312234561,72.45450405145993
94000,75,0.01079786999616772,0.003084339085035026,0.0,0.0,0.0,1991.730138335959,47.19514867537962,66.75175716109634
94500,76,0.015556251979433,0.002707056002691388,0.0,0.0,0.0,1998.6484713939717,47.28195145497012,72.27174462508881
95000,74,0.013021072023548186,0.0025362829910591245,0.0,0.0,0.0,2005.3805587800452,47.372554592726466,74.27116900388638
95500,87,0.015544021036475897,0.0031493549467995763,0.0,0.0,0.0,2012.1739259030437,47.461106006102604,73.60120407850263
96000,70,0.012500664102844894,0.0033959589200094342,0.0,0.0,0.0,2019.1527775219874,47.544693531222705,71.64502518477045
96500,83,0.01215863204561174,0.0031295460648834705,0.0,0.0,0.0,2026.2165890049655,47.625708191141214,70.78331594846065
97000,72,0.011229041963815689,0.0029368239920586348,0.0,0.0,0.0,2033.159222205053,47.70900327953613,72.01878388068842
97500,70,0.01639716001227498,0.003094851039350033,0.0,0.0,0.0,2040.019502465031,47.7936607381386,72.88331978460623
98000,80,0.012171937967650592,0.0026233510579913855,0.0,0.0,0.0,2048.3881271349965,47.84249561974806,59.746973931628105
98500,71,0.014724580920301378,0.0034241500543430448,0.0,0.0,0.0,2057.0516348480014,47.88406782374148,57.713343897581005
99000,73,0.015017459983937442,0.0035027749836444855,0.0,0.0,0.0,2067.4269108810695,47.8856106007682,48.191488921008
99500,66,0.013837145990692079,0.003291261033155024,0.0,0.0,0.0,2077.3584277860355,47.89736747839085,50.34477661211945
100000,70,36.78258698596619,0.0031062900088727474,31.338018315960653,5.428076238022186,0.0014305670047178864,2122.841519703041,47.10667238786095,10.993096091892081
