episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,85.0,1.3997312635183334e-05,0.0,0.0,0.0,1.0
2,69.0,1.8053222447633743e-05,1.0,0.0,0.0,1.0
3,76.0,8.346512913703918e-06,3.0,0.0,0.0,1.0
4,82.0,1.131836324930191e-05,1.0,0.0,0.0,1.0
5,68.0,9.67690721154213e-06,0.0,0.0,0.0,1.0
6,86.0,1.3731420040130615e-05,3.0,0.0,0.0,1.0
7,102.0,0.049139706417918205,0.0,0.0,0.0,0.9937188641384297
8,80.0,0.04686923045665026,0.0,0.0,0.0,0.9871809377902876
9,78.0,0.04128234926611185,1.0,0.0,0.0,0.9809803202000744
10,76.0,0.043105277232825756,0.0,0.0,0.0,0.9745262039365118
11,68.0,0.04777402011677623,0.0,0.0,0.0,0.9678241165619136
12,77.0,0.03975846152752638,2.0,0.0,0.0,0.962322388619841
13,81.0,0.05489956820383668,0.0,0.0,0.0,0.954844354479821
14,84.0,0.04594095004722476,1.0,0.0,0.0,0.9482776246504787
15,70.0,0.049413525965064764,0.0,0.0,0.0,0.9414735292292377
16,77.0,0.04727798094972968,1.0,0.0,0.0,0.9352793380802522
17,71.0,0.05093772662803531,0.0,0.0,0.0,0.9285685081540915
18,73.0,0.11391923855990171,0.0,0.0,0.0,0.9221824846179255
19,84.0,0.1775430510751903,0.0,0.0,0.0,0.9152909577372167
20,67.0,0.22391161741688848,0.0,0.0,0.0,0.909269028311539
21,82.0,0.05732690170407295,0.0,0.0,0.0,0.9030157326585911
22,89.0,0.05809796182438731,2.0,0.0,0.0,0.8968054426566723
23,73.0,0.0480826492421329,0.0,0.0,0.0,0.890637862543976
24,81.0,0.043462744913995266,1.0,0.0,0.0,0.8850436451258789
25,80.0,0.059232514817267656,1.0,0.0,0.0,0.8786932670753377
26,77.0,0.06186685245484114,0.0,0.0,0.0,0.872650249424687
27,89.0,0.06050535151734948,0.0,0.0,0.0,0.8658690413444576
28,79.0,0.050131501629948616,0.0,0.0,0.0,0.8601722711373684
29,78.0,0.046025038696825504,1.0,0.0,0.0,0.8545129814143279
30,85.0,0.06868143985047936,0.0,0.0,0.0,0.8476183529660986
31,84.0,0.03914013598114252,2.0,0.0,0.0,0.8425471110656779
32,69.0,0.05045852717012167,0.0,0.0,0.0,0.8365016547651618
33,75.0,0.07008738163858652,3.0,0.0,0.0,0.8324954684045788
34,69.0,0.04992308234795928,0.0,0.0,0.0,0.8270182713280095
35,67.0,0.02794535458087921,3.0,0.0,0.0,0.8237986993566474
36,71.0,0.03407302079722285,2.0,0.0,0.0,0.8196073941769337
