episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,112.0,3.2049999845185084e-05,0.0,0.0,0.0,1.0
2,111.0,2.9525999877932918e-05,0.0,0.0,0.0,1.0
3,116.0,1.9835000159673655e-05,1.0,0.0,0.0,1.0
4,123.0,0.0869263379999552,0.0,0.0,0.0,0.9988005398920082
5,118.0,0.15675197499990645,0.0,0.0,0.0,0.9892565076962169
6,119.0,0.07069292000005589,3.0,0.0,0.0,0.9821583799966103
7,125.0,0.1186391100001174,1.0,0.0,0.0,0.9716065690000207
8,110.0,0.09010042399995655,2.0,0.0,0.0,0.964635083397566
9,116.0,0.09372187999986181,1.0,0.0,0.0,0.9562779109542888
10,102.0,0.08419067400018321,0.0,0.0,0.0,0.9477087434206747
11,105.0,0.08179702099977249,1.0,0.0,0.0,0.9397801473576083
12,114.0,0.0703488000000334,2.0,0.0,0.0,0.9321975417331408
13,121.0,0.07041439900001478,2.0,0.0,0.0,0.9238441574104151
14,116.0,0.037065156999915416,3.0,0.0,0.0,0.9180413667428027
15,114.0,0.07650512799995113,1.0,0.0,0.0,0.9098148353294014
16,119.0,0.07660209100038173,0.0,0.0,0.0,0.9000402466481724
17,106.0,0.039293854999982614,3.0,0.0,0.0,0.894386971578094
18,105.0,0.07440133699998341,1.0,0.0,0.0,0.8863724062393566
19,107.0,0.06523204500007296,1.0,0.0,0.0,0.8789569541615861
20,114.0,0.058411761999877854,2.0,0.0,0.0,0.872650249424687
21,111.0,0.05773167200010221,2.0,0.0,0.0,0.8661288800084601
22,111.0,0.07618239199996424,1.0,0.0,0.0,0.8578525910134631
23,119.0,0.06986996399984946,2.0,0.0,0.0,0.850675737657388
24,111.0,0.0820948819999785,1.0,0.0,0.0,0.8425471110656779
25,113.0,0.06694079200002534,2.0,0.0,0.0,0.8357490291087344
26,116.0,0.10043352100001357,0.0,0.0,0.0,0.827514705675091
27,122.0,0.08614649200012536,0.0,0.0,0.0,0.8186243078034035
28,112.0,0.08295812299996896,0.0,0.0,0.0,0.8100724455865037
29,111.0,0.04898194199995487,3.0,0.0,0.0,0.8054674784930831
30,122.0,0.09155845900005488,0.0,0.0,0.0,0.7977708391338055
31,122.0,0.08443107800002281,0.0,0.0,0.0,0.7894368253109825
32,112.0,0.05417033600014065,3.0,0.0,0.0,0.783772446706207
33,120.0,0.10337068900008717,1.0,0.0,0.0,0.7758174140819837
34,117.0,0.07533497600002192,1.0,0.0,0.0,0.7681735744955747
35,109.0,0.02808956500007298,3.0,0.0,0.0,0.7649535292808837
36,132.0,0.09373994699996047,0.0,0.0,0.0,0.7558275831733088
37,131.0,0.0990538989998413,1.0,0.0,0.0,0.747931734870961
38,121.0,0.07156222399999024,1.0,0.0,0.0,0.7407848779433163
39,112.0,0.08432209999989482,0.0,0.0,0.0,0.7337063127615123
40,111.0,0.09265628800022796,0.0,0.0,0.0,0.7264773781481779
41,111.0,0.06013897699995141,3.0,0.0,0.0,0.7219142750356721
42,112.0,0.060851404999823444,3.0,0.0,0.0,0.717164619443748
43,117.0,0.08052123400017308,1.0,0.0,0.0,0.7105249149660473
44,119.0,0.0731937840001251,2.0,0.0,0.0,0.7043692408237574
45,114.0,0.08466253599993934,0.0,0.0,0.0,0.6974293534369442
46,119.0,0.08142446599993036,1.0,0.0,0.0,0.6903506748191929
47,110.0,0.06698041600014903,0.0,0.0,0.0,0.6837540333440363
48,114.0,0.07293322799984026,2.0,0.0,0.0,0.6784407037725855
49,110.0,0.06130126900012556,2.0,0.0,0.0,0.6733706743315546
50,104.0,0.0697997519999376,1.0,0.0,0.0,0.667737209288044
51,126.0,0.10415712399992572,0.0,0.0,0.0,0.6605633797191086
52,117.0,0.08880115799996702,0.0,0.0,0.0,0.6534666221329355
53,107.0,0.06058483399993975,3.0,0.0,0.0,0.6487778589100053
54,115.0,0.07604324900006532,1.0,0.0,0.0,0.6433501390396659
55,120.0,0.0677817109998955,3.0,0.0,0.0,0.6381592756270895
56,131.0,0.08796618100006981,1.0,0.0,0.0,0.630924491248275
57,123.0,0.07183791200003498,2.0,0.0,0.0,0.6254584400307746
58,103.0,0.07678596900007051,0.0,0.0,0.0,0.6196677762245912
59,121.0,0.07158164299988812,2.0,0.0,0.0,0.6142992482158329
60,114.0,0.058055638999974235,2.0,0.0,0.0,0.6095256392832435
61,109.0,0.03943240400008108,3.0,0.0,0.0,0.60660648988454
62,123.0,0.05749663300014163,3.0,0.0,0.0,0.6022539581648977
63,125.0,0.08920101199993269,1.0,0.0,0.0,0.5957836474004302
64,119.0,0.06849345699998821,0.0,0.0,0.0,0.5899136133611409
65,136.0,0.10629364300018551,0.0,0.0,0.0,0.5832257879893303
66,119.0,0.07134557600005564,1.0,0.0,0.0,0.5776527776878063
67,106.0,0.06333862799976941,1.0,0.0,0.0,0.5724764546005933
68,109.0,0.08218945199985228,0.0,0.0,0.0,0.5668360576379381
69,120.0,0.07762715100011519,0.0,0.0,0.0,0.5612512334025815
70,112.0,0.08386737400024913,0.0,0.0,0.0,0.5553880515114855
71,120.0,0.07701543199999605,1.0,0.0,0.0,0.5500810445235275
72,112.0,0.08051208499983886,0.0,0.0,0.0,0.5446613011824509
73,124.0,0.061826609999968696,2.0,0.0,0.0,0.5401046275438043
74,117.0,0.08028843400023788,1.0,0.0,0.0,0.5351041924739436
75,111.0,0.07302339799991842,0.0,0.0,0.0,0.5299910077717944
76,120.0,0.08452421500010132,0.0,0.0,0.0,0.5242970534587243
77,113.0,0.06671096100006935,3.0,0.0,0.0,0.5205351096059169
78,114.0,0.06473716499976945,2.0,0.0,0.0,0.5166451184598713
79,121.0,0.06223140600013721,2.0,0.0,0.0,0.5120154825299892
80,116.0,0.07988295600000583,0.0,0.0,0.0,0.5071229218486161
81,117.0,0.06972891899994238,1.0,0.0,0.0,0.5022771119996643
82,125.0,0.08038439599988578,1.0,0.0,0.0,0.49703001071574443
83,115.0,0.0785995459998503,1.0,0.0,0.0,0.4924283721264609
84,132.0,0.0949955339999633,0.0,0.0,0.0,0.48684573275975324
85,110.0,0.06915554299996529,1.0,0.0,0.0,0.48262791629011315
86,127.0,0.122111997999923,0.0,0.0,0.0,0.4770132373562392
87,128.0,0.08067887500010329,1.0,0.0,0.0,0.4721717098423513
88,115.0,0.08237877100015112,1.0,0.0,0.0,0.4676598760770586
