episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,23,0.01044964196626097,0.008915279875509441,0.0,0.0,0.0,6.352569647016935
1000,26,0.015729911043308675,0.01389442989602685,0.0,0.0,0.0,12.924005390959792
1500,31,0.00846331100910902,0.007101872004568577,0.0,0.0,0.0,19.435965902986936
2000,20,0.007683936972171068,0.006522215087898076,0.0,0.0,0.0,25.621121785021387
2500,25,0.009435759042389691,0.00803375185932964,0.0,0.0,0.0,31.246394793037325
3000,22,0.004192791064269841,0.0033380809472873807,0.0,0.0,0.0,36.833088019979186
3500,24,0.00677196797914803,0.005704935058020055,0.0,0.0,0.0,42.52290176204406
4000,25,0.006518720067106187,0.005354412016458809,0.0,0.0,0.0,48.74263191304635
4500,25,0.01747625507414341,0.015456100809387863,0.0,0.0,0.0,54.58951241103932
5000,29,9.097726744017564,0.014797501149587333,7.075541505008005,2.0021130919922143,0.003024598932825029,69.95609799702652
5500,22,0.014035365893505514,0.012300245929509401,0.0,0.0,0.0,76.15893001598306
6000,23,0.014828048995696008,0.013013639021664858,0.0,0.0,0.0,82.10488293704111
6500,24,0.007568559027276933,0.00651278393343091,0.0,0.0,0.0,87.72800200001802
7000,31,0.0092160829808563,0.007817478151991963,0.0,0.0,0.0,93.57188024302013
7500,24,0.017092669033445418,0.015207940246909857,0.0,0.0,0.0,99.93323423305992
8000,30,0.01573694101534784,0.013583469903096557,0.0,0.0,0.0,106.28788313898258
8500,27,0.010753064998425543,0.009224970126524568,0.0,0.0,0.0,112.60102174198255
9000,30,0.017938890028744936,0.015746507910080254,0.0,0.0,0.0,119.14488891896326
9500,24,0.009928414016030729,0.008568697958253324,0.0,0.0,0.0,125.2793627580395
10000,28,9.021181265939958,0.0056284189922735095,6.489180425996892,2.523799350950867,0.001284138998016715,140.5136494600447
10500,26,0.015678411931730807,0.01377311092801392,0.0,0.0,0.0,146.65837689698674
11000,26,0.00938309298362583,0.008041687891818583,0.0,0.0,0.0,153.3601645650342
11500,21,0.010575663996860385,0.0092103760689497,0.0,0.0,0.0,159.75319098995533
12000,31,0.03166902204975486,0.02823357004672289,0.0,0.0,0.0,166.52194041304756
12500,26,0.01869348098989576,0.016510450979694724,0.0,0.0,0.0,172.94420885597356
13000,27,0.009667503996752203,0.008366066846065223,0.0,0.0,0.0,179.53375884599518
13500,23,0.014290192048065364,0.012611071113497019,0.0,0.0,0.0,186.09728070895653
14000,28,0.009668498998507857,0.008329236996360123,0.0,0.0,0.0,192.7026255199453
14500,26,0.015760013018734753,0.01392483792733401,0.0,0.0,0.0,199.11966493004002
15000,22,9.620892248000018,0.009052623878233135,6.414993904996663,3.1941034289775416,0.0012114529963582754,215.55684500094503
15500,29,0.013469725963659585,0.011896964977495372,0.0,0.0,0.0,222.00600023102015
16000,26,0.009078569011762738,0.007786900969222188,0.0,0.0,0.0,229.49548354395665
16500,26,0.02328917698469013,0.021005296148359776,0.0,0.0,0.0,236.62374738405924
17000,27,0.019148230901919305,0.017012671916745603,0.0,0.0,0.0,244.00135801895522
17500,28,0.016851196996867657,0.015167695237323642,0.0,0.0,0.0,251.54899573302828
18000,26,0.020720607019029558,0.018088736105710268,0.0,0.0,0.0,259.36410839902237
18500,33,0.021851541008800268,0.019280543085187674,0.0,0.0,0.0,267.06596727797296
19000,24,0.014272748958319426,0.012649815762415528,0.0,0.0,0.0,274.33355936501175
19500,21,0.010595483938232064,0.009167779004201293,0.0,0.0,0.0,281.9099084000336
20000,27,10.75265161099378,0.006151600973680615,7.248794824001379,3.4948176640318707,0.0016607210272923112,301.2733637719648
20500,30,0.01864576805382967,0.01665188476908952,0.0,0.0,0.0,308.9701933739707
21000,24,0.00953503604978323,0.008321749977767467,0.0,0.0,0.0,316.8971001759637
21500,25,0.01182769297156483,0.010241079959087074,0.0,0.0,0.0,324.5565476459451
22000,22,0.013030651956796646,0.011794113088399172,0.0,0.0,0.0,332.4961438339669
22500,27,0.02083427202887833,0.01880198554135859,0.0,0.0,0.0,340.27709861297626
23000,24,0.016341365058906376,0.014707303838804364,0.0,0.0,0.0,349.0808183399495
23500,30,0.017203554045408964,0.015509492834098637,0.0,0.0,0.0,357.2572268330259
24000,19,0.005095761036500335,0.004369158996269107,0.0,0.0,0.0,365.2256584960269
24500,30,0.011539777042344213,0.010155805153772235,0.0,0.0,0.0,373.70421360002365
25000,27,9.972225520061329,0.021422009100206196,6.389280003029853,3.5583100829971954,0.0013042379869148135,391.77481711504515
25500,29,0.009786276961676776,0.008747612941078842,0.0,0.0,0.0,399.60068580694497
26000,26,0.014550364925526083,0.013094791094772518,0.0,0.0,0.0,408.11698392394464
26500,25,0.007323213038034737,0.006474546971730888,0.0,0.0,0.0,416.58032303804066
27000,26,0.02260133996605873,0.02055498620029539,0.0,0.0,0.0,424.8241808270104
27500,27,0.025782481068745255,0.023779435898177326,0.0,0.0,0.0,433.7269482089905
28000,25,0.021137816947884858,0.019369211047887802,0.0,0.0,0.0,442.50490788696334
28500,25,0.010782585013657808,0.009648710023611784,0.0,0.0,0.0,450.9581933929585
29000,27,0.022407740936614573,0.02064198674634099,0.0,0.0,0.0,459.63872249703854
29500,23,0.02667389705311507,0.024045081925578415,0.0,0.0,0.0,468.8729309689952
30000,26,10.452787772985175,0.0258765269536525,6.514244569931179,3.908915151958354,0.0013613979099318385,488.7665570860263
