version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
06,2025-07-29 12:28:10,DQN,20000,200,100,4,32,True,False,14,33,"dqn,random,random,random",/home/wasterix/OpenSpiel/open_spiel/Playground/models/dqn_model_06/train/dqn_model_06_agent_p0,/home/wasterix/OpenSpiel/open_spiel/Playground/models/dqn_model_06/train
