episode,wall_s,steps,p0_transitions,train_calls,epsilon
71,0.026595,89,22,22,0.1
72,0.025078,76,21,21,0.1
73,0.022304,72,19,19,0.1
74,0.01892,71,16,16,0.1
75,0.022472,73,19,19,0.1
76,0.022937,66,20,20,0.1
77,0.030235,73,22,22,0.1
78,0.03792,73,24,24,0.1
79,0.026536,73,21,21,0.1
80,0.027109,63,20,20,0.1
81,0.032174,77,19,19,0.1
82,0.029615,71,20,20,0.1
83,0.023204,69,19,19,0.1
84,0.031404,72,22,22,0.1
85,0.026061,76,21,21,0.1
86,0.026638,65,18,18,0.1
87,0.024308,69,20,20,0.1
88,0.028891,76,22,22,0.1
89,0.026081,77,19,19,0.1
90,0.019929,71,15,15,0.1
91,0.021267,68,17,17,0.1
92,0.029764,75,23,23,0.1
93,0.028774,75,20,20,0.1
94,0.030652,79,22,22,0.1
95,0.028828,62,21,21,0.1
96,0.02116,73,15,15,0.1
97,0.0304,74,22,22,0.1
98,0.027932,74,20,20,0.1
99,0.01839,65,13,13,0.1
100,0.027214,67,20,20,0.1
101,0.026486,79,22,22,0.1
102,0.018247,72,15,15,0.1
103,0.02159,74,18,18,0.1
104,0.027965,78,20,20,0.1
105,0.027925,76,20,20,0.1
106,0.031152,74,22,22,0.1
107,0.029189,75,21,21,0.1
108,0.023649,71,17,17,0.1
109,0.027695,64,20,20,0.1
110,0.021364,71,15,15,0.1
111,0.028697,71,20,20,0.1
112,0.033195,86,23,23,0.1
113,0.035453,79,25,25,0.1
114,0.025498,69,18,18,0.1
115,0.027011,75,19,19,0.1
116,0.032139,82,23,23,0.1
117,0.03094,82,20,20,0.1
118,0.028616,86,20,20,0.1
119,0.028062,76,20,20,0.1
120,0.023787,71,17,17,0.1
121,0.022299,80,16,16,0.1
122,0.039918,93,26,26,0.1
123,0.034531,71,21,21,0.1
124,0.026189,71,19,19,0.1
125,0.027544,81,21,21,0.1
126,0.021966,66,16,16,0.1
127,0.030251,84,19,19,0.1
128,0.027207,68,19,19,0.1
129,0.016691,70,13,13,0.1
130,0.01863,62,13,13,0.1
131,0.024175,71,17,17,0.1
132,0.023002,75,16,16,0.1
133,0.026665,63,19,19,0.1
134,0.023959,64,17,17,0.1
135,0.017519,64,12,12,0.1
136,0.021842,69,15,15,0.1
137,0.022953,77,16,16,0.1
138,0.031241,87,22,22,0.1
139,0.029593,69,21,21,0.1
140,0.030588,72,22,22,0.1
141,0.030966,74,22,22,0.1
142,0.027102,74,19,19,0.1
143,0.023559,72,15,15,0.1
144,0.026087,78,21,21,0.1
145,0.025576,76,21,21,0.1
146,0.018691,64,14,14,0.1
147,0.024272,67,20,20,0.1
148,0.024486,78,20,20,0.1
149,0.013733,68,11,11,0.1
150,0.024993,63,18,18,0.1
151,0.024064,72,19,19,0.1
152,0.029006,83,24,24,0.1
153,0.015968,69,13,13,0.1
154,0.027116,72,22,22,0.1
155,0.019007,62,15,15,0.1
156,0.026164,73,22,22,0.1
157,0.015874,72,13,13,0.1
158,0.022878,78,19,19,0.1
159,0.026783,68,23,23,0.1
160,0.024827,70,21,21,0.1
161,0.024778,71,21,21,0.1
162,0.028017,80,19,19,0.1
163,0.027239,77,22,22,0.1
164,0.03026,84,22,22,0.1
165,0.030113,80,19,19,0.1
166,0.027413,70,19,19,0.1
167,0.035254,79,25,25,0.1
168,0.027345,90,22,22,0.1
169,0.025078,72,21,21,0.1
170,0.022634,78,19,19,0.1
171,0.022227,63,19,19,0.1
172,0.026894,60,23,23,0.1
173,0.028592,81,24,24,0.1
174,0.021339,69,18,18,0.1
175,0.02564,69,22,22,0.1
176,0.027276,83,20,20,0.1
177,0.025139,61,18,18,0.1
178,0.027842,60,20,20,0.1
179,0.029612,81,21,21,0.1
180,0.033226,77,24,24,0.1
181,0.032308,76,23,23,0.1
182,0.031441,71,23,23,0.1
183,0.031844,78,22,22,0.1
184,0.02953,71,21,21,0.1
185,0.032514,76,23,23,0.1
186,0.027556,74,19,19,0.1
187,0.026137,70,18,18,0.1
188,0.025065,69,20,20,0.1
189,0.028278,78,23,23,0.1
190,0.028746,77,24,24,0.1
191,0.02136,72,17,17,0.1
192,0.027921,61,20,20,0.1
193,0.029503,72,21,21,0.1
194,0.026974,73,21,21,0.1
195,0.030825,90,22,22,0.1
196,0.016858,71,12,12,0.1
197,0.013916,64,11,11,0.1
198,0.020266,71,16,16,0.1
199,0.016998,74,13,13,0.1
200,0.027111,75,21,21,0.1
201,0.024645,69,19,19,0.1
202,0.028752,79,23,23,0.1
203,0.021447,66,17,17,0.1
204,0.029417,86,23,23,0.1
205,0.02738,79,22,22,0.1
206,0.027599,77,22,22,0.1
207,0.026973,71,22,22,0.1
208,0.032243,92,26,26,0.1
209,0.023649,70,19,19,0.1
210,0.024251,63,20,20,0.1
211,0.032978,83,25,25,0.1
212,0.030365,81,21,21,0.1
213,0.032582,78,23,23,0.1
214,0.023248,69,16,16,0.1
215,0.028578,78,20,20,0.1
216,0.020351,70,14,14,0.1
217,0.030764,85,23,23,0.1
218,0.025587,79,21,21,0.1
219,0.027249,76,23,23,0.1
220,0.030705,79,26,26,0.1
221,0.021759,76,18,18,0.1
222,0.026626,82,22,22,0.1
223,0.02539,76,21,21,0.1
224,0.026281,73,22,22,0.1
225,0.013748,67,11,11,0.1
226,0.026756,76,22,22,0.1
227,0.027022,79,23,23,0.1
228,0.027145,86,23,23,0.1
229,0.025491,71,22,22,0.1
230,0.027626,76,24,24,0.1
231,0.024156,72,20,20,0.1
232,0.01689,67,14,14,0.1
233,0.022614,77,19,19,0.1
234,0.027965,76,20,20,0.1
235,0.022423,72,18,18,0.1
236,0.027695,76,23,23,0.1
237,0.014551,67,12,12,0.1
238,0.022857,80,18,18,0.1
239,0.026548,77,22,22,0.1
240,0.026124,75,21,21,0.1
241,0.028014,79,22,22,0.1
242,0.026263,69,22,22,0.1
243,0.026322,73,22,22,0.1
244,0.022694,69,19,19,0.1
245,0.02895,82,24,24,0.1
246,0.027065,72,23,23,0.1
247,0.028339,80,18,18,0.1
248,0.035559,72,22,22,0.1
249,0.029973,76,21,21,0.1
250,0.030007,77,21,21,0.1
251,0.033702,74,23,23,0.1
252,0.029577,82,24,24,0.1
253,0.026232,81,21,21,0.1
254,0.02489,80,20,20,0.1
255,0.025451,79,18,18,0.1
256,0.028949,68,20,20,0.1
257,0.030086,69,21,21,0.1
258,0.025061,68,17,17,0.1
259,0.034004,81,24,24,0.1
260,0.033922,81,24,24,0.1
261,0.025293,69,18,18,0.1
262,0.033981,84,24,24,0.1
263,0.029451,73,21,21,0.1
264,0.030932,76,22,22,0.1
265,0.030658,74,22,22,0.1
266,0.031047,78,22,22,0.1
267,0.02919,63,16,16,0.1
268,0.036475,71,22,22,0.1
269,0.033182,76,23,23,0.1
270,0.034058,76,22,22,0.1
271,0.031501,76,23,23,0.1
272,0.035734,83,25,25,0.1
273,0.032284,72,22,22,0.1
274,0.032791,73,23,23,0.1
275,0.023817,66,19,19,0.1
276,0.030964,82,25,25,0.1
277,0.037742,83,25,25,0.1
278,0.02812,61,22,22,0.1
279,0.027686,77,23,23,0.1
280,0.030197,77,21,21,0.1
281,0.030353,79,21,21,0.1
282,0.030739,77,22,22,0.1
283,0.026504,74,22,22,0.1
284,0.027533,84,23,23,0.1
285,0.022513,66,19,19,0.1
286,0.026241,80,22,22,0.1
287,0.025319,71,21,21,0.1
288,0.02922,75,23,23,0.1
289,0.022583,66,18,18,0.1
290,0.030886,79,23,23,0.1
291,0.03229,70,22,22,0.1
292,0.029421,67,20,20,0.1
293,0.032264,77,22,22,0.1
294,0.031707,84,22,22,0.1
295,0.029008,64,20,20,0.1
296,0.038266,84,26,26,0.1
297,0.012684,60,8,8,0.1
298,0.034986,76,24,24,0.1
299,0.027081,69,19,19,0.1
300,0.027994,67,20,20,0.1
301,0.037001,83,26,26,0.1
302,0.029596,72,22,22,0.1
303,0.029822,82,24,24,0.1
304,0.025141,70,21,21,0.1
305,0.024275,84,19,19,0.1
306,0.030025,78,21,21,0.1
307,0.031681,78,22,22,0.1
308,0.024239,79,17,17,0.1
309,0.028312,73,20,20,0.1
310,0.018863,68,13,13,0.1
311,0.021565,67,15,15,0.1
312,0.028377,63,20,20,0.1
313,0.027638,67,21,21,0.1
314,0.026903,70,22,22,0.1
315,0.021749,69,17,17,0.1
316,0.026977,67,22,22,0.1
317,0.015464,75,12,12,0.1
318,0.025857,74,21,21,0.1
319,0.024562,73,20,20,0.1
320,0.025635,74,21,21,0.1
321,0.026903,78,22,22,0.1
322,0.013131,64,10,10,0.1
323,0.02938,81,19,19,0.1
324,0.028538,68,22,22,0.1
325,0.023506,64,19,19,0.1
326,0.022832,77,18,18,0.1
327,0.026507,73,22,22,0.1
328,0.028995,75,22,22,0.1
329,0.024764,74,20,20,0.1
330,0.023599,76,19,19,0.1
331,0.026258,80,21,21,0.1
332,0.02805,78,22,22,0.1
333,0.020857,74,17,17,0.1
334,0.01731,72,14,14,0.1
335,0.028532,71,23,23,0.1
336,0.021925,66,18,18,0.1
337,0.030636,87,25,25,0.1
338,0.024152,71,20,20,0.1
339,0.024313,63,20,20,0.1
340,0.025425,74,21,21,0.1
341,0.018811,70,15,15,0.1
342,0.028788,79,23,23,0.1
343,0.028864,82,23,23,0.1
344,0.028223,82,23,23,0.1
345,0.023069,63,19,19,0.1
346,0.031818,73,22,22,0.1
347,0.026022,74,20,20,0.1
348,0.027591,73,22,22,0.1
349,0.029596,77,24,24,0.1
350,0.024301,66,20,20,0.1
351,0.015011,63,12,12,0.1
352,0.028126,75,23,23,0.1
353,0.027966,83,23,23,0.1
354,0.024915,72,21,21,0.1
355,0.016879,71,14,14,0.1
356,0.024736,64,21,21,0.1
357,0.023432,70,20,20,0.1
358,0.026266,77,22,22,0.1
359,0.015945,72,13,13,0.1
360,0.010867,59,9,9,0.1
361,0.02036,74,17,17,0.1
362,0.023483,75,20,20,0.1
363,0.02463,77,21,21,0.1
364,0.024922,73,21,21,0.1
365,0.022637,78,19,19,0.1
366,0.0265,76,22,22,0.1
367,0.023692,77,20,20,0.1
368,0.026369,86,22,22,0.1
369,0.025134,74,21,21,0.1
370,0.027058,75,21,21,0.1
371,0.029984,74,21,21,0.1
372,0.028065,76,20,20,0.1
373,0.023858,57,17,17,0.1
374,0.030799,76,22,22,0.1
375,0.032004,80,23,23,0.1
376,0.030465,76,22,22,0.1
377,0.025418,82,21,21,0.1
378,0.028346,77,23,23,0.1
379,0.026584,65,22,22,0.1
380,0.025897,80,21,21,0.1
381,0.028203,81,23,23,0.1
382,0.028144,76,23,23,0.1
383,0.008675,56,6,6,0.1
384,0.024938,66,20,20,0.1
385,0.026032,68,21,21,0.1
386,0.01991,71,16,16,0.1
387,0.026568,66,19,19,0.1
388,0.024699,79,17,17,0.1
389,0.022892,66,16,16,0.1
390,0.03191,84,24,24,0.1
391,0.031019,86,25,25,0.1
392,0.024898,64,20,20,0.1
393,0.027397,74,22,22,0.1
394,0.021331,65,17,17,0.1
395,0.02946,78,24,24,0.1
396,0.0284,76,23,23,0.1
397,0.026974,74,22,22,0.1
398,0.018415,70,15,15,0.1
399,0.023279,67,19,19,0.1
400,0.025288,75,20,20,0.1
401,0.022896,67,18,18,0.1
402,0.022242,70,17,17,0.1
403,0.02432,68,19,19,0.1
404,0.024122,71,18,18,0.1
405,0.018258,69,14,14,0.1
406,0.027893,76,22,22,0.1
407,0.028914,74,23,23,0.1
408,0.026511,60,21,21,0.1
409,0.037317,75,24,24,0.1
410,0.026477,72,18,18,0.1
411,0.030734,74,24,24,0.1
412,0.023887,64,19,19,0.1
413,0.023771,62,19,19,0.1
414,0.022063,71,14,14,0.1
415,0.027092,82,18,18,0.1
416,0.029379,75,20,20,0.1
417,0.032011,73,22,22,0.1
418,0.033525,82,24,24,0.1
419,0.028712,76,22,22,0.1
420,0.033501,77,22,22,0.1
421,0.023405,66,17,17,0.1
422,0.029624,79,22,22,0.1
423,0.033467,77,22,22,0.1
424,0.033112,72,22,22,0.1
425,0.037745,85,25,25,0.1
426,0.029779,78,20,20,0.1
427,0.029163,74,20,20,0.1
428,0.031703,85,22,22,0.1
429,0.03676,92,26,26,0.1
430,0.026084,69,18,18,0.1
431,0.032866,74,23,23,0.1
432,0.024456,67,17,17,0.1
433,0.035443,79,25,25,0.1
434,0.03101,75,22,22,0.1
435,0.027129,69,19,19,0.1
436,0.027097,74,19,19,0.1
437,0.029274,63,21,21,0.1
438,0.030997,69,22,22,0.1
439,0.028006,58,20,20,0.1
440,0.034941,84,24,24,0.1
441,0.021296,72,14,14,0.1
442,0.035636,82,24,24,0.1
443,0.027092,72,18,18,0.1
444,0.028431,62,19,19,0.1
445,0.030622,68,21,21,0.1
446,0.036517,79,25,25,0.1
447,0.034705,82,23,23,0.1
448,0.025413,66,17,17,0.1
449,0.038694,87,27,27,0.1
450,0.031683,81,22,22,0.1
451,0.032755,75,22,22,0.1
452,0.037084,77,21,21,0.1
453,0.031674,78,24,24,0.1
454,0.030302,82,24,24,0.1
455,0.027551,69,22,22,0.1
456,0.026627,70,21,21,0.1
457,0.029312,75,23,23,0.1
458,0.02643,71,22,22,0.1
459,0.026093,71,21,21,0.1
460,0.029403,75,23,23,0.1
461,0.023786,74,20,20,0.1
462,0.02512,62,21,21,0.1
463,0.028139,82,23,23,0.1
464,0.030146,71,21,21,0.1
465,0.028562,72,23,23,0.1
466,0.026099,76,21,21,0.1
467,0.024805,76,20,20,0.1
468,0.026125,64,22,22,0.1
469,0.026468,75,22,22,0.1
470,0.027973,80,23,23,0.1
471,0.024906,71,21,21,0.1
472,0.027264,79,23,23,0.1
473,0.029842,80,25,25,0.1
474,0.022782,68,17,17,0.1
475,0.025025,62,20,20,0.1
476,0.027671,71,23,23,0.1
477,0.027857,73,22,22,0.1
478,0.03643,86,25,25,0.1
479,0.031342,72,22,22,0.1
480,0.03095,72,22,22,0.1
481,0.025367,68,18,18,0.1
482,0.03255,75,22,22,0.1
483,0.037492,74,23,23,0.1
484,0.029009,81,23,23,0.1
485,0.031338,96,26,26,0.1
486,0.022816,73,19,19,0.1
487,0.027774,76,22,22,0.1
488,0.020882,71,17,17,0.1
489,0.030135,83,23,23,0.1
490,0.028311,67,20,20,0.1
491,0.026479,71,19,19,0.1
492,0.034714,81,25,25,0.1
493,0.031382,76,24,24,0.1
494,0.028081,76,20,20,0.1
495,0.023167,68,19,19,0.1
496,0.036389,88,29,29,0.1
497,0.03112,84,25,25,0.1
498,0.025834,68,21,21,0.1
499,0.027221,79,22,22,0.1
500,0.018983,64,15,15,0.1
501,0.028599,71,23,23,0.1
502,0.032659,72,24,24,0.1
503,0.037124,85,25,25,0.1
504,0.033368,76,23,23,0.1
505,0.034596,82,24,24,0.1
506,0.035708,81,25,25,0.1
507,0.027847,69,19,19,0.1
508,0.029511,77,23,23,0.1
509,0.031174,84,26,26,0.1
510,0.025286,68,21,21,0.1
511,0.030319,75,25,25,0.1
512,0.027275,74,23,23,0.1
513,0.026566,73,22,22,0.1
514,0.024045,76,20,20,0.1
515,0.027435,79,23,23,0.1
516,0.026479,83,22,22,0.1
517,0.027027,77,23,23,0.1
518,0.028962,80,23,23,0.1
519,0.026388,73,21,21,0.1
520,0.02805,81,23,23,0.1
521,0.030234,68,24,24,0.1
522,0.029217,75,24,24,0.1
523,0.026939,78,22,22,0.1
524,0.030723,83,25,25,0.1
525,0.026859,77,22,22,0.1
526,0.030993,76,25,25,0.1
527,0.027615,69,23,23,0.1
528,0.024126,61,20,20,0.1
529,0.023959,69,20,20,0.1
530,0.019357,72,16,16,0.1
531,0.028073,80,24,24,0.1
532,0.025964,70,22,22,0.1
533,0.024384,67,21,21,0.1
534,0.028289,83,24,24,0.1
535,0.027065,78,23,23,0.1
536,0.028061,76,24,24,0.1
537,0.027389,77,23,23,0.1
538,0.030927,76,25,25,0.1
539,0.033158,77,23,23,0.1
540,0.018082,66,12,12,0.1
541,0.032799,78,23,23,0.1
542,0.030503,68,22,22,0.1
543,0.027423,59,20,20,0.1
544,0.034988,80,25,25,0.1
545,0.029282,61,21,21,0.1
546,0.029297,74,21,21,0.1
547,0.0327,69,23,23,0.1
548,0.028398,81,20,20,0.1
549,0.031867,61,23,23,0.1
550,0.032084,78,23,23,0.1
551,0.033613,79,24,24,0.1
552,0.030607,67,22,22,0.1
553,0.030961,76,24,24,0.1
554,0.016273,70,13,13,0.1
555,0.023384,71,19,19,0.1
556,0.022752,63,19,19,0.1
557,0.02436,71,20,20,0.1
558,0.01278,70,10,10,0.1
559,0.037147,75,25,25,0.1
560,0.030011,80,21,21,0.1
561,0.026001,69,21,21,0.1
562,0.027616,78,23,23,0.1
563,0.024988,72,20,20,0.1
564,0.028175,83,20,20,0.1
565,0.032462,69,22,22,0.1
566,0.031577,64,20,20,0.1
567,0.035574,90,24,24,0.1
568,0.031682,66,22,22,0.1
569,0.033952,78,23,23,0.1
570,0.027668,71,18,18,0.1
571,0.033654,81,23,23,0.1
572,0.031413,84,24,24,0.1
573,0.029868,79,24,24,0.1
574,0.029178,84,24,24,0.1
575,0.030439,83,25,25,0.1
576,0.026251,78,20,20,0.1
577,0.028072,85,23,23,0.1
578,0.029629,81,25,25,0.1
579,0.029215,76,24,24,0.1
580,0.034076,87,28,28,0.1
581,0.025517,74,21,21,0.1
582,0.026799,68,23,23,0.1
583,0.02512,72,21,21,0.1
584,0.028789,78,24,24,0.1
585,0.033884,82,29,29,0.1
586,0.025048,68,21,21,0.1
587,0.027703,81,23,23,0.1
588,0.027425,80,23,23,0.1
589,0.028506,73,23,23,0.1
590,0.028021,68,22,22,0.1
591,0.029044,74,20,20,0.1
592,0.029421,75,20,20,0.1
593,0.034432,75,25,25,0.1
594,0.025038,68,20,20,0.1
595,0.032556,82,26,26,0.1
596,0.034631,74,23,23,0.1
597,0.031896,76,22,22,0.1
598,0.033194,67,23,23,0.1
599,0.039764,78,27,27,0.1
600,0.031831,69,22,22,0.1
601,0.032172,69,22,22,0.1
602,0.034697,74,24,24,0.1
603,0.035417,69,24,24,0.1
604,0.033213,71,23,23,0.1
605,0.032023,74,22,22,0.1
606,0.032232,73,22,22,0.1
607,0.036254,67,25,25,0.1
608,0.037804,80,26,26,0.1
609,0.037873,77,26,26,0.1
610,0.03814,91,26,26,0.1
611,0.032955,71,23,23,0.1
612,0.029848,74,21,21,0.1
613,0.032537,71,22,22,0.1
614,0.035584,84,25,25,0.1
615,0.038752,93,27,27,0.1
616,0.031446,75,22,22,0.1
617,0.033134,81,23,23,0.1
618,0.031481,73,22,22,0.1
619,0.03118,70,24,24,0.1
620,0.02243,61,18,18,0.1
621,0.028435,76,23,23,0.1
622,0.030455,71,25,25,0.1
623,0.02726,76,22,22,0.1
624,0.037755,73,23,23,0.1
625,0.034954,71,23,23,0.1
626,0.032442,84,24,24,0.1
627,0.032206,71,22,22,0.1
628,0.034204,63,21,21,0.1
629,0.038715,78,23,23,0.1
630,0.037108,72,23,23,0.1
631,0.034862,75,24,24,0.1
632,0.035193,74,24,24,0.1
633,0.033706,72,22,22,0.1
634,0.027151,78,20,20,0.1
635,0.040542,81,28,28,0.1
636,0.03007,69,21,21,0.1
637,0.038487,76,27,27,0.1
638,0.031365,74,22,22,0.1
639,0.032604,79,23,23,0.1
640,0.02992,71,21,21,0.1
641,0.031836,84,22,22,0.1
642,0.038689,81,25,25,0.1
643,0.03674,76,27,27,0.1
644,0.030038,77,25,25,0.1
645,0.02982,80,25,25,0.1
646,0.027236,80,23,23,0.1
647,0.028503,73,24,24,0.1
648,0.026793,75,23,23,0.1
649,0.028405,74,24,24,0.1
650,0.026372,78,22,22,0.1
651,0.025458,70,22,22,0.1
652,0.025953,72,22,22,0.1
653,0.02564,70,22,22,0.1
654,0.029435,76,25,25,0.1
655,0.028582,79,23,23,0.1
656,0.027803,65,23,23,0.1
657,0.02549,72,21,21,0.1
658,0.033477,86,27,27,0.1
659,0.030877,77,25,25,0.1
660,0.028184,69,23,23,0.1
661,0.026516,67,22,22,0.1
662,0.030194,80,25,25,0.1
663,0.027793,74,23,23,0.1
664,0.025218,61,21,21,0.1
665,0.020567,74,17,17,0.1
666,0.026938,72,22,22,0.1
667,0.025447,73,21,21,0.1
668,0.032388,85,27,27,0.1
669,0.03262,92,27,27,0.1
670,0.032316,73,27,27,0.1
671,0.02907,72,24,24,0.1
672,0.031493,81,26,26,0.1
673,0.026638,73,22,22,0.1
674,0.029011,83,24,24,0.1
675,0.031394,89,26,26,0.1
676,0.026581,72,22,22,0.1
677,0.029965,80,25,25,0.1
678,0.030967,76,25,25,0.1
679,0.030277,89,25,25,0.1
680,0.027132,67,22,22,0.1
681,0.030519,82,25,25,0.1
682,0.026337,65,22,22,0.1
683,0.031142,75,26,26,0.1
684,0.026723,68,22,22,0.1
685,0.029167,76,24,24,0.1
686,0.027015,71,22,22,0.1
687,0.025511,70,21,21,0.1
688,0.029763,78,25,25,0.1
689,0.029793,75,25,25,0.1
690,0.030039,78,23,23,0.1
691,0.037295,86,26,26,0.1
692,0.035826,74,25,25,0.1
693,0.032775,71,23,23,0.1
694,0.032442,69,23,23,0.1
695,0.029883,61,21,21,0.1
696,0.035351,79,25,25,0.1
697,0.040853,89,26,26,0.1
698,0.031315,81,21,21,0.1
699,0.040473,79,25,25,0.1
700,0.03344,80,25,25,0.1
701,0.028897,85,23,23,0.1
702,0.027326,83,22,22,0.1
703,0.029239,63,22,22,0.1
704,0.030531,77,24,24,0.1
705,0.031367,91,25,25,0.1
706,0.023506,77,19,19,0.1
707,0.027605,84,22,22,0.1
708,0.029739,73,24,24,0.1
709,0.026921,71,22,22,0.1
710,0.02597,80,21,21,0.1
711,0.033565,83,27,27,0.1
712,0.025039,73,20,20,0.1
713,0.029406,81,24,24,0.1
714,0.029988,81,24,24,0.1
715,0.032349,83,26,26,0.1
716,0.028543,73,23,23,0.1
717,0.030789,83,25,25,0.1
718,0.026476,69,21,21,0.1
719,0.026397,72,21,21,0.1
720,0.025998,76,21,21,0.1
721,0.032581,80,26,26,0.1
722,0.029027,85,23,23,0.1
723,0.027577,72,22,22,0.1
724,0.024329,73,20,20,0.1
725,0.029459,80,24,24,0.1
726,0.028949,73,24,24,0.1
727,0.030936,81,26,26,0.1
728,0.02725,59,23,23,0.1
729,0.027807,69,23,23,0.1
730,0.028854,74,24,24,0.1
731,0.029611,85,24,24,0.1
732,0.026964,76,22,22,0.1
733,0.028858,83,23,23,0.1
734,0.031398,74,25,25,0.1
735,0.027839,79,22,22,0.1
736,0.029664,69,24,24,0.1
737,0.028447,68,23,23,0.1
738,0.03183,68,26,26,0.1
739,0.028546,77,23,23,0.1
740,0.027486,67,22,22,0.1
741,0.034313,87,28,28,0.1
742,0.027758,69,22,22,0.1
743,0.028292,75,23,23,0.1
744,0.030799,84,25,25,0.1
745,0.032146,69,26,26,0.1
746,0.028566,77,23,23,0.1
747,0.025797,83,21,21,0.1
748,0.029509,66,23,23,0.1
749,0.034152,84,24,24,0.1
750,0.031414,74,22,22,0.1
751,0.03143,77,22,22,0.1
752,0.034084,77,24,24,0.1
753,0.034188,83,24,24,0.1
754,0.032809,75,23,23,0.1
755,0.032848,84,23,23,0.1
756,0.0352,68,25,25,0.1
757,0.036174,76,25,25,0.1
758,0.036115,82,25,25,0.1
759,0.032801,84,23,23,0.1
760,0.032197,71,23,23,0.1
761,0.031092,74,22,22,0.1
762,0.036711,89,26,26,0.1
763,0.023251,76,16,16,0.1
764,0.025828,72,18,18,0.1
765,0.034362,73,21,21,0.1
766,0.035008,77,24,24,0.1
767,0.034727,77,24,24,0.1
768,0.031104,65,22,22,0.1
769,0.028687,74,20,20,0.1
770,0.035364,78,24,24,0.1
771,0.037096,77,22,22,0.1
772,0.029072,79,20,20,0.1
773,0.036135,79,25,25,0.1
774,0.030124,66,21,21,0.1
775,0.027269,72,20,20,0.1
776,0.030266,82,23,23,0.1
777,0.033654,87,27,27,0.1
778,0.031248,90,25,25,0.1
779,0.026913,70,22,22,0.1
780,0.028869,78,23,23,0.1
781,0.028781,69,23,23,0.1
782,0.028508,73,23,23,0.1
783,0.029949,89,24,24,0.1
784,0.029774,94,24,24,0.1
785,0.028131,82,23,23,0.1
786,0.029379,78,25,25,0.1
787,0.033722,86,26,26,0.1
788,0.040148,78,27,27,0.1
789,0.042571,84,26,26,0.1
790,0.03245,72,24,24,0.1
791,0.028223,68,22,22,0.1
792,0.019345,80,15,15,0.1
793,0.034145,93,27,27,0.1
794,0.030234,75,23,23,0.1
795,0.027796,62,22,22,0.1
796,0.032544,74,25,25,0.1
797,0.033392,80,22,22,0.1
798,0.029886,77,20,20,0.1
799,0.034716,73,22,22,0.1
800,0.031459,83,22,22,0.1
801,0.033208,81,24,24,0.1
802,0.027698,77,21,21,0.1
803,0.024652,75,18,18,0.1
804,0.030213,73,24,24,0.1
805,0.035185,97,28,28,0.1
806,0.027404,89,22,22,0.1
807,0.030867,78,25,25,0.1
808,0.031451,80,26,26,0.1
809,0.032158,67,21,21,0.1
810,0.035466,78,24,24,0.1
811,0.027729,83,18,18,0.1
812,0.028642,78,22,22,0.1
813,0.031287,77,26,26,0.1
814,0.030557,67,21,21,0.1
