episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,33.0,6.547197699546814e-06,2.0,0.0,0.0,1.0
2,32.0,2.551823854446411e-06,3.0,0.0,0.0,1.0
3,33.0,4.881061613559723e-06,1.0,0.0,0.0,1.0
4,26.0,8.60355794429779e-06,0.0,0.0,0.0,1.0
5,33.0,7.41519033908844e-06,0.0,0.0,0.0,1.0
6,32.0,6.541609764099121e-06,1.0,0.0,0.0,1.0
7,30.0,1.2286007404327393e-05,2.0,0.0,0.0,1.0
8,34.0,8.00006091594696e-06,1.0,0.0,0.0,1.0
9,34.0,6.504356861114502e-06,1.0,0.0,0.0,1.0
10,31.0,6.544869393110275e-06,1.0,0.0,0.0,1.0
11,37.0,6.628688424825668e-06,1.0,0.0,0.0,1.0
12,28.0,3.26475128531456e-06,3.0,0.0,0.0,1.0
13,24.0,3.494787961244583e-06,1.0,0.0,0.0,1.0
14,24.0,3.22563573718071e-06,2.0,0.0,0.0,1.0
15,38.0,5.076173692941666e-06,3.0,0.0,0.0,1.0
16,30.0,2.7599744498729706e-06,3.0,0.0,0.0,1.0
17,33.0,0.021682519931346178,1.0,0.0,0.0,0.9973032377330205
18,28.0,0.020989893935620785,0.0,0.0,0.0,0.9943153638683679
19,23.0,0.016776857897639275,2.0,0.0,0.0,0.9928247854379681
20,25.0,0.02293981844559312,0.0,0.0,0.0,0.990147373018877
21,31.0,0.03191516408696771,1.0,0.0,0.0,0.9874771809445709
22,32.0,0.016458380967378616,2.0,0.0,0.0,0.9851097226602945
23,28.0,0.02352528367191553,3.0,0.0,0.0,0.983632944409115
24,26.0,0.022345419507473707,0.0,0.0,0.0,0.9803918202961833
25,24.0,0.02179620135575533,0.0,0.0,0.0,0.9774546122473649
26,30.0,0.01906016981229186,0.0,0.0,0.0,0.9742338460753309
27,26.0,0.017865667585283518,0.0,0.0,0.0,0.9716065690000207
28,33.0,0.016607922967523336,2.0,0.0,0.0,0.9692771602144565
29,43.0,0.018148517701774836,3.0,0.0,0.0,0.9666632501425452
30,22.0,0.014197874814271927,0.0,0.0,0.0,0.964635083397566
31,23.0,0.011992430314421654,2.0,0.0,0.0,0.9631889986836326
32,27.0,0.014264384284615517,1.0,0.0,0.0,0.9611681213036641
33,28.0,0.019265006761997938,0.0,0.0,0.0,0.9582885065580943
34,31.0,0.017332089599221945,0.0,0.0,0.0,0.9554175190036465
35,30.0,0.013777734711766243,1.0,0.0,0.0,0.9531269231661361
36,35.0,0.008730925619602203,3.0,0.0,0.0,0.9516980903383123
37,35.0,0.010437815450131893,3.0,0.0,0.0,0.9499863180543242
38,29.0,0.008460871409624815,3.0,0.0,0.0,0.9485621933084712
39,27.0,0.01008784119039774,3.0,0.0,0.0,0.9468560614073688
40,35.0,0.014920984394848347,1.0,0.0,0.0,0.9443026157087046
41,36.0,0.011592966970056295,3.0,0.0,0.0,0.9423213640555619
42,31.0,0.011788018979132175,2.0,0.0,0.0,0.9403442692881969
43,33.0,0.018759043887257576,0.0,0.0,0.0,0.937245783716958
44,35.0,0.013198705855756998,2.0,0.0,0.0,0.9349987542788282
45,37.0,0.01842590281739831,1.0,0.0,0.0,0.9319178824706209
46,33.0,0.020385732874274254,0.0,0.0,0.0,0.9288471623027823
47,31.0,0.007766995579004288,3.0,0.0,0.0,0.9277330471851789
48,30.0,0.016677287872880697,0.0,0.0,0.0,0.9249536023581871
49,32.0,0.015022799838334322,1.0,0.0,0.0,0.9224592223846408
50,26.0,0.013396002817898989,1.0,0.0,0.0,0.9202476434539231
51,32.0,0.01584855280816555,3.0,0.0,0.0,0.918592439533203
52,31.0,0.015418801922351122,1.0,0.0,0.0,0.9161152141035371
53,31.0,0.018459105398505926,0.0,0.0,0.0,0.9130965645884601
54,34.0,0.008432458154857159,3.0,0.0,0.0,0.9117277412819866
55,29.0,0.013515771366655827,1.0,0.0,0.0,0.9095418908788027
56,26.0,0.006718235090374947,3.0,0.0,0.0,0.9084509316641461
57,26.0,0.014913204126060009,0.0,0.0,0.0,0.906001055470232
58,25.0,0.006701585371047258,3.0,0.0,0.0,0.904914343346397
59,34.0,0.012278464622795582,3.0,0.0,0.0,0.9030157326585911
60,29.0,0.015019338112324476,0.0,0.0,0.0,0.9005805139042687
61,31.0,0.011575788259506226,2.0,0.0,0.0,0.8986909960714479
62,36.0,0.021464847028255463,1.0,0.0,0.0,0.8957297603035757
63,36.0,0.02126983180642128,0.0,0.0,0.0,0.8925104484842143
64,29.0,0.017374024260789156,1.0,0.0,0.0,0.8901035599838573
65,33.0,0.01621941989287734,2.0,0.0,0.0,0.8882360239627242
66,27.0,0.01696033263579011,1.0,0.0,0.0,0.8861064945174849
67,28.0,0.004971314687281847,3.0,0.0,0.0,0.885309237897248
68,29.0,0.009966464713215828,3.0,0.0,0.0,0.8837168759585448
69,29.0,0.016601414419710636,0.0,0.0,0.0,0.881069301522277
70,30.0,0.009932199027389288,3.0,0.0,0.0,0.8794845657474236
71,28.0,0.0050439368933439255,3.0,0.0,0.0,0.8786932670753377
72,35.0,0.016761493869125843,1.0,0.0,0.0,0.8760607431363716
73,26.0,0.013488242402672768,1.0,0.0,0.0,0.8739604037018102
74,26.0,0.003621464129537344,3.0,0.0,0.0,0.8734361061160254
75,37.0,0.01884016254916787,1.0,0.0,0.0,0.8705580865857441
76,31.0,0.020050772465765476,0.0,0.0,0.0,0.8674292434214438
77,34.0,0.02220882335677743,0.0,0.0,0.0,0.8643116455257794
78,29.0,0.020337611436843872,1.0,0.0,0.0,0.8617222082524667
79,37.0,0.017042955849319696,1.0,0.0,0.0,0.8591405288121384
80,32.0,0.009915626607835293,3.0,0.0,0.0,0.8575952352361591
81,25.0,0.010534928180277348,2.0,0.0,0.0,0.8560527211033045
82,22.0,0.0035900110378861427,3.0,0.0,0.0,0.8555391665153875
83,34.0,0.016877355985343456,0.0,0.0,0.0,0.852976011178974
84,29.0,0.013280235230922699,1.0,0.0,0.0,0.8509310169624767
85,25.0,0.01680057728663087,0.0,0.0,0.0,0.8483816674266386
86,24.0,0.01712158927693963,0.0,0.0,0.0,0.8460937837579253
87,37.0,0.016929694451391697,1.0,0.0,0.0,0.8435589263465708
88,27.0,0.02049251552671194,1.0,0.0,0.0,0.8412840484640259
89,33.0,0.03904012870043516,0.0,0.0,0.0,0.8385119717144622
90,32.0,0.0222180038690567,0.0,0.0,0.0,0.8354983044000018
91,25.0,0.019608734641224146,0.0,0.0,0.0,0.8329951905493411
92,31.0,0.017859578132629395,0.0,0.0,0.0,0.8304995759107274
93,35.0,0.014599066227674484,3.0,0.0,0.0,0.8285084685322288
94,22.0,0.004662466701120138,3.0,0.0,0.0,0.8280114380168717
95,31.0,0.010276444256305695,3.0,0.0,0.0,0.8265221347968572
96,31.0,0.017814135644584894,1.0,0.0,0.0,0.8240459131305865
97,29.0,0.03191375033929944,1.0,0.0,0.0,0.8218236572057974
98,32.0,0.04051085188984871,0.0,0.0,0.0,0.8191157035050931
99,31.0,0.02016663644462824,0.0,0.0,0.0,0.8164166726592869
100,32.0,0.015839940402656794,1.0,0.0,0.0,0.8142149909823264
101,38.0,0.026864404790103436,0.0,0.0,0.0,0.8115321082511381
102,23.0,0.025244117714464664,0.0,0.0,0.0,0.8091007960034393
103,20.0,0.009117981418967247,2.0,0.0,0.0,0.8081303118752887
104,26.0,0.008922921493649483,3.0,0.0,0.0,0.8069188435065942
105,31.0,0.010730534791946411,2.0,0.0,0.0,0.8054674784930831
106,31.0,0.020735367201268673,0.0,0.0,0.0,0.8030543355925469
107,28.0,0.019830078817903996,1.0,0.0,0.0,0.8008886889619868
108,27.0,0.015909545123577118,1.0,0.0,0.0,0.7989685731374848
109,32.0,0.013025917578488588,2.0,0.0,0.0,0.7972922484297008
110,22.0,0.007066746242344379,3.0,0.0,0.0,0.7963359281832982
111,36.0,0.023886048700660467,0.0,0.0,0.0,0.7934738443502082
112,27.0,0.009770773351192474,3.0,0.0,0.0,0.7922843474959371
113,24.0,0.02019659010693431,0.0,0.0,0.0,0.7901477449628918
114,38.0,0.018223910592496395,2.0,0.0,0.0,0.788016904338937
115,32.0,0.01904107164591551,0.0,0.0,0.0,0.7854203457297855
116,35.0,0.010069625452160835,3.0,0.0,0.0,0.7842429218774705
117,32.0,0.01509255776181817,2.0,0.0,0.0,0.7823627139717971
118,29.0,0.021291812881827354,1.0,0.0,0.0,0.7804870138298153
119,29.0,0.01572934491559863,1.0,0.0,0.0,0.77884946548389
120,34.0,0.015026337932795286,2.0,0.0,0.0,0.776982188290203
121,31.0,0.015330066438764334,1.0,0.0,0.0,0.774886852042707
122,32.0,0.013558964245021343,2.0,0.0,0.0,0.7730290751414823
123,33.0,0.008881282526999712,3.0,0.0,0.0,0.7718702270462513
124,24.0,0.028862723615020514,0.0,0.0,0.0,0.7700196824476824
125,31.0,0.03458767291158438,1.0,0.0,0.0,0.767943122423226
126,26.0,0.014126409776508808,1.0,0.0,0.0,0.7661019929853844
127,27.0,0.013242681510746479,2.0,0.0,0.0,0.7649535292808837
128,37.0,0.018706850241869688,2.0,0.0,0.0,0.7628906314671263
129,28.0,0.018883044831454754,0.0,0.0,0.0,0.7606050468093142
130,33.0,0.01530602015554905,2.0,0.0,0.0,0.7587815102720862
131,25.0,0.005402733106166124,3.0,0.0,0.0,0.758098811763362
