episode,reward_mean,reward_std,return_mean,adv_mean_raw,adv_std_raw,policy_loss,value_loss,entropy,approx_kl,clip_frac,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,ep_length
11,0.0,0.0,0.05081631988286972,-0.21123497188091278,0.047359954565763474,-2.644956111907959e-07,0.046863168478012085,0.27782142162323,8.940697071579962e-09,0.0,0.0022508089896291494,0.0,0.0,0.0,27.0
12,0.1111111119389534,0.31426969170570374,0.8389643430709839,0.5568126440048218,0.12342362105846405,6.622738624173508e-08,0.32527369260787964,0.4595800042152405,2.317958447406454e-08,0.0,0.00207953795325011,1.0,0.0,0.0,27.0
13,0.0,0.0,0.04778548330068588,-0.18290071189403534,0.05747900903224945,5.418604231977042e-09,0.03675651177763939,0.2559496760368347,0.0,0.0,0.0024271889124065638,0.0,0.0,0.0,31.0
14,0.0,0.0,0.042647771537303925,-0.1599629521369934,0.11131731420755386,-9.189049166025143e-08,0.037979695945978165,0.31244802474975586,6.622738357719982e-09,0.0,0.002272247918881476,0.0,0.0,0.0,25.0
15,0.75,1.299038052558899,2.7667224407196045,2.4675214290618896,0.12509562075138092,1.4007091522216797e-06,6.104310035705566,0.3388415575027466,0.0,0.0,0.0023741129552945495,3.0,0.0,0.0,25.0
16,0.0,0.0,0.05461400747299194,-0.237281933426857,0.06784497946500778,-4.4026156054144394e-09,0.06090565770864487,0.21966563165187836,1.0837208463954084e-08,0.0,0.002178480033762753,0.0,0.0,0.0,33.0
17,1.5,1.5,2.917095899581909,2.685701370239258,0.0578998327255249,-2.086162567138672e-06,7.216345310211182,0.6807652711868286,0.0,0.0,0.001990005956031382,3.0,0.0,0.0,24.0
18,0.3333333432674408,0.7453559637069702,1.7545400857925415,1.500441551208496,0.15570859611034393,-2.4835267709022446e-07,2.2755701541900635,0.40693557262420654,0.0,0.0,0.002326888032257557,2.0,0.0,0.0,26.0
19,0.0,0.0,0.04425540566444397,-0.2128198891878128,0.03878013789653778,-5.185603981772147e-07,0.04679618775844574,0.2379506379365921,3.278255533700758e-08,0.0,0.002250754041597247,0.0,0.0,0.0,31.0
20,0.1111111119389534,0.31426969170570374,0.8429247140884399,0.52238929271698,0.1446075141429901,-3.857745127788803e-07,0.2938019335269928,0.31575024127960205,1.3245476715439963e-08,0.0,0.002309076953679323,1.0,0.0,0.0,31.0
21,0.0,0.0,0.040903981775045395,-0.15669073164463043,0.04790602996945381,-3.2511625391862253e-08,0.02684696763753891,0.37532949447631836,0.0,0.0,0.0022760009160265326,0.0,0.0,0.0,29.0
22,0.1666666716337204,0.3726779818534851,0.9014729857444763,0.5411205291748047,0.09669262170791626,-2.4835267709022446e-07,0.30216091871261597,0.4730696678161621,2.9802322387695312e-08,0.0,0.0021950469817966223,1.0,0.0,0.0,22.0
23,0.0,0.0,0.047332800924777985,-0.21358546614646912,0.04046978801488876,5.418604231977042e-08,0.04725654423236847,0.2819661796092987,0.0,0.0,0.002253307029604912,0.0,0.0,0.0,31.0
24,0.1428571492433548,0.3499270975589752,0.8654260039329529,0.5879302620887756,0.20155267417430878,8.514949634275126e-09,0.3862854838371277,0.5006328225135803,8.514949634275126e-09,0.0,0.0028130309656262398,1.0,0.0,0.0,28.0
25,0.2857142984867096,0.6998541951179504,1.7028321027755737,1.473974347114563,0.24872112274169922,3.405979782655777e-07,2.234462261199951,0.34904128313064575,0.0,0.0,0.00259018805809319,2.0,0.0,0.0,26.0
26,0.0,0.0,0.04260903224349022,-0.19416175782680511,0.05881205201148987,6.393952958205773e-07,0.04115765914320946,0.2804301381111145,5.418604231977042e-09,0.0,0.002732743974775076,0.0,0.0,0.0,34.0
27,0.0,0.0,0.04631253704428673,-0.20487020909786224,0.061165861785411835,1.1672576505361576e-07,0.045713067054748535,0.40288177132606506,4.967053879312289e-09,0.0,0.002712777000851929,0.0,0.0,0.0,32.0
28,1.0,1.4142135381698608,2.8485898971557617,2.387054204940796,0.09357096999883652,3.973643103449831e-08,5.706783294677734,0.6816129088401794,0.0,0.0,0.0024524409091100097,3.0,0.0,0.0,29.0
29,0.125,0.33071890473365784,0.8615041971206665,0.53484046459198,0.13273799419403076,-1.564621925354004e-07,0.3036736845970154,0.33752498030662537,1.4901161193847656e-08,0.0,0.0028906610095873475,1.0,0.0,0.0,26.0
30,0.4000000059604645,0.800000011920929,1.8126773834228516,1.3999931812286377,0.1551569104194641,1.2814999195143173e-07,1.9840543270111084,0.625001072883606,4.7683716530855236e-08,0.0,0.0024331960594281554,2.0,0.0,0.0,23.0
31,0.4000000059604645,0.800000011920929,1.8139457702636719,1.389776349067688,0.15382592380046844,-1.4901161193847656e-07,1.9551407098770142,0.5633741617202759,2.3841858265427618e-08,0.0,0.002571958932094276,2.0,0.0,0.0,27.0
32,0.125,0.33071890473365784,0.8580416440963745,0.49217677116394043,0.2214677482843399,-1.4901161193847656e-07,0.29128599166870117,0.4357578158378601,7.450580596923828e-09,0.0,0.0025979329366236925,1.0,0.0,0.0,30.0
33,0.0,0.0,0.054926346987485886,-0.3047691583633423,0.09721822291612625,-2.1457671550706436e-07,0.1023356169462204,0.2412838637828827,0.0,0.0,0.002423976082354784,0.0,0.0,0.0,28.0
34,0.4000000059604645,0.800000011920929,1.8313719034194946,1.2158044576644897,0.1476021707057953,0.0,1.4999668598175049,0.27208998799324036,1.1920929132713809e-08,0.0,0.0022870699176564813,2.0,0.0,0.0,22.0
35,0.0,0.0,0.04566420614719391,-0.3052375912666321,0.06193279102444649,-3.7066638469696045e-07,0.09700561314821243,0.4229409396648407,0.0,0.0,0.002098619006574154,0.0,0.0,0.0,24.0
36,0.0,0.0,0.05821338668465614,-0.288499116897583,0.09311532974243164,-1.6255812695931127e-08,0.09190218895673752,0.49910077452659607,1.6255812695931127e-08,0.0,0.002307115006260574,0.0,0.0,0.0,28.0
37,0.6000000238418579,1.2000000476837158,2.708627223968506,2.1508471965789795,0.3131549060344696,-2.5033949668795685e-07,4.724208831787109,0.5376125574111938,0.0,0.0,0.0022266460582613945,3.0,0.0,0.0,27.0
38,0.6000000238418579,1.2000000476837158,2.718208074569702,2.093228578567505,0.2535696029663086,3.337860050578456e-07,4.4459028244018555,0.5401433706283569,2.3841858265427618e-08,0.0,0.00203437905292958,3.0,0.0,0.0,28.0
39,0.25,0.6614378094673157,1.69866943359375,1.2114675045013428,0.2496451884508133,-2.3096799850463867e-07,1.52997624874115,0.3046552538871765,1.4901161193847656e-08,0.0,0.002356184064410627,2.0,0.0,0.0,35.0
40,1.0,1.4142135381698608,2.8630495071411133,2.0794827938079834,0.11090962588787079,-1.112619997911679e-06,4.336549758911133,0.46173927187919617,1.9868215517249155e-08,0.0,0.0022158100036904216,3.0,0.0,0.0,25.0
41,0.0,0.0,0.05752693861722946,-0.3605872392654419,0.052185431122779846,-4.0978193283081055e-07,0.13274645805358887,0.25402355194091797,7.450580596923828e-09,0.0,0.002330143004655838,0.0,0.0,0.0,23.0
42,0.125,0.33071890473365784,0.8814976215362549,0.4154900908470154,0.12661930918693542,-8.940696716308594e-08,0.1886644959449768,0.5171485543251038,0.0,0.0,0.002387869986705482,1.0,0.0,0.0,25.0
43,0.1111111119389534,0.31426969170570374,0.9028424024581909,0.1830516904592514,0.19582968950271606,5.960464477539063e-08,0.07185716927051544,0.3686527907848358,0.0,0.0,0.0022419890156015754,1.0,0.0,0.0,31.0
44,0.0,0.0,0.08290816843509674,-0.3771575093269348,0.09896120429039001,1.4088369937326206e-07,0.15204110741615295,0.2809077203273773,1.0837208463954084e-08,0.0,0.002585747977718711,0.0,0.0,0.0,31.0
45,0.0,0.0,0.07326030731201172,-0.3683033585548401,0.10153261572122574,5.364417887676609e-08,0.14595623314380646,0.41144663095474243,5.9604645663569045e-09,0.0,0.0023009810829535127,0.0,0.0,0.0,22.0
46,0.0,0.0,0.07738378643989563,-0.5092721581459045,0.10587167739868164,8.940696716308594e-08,0.2705669701099396,0.4353782534599304,7.450580596923828e-09,0.0,0.002065422013401985,0.0,0.0,0.0,24.0
47,0.0,0.0,0.08074459433555603,-0.46364280581474304,0.0964164212346077,2.7815499947791977e-07,0.22426077723503113,0.29220354557037354,0.0,0.0,0.002071909955702722,0.0,0.0,0.0,25.0
48,0.125,0.33071890473365784,0.896575927734375,0.2790246605873108,0.2118825614452362,-8.195638656616211e-08,0.12274899333715439,0.3039620816707611,2.2351741790771484e-08,0.0,0.002194097964093089,1.0,0.0,0.0,24.0
49,0.0,0.0,0.06425603479146957,-0.35528630018234253,0.06457346677780151,3.5762786865234375e-07,0.13039810955524445,0.3323017358779907,0.0,0.0,0.002068875008262694,0.0,0.0,0.0,23.0
50,1.0,1.4142135381698608,2.869943380355835,1.9487441778182983,0.10106679797172546,1.1920928955078125e-06,3.8078174591064453,0.6845621466636658,0.0,0.0,0.0019987429259344935,3.0,0.0,0.0,26.0
51,0.0,0.0,0.048510339111089706,-0.28199267387390137,0.04339892417192459,3.501772880554199e-07,0.08140332996845245,0.3834439814090729,1.4901161193847656e-08,0.0,0.002334210090339184,0.0,0.0,0.0,18.0
52,0.0,0.0,0.08821102231740952,-0.5248299241065979,0.2003350406885147,-2.2649764730431343e-07,0.3155805170536041,0.27425915002822876,1.1920929132713809e-08,0.0,0.0020744330249726772,0.0,0.0,0.0,31.0
53,0.5,1.1180340051651,2.667279005050659,1.904929518699646,0.31626904010772705,-1.2914340175029793e-07,3.7287826538085938,0.5103577971458435,1.9868215517249155e-08,0.0,0.002065478009171784,3.0,0.0,0.0,26.0
54,0.5,0.8660253882408142,1.895134687423706,0.9383582472801208,0.11495943367481232,2.980232238769531e-07,0.8937317132949829,0.32980021834373474,2.9802322387695312e-08,0.0,0.0023652749368920922,2.0,0.0,0.0,21.0
55,0.1111111119389534,0.31426969170570374,0.8584403395652771,0.3676285445690155,0.26331838965415955,-1.1920928955078125e-07,0.2044873684644699,0.35034433007240295,0.0,0.0,0.0021352970506995916,1.0,0.0,0.0,32.0
56,0.1428571492433548,0.3499270975589752,0.9224987030029297,0.24278387427330017,0.14395549893379211,1.3623919414840202e-07,0.07966717332601547,0.3950331211090088,0.0,0.0,0.0021015690872445703,1.0,0.0,0.0,25.0
57,0.125,0.33071890473365784,0.9094762206077576,0.18963193893432617,0.22637057304382324,-4.470348358154297e-08,0.08720390498638153,0.3312593698501587,0.0,0.0,0.00230941001791507,1.0,0.0,0.0,26.0
58,0.1428571492433548,0.3499270975589752,0.8990703225135803,0.32941222190856934,0.2509988248348236,3.086669053686819e-08,0.17151281237602234,0.4364803731441498,1.7029899268550253e-08,0.0,0.002108433051034808,1.0,0.0,0.0,27.0
59,0.1111111119389534,0.31426969170570374,0.8824471235275269,0.27468371391296387,0.21333619952201843,-9.934107758624577e-09,0.12096346914768219,0.5781333446502686,1.3245476715439963e-08,0.0,0.0021241839276626706,1.0,0.0,0.0,33.0
60,0.0,0.0,0.11152031272649765,-0.6285082101821899,0.2185012847185135,-1.2516974834397843e-07,0.44276532530784607,0.2715418040752411,8.940697071579962e-09,0.0,0.0023126660380512476,0.0,0.0,0.0,28.0
61,0.4000000059604645,0.800000011920929,1.8599135875701904,0.8968496322631836,0.18493330478668213,-2.5033949668795685e-07,0.8385396003723145,0.5382596254348755,0.0,0.0,0.0021381640108302236,2.0,0.0,0.0,23.0
62,0.0,0.0,0.08336423337459564,-0.5307976603507996,0.17457368969917297,-7.947286206899662e-08,0.31222212314605713,0.21874956786632538,0.0,0.0,0.002361182007007301,0.0,0.0,0.0,29.0
63,0.0,0.0,0.1214183047413826,-0.5956786274909973,0.1813087910413742,2.2758136708489474e-07,0.3877059817314148,0.23919039964675903,0.0,0.0,0.0022099571069702506,0.0,0.0,0.0,27.0
64,0.0,0.0,0.09774748235940933,-0.5806418657302856,0.1424431949853897,2.914004824106087e-07,0.35743510723114014,0.2606479525566101,0.0,0.0,0.0021484269527718425,0.0,0.0,0.0,25.0
65,0.75,1.299038052558899,2.8029723167419434,1.9605021476745605,0.14131757616996765,1.7881393432617188e-07,3.8635387420654297,0.6022531986236572,0.0,0.0,0.0024606010410934687,3.0,0.0,0.0,24.0
66,0.25,0.6614378094673157,1.7268757820129395,1.0517566204071045,0.250257670879364,3.0547380447387695e-07,1.1688206195831299,0.49947696924209595,1.4901161193847656e-08,0.0,0.002157773938961327,2.0,0.0,0.0,33.0
67,1.0,1.4142135381698608,2.874256134033203,1.888948917388916,0.06695270538330078,-4.967053879312289e-09,3.572610855102539,0.4540589153766632,0.0,0.0,0.0020145790185779333,3.0,0.0,0.0,22.0
68,0.0,0.0,0.10832107067108154,-0.721106767654419,0.14836350083351135,-5.960464477539063e-08,0.5420067310333252,0.4665061831474304,1.4901161193847656e-08,0.0,0.0022124979877844453,0.0,0.0,0.0,28.0
69,0.2857142984867096,0.6998541951179504,1.8001888990402222,0.8131081461906433,0.2418288141489029,-2.2990363390817947e-07,0.7196260094642639,0.4278995096683502,0.0,0.0,0.002208078047260642,2.0,0.0,0.0,28.0
70,0.1428571492433548,0.3499270975589752,0.9025539755821228,0.3514072000980377,0.18815265595912933,1.617840297285511e-07,0.15888844430446625,0.18662472069263458,0.0,0.0,0.0021587429801002145,1.0,0.0,0.0,21.0
71,0.125,0.33071890473365784,0.8953842520713806,0.30870291590690613,0.1944105327129364,7.450580596923828e-08,0.13309292495250702,0.3373563885688782,7.450580596923828e-09,0.0,0.002402754034847021,1.0,0.0,0.0,26.0
72,0.75,1.299038052558899,2.8207454681396484,1.7544008493423462,0.09534730762243271,2.9802322387695312e-08,3.0870139598846436,0.5212309956550598,0.0,0.0,0.0023050879826769233,3.0,0.0,0.0,28.0
73,0.0,0.0,0.12175345420837402,-0.6422495245933533,0.173303484916687,-2.1457671550706436e-07,0.4425184726715088,0.3989003598690033,1.7881394143159923e-08,0.0,0.0020384329836815596,0.0,0.0,0.0,30.0
74,0.0,0.0,0.10628695040941238,-0.7030656933784485,0.1370706856250763,2.2351741790771484e-07,0.5130897760391235,0.42628559470176697,2.9802322387695312e-08,0.0,0.0023250450612977147,0.0,0.0,0.0,27.0
75,0.0,0.0,0.1510864645242691,-0.6828222870826721,0.11408877372741699,-4.822557571060315e-07,0.4792625606060028,0.39629125595092773,1.6255812695931127e-08,0.0,0.0020988628966733813,0.0,0.0,0.0,32.0
76,0.0,0.0,0.10877002030611038,-0.5785989761352539,0.08612934499979019,-1.1920928955078125e-07,0.3421950936317444,0.4208890199661255,1.9868215517249155e-08,0.0,0.0019735860405489802,0.0,0.0,0.0,28.0
77,0.4285714328289032,1.049781322479248,2.6370577812194824,1.6103551387786865,0.4108303189277649,-6.811959707420101e-08,2.7620253562927246,0.514860212802887,0.0,0.0,0.002408356056548655,3.0,0.0,0.0,32.0
78,0.0,0.0,0.10423776507377625,-0.6211661696434021,0.1033293679356575,2.514570951461792e-08,0.3965243399143219,0.33942297101020813,2.9802322387695312e-08,0.0,0.0020125560695305467,0.0,0.0,0.0,26.0
79,0.1111111119389534,0.31426969170570374,0.9303169250488281,0.06981241703033447,0.1669122725725174,2.6490953430879927e-08,0.03273347392678261,0.43205153942108154,1.3245476715439963e-08,0.0,0.002156571950763464,1.0,0.0,0.0,26.0
80,0.0,0.0,0.11704595386981964,-0.6343873739242554,0.19882969558238983,-4.380941334147792e-07,0.44198065996170044,0.35885339975357056,1.7881394143159923e-08,0.0,0.0023249349324032664,0.0,0.0,0.0,27.0
81,0.1111111119389534,0.31426969170570374,0.9143370389938354,0.1482911854982376,0.17426566779613495,4.263387864966717e-08,0.05235879123210907,0.22925356030464172,1.3245476715439963e-08,0.0,0.002093850984238088,1.0,0.0,0.0,33.0
82,0.0,0.0,0.09383407980203629,-0.749369740486145,0.17217162251472473,-5.108969602929392e-08,0.5911981463432312,0.45726296305656433,0.0,0.0,0.0026230129878968,0.0,0.0,0.0,25.0
83,0.1428571492433548,0.3499270975589752,0.9199123978614807,0.23349694907665253,0.19049347937107086,-1.7029898913278885e-07,0.09080862253904343,0.3286892771720886,1.7029899268550253e-08,0.0,0.0021294280886650085,1.0,0.0,0.0,25.0
84,0.10000000149011612,0.29999998211860657,0.9207131266593933,0.02360239066183567,0.2387397736310959,2.9802322387695312e-08,0.0575537383556366,0.3035692572593689,0.0,0.0,0.002076696022413671,1.0,0.0,0.0,35.0
85,0.1666666716337204,0.3726779818534851,0.9385471343994141,0.1370839923620224,0.25837215781211853,4.967053612858763e-08,0.08554821461439133,0.4794786274433136,9.934107758624577e-09,0.0,0.0025334920501336455,1.0,0.0,0.0,23.0
86,0.0,0.0,0.12250609695911407,-0.5644446015357971,0.14017821848392487,3.684650664581568e-07,0.338247686624527,0.23853373527526855,1.0837208463954084e-08,0.0,0.002087994012981653,0.0,0.0,0.0,30.0
87,0.0,0.0,0.15201346576213837,-0.7607132196426392,0.14658205211162567,-1.3187528224989364e-07,0.6001708507537842,0.4113226532936096,1.1920929132713809e-08,0.0,0.0020973989740014076,0.0,0.0,0.0,30.0
88,0.0,0.0,0.10743215680122375,-0.6014612913131714,0.10733612626791,1.059638137235197e-07,0.3732767105102539,0.24885961413383484,2.9802322387695312e-08,0.0,0.002270577009767294,0.0,0.0,0.0,29.0
89,0.0,0.0,0.13867506384849548,-0.7465469837188721,0.20878297090530396,1.4305115314527939e-07,0.6009227633476257,0.13448487222194672,0.0,0.0,0.0020748790120705962,0.0,0.0,0.0,25.0
90,0.1111111119389534,0.31426969170570374,0.9132883548736572,0.10320892930030823,0.23897138237953186,-5.298190686175985e-08,0.0677594244480133,0.18880465626716614,6.622738357719982e-09,0.0,0.002359412028454244,1.0,0.0,0.0,30.0
91,0.0,0.0,0.10319981724023819,-0.5893772840499878,0.1320946216583252,7.285012060265217e-08,0.3648146092891693,0.22364383935928345,1.655684656043377e-08,0.0,0.0021294199395924807,0.0,0.0,0.0,26.0
92,0.5,0.8660253882408142,1.8774374723434448,1.2101080417633057,0.12087251991033554,9.816139936447144e-07,1.4789714813232422,0.3041752278804779,0.0,0.0,0.0020057529909536242,2.0,0.0,0.0,19.0
93,0.5,0.8660253882408142,1.909604549407959,0.8035404682159424,0.03641967102885246,-3.8929283618927e-07,0.6470038294792175,0.3177482783794403,0.0,0.0,0.0021403509890660644,2.0,0.0,0.0,22.0
94,0.0,0.0,0.10590604692697525,-0.47210973501205444,0.09744717925786972,5.364417887676609e-08,0.23238353431224823,0.3627757132053375,2.086162531611535e-08,0.0,0.0023057289654389024,0.0,0.0,0.0,27.0
95,0.1666666716337204,0.3726779818534851,0.958678662776947,0.1967083066701889,0.09886515140533447,3.973643103449831e-08,0.04846850037574768,0.20600531995296478,0.0,0.0,0.0021724000107496977,1.0,0.0,0.0,20.0
96,0.2857142984867096,0.6998541951179504,1.7824690341949463,0.9630573987960815,0.20061860978603363,4.257474728319721e-08,0.9677273631095886,0.4660760760307312,2.9802322387695312e-08,0.0,0.0023648120695725083,2.0,0.0,0.0,29.0
97,0.0,0.0,0.11516726762056351,-0.49192601442337036,0.10220514982938766,4.822557571060315e-07,0.25243714451789856,0.2531396746635437,2.709302115988521e-09,0.0,0.0021970110246911645,0.0,0.0,0.0,33.0
98,0.6000000238418579,1.2000000476837158,2.734386444091797,1.9197685718536377,0.27516260743141174,3.099441414633475e-07,3.7612252235412598,0.6425908207893372,2.3841858265427618e-08,0.0,0.0020332890562713146,3.0,0.0,0.0,26.0
99,0.0,0.0,0.08443717658519745,-0.49657759070396423,0.07482106983661652,-2.60770320892334e-07,0.25218743085861206,0.3636440336704254,0.0,0.0,0.002563419984653592,0.0,0.0,0.0,19.0
100,0.0,0.0,0.07534319162368774,-0.4870690405368805,0.13822700083255768,-2.2351741790771484e-07,0.25634294748306274,0.15045174956321716,2.9802322387695312e-08,0.0,0.0021273429738357663,0.0,0.0,0.0,20.0
101,0.0,0.0,0.10898029059171677,-0.4898845851421356,0.10581010580062866,-6.502325078372451e-08,0.2511826753616333,0.27022892236709595,1.0837208463954084e-08,0.0,0.002092137932777405,0.0,0.0,0.0,34.0
102,0.0,0.0,0.10039101541042328,-0.5537797212600708,0.1964748203754425,-1.1920929132713809e-08,0.34527432918548584,0.2524983584880829,0.0,0.0,0.0028467309894040227,0.0,0.0,0.0,25.0
103,0.125,0.33071890473365784,0.9001672863960266,0.3477361500263214,0.12570765614509583,-3.725290298461914e-08,0.1367228478193283,0.20421364903450012,0.0,0.0,0.0025513990549370646,1.0,0.0,0.0,26.0
104,0.75,1.299038052558899,2.799254894256592,2.09901762008667,0.06427396088838577,-8.940696716308594e-07,4.410006523132324,0.5854694247245789,0.0,0.0,0.0026529160095378757,3.0,0.0,0.0,29.0
105,0.10000000149011612,0.29999998211860657,0.8556421995162964,0.30273646116256714,0.2729529142379761,5.9604645663569045e-09,0.16615267097949982,0.2947544455528259,1.7881394143159923e-08,0.0,0.002748626982793212,1.0,0.0,0.0,32.0
106,0.125,0.33071890473365784,0.8917226791381836,0.38267314434051514,0.11955999583005905,-2.3469328880310059e-07,0.16073332726955414,0.21253332495689392,0.0,0.0,0.00306746200658381,1.0,0.0,0.0,29.0
107,0.1111111119389534,0.31426969170570374,0.8893324732780457,0.30824702978134155,0.13189826905727386,-6.622738624173508e-08,0.11241339147090912,0.3283141851425171,0.0,0.0,0.0022792210802435875,1.0,0.0,0.0,29.0
108,0.0,0.0,0.06324218213558197,-0.44068512320518494,0.0833868533372879,2.5917375978679047e-07,0.20115678012371063,0.33720049262046814,1.7029899268550253e-08,0.0,0.002067820983938873,0.0,0.0,0.0,22.0
109,0.3333333432674408,0.7453559637069702,1.8394063711166382,0.8414459228515625,0.11580692231655121,-3.675619666410057e-07,0.721442461013794,0.48504623770713806,0.0,0.0,0.0023387570399791002,2.0,0.0,0.0,27.0
110,0.6000000238418579,1.2000000476837158,2.750178575515747,1.8713057041168213,0.10508386045694351,-1.9073486612342094e-07,3.5128276348114014,0.5452786087989807,1.1920929132713809e-08,0.0,0.0021667680703103542,3.0,0.0,0.0,29.0
111,0.0,0.0,0.06750502437353134,-0.44162261486053467,0.11749239265918732,2.882443368434906e-07,0.20883505046367645,0.2572113871574402,7.450580596923828e-09,0.0,0.002064394997432828,0.0,0.0,0.0,22.0
112,0.0,0.0,0.06403006613254547,-0.3502117991447449,0.09889265149831772,2.1513551473617554e-07,0.13242807984352112,0.3749178349971771,7.450580596923828e-09,0.0,0.002428359934128821,0.0,0.0,0.0,20.0
113,0.5,1.1180340051651,2.681159257888794,1.8092998266220093,0.30425015091896057,4.76837158203125e-07,3.366132974624634,0.511394202709198,1.9868215517249155e-08,0.0,0.0020706249633803964,3.0,0.0,0.0,32.0
114,0.75,1.299038052558899,2.8177342414855957,1.824393391609192,0.07078521698713303,4.3213367462158203e-07,3.3334219455718994,0.31917551159858704,2.2351741790771484e-08,0.0,0.0020261399913579226,3.0,0.0,0.0,26.0
115,0.6000000238418579,1.2000000476837158,2.722398519515991,2.0349278450012207,0.3042600154876709,-9.536743306171047e-08,4.233505725860596,0.5978978872299194,1.1920929132713809e-08,0.0,0.0021621790947392583,3.0,0.0,0.0,26.0
116,0.0,0.0,0.08169491589069366,-0.5467565655708313,0.12868286669254303,5.960464477539063e-08,0.3155020773410797,0.25225478410720825,1.4901161193847656e-08,0.0,0.002214576001279056,0.0,0.0,0.0,22.0
117,0.125,0.33071890473365784,0.9373120665550232,0.1305605173110962,0.16563037037849426,-7.450580596923828e-08,0.044479481875896454,0.40854740142822266,0.0,0.0,0.0020543510327115655,1.0,0.0,0.0,26.0
118,0.0,0.0,0.1348399668931961,-0.5487865209579468,0.11184801161289215,-3.973643103449831e-08,0.3136765956878662,0.3162088394165039,9.934107758624577e-09,0.0,0.0023128859465941787,0.0,0.0,0.0,35.0
119,0.0,0.0,0.08831804245710373,-0.5679837465286255,0.0990358293056488,-1.4901161193847656e-08,0.33241361379623413,0.3685460090637207,1.1175870895385742e-08,0.0,0.002021644962951541,0.0,0.0,0.0,23.0
120,0.1666666716337204,0.3726779818534851,0.9304074645042419,0.2870049476623535,0.1699717491865158,-2.9802322387695312e-08,0.11126222461462021,0.30891233682632446,1.9868215517249155e-08,0.0,0.0019998569041490555,1.0,0.0,0.0,22.0
121,0.0,0.0,0.11105788499116898,-0.6693928837776184,0.18345001339912415,5.298190686175985e-08,0.4817407429218292,0.36376243829727173,0.0,0.0,0.0023199269780889153,0.0,0.0,0.0,26.0
122,0.1111111119389534,0.31426969170570374,0.8836838603019714,0.3174625635147095,0.15925636887550354,1.986821445143505e-07,0.12614506483078003,0.35468634963035583,1.3245476715439963e-08,0.0,0.002041720086708665,1.0,0.0,0.0,31.0
123,0.1666666716337204,0.3726779818534851,0.9439695477485657,0.20853964984416962,0.1191505640745163,-9.934107758624577e-09,0.05768566206097603,0.20283691585063934,0.0,0.0,0.001972883939743042,1.0,0.0,0.0,21.0
124,0.75,1.299038052558899,2.8223423957824707,1.750418782234192,0.07814308255910873,0.0,3.0700724124908447,0.5627882480621338,0.0,0.0,0.0023203149903565645,3.0,0.0,0.0,27.0
125,0.25,0.6614378094673157,1.7810794115066528,0.783600389957428,0.17966029047966003,2.8312206268310547e-07,0.6463073492050171,0.4615224003791809,1.4901161193847656e-08,0.0,0.002082974067889154,2.0,0.0,0.0,35.0
126,0.0,0.0,0.09016694128513336,-0.5439629554748535,0.15249429643154144,-9.934107758624577e-09,0.3191501796245575,0.3590477705001831,0.0,0.0,0.0020019179210066795,0.0,0.0,0.0,25.0
