episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds,eps_per_sec_total,eps_per_sec_window
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,70,0.009775800979696214,0.0021417749812826514,0.0,0.0,0.0,7.601184600032866,65.77922078064492,65.77922078064492
1000,69,38.80847890302539,0.002877869992516935,36.751894030021504,2.0394313420401886,0.002048176946118474,53.532433073967695,18.68026432907064,10.885835169138526
1500,69,0.013447521021589637,0.0024822319392114878,0.0,0.0,0.0,61.06427516997792,24.56428076522017,66.38482241480615
2000,71,36.73937383899465,0.002573806094005704,34.39542741898913,2.3293168590171263,0.001275958027690649,105.1613592300564,19.018392446076103,11.338618202482346
2500,62,0.009516351041384041,0.0025440739700570703,0.0,0.0,0.0,113.00713760801591,22.122496445062318,63.728539848207866
3000,74,33.505154329002835,0.0037768339971080422,31.097311306046322,2.3902560711139813,0.001254649949260056,153.76754466595594,19.50996880724856,12.266805856213873
3500,66,0.011759481974877417,0.0031755310483276844,0.0,0.0,0.0,160.7068069879897,21.778791238516547,72.05376836848852
4000,70,32.08463239099365,0.002403369056992233,29.424098332994618,2.646051138988696,0.0015718850772827864,199.80481331294868,20.019537736235172,12.788375853344089
