episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,119.0,6.979799991313484e-05,2.0,0.0,0.0,1.0
2,109.0,2.6995000553142745e-05,3.0,0.0,0.0,1.0
3,104.0,3.034999963347218e-05,0.0,0.0,0.0,1.0
4,125.0,2.8721000489895232e-05,1.0,0.0,0.0,1.0
5,109.0,0.1709695990016371,2.0,0.0,0.0,0.9955094377260496
6,123.0,0.13056835000043066,0.0,0.0,0.0,0.9854053442635735
7,107.0,0.09288174600033017,0.0,0.0,0.0,0.9765751669826963
8,105.0,0.09991672599971935,0.0,0.0,0.0,0.9678241165619136
9,112.0,0.10302019099935933,1.0,0.0,0.0,0.9597272339135414
10,111.0,0.07718914699853485,3.0,0.0,0.0,0.9528409850891864
11,109.0,0.07901569400155495,2.0,0.0,0.0,0.9454366292301003
12,93.0,0.07617888499908076,0.0,0.0,0.0,0.9380898112881967
13,92.0,0.08991530999946917,1.0,0.0,0.0,0.931079407969064
14,94.0,0.0642006459984259,3.0,0.0,0.0,0.9257865603251046
15,112.0,0.11444250099975761,0.0,0.0,0.0,0.9169402127459083
16,120.0,0.09966525600020759,2.0,0.0,0.0,0.9081783963846469
17,111.0,0.09152937700037,1.0,0.0,0.0,0.9003103397500974
18,94.0,0.08034047999899485,1.0,0.0,0.0,0.8927782819688049
19,105.0,0.06978485999979966,2.0,0.0,0.0,0.8858406625691297
20,108.0,0.06523938800091855,3.0,0.0,0.0,0.8792207203776994
21,104.0,0.09836046500049633,0.0,0.0,0.0,0.871603540262273
22,90.0,0.057912339001177315,2.0,0.0,0.0,0.8658690413444576
23,117.0,0.09060613000065132,2.0,0.0,0.0,0.8583675342809536
24,108.0,0.07392739800025083,2.0,0.0,0.0,0.8516973146103469
25,99.0,0.0725260260005598,2.0,0.0,0.0,0.8455862036361113
26,110.0,0.08025214399913239,3.0,0.0,0.0,0.8395189411943282
27,98.0,0.07569717200112791,1.0,0.0,0.0,0.8332451640985706
28,96.0,0.08600472900116074,2.0,0.0,0.0,0.8267701658466111
29,116.0,0.10166553599992767,0.0,0.0,0.0,0.8186243078034035
30,107.0,0.09622299100101372,0.0,0.0,0.0,0.8115321082511381
31,116.0,0.08803917000068395,2.0,0.0,0.0,0.804742775216911
32,101.0,0.09279276500046763,1.0,0.0,0.0,0.7982497171216039
33,112.0,0.08207692100040731,2.0,0.0,0.0,0.791571505478573
34,98.0,0.07532012699948609,1.0,0.0,0.0,0.7854203457297855
35,117.0,0.08457366099946739,2.0,0.0,0.0,0.77884946548389
36,103.0,0.06536967899910451,2.0,0.0,0.0,0.7732610534575196
37,82.0,0.06576685100208124,0.0,0.0,0.0,0.7677127394864991
38,117.0,0.24245962399845666,2.0,0.0,0.0,0.7617469819155445
39,110.0,0.07924841099929836,1.0,0.0,0.0,0.7551475424014931
40,101.0,0.07514337500015245,1.0,0.0,0.0,0.7490546428883291
41,91.0,0.0447104720005882,3.0,0.0,0.0,0.7454672590779372
42,103.0,0.07479194599955008,1.0,0.0,0.0,0.739008859894498
43,105.0,0.06517541199809784,2.0,0.0,0.0,0.7334862008676839
44,100.0,0.0841516499995123,3.0,0.0,0.0,0.7301924354056043
45,106.0,0.0863236089990096,1.0,0.0,0.0,0.7238663705501068
46,105.0,0.08305548600128532,3.0,0.0,0.0,0.71931966753106
47,105.0,0.1135840190017916,1.0,0.0,0.0,0.7130877995357301
48,104.0,0.1063352419992043,0.0,0.0,0.0,0.7069099216931295
49,83.0,0.09810523499982082,0.0,0.0,0.0,0.7014166518795472
50,105.0,0.12533133800116047,1.0,0.0,0.0,0.6953398877070298
51,102.0,0.07827703899965854,3.0,0.0,0.0,0.6913871334576056
52,104.0,0.12001437500111933,2.0,0.0,0.0,0.6862203545448903
53,115.0,0.1259943649993147,1.0,0.0,0.0,0.6798671404609395
54,94.0,0.09725401499918007,0.0,0.0,0.0,0.6741793255381705
55,89.0,0.07745558600026925,1.0,0.0,0.0,0.6695428070662679
56,88.0,0.08929459499859149,1.0,0.0,0.0,0.6649381752196684
57,105.0,0.15801904699947045,0.0,0.0,0.0,0.6591774444624412
58,81.0,0.05877883200082579,0.0,0.0,0.0,0.6538588786128041
59,113.0,0.04596564999928887,3.0,0.0,0.0,0.649362109498317
60,107.0,0.04998027999909027,3.0,0.0,0.0,0.6447027970342126
61,104.0,0.05081769899970823,1.0,0.0,0.0,0.6396929275939904
62,107.0,0.08183361499959574,0.0,0.0,0.0,0.6341509105155545
63,113.0,0.06832066700326322,3.0,0.0,0.0,0.6292230378869633
64,102.0,0.07645820199923037,0.0,0.0,0.0,0.6232105011570812
65,116.0,0.05995544000006703,3.0,0.0,0.0,0.6185532104443396
66,92.0,0.06053610100025253,2.0,0.0,0.0,0.6142992482158329
67,93.0,0.039731277999635495,3.0,0.0,0.0,0.6108071805137908
68,101.0,0.06278913699952682,2.0,0.0,0.0,0.6058788895986745
69,93.0,0.05946384399976523,2.0,0.0,0.0,0.6017120921948572
70,101.0,0.07830513499993685,0.0,0.0,0.0,0.5963201745671941
71,105.0,0.07132454100110408,0.0,0.0,0.0,0.591153919870433
72,106.0,0.07179943700384683,1.0,0.0,0.0,0.5863842010693506
73,88.0,0.05175537600098323,2.0,0.0,0.0,0.5828759050068577
74,100.0,0.0596251919992028,3.0,0.0,0.0,0.5788673055170501
75,102.0,0.07946178499969392,0.0,0.0,0.0,0.5738522547717025
76,111.0,0.06471397700079251,3.0,0.0,0.0,0.5702478107950131
77,101.0,0.07628020800075319,3.0,0.0,0.0,0.5663260582164951
78,126.0,0.0809303010014446,2.0,0.0,0.0,0.5610828580325607
79,97.0,0.056814407999354444,1.0,0.0,0.0,0.5567227840933426
80,124.0,0.07872726200139368,2.0,0.0,0.0,0.551734013828938
81,102.0,0.07346240200149623,0.0,0.0,0.0,0.5466259107480009
82,87.0,0.05735364600059256,1.0,0.0,0.0,0.5427037525532178
83,103.0,0.07377272299936521,1.0,0.0,0.0,0.5380020068633075
84,90.0,0.050414338998962194,3.0,0.0,0.0,0.5347831781178366
85,116.0,0.09703825800033883,0.0,0.0,0.0,0.529355304700378
86,114.0,0.05887148400051956,3.0,0.0,0.0,0.5257147812439764
87,105.0,0.06047044500064658,3.0,0.0,0.0,0.5224126952785473
88,107.0,0.0695682319997104,3.0,0.0,0.0,0.5186642720999942
89,88.0,0.05675806699991881,2.0,0.0,0.0,0.5155611396822963
90,103.0,0.05923017800068919,3.0,0.0,0.0,0.5123228301190058
91,93.0,0.04144127799963826,3.0,0.0,0.0,0.5100222125459899
92,126.0,0.10730889599835791,2.0,0.0,0.0,0.5051486985432502
93,100.0,0.09994592200200714,0.0,0.0,0.0,0.5010729119100292
94,120.0,0.08092629099928672,1.0,0.0,0.0,0.49628491289250254
95,80.0,0.05884017500011396,1.0,0.0,0.0,0.4927239621585994
96,92.0,0.05865337000159343,2.0,0.0,0.0,0.48933536261904276
97,110.0,0.06207505200018204,3.0,0.0,0.0,0.48597006741968746
98,103.0,0.06514614500019889,2.0,0.0,0.0,0.48248312791522613
99,87.0,0.07104533400070068,0.0,0.0,0.0,0.4790212079498741
100,98.0,0.06153517300117528,2.0,0.0,0.0,0.4757268460568872
101,107.0,0.07847510100009458,1.0,0.0,0.0,0.47146387710465937
102,98.0,0.07816180799773065,1.0,0.0,0.0,0.4676598760770586
103,90.0,0.057423958000981656,1.0,0.0,0.0,0.4641650248293154
104,119.0,0.10959011999875656,1.0,0.0,0.0,0.45986765918941286
105,110.0,0.10433535499851132,1.0,0.0,0.0,0.45561007972566553
106,114.0,0.07164783600001101,2.0,0.0,0.0,0.45166287516230713
107,95.0,0.05438047499956156,3.0,0.0,0.0,0.4489606074620239
108,99.0,0.058439701000679634,3.0,0.0,0.0,0.4460067827025947
109,96.0,0.06280442099978245,2.0,0.0,0.0,0.4429394701816366
110,93.0,0.06612297899937403,1.0,0.0,0.0,0.4394974672529393
111,98.0,0.06228891299952011,1.0,0.0,0.0,0.43608221150971244
112,119.0,0.06937509400131603,3.0,0.0,0.0,0.4325636870558589
113,90.0,0.05347124500076461,3.0,0.0,0.0,0.4299756884752219
114,112.0,0.06325228600098853,2.0,0.0,0.0,0.42663442476170943
115,115.0,0.07460584499949618,2.0,0.0,0.0,0.42306517203082816
116,113.0,0.0708315759998186,2.0,0.0,0.0,0.41965167541464915
117,101.0,0.03405624499964688,3.0,0.0,0.0,0.4177672034328321
118,105.0,0.06830568500072332,1.0,0.0,0.0,0.4142721344810989
119,103.0,0.058199604001401894,3.0,0.0,0.0,0.41154653391028406
120,113.0,0.07995657900255537,2.0,0.0,0.0,0.40810350750456337
121,96.0,0.05939405600065584,2.0,0.0,0.0,0.4052968663346007
122,95.0,0.05780920799907108,3.0,0.0,0.0,0.4026303163103886
123,111.0,0.07542496600080995,1.0,0.0,0.0,0.39914210502488806
124,101.0,0.07750595899915425,0.0,0.0,0.0,0.3956841140618009
125,73.0,0.06276472599984118,0.0,0.0,0.0,0.3927271421459267
126,108.0,0.07225696999876163,1.0,0.0,0.0,0.389441560056815
127,117.0,0.07586956600107442,2.0,0.0,0.0,0.38606761033221
128,105.0,0.06318956600080128,3.0,0.0,0.0,0.3834125161474698
129,99.0,0.049857970001994545,3.0,0.0,0.0,0.38123295550485786
130,102.0,0.059796222000841226,2.0,0.0,0.0,0.3783839779928177
131,95.0,0.06511441099883086,0.0,0.0,0.0,0.3752183917944539
132,92.0,0.05113839799878406,1.0,0.0,0.0,0.3726379106989179
133,90.0,0.05874818799975401,1.0,0.0,0.0,0.36996415373570585
134,100.0,0.07190660200012644,1.0,0.0,0.0,0.3669791020926641
135,112.0,0.07060026899853256,3.0,0.0,0.0,0.364674056494063
136,80.0,0.07209375999991607,1.0,0.0,0.0,0.3621660917210278
137,118.0,0.09275424799943721,3.0,0.0,0.0,0.359351764183526
138,93.0,0.07583750000139844,0.0,0.0,0.0,0.35634540278553173
139,89.0,0.05845334900004673,1.0,0.0,0.0,0.3538947164772951
140,120.0,0.07428068600029292,1.0,0.0,0.0,0.3506182632475589
141,88.0,0.058363510998788115,0.0,0.0,0.0,0.34799807122879706
142,98.0,0.06101624599978095,1.0,0.0,0.0,0.34529384082941683
143,90.0,0.06297994400028983,0.0,0.0,0.0,0.3427134385494873
144,100.0,0.06107790800069779,2.0,0.0,0.0,0.3402543960946031
145,90.0,0.061250990998814814,2.0,0.0,0.0,0.3378129977969499
146,119.0,0.07547503700016023,2.0,0.0,0.0,0.3348863351399937
147,92.0,0.06361631599884277,0.0,0.0,0.0,0.33238370879532225
148,106.0,0.07176523000089219,1.0,0.0,0.0,0.32970187455262284
149,100.0,0.06262072599975,2.0,0.0,0.0,0.32733619286120363
150,110.0,0.058565313001054164,3.0,0.0,0.0,0.32518256571650483
151,104.0,0.07404721499869993,1.0,0.0,0.0,0.32246206616617706
152,115.0,0.06894752099969992,2.0,0.0,0.0,0.31986028458623617
153,103.0,0.06451641899957394,2.0,0.0,0.0,0.31727949545191914
154,86.0,0.046634033000373165,3.0,0.0,0.0,0.315570548132687
155,102.0,0.06772485900000902,1.0,0.0,0.0,0.31302437068904204
156,95.0,0.06427064599984078,1.0,0.0,0.0,0.310498737049668
157,112.0,0.06530662200020743,3.0,0.0,0.0,0.30827084199009663
158,99.0,0.061175100998752896,3.0,0.0,0.0,0.3061507777889362
159,97.0,0.05090328400137878,3.0,0.0,0.0,0.30441042201578994
160,96.0,0.04792761800126755,3.0,0.0,0.0,0.3026799595319536
161,89.0,0.06693130200164887,0.0,0.0,0.0,0.3003278880248925
162,106.0,0.07669175200044265,0.0,0.0,0.0,0.29754737101550083
163,83.0,0.05558510500077318,1.0,0.0,0.0,0.29541240478609604
164,104.0,0.07791071099927649,1.0,0.0,0.0,0.29285308214567835
165,85.0,0.05138891200067519,3.0,0.0,0.0,0.2912757016441465
166,101.0,0.05789200599792821,2.0,0.0,0.0,0.2893593255411288
167,81.0,0.06369460199948662,0.0,0.0,0.0,0.28719692536175795
168,100.0,0.06406166099986876,2.0,0.0,0.0,0.2850506849329913
