episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon
6088,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6089,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6090,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6091,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6092,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6093,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6094,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6095,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6096,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6097,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6098,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6099,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6100,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6101,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6102,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6103,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6104,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6105,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6106,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6107,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6108,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6109,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6110,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6111,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6112,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6113,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6114,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6115,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6116,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6117,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6118,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6119,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6120,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6121,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6122,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6123,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6124,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6125,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6126,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6127,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6128,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6129,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6130,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6131,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6132,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6133,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6134,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6135,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6136,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6137,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6138,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6139,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6140,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6141,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6142,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6143,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6144,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6145,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6146,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6147,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6148,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6149,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6150,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6151,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6152,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6153,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6154,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6155,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6156,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6157,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6158,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6159,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6160,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6161,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6162,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6163,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6164,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6165,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6166,19.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6167,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6168,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6169,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6170,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6171,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6172,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6173,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6174,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6175,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6176,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6177,20.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6178,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6179,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6180,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6181,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6182,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6183,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6184,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6185,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6186,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6187,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6188,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6189,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6190,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6191,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6192,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6193,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6194,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6195,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6196,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6197,18.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6198,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6199,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6200,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6201,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6202,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6203,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6204,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6205,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6206,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6207,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6208,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6209,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6210,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6211,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6212,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6213,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6214,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6215,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6216,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6217,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6218,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6219,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6220,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6221,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6222,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6223,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6224,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6225,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6226,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6227,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6228,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6229,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6230,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6231,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6232,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6233,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6234,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6235,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6236,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6237,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6238,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6239,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6240,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6241,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6242,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6243,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6244,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6245,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6246,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6247,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6248,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6249,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6250,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6251,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6252,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6253,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6254,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6255,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6256,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6257,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6258,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6259,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6260,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6261,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6262,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6263,19.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6264,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6265,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6266,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6267,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6268,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6269,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6270,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6271,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6272,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6273,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6274,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6275,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6276,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6277,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6278,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6279,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6280,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6281,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6282,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6283,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6284,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6285,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6286,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6287,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6288,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6289,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6290,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6291,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6292,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6293,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6294,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6295,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6296,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6297,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6298,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6299,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6300,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6301,21.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6302,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6303,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6304,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6305,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6306,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6307,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6308,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6309,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6310,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6311,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6312,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6313,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6314,20.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6315,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6316,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6317,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6318,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6319,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6320,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6321,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6322,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6323,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6324,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6325,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6326,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6327,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6328,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6329,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6330,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6331,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6332,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6333,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6334,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6335,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6336,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6337,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6338,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6339,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6340,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6341,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6342,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6343,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6344,20.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6345,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6346,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6347,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6348,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6349,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6350,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6351,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6352,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6353,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6354,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6355,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6356,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6357,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6358,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6359,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6360,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6361,18.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6362,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6363,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6364,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6365,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6366,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6367,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6368,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6369,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6370,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6371,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6372,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6373,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6374,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6375,19.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6376,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6377,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6378,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6379,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6380,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6381,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6382,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6383,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6384,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6385,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6386,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6387,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6388,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6389,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6390,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6391,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6392,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6393,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6394,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6395,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6396,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6397,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6398,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6399,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6400,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6401,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6402,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6403,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6404,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6405,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6406,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6407,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6408,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6409,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6410,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6411,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6412,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6413,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6414,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6415,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6416,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6417,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6418,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6419,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6420,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6421,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6422,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6423,20.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6424,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6425,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6426,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6427,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6428,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6429,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6430,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6431,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6432,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6433,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6434,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6435,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6436,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6437,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6438,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6439,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6440,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6441,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6442,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6443,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6444,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6445,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6446,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6447,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6448,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6449,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6450,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6451,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6452,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6453,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6454,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6455,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6456,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6457,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6458,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6459,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6460,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6461,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6462,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6463,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6464,17.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6465,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6466,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6467,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6468,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6469,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6470,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6471,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6472,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6473,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6474,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6475,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6476,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6477,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6478,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6479,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
6480,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6481,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
6482,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
6483,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
6484,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
