episode,wall_s,steps,p0_transitions,train_calls,epsilon
158,0.025943,71,21,21,0.1
159,0.028942,74,19,19,0.1
160,0.028218,77,19,19,0.1
161,0.027163,72,19,19,0.1
162,0.030809,74,22,22,0.1
163,0.021636,72,15,15,0.1
164,0.030732,76,22,22,0.1
165,0.019906,65,14,14,0.1
166,0.030886,80,22,22,0.1
167,0.032226,82,23,23,0.1
168,0.033672,88,24,24,0.1
169,0.029574,72,21,21,0.1
170,0.035437,73,24,24,0.1
171,0.024765,76,16,16,0.1
172,0.029827,71,20,20,0.1
173,0.032065,77,21,21,0.1
174,0.033791,84,23,23,0.1
175,0.028997,70,20,20,0.1
176,0.026471,82,18,18,0.1
177,0.029197,76,20,20,0.1
178,0.031638,73,22,22,0.1
179,0.028796,63,20,20,0.1
180,0.020634,67,14,14,0.1
181,0.028635,79,20,20,0.1
182,0.032699,80,23,23,0.1
183,0.028451,75,20,20,0.1
184,0.029974,72,21,21,0.1
185,0.026993,73,19,19,0.1
186,0.030474,75,22,22,0.1
187,0.026483,61,19,19,0.1
188,0.03075,82,22,22,0.1
189,0.029184,79,21,21,0.1
190,0.032943,75,24,24,0.1
191,0.027091,70,19,19,0.1
192,0.02807,64,20,20,0.1
193,0.02798,76,20,20,0.1
194,0.027928,84,19,19,0.1
195,0.030504,70,21,21,0.1
196,0.031822,78,22,22,0.1
197,0.034633,81,24,24,0.1
198,0.033213,76,23,23,0.1
199,0.037784,91,26,26,0.1
200,0.030196,73,21,21,0.1
201,0.029339,74,20,20,0.1
202,0.023406,67,16,16,0.1
203,0.028204,78,21,21,0.1
204,0.025982,69,21,21,0.1
205,0.024195,75,20,20,0.1
206,0.030699,77,25,25,0.1
207,0.028587,78,23,23,0.1
208,0.034951,75,22,22,0.1
209,0.020328,69,15,15,0.1
210,0.01962,69,16,16,0.1
211,0.023868,72,20,20,0.1
212,0.02175,72,18,18,0.1
213,0.024652,83,20,20,0.1
214,0.0209,74,16,16,0.1
215,0.023199,76,19,19,0.1
216,0.028119,77,23,23,0.1
217,0.025148,64,21,21,0.1
218,0.026566,72,22,22,0.1
219,0.025881,69,21,21,0.1
220,0.024374,70,20,20,0.1
221,0.025495,73,21,21,0.1
222,0.026745,70,22,22,0.1
223,0.027478,81,23,23,0.1
224,0.024634,77,21,21,0.1
225,0.02601,78,22,22,0.1
226,0.014506,66,12,12,0.1
227,0.02276,67,19,19,0.1
228,0.027239,82,23,23,0.1
229,0.027547,78,23,23,0.1
230,0.027993,83,20,20,0.1
231,0.022774,76,18,18,0.1
232,0.025548,77,21,21,0.1
233,0.025606,75,21,21,0.1
234,0.027618,77,23,23,0.1
235,0.022815,71,19,19,0.1
236,0.022519,66,19,19,0.1
237,0.02671,73,22,22,0.1
238,0.035358,79,21,21,0.1
239,0.032896,81,23,23,0.1
240,0.027923,78,22,22,0.1
241,0.024001,60,20,20,0.1
242,0.031384,80,23,23,0.1
243,0.032716,81,22,22,0.1
244,0.033327,76,22,22,0.1
245,0.0308,61,21,21,0.1
246,0.016069,57,11,11,0.1
247,0.025778,85,20,20,0.1
248,0.026789,73,20,20,0.1
249,0.026224,75,21,21,0.1
250,0.031399,77,25,25,0.1
251,0.02273,72,19,19,0.1
252,0.025172,73,21,21,0.1
253,0.028649,81,24,24,0.1
254,0.029314,72,25,25,0.1
255,0.027116,73,23,23,0.1
256,0.032675,68,23,23,0.1
257,0.032145,78,22,22,0.1
258,0.031749,67,22,22,0.1
259,0.039072,80,24,24,0.1
260,0.031957,71,22,22,0.1
261,0.032765,82,23,23,0.1
262,0.027821,70,21,21,0.1
263,0.029312,85,24,24,0.1
264,0.02659,72,22,22,0.1
265,0.028291,84,23,23,0.1
266,0.024982,75,21,21,0.1
267,0.027205,79,23,23,0.1
268,0.028353,62,21,21,0.1
269,0.026894,64,19,19,0.1
270,0.035322,86,25,25,0.1
271,0.032159,78,22,22,0.1
272,0.032286,76,22,22,0.1
273,0.028222,69,19,19,0.1
274,0.03594,80,24,24,0.1
275,0.025544,67,17,17,0.1
276,0.030633,73,21,21,0.1
277,0.035475,77,24,24,0.1
278,0.032658,74,22,22,0.1
279,0.019045,69,15,15,0.1
280,0.021153,70,17,17,0.1
281,0.030529,76,26,26,0.1
282,0.017786,63,15,15,0.1
283,0.028329,82,24,24,0.1
284,0.025582,78,22,22,0.1
285,0.01911,81,16,16,0.1
286,0.022749,66,20,20,0.1
287,0.030327,75,22,22,0.1
288,0.033722,84,21,21,0.1
289,0.034288,83,24,24,0.1
290,0.030516,73,22,22,0.1
291,0.030182,73,23,23,0.1
292,0.034357,93,27,27,0.1
293,0.024516,65,20,20,0.1
294,0.031709,81,27,27,0.1
295,0.021467,70,18,18,0.1
296,0.027633,79,24,24,0.1
297,0.023439,86,20,20,0.1
298,0.029319,84,25,25,0.1
299,0.034766,73,24,24,0.1
300,0.031092,71,22,22,0.1
301,0.034161,80,22,22,0.1
302,0.034592,80,24,24,0.1
303,0.032965,78,23,23,0.1
304,0.034409,77,25,25,0.1
305,0.026189,73,19,19,0.1
306,0.029576,74,22,22,0.1
307,0.036264,89,26,26,0.1
308,0.025858,69,19,19,0.1
309,0.023988,74,20,20,0.1
310,0.02473,73,21,21,0.1
311,0.028008,76,23,23,0.1
312,0.029376,78,24,24,0.1
313,0.029522,78,25,25,0.1
314,0.027219,76,22,22,0.1
315,0.026667,79,22,22,0.1
316,0.027099,78,23,23,0.1
317,0.023446,66,20,20,0.1
318,0.024844,77,21,21,0.1
319,0.027804,78,23,23,0.1
320,0.0251,68,21,21,0.1
321,0.035331,79,25,25,0.1
322,0.026681,65,22,22,0.1
323,0.028196,81,23,23,0.1
324,0.027264,70,23,23,0.1
325,0.028366,74,24,24,0.1
326,0.025969,65,21,21,0.1
327,0.028441,74,23,23,0.1
328,0.024026,83,20,20,0.1
329,0.023599,74,20,20,0.1
330,0.024176,76,21,21,0.1
331,0.02285,68,20,20,0.1
332,0.025103,68,22,22,0.1
333,0.028113,79,25,25,0.1
334,0.022693,70,20,20,0.1
335,0.025994,69,23,23,0.1
336,0.025841,75,23,23,0.1
337,0.026297,80,23,23,0.1
338,0.02705,79,24,24,0.1
339,0.028258,85,25,25,0.1
340,0.02616,78,23,23,0.1
341,0.026508,82,23,23,0.1
342,0.028731,82,25,25,0.1
343,0.027187,72,21,21,0.1
344,0.026605,72,21,21,0.1
345,0.031316,79,25,25,0.1
346,0.028782,63,23,23,0.1
347,0.032354,82,26,26,0.1
348,0.027555,76,22,22,0.1
349,0.030107,83,25,25,0.1
350,0.029292,81,25,25,0.1
351,0.023511,80,19,19,0.1
352,0.029445,85,24,24,0.1
353,0.027612,74,24,24,0.1
354,0.022947,59,20,20,0.1
355,0.027386,84,24,24,0.1
356,0.0245,82,21,21,0.1
357,0.030438,71,27,27,0.1
358,0.029243,80,25,25,0.1
359,0.033522,83,24,24,0.1
360,0.031589,75,23,23,0.1
361,0.026526,81,22,22,0.1
362,0.032368,81,27,27,0.1
363,0.027904,72,23,23,0.1
364,0.037613,75,22,22,0.1
365,0.03425,74,24,24,0.1
366,0.029474,65,21,21,0.1
367,0.032077,82,23,23,0.1
368,0.02814,81,22,22,0.1
369,0.02371,66,20,20,0.1
370,0.026148,77,22,22,0.1
371,0.028154,85,24,24,0.1
372,0.027189,78,23,23,0.1
373,0.034004,75,26,26,0.1
374,0.038646,80,27,27,0.1
375,0.033441,78,24,24,0.1
376,0.032712,77,23,23,0.1
377,0.036193,85,26,26,0.1
378,0.033717,84,24,24,0.1
379,0.033258,81,24,24,0.1
380,0.026265,72,19,19,0.1
381,0.02823,68,21,21,0.1
382,0.026935,78,22,22,0.1
383,0.025951,73,21,21,0.1
384,0.029893,81,24,24,0.1
385,0.02961,70,24,24,0.1
386,0.030507,79,25,25,0.1
387,0.028969,72,24,24,0.1
388,0.027423,66,23,23,0.1
389,0.027802,82,23,23,0.1
390,0.029313,81,24,24,0.1
391,0.032114,84,27,27,0.1
392,0.027487,77,23,23,0.1
393,0.025534,74,22,22,0.1
394,0.021887,62,19,19,0.1
395,0.028951,83,25,25,0.1
396,0.025027,70,22,22,0.1
397,0.024872,70,22,22,0.1
398,0.024341,64,21,21,0.1
399,0.028958,76,25,25,0.1
400,0.028607,79,25,25,0.1
401,0.026194,73,22,22,0.1
402,0.027636,71,24,24,0.1
403,0.031833,78,26,26,0.1
404,0.030798,78,26,26,0.1
405,0.026389,76,23,23,0.1
406,0.016482,77,14,14,0.1
407,0.027603,83,24,24,0.1
408,0.032067,92,28,28,0.1
409,0.026072,79,23,23,0.1
410,0.02791,76,24,24,0.1
411,0.027714,76,23,23,0.1
412,0.03344,90,29,29,0.1
413,0.020991,72,18,18,0.1
414,0.022356,73,17,17,0.1
415,0.036851,68,24,24,0.1
416,0.03825,83,27,27,0.1
417,0.02869,77,21,21,0.1
418,0.028592,75,24,24,0.1
419,0.028524,75,23,23,0.1
420,0.031005,81,24,24,0.1
421,0.029246,85,23,23,0.1
422,0.033985,90,28,28,0.1
423,0.022702,67,19,19,0.1
424,0.029887,78,25,25,0.1
425,0.033234,83,25,25,0.1
426,0.027642,76,22,22,0.1
427,0.02685,81,22,22,0.1
428,0.027192,72,23,23,0.1
429,0.020385,81,17,17,0.1
430,0.032853,89,25,25,0.1
431,0.033666,79,24,24,0.1
432,0.030036,68,22,22,0.1
433,0.030003,71,22,22,0.1
434,0.034277,83,25,25,0.1
435,0.034594,79,23,23,0.1
436,0.041324,84,30,30,0.1
437,0.033909,72,22,22,0.1
438,0.025127,76,19,19,0.1
439,0.029734,76,25,25,0.1
440,0.030005,84,25,25,0.1
441,0.033803,76,27,27,0.1
442,0.035001,79,23,23,0.1
443,0.041076,95,27,27,0.1
444,0.034937,79,25,25,0.1
445,0.028,64,20,20,0.1
446,0.03306,83,23,23,0.1
447,0.027699,80,19,19,0.1
448,0.03419,81,24,24,0.1
449,0.028476,73,20,20,0.1
450,0.02818,68,24,24,0.1
451,0.028284,77,24,24,0.1
452,0.028094,73,23,23,0.1
453,0.034524,92,29,29,0.1
454,0.028303,74,24,24,0.1
455,0.029498,85,26,26,0.1
456,0.02844,77,25,25,0.1
457,0.028054,74,24,24,0.1
458,0.034018,82,30,30,0.1
459,0.03259,92,29,29,0.1
460,0.028446,80,25,25,0.1
461,0.0282,78,25,25,0.1
462,0.027015,76,24,24,0.1
463,0.031256,78,28,28,0.1
464,0.023616,66,20,20,0.1
465,0.028147,69,24,24,0.1
466,0.031748,84,27,27,0.1
467,0.031723,68,27,27,0.1
468,0.029401,79,25,25,0.1
469,0.028209,76,24,24,0.1
470,0.030027,79,25,25,0.1
471,0.032251,89,27,27,0.1
472,0.031046,86,26,26,0.1
473,0.030409,83,26,26,0.1
474,0.029861,79,25,25,0.1
475,0.029588,81,25,25,0.1
476,0.030709,76,26,26,0.1
477,0.027727,73,23,23,0.1
478,0.030983,80,26,26,0.1
479,0.028298,78,24,24,0.1
480,0.026495,77,22,22,0.1
481,0.03126,83,26,26,0.1
482,0.030929,80,26,26,0.1
483,0.026979,80,22,22,0.1
484,0.03255,89,27,27,0.1
485,0.029188,82,24,24,0.1
486,0.030266,80,25,25,0.1
487,0.023395,68,19,19,0.1
488,0.028705,84,24,24,0.1
489,0.033399,78,28,28,0.1
490,0.028896,66,24,24,0.1
491,0.028927,74,23,23,0.1
492,0.030478,85,25,25,0.1
493,0.030183,77,25,25,0.1
494,0.030698,82,25,25,0.1
495,0.034334,80,29,29,0.1
496,0.02997,87,25,25,0.1
497,0.031033,74,26,26,0.1
498,0.02976,78,25,25,0.1
499,0.02961,81,25,25,0.1
500,0.029645,72,25,25,0.1
501,0.026525,63,22,22,0.1
502,0.033286,78,28,28,0.1
503,0.031866,89,25,25,0.1
504,0.030359,76,25,25,0.1
505,0.028925,77,24,24,0.1
506,0.031811,93,26,26,0.1
507,0.032387,90,27,27,0.1
508,0.026514,80,21,21,0.1
509,0.039217,76,23,23,0.1
510,0.036232,74,23,23,0.1
511,0.038967,89,28,28,0.1
512,0.027186,73,22,22,0.1
513,0.038887,80,25,25,0.1
514,0.033544,76,23,23,0.1
515,0.034945,82,26,26,0.1
516,0.029549,73,24,24,0.1
517,0.025647,75,21,21,0.1
518,0.026687,66,21,21,0.1
519,0.032317,73,23,23,0.1
520,0.037689,92,26,26,0.1
521,0.039745,80,28,28,0.1
522,0.034701,77,24,24,0.1
523,0.033531,76,23,23,0.1
524,0.032833,79,23,23,0.1
525,0.034063,71,24,24,0.1
526,0.030271,69,21,21,0.1
527,0.029037,70,22,22,0.1
528,0.028174,82,23,23,0.1
529,0.031419,75,26,26,0.1
530,0.029405,77,24,24,0.1
531,0.02882,78,23,23,0.1
532,0.029722,79,24,24,0.1
533,0.030064,68,25,25,0.1
534,0.029214,78,24,24,0.1
535,0.033371,77,27,27,0.1
536,0.028633,74,23,23,0.1
537,0.036053,85,29,29,0.1
538,0.032161,78,26,26,0.1
539,0.034308,72,28,28,0.1
540,0.029823,74,24,24,0.1
541,0.031342,88,25,25,0.1
542,0.034582,76,28,28,0.1
543,0.037424,91,30,30,0.1
544,0.031901,81,25,25,0.1
545,0.036818,86,30,30,0.1
546,0.028012,73,23,23,0.1
547,0.029493,74,25,25,0.1
548,0.028549,77,24,24,0.1
549,0.030937,74,25,25,0.1
550,0.029409,74,24,24,0.1
551,0.029708,85,25,25,0.1
552,0.027426,72,23,23,0.1
553,0.031633,80,27,27,0.1
554,0.028313,77,24,24,0.1
555,0.032905,79,28,28,0.1
556,0.026954,65,23,23,0.1
557,0.033247,80,28,28,0.1
558,0.031509,73,26,26,0.1
559,0.028962,73,24,24,0.1
560,0.02599,64,22,22,0.1
561,0.023723,66,20,20,0.1
562,0.034013,77,29,29,0.1
563,0.029469,79,25,25,0.1
564,0.028268,74,24,24,0.1
565,0.030436,73,25,25,0.1
566,0.029017,66,24,24,0.1
567,0.032571,71,27,27,0.1
568,0.032522,86,27,27,0.1
569,0.028684,83,24,24,0.1
570,0.030432,80,25,25,0.1
571,0.027529,67,23,23,0.1
572,0.027333,67,23,23,0.1
573,0.030819,70,26,26,0.1
574,0.024062,62,20,20,0.1
575,0.03919,81,27,27,0.1
576,0.040092,79,28,28,0.1
577,0.034786,70,23,23,0.1
578,0.059282,90,29,29,0.1
579,0.042505,84,28,28,0.1
580,0.04,79,26,26,0.1
581,0.03649,79,24,24,0.1
582,0.035568,82,24,24,0.1
583,0.029005,62,20,20,0.1
584,0.032086,80,22,22,0.1
585,0.034168,70,24,24,0.1
586,0.043125,78,27,27,0.1
587,0.042059,83,28,28,0.1
588,0.034928,81,24,24,0.1
589,0.032926,84,22,22,0.1
590,0.037546,72,27,27,0.1
591,0.03186,83,27,27,0.1
592,0.028294,71,24,24,0.1
593,0.02939,77,25,25,0.1
594,0.02955,76,25,25,0.1
595,0.045754,82,30,30,0.1
596,0.040448,91,29,29,0.1
597,0.035946,67,26,26,0.1
598,0.034785,80,25,25,0.1
599,0.040691,95,29,29,0.1
600,0.038786,73,28,28,0.1
601,0.036208,75,25,25,0.1
602,0.032844,74,20,20,0.1
603,0.041143,84,27,27,0.1
604,0.047017,82,29,29,0.1
605,0.038507,73,26,26,0.1
606,0.041179,83,29,29,0.1
607,0.028297,73,21,21,0.1
608,0.034008,76,26,26,0.1
609,0.034987,80,25,25,0.1
610,0.030549,70,24,24,0.1
611,0.025445,72,22,22,0.1
612,0.031907,86,28,28,0.1
613,0.029102,71,26,26,0.1
614,0.029029,78,26,26,0.1
615,0.026788,71,24,24,0.1
616,0.032896,84,28,28,0.1
617,0.026862,74,23,23,0.1
618,0.029703,79,26,26,0.1
619,0.031505,80,28,28,0.1
620,0.033726,81,29,29,0.1
621,0.035324,90,31,31,0.1
622,0.033725,83,30,30,0.1
623,0.030978,76,27,27,0.1
624,0.029778,77,26,26,0.1
625,0.025218,76,22,22,0.1
626,0.028479,68,25,25,0.1
627,0.031959,82,27,27,0.1
628,0.028726,74,25,25,0.1
629,0.03341,92,29,29,0.1
630,0.027554,77,24,24,0.1
631,0.032214,92,28,28,0.1
632,0.030818,79,27,27,0.1
633,0.028698,78,24,24,0.1
634,0.033513,79,25,25,0.1
635,0.046896,81,30,30,0.1
636,0.032487,68,23,23,0.1
637,0.032083,81,25,25,0.1
638,0.036143,82,26,26,0.1
639,0.031327,75,22,22,0.1
640,0.045982,91,29,29,0.1
641,0.032242,72,24,24,0.1
642,0.025422,62,21,21,0.1
643,0.035014,87,29,29,0.1
644,0.033312,86,27,27,0.1
645,0.038851,91,32,32,0.1
646,0.03021,73,26,26,0.1
647,0.034,83,29,29,0.1
648,0.032185,80,28,28,0.1
649,0.030699,74,27,27,0.1
650,0.028957,81,25,25,0.1
651,0.031481,79,27,27,0.1
652,0.026696,80,23,23,0.1
653,0.029345,85,25,25,0.1
654,0.028334,76,25,25,0.1
655,0.029511,85,26,26,0.1
656,0.028002,75,25,25,0.1
657,0.029292,75,26,26,0.1
658,0.031659,85,28,28,0.1
659,0.030112,81,27,27,0.1
660,0.029147,70,26,26,0.1
661,0.026072,77,23,23,0.1
662,0.028065,76,25,25,0.1
663,0.035008,97,31,31,0.1
664,0.032193,83,29,29,0.1
665,0.028255,77,24,24,0.1
666,0.032189,80,28,28,0.1
667,0.031768,89,28,28,0.1
668,0.030283,71,23,23,0.1
669,0.035203,68,25,25,0.1
670,0.02997,82,23,23,0.1
671,0.032482,82,27,27,0.1
672,0.031182,86,24,24,0.1
673,0.038274,69,26,26,0.1
674,0.035036,65,25,25,0.1
675,0.0378,87,27,27,0.1
676,0.030416,78,22,22,0.1
677,0.042396,87,30,30,0.1
678,0.040524,88,29,29,0.1
679,0.032086,75,22,22,0.1
680,0.040125,68,28,28,0.1
681,0.041694,87,29,29,0.1
682,0.043481,81,30,30,0.1
683,0.034324,72,24,24,0.1
684,0.035349,76,25,25,0.1
685,0.042127,80,30,30,0.1
686,0.036242,75,26,26,0.1
687,0.040309,78,28,28,0.1
688,0.037031,79,28,28,0.1
689,0.036921,89,31,31,0.1
690,0.031943,78,27,27,0.1
691,0.034164,79,29,29,0.1
692,0.03305,77,28,28,0.1
693,0.030719,92,26,26,0.1
694,0.02889,74,25,25,0.1
695,0.034941,88,26,26,0.1
696,0.047016,79,31,31,0.1
697,0.037401,96,27,27,0.1
698,0.035229,88,29,29,0.1
699,0.034495,81,26,26,0.1
700,0.037844,86,25,25,0.1
701,0.032176,71,25,25,0.1
702,0.031981,88,26,26,0.1
703,0.031692,72,25,25,0.1
704,0.031219,67,25,25,0.1
705,0.04505,80,29,29,0.1
706,0.031842,80,26,26,0.1
707,0.033932,78,26,26,0.1
708,0.037742,67,25,25,0.1
709,0.038893,76,26,26,0.1
710,0.038008,78,26,26,0.1
711,0.047998,92,33,33,0.1
712,0.036424,74,25,25,0.1
713,0.039809,78,27,27,0.1
714,0.044686,100,30,30,0.1
715,0.041233,97,28,28,0.1
716,0.037825,80,26,26,0.1
717,0.040211,71,28,28,0.1
718,0.040008,83,28,28,0.1
719,0.034949,76,25,25,0.1
720,0.037585,85,26,26,0.1
721,0.036771,86,26,26,0.1
722,0.039085,74,28,28,0.1
723,0.032565,78,23,23,0.1
724,0.048779,87,31,31,0.1
725,0.032722,83,27,27,0.1
726,0.035726,92,26,26,0.1
727,0.03442,79,26,26,0.1
728,0.038493,82,31,31,0.1
729,0.037225,89,30,30,0.1
730,0.033559,77,27,27,0.1
731,0.036906,92,30,30,0.1
732,0.033338,71,25,25,0.1
733,0.034321,89,27,27,0.1
734,0.032124,72,26,26,0.1
735,0.032666,75,27,27,0.1
736,0.034665,86,28,28,0.1
737,0.032401,84,26,26,0.1
738,0.032091,86,26,26,0.1
739,0.033211,83,27,27,0.1
740,0.030957,76,25,25,0.1
741,0.034135,84,25,25,0.1
742,0.038748,75,26,26,0.1
743,0.037309,79,26,26,0.1
744,0.039224,80,27,27,0.1
745,0.040269,81,28,28,0.1
746,0.040195,79,28,28,0.1
747,0.038528,77,28,28,0.1
748,0.030065,85,24,24,0.1
749,0.034099,79,27,27,0.1
750,0.035781,75,28,28,0.1
751,0.039903,80,30,30,0.1
752,0.035326,83,28,28,0.1
753,0.034339,90,27,27,0.1
754,0.047066,83,33,33,0.1
755,0.037556,85,26,26,0.1
756,0.035786,90,28,28,0.1
757,0.038681,90,30,30,0.1
758,0.029178,73,23,23,0.1
759,0.034173,81,27,27,0.1
760,0.0365,91,29,29,0.1
761,0.036493,86,29,29,0.1
762,0.033219,84,26,26,0.1
763,0.046949,94,31,31,0.1
764,0.035839,85,28,28,0.1
765,0.032516,75,26,26,0.1
766,0.03343,86,27,27,0.1
767,0.042263,82,29,29,0.1
768,0.036838,72,26,26,0.1
769,0.037736,74,27,27,0.1
770,0.037489,78,27,27,0.1
771,0.044679,80,32,32,0.1
772,0.038031,91,26,26,0.1
773,0.03895,76,27,27,0.1
774,0.041984,79,29,29,0.1
775,0.037245,66,26,26,0.1
776,0.039085,62,27,27,0.1
777,0.037052,77,26,26,0.1
778,0.041378,73,31,31,0.1
779,0.031051,84,25,25,0.1
780,0.032344,80,26,26,0.1
781,0.039843,103,31,31,0.1
782,0.026078,74,21,21,0.1
783,0.035145,70,28,28,0.1
784,0.032285,71,26,26,0.1
785,0.03454,86,28,28,0.1
786,0.03177,90,25,25,0.1
787,0.031762,91,26,26,0.1
788,0.034516,72,28,28,0.1
789,0.042761,85,26,26,0.1
790,0.045512,93,29,29,0.1
791,0.054247,90,28,28,0.1
792,0.044038,87,30,30,0.1
793,0.044898,76,27,27,0.1
794,0.049624,76,28,28,0.1
795,0.038947,77,26,26,0.1
796,0.042748,81,28,28,0.1
797,0.05596,84,28,28,0.1
798,0.041998,81,26,26,0.1
799,0.064482,74,27,27,0.1
800,0.048758,79,27,27,0.1
801,0.049303,86,28,28,0.1
802,0.08123,78,29,29,0.1
803,0.05527,83,29,29,0.1
804,0.045948,76,23,23,0.1
805,0.084295,75,27,27,0.1
806,0.06962,82,31,31,0.1
807,0.064203,84,27,27,0.1
808,0.059893,69,26,26,0.1
809,0.05006,84,25,25,0.1
810,0.043311,91,26,26,0.1
811,0.059944,93,29,29,0.1
812,0.073726,81,30,30,0.1
813,0.049063,81,24,24,0.1
814,0.067237,81,32,32,0.1
