episode,reward_mean,reward_std,return_mean,adv_mean_raw,adv_std_raw,policy_loss,value_loss,entropy,approx_kl,clip_frac,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,ep_length
1,0.5,0.8660253882408142,1.8114681243896484,2.0337941646575928,0.16663220524787903,-1.9371509552001953e-07,4.1640849113464355,0.3428356647491455,1.4901161193847656e-08,0.0,0.022369144000549568,2.0,0.0,0.0,20.0
2,0.0,0.0,-0.025959480553865433,0.05699888616800308,0.11641208827495575,3.5762788286319847e-08,0.016800645738840103,0.24742361903190613,2.3841858265427618e-08,0.0,0.002679504999832716,0.0,0.0,0.0,24.0
3,0.2857142984867096,0.6998541951179504,1.689321517944336,1.6068893671035767,0.17944690585136414,7.663454084649857e-07,2.6142940521240234,0.4476073384284973,1.7029899268550253e-08,0.0,0.0023748379999233293,2.0,0.0,0.0,29.0
4,0.0,0.0,0.012503230012953281,-0.09825274348258972,0.0704047828912735,-8.940696716308594e-08,0.01461043767631054,0.3332791328430176,0.0,0.0,0.0023142670006564003,0.0,0.0,0.0,26.0
5,0.3333333432674408,0.7453559637069702,1.7393156290054321,1.5953112840652466,0.2018277645111084,7.947286206899662e-08,2.585752248764038,0.3406790792942047,0.0,0.0,0.002149066000129096,2.0,0.0,0.0,23.0
6,0.75,1.299038052558899,2.7578911781311035,2.537611722946167,0.1937808394432068,1.4901161193847656e-08,6.477024078369141,0.5120252370834351,0.0,0.0,0.0021912949996476527,3.0,0.0,0.0,28.0
7,0.0,0.0,0.02968261018395424,-0.1628720611333847,0.039362501353025436,7.947286206899662e-08,0.028076721355319023,0.4138582944869995,1.3245476715439963e-08,0.0,0.002550902000621136,0.0,0.0,0.0,28.0
8,0.0,0.0,0.029342424124479294,-0.16509562730789185,0.06760656833648682,9.536743306171047e-08,0.031827207654714584,0.44684234261512756,5.9604645663569045e-09,0.0,0.0021693870003218763,0.0,0.0,0.0,26.0
9,0.0,0.0,0.035260993987321854,-0.25540924072265625,0.1051657497882843,2.2351741790771484e-08,0.07629372179508209,0.3304939568042755,0.0,0.0,0.0021793280002384563,0.0,0.0,0.0,20.0
10,0.0,0.0,0.03236456960439682,-0.13695870339870453,0.049085117876529694,2.519650763588288e-07,0.02116704173386097,0.43343302607536316,5.418604231977042e-09,0.0,0.0026983910001945333,0.0,0.0,0.0,29.0
11,0.2222222238779068,0.6285393834114075,1.626356601715088,1.3800557851791382,0.23714283108711243,1.986821445143505e-07,1.9607906341552734,0.420175701379776,6.622738357719982e-09,0.0,0.0021527609997065156,2.0,0.0,0.0,36.0
12,0.0,0.0,0.037265416234731674,-0.21853107213974,0.054428745061159134,1.8543667579251633e-07,0.05071831867098808,0.3676844835281372,1.3245476715439963e-08,0.0,0.0024223119999078335,0.0,0.0,0.0,27.0
13,0.0,0.0,0.030495423823595047,-0.13403257727622986,0.0484740249812603,1.7881393432617188e-07,0.02031446434557438,0.20632421970367432,1.1920929132713809e-08,0.0,0.0021157929995752056,0.0,0.0,0.0,29.0
