episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,28,0.005851211026310921,0.0020204420434311032,0.0,0.0,0.0,3.7499582059681416
1000,22,5.8095140339573845,0.0022185019915923476,3.2098842439008877,2.5916530940448865,0.0024020900018513203,12.64786580496002
1500,20,0.003341783070936799,0.0020931169856339693,0.0,0.0,0.0,15.771853052894585
2000,24,6.283617938053794,0.002720974967814982,2.9219525560038164,3.353597262990661,0.0017023630207404494,24.914198815939017
2500,25,0.004494380089454353,0.002810062956996262,0.0,0.0,0.0,27.97527736995835
3000,26,6.692763203056529,0.0024626939557492733,3.2152789001120254,3.4674495400395244,0.0018104349728673697,37.67217661894392
3500,25,0.004571040975861251,0.002338060992769897,0.0,0.0,0.0,41.023910812917165
4000,24,7.168658751063049,0.002918813959695399,3.345948071917519,3.8161682329373434,0.0013137349160388112,51.32121667789761
4500,23,0.0057153000961989164,0.002135685062967241,0.0,0.0,0.0,54.76632577297278
5000,25,7.100545488996431,0.0025157019263133407,3.0317105719586834,4.0611204649321735,0.0017318199388682842,64.75153871090151
