episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,125,39.139151553972624,0.0,37.326956665026955,1.710308935958892,0.00512498093303293,71.77102750795893
1000,102,31.851949839969166,0.0,30.060252856928855,1.6887146650115028,0.0011583489831537008,144.97444303089287
1500,107,29.615026374929585,0.0,27.906644520000555,1.6313774819718674,0.0016757879639044404,211.22283323295414
2000,97,29.44627734296955,0.0,27.565030914032832,1.7946553070796654,0.001330164959654212,277.3678290050011
2500,103,28.836088138981722,0.0,26.916682127979584,1.8434130429523066,0.001967411022633314,343.5328303689603
3000,86,28.591173678985797,0.0,26.812661363976076,1.7113724130904302,0.0012050740187987685,410.71521740499884
3500,104,27.531699612969533,0.0,25.650914235971868,1.7267932438990101,0.0020266789942979813,477.34993582591414
4000,107,29.688185260049067,0.0,27.775995261967182,1.8106572260148823,0.0011902620317414403,550.6649047349347
4500,107,28.742966015008278,0.0,26.643623296986334,2.0198766719549894,0.0012560059549286962,622.8497447349364
5000,128,28.179272847017273,0.0,26.227404459030367,1.8875292830634862,0.0011213200632482767,693.0264426519861
5500,89,28.702760369051248,0.0,26.598149916972034,2.063124923966825,0.0013000749750062823,765.6704288059846
6000,104,27.688169548055157,0.0,25.576704667997546,2.0670600249432027,0.0011965130688622594,838.6000126679428
6500,117,33.05030667502433,0.0,30.681252547889017,2.288316788035445,0.0012329639866948128,917.256170974928
7000,127,30.122683845926076,0.0,27.860898384009488,2.1418214390287176,0.0028613340109586716,992.598709097947
7500,107,27.641391955083236,0.0,25.329057641909458,2.2197768240002915,0.0011943309800699353,1067.7553138859803
8000,114,26.30189111304935,0.0,23.89554821199272,2.305254215025343,0.002296207007020712,1144.2325213899603
8500,96,26.636222717934288,0.0,24.48340578004718,2.072672080947086,0.0012386899907141924,1221.3442053109175
9000,117,24.40690518496558,0.0,22.264945748029277,2.0397782360669225,0.0011076830560341477,1294.6583288708935
9500,104,26.767629391979426,0.0,24.61224351800047,2.0664297139737755,0.0014819339849054813,1371.345249492908
10000,125,26.852798969019204,0.0,24.541610183077864,2.2077621599892154,0.0014415470650419593,1449.285281830933
