episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon_p0
354,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05913547919858675
355,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05876404121950137
356,117.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05825493551270341
357,119.0,2.0,0.0,0.0,1.5,0.0,0.0,0.057767570744184885
358,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.057370287115502655
359,111.0,0.0,0.0,0.0,1.5,0.0,0.0,0.056753929877411416
360,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0562453602160823
361,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05570790803486483
362,127.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05512594833813384
363,113.0,3.0,0.0,0.0,1.5,0.0,0.0,0.054763260858694
364,145.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05410993154110616
365,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.053689452998609756
366,123.0,3.0,0.0,0.0,1.5,0.0,0.0,0.053256260246638425
367,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05287413515259739
368,137.0,1.0,0.0,0.0,1.5,0.0,0.0,0.052321778822162934
369,92.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05203996053596
370,80.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05177519275189236
371,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05134203795378901
372,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05101955163799137
373,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05063827936550768
374,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.050199571671611834
375,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
376,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
377,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
378,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
379,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
380,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
381,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
382,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
383,120.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
384,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
385,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
386,99.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
387,84.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
388,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
389,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
390,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
391,83.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
392,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
393,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
394,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
395,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
396,125.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
397,84.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
398,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
399,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
400,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
401,90.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
402,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
403,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
404,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
405,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
406,113.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
407,115.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
408,76.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
409,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
410,96.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
411,116.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
412,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
413,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
414,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
415,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
416,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
417,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
418,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
419,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
420,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
421,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
422,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
423,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
424,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
425,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
426,115.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
427,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
428,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
429,115.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
430,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
431,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
432,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
433,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
434,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
435,119.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
436,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
437,104.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
438,96.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
439,118.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
440,122.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
441,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
442,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
443,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
444,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
445,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
446,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
447,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
448,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
449,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
450,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
451,123.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
452,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
453,116.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
454,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
455,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
456,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
457,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
458,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
459,99.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
460,110.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
461,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
462,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
463,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
464,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
465,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
466,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
467,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
468,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
469,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
470,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
471,80.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
472,90.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
473,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
474,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
475,132.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
476,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
477,119.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
478,93.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
479,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
480,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
481,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
482,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
483,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
484,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
485,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
486,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
487,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
488,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
489,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
490,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
491,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
492,114.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
493,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
494,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
495,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
496,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
497,95.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
498,116.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
499,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
500,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
501,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
502,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
503,116.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
504,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
505,108.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
506,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
507,100.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
508,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
509,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
510,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
511,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
512,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
513,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
514,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
515,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
516,76.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
517,110.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
518,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
519,104.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
520,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
521,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
522,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
523,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
524,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
