episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon_p0
36,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7674824256646532
37,119.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7606050468093142
38,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7553741546478874
39,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.748605277517514
40,131.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7421196919278567
41,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7356902945881408
42,129.0,0.0,0.0,0.0,1.5,0.0,0.0,0.727786411570265
43,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7219142750356721
44,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7152305969588193
45,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7086087981856182
46,123.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7026805285916604
47,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6968018553059458
48,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6909723634023731
49,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6847805881085326
50,127.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6780337004099852
51,129.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6715547537053268
52,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6655369788235947
53,125.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6595731289782465
54,97.0,2.0,0.0,0.0,1.5,0.0,0.0,0.65503706137689
55,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6507274077946378
56,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6454770209714934
57,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.642000319071662
58,137.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6351029935846894
59,112.0,1.0,0.0,0.0,1.5,0.0,0.0,0.629411861445397
60,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6247082275827509
61,121.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6183676444812064
62,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6146679936919286
63,100.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6089772307633541
64,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6035202105239554
65,124.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5977532769971934
66,130.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5922191151015367
67,91.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5874408017846272
68,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5827010422353557
69,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.578693645325395
70,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5738522547717025
71,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5692221342622622
72,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.564121357828488
73,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5604098615270727
74,110.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5563888005279372
75,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5523965915042379
76,143.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5464619229747766
77,128.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5414026303402862
78,121.0,1.0,0.0,0.0,1.5,0.0,0.0,0.536229260955231
79,111.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5325414633924552
80,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5277693809610501
81,116.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5236681800583629
82,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5199107485071354
83,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5157158544386279
84,114.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5117083193218647
85,122.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5068186937365698
86,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5027294327657803
87,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4988228127953077
88,94.0,2.0,0.0,0.0,1.5,0.0,0.0,0.49539226976599493
89,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.49139520276941356
90,118.0,1.0,0.0,0.0,1.5,0.0,0.0,0.48699183030884585
91,115.0,0.0,0.0,0.0,1.5,0.0,0.0,0.48233838297685155
92,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4790212079498741
93,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4747287183544799
94,104.0,2.0,0.0,0.0,1.5,0.0,0.0,0.47118104121014553
95,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.46892445385026593
96,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.46639870856947374
97,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.46249678512489745
98,82.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4601437039988788
99,117.0,2.0,0.0,0.0,1.5,0.0,0.0,0.45615722211656673
100,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4530201022045214
101,110.0,0.0,0.0,0.0,1.5,0.0,0.0,0.44882591927978527
102,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.44547181535884917
103,111.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4429394701816366
104,128.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4394974672529393
105,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4362130754323421
106,120.0,0.0,0.0,0.0,1.5,0.0,0.0,0.43178565614660414
107,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4280448558698393
108,118.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4238274895737653
109,96.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4211653715298842
110,123.0,3.0,0.0,0.0,1.5,0.0,0.0,0.41814341962305934
111,106.0,3.0,0.0,0.0,1.5,0.0,0.0,0.41551700399478536
112,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4119171481370992
113,125.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4087162140914446
114,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4055401539283438
115,124.0,3.0,0.0,0.0,1.5,0.0,0.0,0.40214737730770617
116,108.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3996214349944624
117,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3965160487233831
118,143.0,2.0,0.0,0.0,1.5,0.0,0.0,0.3923737937437201
119,122.0,2.0,0.0,0.0,1.5,0.0,0.0,0.38850788111679524
120,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.3850264777681632
121,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.38157627113358744
122,120.0,3.0,0.0,0.0,1.5,0.0,0.0,0.378497527250993
123,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.37634590653184863
124,119.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3735334502397694
125,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.3709645569552896
126,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3689664483657764
127,125.0,0.0,0.0,0.0,1.5,0.0,0.0,0.3652215602336042
128,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3627098301252856
129,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.3591361854666747
130,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3570946269305943
131,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.35378854806235194
132,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3517773888990791
133,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3494629569781777
134,134.0,3.0,0.0,0.0,1.5,0.0,0.0,0.3465393260165345
135,124.0,3.0,0.0,0.0,1.5,0.0,0.0,0.34384643126374
136,127.0,2.0,0.0,0.0,1.5,0.0,0.0,0.3407652373539131
137,127.0,1.0,0.0,0.0,1.5,0.0,0.0,0.3373065822407567
138,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.33418370645500056
139,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.33198502779607597
140,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.32970187455262284
141,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.3270416786595626
142,121.0,2.0,0.0,0.0,1.5,0.0,0.0,0.32411107145552137
143,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.32236532754632724
144,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.31947662493474405
145,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.31727949545191914
146,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.31538123420515674
147,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.3127427332635504
148,126.0,1.0,0.0,0.0,1.5,0.0,0.0,0.30975432206826814
149,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.3069786261647464
150,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.30431909888918524
151,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.3015016301675524
152,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.2996078574659852
153,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.29736886937215495
154,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.29479259678640934
155,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.2925895934341724
156,148.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2893593255411288
157,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.28719692536175795
158,124.0,0.0,0.0,0.0,1.5,0.0,0.0,0.28428197100168734
159,113.0,1.0,0.0,0.0,1.5,0.0,0.0,0.28139660246991427
160,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2788750189403436
161,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.276874030843456
162,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.27472249256520637
163,119.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2725876735038102
164,122.0,1.0,0.0,0.0,1.5,0.0,0.0,0.2699829637262429
165,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.2679653643000038
166,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2660426553159582
167,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.2635795602860738
168,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2614528715472879
169,129.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2591877593085595
170,116.0,2.0,0.0,0.0,1.5,0.0,0.0,0.2570193768151877
171,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.2550221254811238
172,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.2527368825690028
173,146.0,0.0,0.0,0.0,1.5,0.0,0.0,0.24972171487392789
174,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.24763252595469812
175,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.24541350094390366
176,127.0,3.0,0.0,0.0,1.5,0.0,0.0,0.2435064367830954
177,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.2421948497491979
178,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.240312797147721
179,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.23844536963838947
180,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.23645051939342113
181,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.2342613963806477
182,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.23188372023416443
183,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.22987478206662426
184,116.0,2.0,0.0,0.0,1.5,0.0,0.0,0.22795163394253581
185,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.22590896860598594
186,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.22428802328475067
187,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.22221150395833233
188,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.22028636160199283
189,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.21818141667710267
190,92.0,3.0,0.0,0.0,1.5,0.0,0.0,0.21707135799098162
191,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.21531992016305856
192,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.21358261379169186
193,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.21198649767720357
194,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2101499402605948
195,121.0,2.0,0.0,0.0,1.5,0.0,0.0,0.20832929396654087
196,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.20702074936719198
197,83.0,3.0,0.0,0.0,1.5,0.0,0.0,0.20602928246721872
198,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.20485808096393135
199,104.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2030832810022874
200,125.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2009617458595702
201,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.19963956798749863
202,96.0,3.0,0.0,0.0,1.5,0.0,0.0,0.19868345115288372
203,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.19713951780128722
204,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1953729585864568
205,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.19344802170330605
206,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.19194477193199883
207,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.19062471442365359
208,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1886333292701133
209,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1872236607056522
210,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1861035145106126
211,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.18465733758326922
212,87.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1834974797580728
213,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.18201693239175382
214,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1806025115587944
215,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.17936045792529576
216,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1780200861032908
217,125.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1763190163046591
218,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.17500137336444743
219,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.17390216596238398
220,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.17255080351933078
221,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1711072317142166
222,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.16977758820233882
223,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.16830671014074772
224,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.16699882897814483
225,118.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1655023592520973
226,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.16426554986064681
227,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.1633807742129905
228,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.16220848210270142
229,95.0,2.0,0.0,0.0,1.5,0.0,0.0,0.16123799998871186
230,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.15993705298634123
231,114.0,0.0,0.0,0.0,1.5,0.0,0.0,0.15840877549545532
232,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.15698928088989592
233,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.15548917081649796
234,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.1546980763809987
235,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.1538186741065093
236,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.15280666236096485
237,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.15189243068332753
238,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.15116498515992302
239,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1496307102646508
240,118.0,2.0,0.0,0.0,1.5,0.0,0.0,0.14842341654980062
241,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.14740266749027306
242,119.0,0.0,0.0,0.0,1.5,0.0,0.0,0.14595036399146893
243,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1449031388144235
244,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.14364776199941165
245,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.14261705848571019
246,124.0,1.0,0.0,0.0,1.5,0.0,0.0,0.14121190580730547
247,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.14028283716126602
248,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.13919272447350528
249,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1380282286355913
250,113.0,1.0,0.0,0.0,1.5,0.0,0.0,0.13683241300686166
251,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.13580985590117153
252,124.0,1.0,0.0,0.0,1.5,0.0,0.0,0.13459286929654343
253,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.13346685616114748
254,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.13231055824953486
255,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1312430119878052
256,122.0,2.0,0.0,0.0,1.5,0.0,0.0,0.13018407921116695
257,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.12917244215445833
258,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.12797652866498124
259,110.0,3.0,0.0,0.0,1.5,0.0,0.0,0.12705826961290598
260,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1262223212993236
261,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.12520389790943956
262,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.1240819508637561
263,122.0,0.0,0.0,0.0,1.5,0.0,0.0,0.12278571309354103
264,128.0,3.0,0.0,0.0,1.5,0.0,0.0,0.12168543530381065
265,129.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1205588385535633
266,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.11951437000717301
267,137.0,2.0,0.0,0.0,1.5,0.0,0.0,0.11837235120597023
268,114.0,2.0,0.0,0.0,1.5,0.0,0.0,0.11741726521212417
269,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.11636509386589135
270,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.11549549030506763
271,97.0,3.0,0.0,0.0,1.5,0.0,0.0,0.11470119573990366
272,126.0,0.0,0.0,0.0,1.5,0.0,0.0,0.11343486365493946
273,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.11265474059157794
274,91.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1117793208713872
275,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.11081091418973886
276,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.10978499670416293
277,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.10880121780614738
278,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.1079557431181928
279,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.10734205400024592
280,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.10663582362821776
281,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.10574370104596861
282,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.10485904202216238
283,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.10416914801046721
284,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.10335966830348849
285,86.0,0.0,0.0,0.0,1.5,0.0,0.0,0.10255647891767034
286,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.10172900311276721
287,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.10084766794662159
288,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.10021423004292636
289,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.09940565264691328
290,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.09851488262957638
291,118.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0976907003942716
292,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.09693156353811
293,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.09612062745844364
294,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0953164757253956
295,78.0,1.0,0.0,0.0,1.5,0.0,0.0,0.09474620385267413
296,130.0,3.0,0.0,0.0,1.5,0.0,0.0,0.09392536457617398
297,115.0,0.0,0.0,0.0,1.5,0.0,0.0,0.09305577808677096
298,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.09216658419210151
299,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.09167015174299686
300,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.09082144462541542
301,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.09000759734762628
302,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0892813720535382
303,97.0,2.0,0.0,0.0,1.5,0.0,0.0,0.08861416682494568
304,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.08792556207809289
305,123.0,3.0,0.0,0.0,1.5,0.0,0.0,0.08716381383038183
306,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.08627912978007309
307,122.0,3.0,0.0,0.0,1.5,0.0,0.0,0.08563436049412217
308,83.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0852498140655334
309,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.08446054817479118
310,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.08367858952164373
311,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.08312804703427407
312,118.0,1.0,0.0,0.0,1.5,0.0,0.0,0.08230901739517615
313,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.08176748566730241
314,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.08125389298076709
315,94.0,2.0,0.0,0.0,1.5,0.0,0.0,0.08074352623967337
316,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.08016417411440868
317,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.07961286282379686
318,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.07892313213208489
319,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.07816898264579938
320,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.07777127618897671
321,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.07721325059555777
322,136.0,2.0,0.0,0.0,1.5,0.0,0.0,0.07638371063203432
323,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.07569923930236422
324,126.0,2.0,0.0,0.0,1.5,0.0,0.0,0.07508846083538344
325,118.0,2.0,0.0,0.0,1.5,0.0,0.0,0.07443792756482136
326,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0738151747797167
327,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.07321959786629764
328,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.07258525559933297
329,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.07202120863767766
330,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0715258987823202
331,114.0,0.0,0.0,0.0,1.5,0.0,0.0,0.07084243351218207
332,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.07022868594758236
333,141.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06947418460059974
334,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06895499971184237
335,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.06835760404032244
336,128.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06764349769671923
337,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.06717829457539158
338,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06653637280955513
339,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.06607878369357531
340,104.0,0.0,0.0,0.0,1.5,0.0,0.0,0.06538848333452041
341,122.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06478309902830207
342,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0642218468622679
343,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06372279044515601
344,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0633415414033126
345,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.06275510824044092
346,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.062248769350386694
347,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.06191348179152532
348,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.061469239275388665
349,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0608818703511002
350,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.060426896359432755
351,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.060173597697618465
352,92.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05970599949640029
353,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.059046829185755975
354,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05867594802944532
355,126.0,0.0,0.0,0.0,1.5,0.0,0.0,0.058062982328072214
