episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,24,0.006472809007391334,0.003009159001521766,0.0,0.0,0.0,3.110131876077503
1000,18,0.004043061984702945,0.0023913829354569316,0.0,0.0,0.0,5.829963476047851
1500,14,0.005008823936805129,0.002866100985556841,0.0,0.0,0.0,8.529293376021087
2000,17,0.004071029950864613,0.00243028299883008,0.0,0.0,0.0,11.769644817104563
2500,19,0.004373172065243125,0.002400089055299759,0.0,0.0,0.0,14.708591907052323
3000,16,0.0060894760536029935,0.0028013649862259626,0.0,0.0,0.0,17.648788739112206
3500,15,0.004412996000610292,0.0020923460833728313,0.0,0.0,0.0,20.372619196074083
4000,15,0.0056339519796893,0.0024647261016070843,0.0,0.0,0.0,23.022385257063434
4500,16,0.004492847947403789,0.0023849140852689743,0.0,0.0,0.0,25.622750390088186
5000,11,11.613418799010105,0.00536101998295635,8.145575189962983,3.4547696890076622,0.0043986180098727345,40.423493405105546
5500,21,0.004799559945240617,0.0020185300381854177,0.0,0.0,0.0,43.06185419403482
6000,24,0.007569252047687769,0.0023602599976584315,0.0,0.0,0.0,45.711501832003705
6500,22,0.0070236040046438575,0.0024503779131919146,0.0,0.0,0.0,48.3569360000547
7000,22,0.007039803080260754,0.0026899930089712143,0.0,0.0,0.0,51.33706545410678
7500,15,0.004841944086365402,0.003126700990833342,0.0,0.0,0.0,54.13008599902969
8000,14,0.005130546982400119,0.003333016997203231,0.0,0.0,0.0,57.056270992034115
8500,23,0.005547738983295858,0.00220484402962029,0.0,0.0,0.0,59.61373180907685
9000,21,0.010592594044283032,0.003343486925587058,0.0,0.0,0.0,62.29037831304595
9500,19,0.00437623995821923,0.0025873169070109725,0.0,0.0,0.0,64.9784986920422
10000,17,13.680648416979238,0.0024116720305755734,8.210750243044458,5.464100247947499,0.001414280035533011,81.40348919702228
10500,16,0.004834631108678877,0.0021125810453668237,0.0,0.0,0.0,84.1266664781142
11000,18,0.004293982987292111,0.0021666459506377578,0.0,0.0,0.0,86.73440224304795
11500,14,0.00443452293984592,0.0021384890424087644,0.0,0.0,0.0,89.74389485805295
12000,17,0.00651960598770529,0.0028753509977832437,0.0,0.0,0.0,92.76141373708379
12500,16,0.007131503080017865,0.0039917409885674715,0.0,0.0,0.0,95.77688254904933
13000,22,0.006345517002046108,0.002170124091207981,0.0,0.0,0.0,98.67590817401651
13500,22,0.006544205010868609,0.003431798075325787,0.0,0.0,0.0,101.67727493611164
14000,18,0.004747522994875908,0.0025471990229561925,0.0,0.0,0.0,104.37165027507581
14500,21,0.0042049100156873465,0.0023743449710309505,0.0,0.0,0.0,107.49864523811266
15000,19,15.228478461038321,0.0029432569863274693,8.192337057902478,7.028941645985469,0.0012791309272870421,125.76174580201041
15500,22,0.0033097300911322236,0.0019293470541015267,0.0,0.0,0.0,128.5107408290496
