episode,ep_length,ep_env_return,ep_shaping_return,ep_final_bonus
180,87.0,2.0,0.0,0.0
181,115.0,3.0,0.0,0.0
182,132.0,0.0,0.0,0.0
183,104.0,0.0,0.0,0.0
184,104.0,0.0,0.0,0.0
185,106.0,2.0,0.0,0.0
186,99.0,0.0,0.0,0.0
187,111.0,3.0,0.0,0.0
188,107.0,0.0,0.0,0.0
189,107.0,2.0,0.0,0.0
190,129.0,1.0,0.0,0.0
191,117.0,2.0,0.0,0.0
192,108.0,0.0,0.0,0.0
193,112.0,3.0,0.0,0.0
194,115.0,1.0,0.0,0.0
195,110.0,0.0,0.0,0.0
196,104.0,1.0,0.0,0.0
197,126.0,3.0,0.0,0.0
198,106.0,2.0,0.0,0.0
199,130.0,0.0,0.0,0.0
200,94.0,3.0,0.0,0.0
201,95.0,3.0,0.0,0.0
202,108.0,1.0,0.0,0.0
203,100.0,2.0,0.0,0.0
204,101.0,3.0,0.0,0.0
205,113.0,1.0,0.0,0.0
206,72.0,2.0,0.0,0.0
207,107.0,0.0,0.0,0.0
208,104.0,3.0,0.0,0.0
209,111.0,3.0,0.0,0.0
210,113.0,1.0,0.0,0.0
211,85.0,2.0,0.0,0.0
212,115.0,1.0,0.0,0.0
213,112.0,3.0,0.0,0.0
214,119.0,1.0,0.0,0.0
215,126.0,0.0,0.0,0.0
216,99.0,1.0,0.0,0.0
217,93.0,0.0,0.0,0.0
218,102.0,0.0,0.0,0.0
219,121.0,3.0,0.0,0.0
220,121.0,0.0,0.0,0.0
221,103.0,2.0,0.0,0.0
222,119.0,2.0,0.0,0.0
223,110.0,3.0,0.0,0.0
224,108.0,3.0,0.0,0.0
225,118.0,3.0,0.0,0.0
226,105.0,0.0,0.0,0.0
227,121.0,0.0,0.0,0.0
228,115.0,1.0,0.0,0.0
229,110.0,1.0,0.0,0.0
230,96.0,0.0,0.0,0.0
231,112.0,3.0,0.0,0.0
232,105.0,2.0,0.0,0.0
233,117.0,3.0,0.0,0.0
234,124.0,3.0,0.0,0.0
235,122.0,3.0,0.0,0.0
236,106.0,2.0,0.0,0.0
237,108.0,0.0,0.0,0.0
238,103.0,0.0,0.0,0.0
239,109.0,0.0,0.0,0.0
240,97.0,2.0,0.0,0.0
241,108.0,0.0,0.0,0.0
242,120.0,2.0,0.0,0.0
243,109.0,2.0,0.0,0.0
244,107.0,0.0,0.0,0.0
245,106.0,1.0,0.0,0.0
246,113.0,3.0,0.0,0.0
247,113.0,0.0,0.0,0.0
248,98.0,0.0,0.0,0.0
249,80.0,2.0,0.0,0.0
250,115.0,1.0,0.0,0.0
251,94.0,2.0,0.0,0.0
252,112.0,2.0,0.0,0.0
253,105.0,2.0,0.0,0.0
254,94.0,0.0,0.0,0.0
255,120.0,2.0,0.0,0.0
256,114.0,1.0,0.0,0.0
257,99.0,2.0,0.0,0.0
258,117.0,0.0,0.0,0.0
259,126.0,0.0,0.0,0.0
260,131.0,1.0,0.0,0.0
261,117.0,3.0,0.0,0.0
262,114.0,2.0,0.0,0.0
263,109.0,2.0,0.0,0.0
264,113.0,1.0,0.0,0.0
265,99.0,1.0,0.0,0.0
266,120.0,0.0,0.0,0.0
267,85.0,3.0,0.0,0.0
268,101.0,0.0,0.0,0.0
269,107.0,1.0,0.0,0.0
270,120.0,0.0,0.0,0.0
271,115.0,0.0,0.0,0.0
272,112.0,1.0,0.0,0.0
273,94.0,2.0,0.0,0.0
274,128.0,2.0,0.0,0.0
275,111.0,3.0,0.0,0.0
276,123.0,3.0,0.0,0.0
277,71.0,1.0,0.0,0.0
278,109.0,1.0,0.0,0.0
279,94.0,1.0,0.0,0.0
280,84.0,2.0,0.0,0.0
281,116.0,1.0,0.0,0.0
282,120.0,3.0,0.0,0.0
283,105.0,0.0,0.0,0.0
284,103.0,2.0,0.0,0.0
285,99.0,1.0,0.0,0.0
286,99.0,3.0,0.0,0.0
287,106.0,0.0,0.0,0.0
288,104.0,0.0,0.0,0.0
289,116.0,1.0,0.0,0.0
290,124.0,1.0,0.0,0.0
291,118.0,0.0,0.0,0.0
292,117.0,2.0,0.0,0.0
293,152.0,3.0,0.0,0.0
294,97.0,1.0,0.0,0.0
295,113.0,2.0,0.0,0.0
296,101.0,2.0,0.0,0.0
297,107.0,2.0,0.0,0.0
298,127.0,1.0,0.0,0.0
299,129.0,0.0,0.0,0.0
300,108.0,2.0,0.0,0.0
301,126.0,2.0,0.0,0.0
302,118.0,0.0,0.0,0.0
303,97.0,1.0,0.0,0.0
304,89.0,2.0,0.0,0.0
305,95.0,1.0,0.0,0.0
306,132.0,0.0,0.0,0.0
307,128.0,1.0,0.0,0.0
308,136.0,1.0,0.0,0.0
309,122.0,1.0,0.0,0.0
310,118.0,0.0,0.0,0.0
311,134.0,1.0,0.0,0.0
312,99.0,3.0,0.0,0.0
313,117.0,1.0,0.0,0.0
314,108.0,2.0,0.0,0.0
315,117.0,0.0,0.0,0.0
316,109.0,2.0,0.0,0.0
317,123.0,2.0,0.0,0.0
318,134.0,0.0,0.0,0.0
319,109.0,3.0,0.0,0.0
320,77.0,3.0,0.0,0.0
321,93.0,2.0,0.0,0.0
322,115.0,1.0,0.0,0.0
323,103.0,2.0,0.0,0.0
324,118.0,2.0,0.0,0.0
325,111.0,3.0,0.0,0.0
326,112.0,3.0,0.0,0.0
327,126.0,3.0,0.0,0.0
328,109.0,3.0,0.0,0.0
329,106.0,1.0,0.0,0.0
330,114.0,2.0,0.0,0.0
331,124.0,1.0,0.0,0.0
332,115.0,1.0,0.0,0.0
333,119.0,0.0,0.0,0.0
334,96.0,2.0,0.0,0.0
335,111.0,2.0,0.0,0.0
336,95.0,3.0,0.0,0.0
337,103.0,3.0,0.0,0.0
338,85.0,2.0,0.0,0.0
339,107.0,2.0,0.0,0.0
340,94.0,3.0,0.0,0.0
341,132.0,3.0,0.0,0.0
342,104.0,3.0,0.0,0.0
343,113.0,1.0,0.0,0.0
344,115.0,1.0,0.0,0.0
345,105.0,3.0,0.0,0.0
346,121.0,3.0,0.0,0.0
347,114.0,2.0,0.0,0.0
348,111.0,3.0,0.0,0.0
349,115.0,0.0,0.0,0.0
350,77.0,2.0,0.0,0.0
351,102.0,0.0,0.0,0.0
352,118.0,1.0,0.0,0.0
353,112.0,3.0,0.0,0.0
354,119.0,2.0,0.0,0.0
355,134.0,1.0,0.0,0.0
356,97.0,0.0,0.0,0.0
357,119.0,3.0,0.0,0.0
358,109.0,3.0,0.0,0.0
359,115.0,3.0,0.0,0.0
360,117.0,2.0,0.0,0.0
361,107.0,1.0,0.0,0.0
362,114.0,2.0,0.0,0.0
363,94.0,3.0,0.0,0.0
364,97.0,1.0,0.0,0.0
365,89.0,1.0,0.0,0.0
366,108.0,2.0,0.0,0.0
367,93.0,0.0,0.0,0.0
368,128.0,3.0,0.0,0.0
369,141.0,1.0,0.0,0.0
370,118.0,1.0,0.0,0.0
371,112.0,3.0,0.0,0.0
372,107.0,0.0,0.0,0.0
373,125.0,2.0,0.0,0.0
374,97.0,2.0,0.0,0.0
375,108.0,3.0,0.0,0.0
376,102.0,0.0,0.0,0.0
377,101.0,0.0,0.0,0.0
378,113.0,1.0,0.0,0.0
379,119.0,3.0,0.0,0.0
380,124.0,3.0,0.0,0.0
381,113.0,0.0,0.0,0.0
382,92.0,2.0,0.0,0.0
383,109.0,0.0,0.0,0.0
384,96.0,1.0,0.0,0.0
385,108.0,2.0,0.0,0.0
386,117.0,3.0,0.0,0.0
387,109.0,0.0,0.0,0.0
388,115.0,2.0,0.0,0.0
389,99.0,1.0,0.0,0.0
390,116.0,3.0,0.0,0.0
391,106.0,2.0,0.0,0.0
392,106.0,3.0,0.0,0.0
393,96.0,1.0,0.0,0.0
394,101.0,1.0,0.0,0.0
395,115.0,0.0,0.0,0.0
396,105.0,1.0,0.0,0.0
397,89.0,3.0,0.0,0.0
398,107.0,3.0,0.0,0.0
399,102.0,0.0,0.0,0.0
400,77.0,0.0,0.0,0.0
401,97.0,2.0,0.0,0.0
402,119.0,0.0,0.0,0.0
403,144.0,2.0,0.0,0.0
404,124.0,3.0,0.0,0.0
405,116.0,1.0,0.0,0.0
406,116.0,2.0,0.0,0.0
407,126.0,3.0,0.0,0.0
408,104.0,2.0,0.0,0.0
409,109.0,2.0,0.0,0.0
410,103.0,1.0,0.0,0.0
411,98.0,3.0,0.0,0.0
412,101.0,3.0,0.0,0.0
413,140.0,0.0,0.0,0.0
414,90.0,2.0,0.0,0.0
415,110.0,2.0,0.0,0.0
416,117.0,3.0,0.0,0.0
417,130.0,3.0,0.0,0.0
418,108.0,1.0,0.0,0.0
419,105.0,3.0,0.0,0.0
420,107.0,3.0,0.0,0.0
421,89.0,1.0,0.0,0.0
422,91.0,3.0,0.0,0.0
423,113.0,2.0,0.0,0.0
424,101.0,2.0,0.0,0.0
425,136.0,0.0,0.0,0.0
426,113.0,2.0,0.0,0.0
427,98.0,1.0,0.0,0.0
428,116.0,2.0,0.0,0.0
429,111.0,3.0,0.0,0.0
430,103.0,1.0,0.0,0.0
431,111.0,3.0,0.0,0.0
432,108.0,0.0,0.0,0.0
433,112.0,2.0,0.0,0.0
434,112.0,3.0,0.0,0.0
435,91.0,0.0,0.0,0.0
436,143.0,2.0,0.0,0.0
437,105.0,3.0,0.0,0.0
438,105.0,2.0,0.0,0.0
439,87.0,2.0,0.0,0.0
440,109.0,1.0,0.0,0.0
441,105.0,3.0,0.0,0.0
442,93.0,3.0,0.0,0.0
443,79.0,2.0,0.0,0.0
444,101.0,3.0,0.0,0.0
445,102.0,3.0,0.0,0.0
446,103.0,3.0,0.0,0.0
447,102.0,2.0,0.0,0.0
448,84.0,1.0,0.0,0.0
449,108.0,2.0,0.0,0.0
450,109.0,3.0,0.0,0.0
451,105.0,0.0,0.0,0.0
452,137.0,0.0,0.0,0.0
453,99.0,0.0,0.0,0.0
454,107.0,1.0,0.0,0.0
455,93.0,0.0,0.0,0.0
456,98.0,1.0,0.0,0.0
457,105.0,3.0,0.0,0.0
458,89.0,3.0,0.0,0.0
459,92.0,1.0,0.0,0.0
460,84.0,3.0,0.0,0.0
461,111.0,2.0,0.0,0.0
462,123.0,1.0,0.0,0.0
463,128.0,1.0,0.0,0.0
464,124.0,0.0,0.0,0.0
465,83.0,2.0,0.0,0.0
466,83.0,1.0,0.0,0.0
467,107.0,2.0,0.0,0.0
468,97.0,1.0,0.0,0.0
469,123.0,3.0,0.0,0.0
470,105.0,3.0,0.0,0.0
471,108.0,0.0,0.0,0.0
472,96.0,3.0,0.0,0.0
473,106.0,0.0,0.0,0.0
474,118.0,1.0,0.0,0.0
475,97.0,2.0,0.0,0.0
476,93.0,1.0,0.0,0.0
477,88.0,1.0,0.0,0.0
478,96.0,0.0,0.0,0.0
479,87.0,1.0,0.0,0.0
480,128.0,2.0,0.0,0.0
481,101.0,2.0,0.0,0.0
482,107.0,3.0,0.0,0.0
483,108.0,3.0,0.0,0.0
484,128.0,2.0,0.0,0.0
485,118.0,1.0,0.0,0.0
486,115.0,3.0,0.0,0.0
487,106.0,2.0,0.0,0.0
488,92.0,2.0,0.0,0.0
489,94.0,1.0,0.0,0.0
490,93.0,2.0,0.0,0.0
491,106.0,3.0,0.0,0.0
492,115.0,2.0,0.0,0.0
493,93.0,2.0,0.0,0.0
494,92.0,3.0,0.0,0.0
495,78.0,2.0,0.0,0.0
496,115.0,3.0,0.0,0.0
497,99.0,2.0,0.0,0.0
498,92.0,3.0,0.0,0.0
499,94.0,3.0,0.0,0.0
500,103.0,2.0,0.0,0.0
501,98.0,3.0,0.0,0.0
502,109.0,3.0,0.0,0.0
503,112.0,2.0,0.0,0.0
504,94.0,0.0,0.0,0.0
505,93.0,3.0,0.0,0.0
506,96.0,3.0,0.0,0.0
507,94.0,2.0,0.0,0.0
508,97.0,0.0,0.0,0.0
509,104.0,2.0,0.0,0.0
510,82.0,3.0,0.0,0.0
511,122.0,1.0,0.0,0.0
512,121.0,1.0,0.0,0.0
513,102.0,0.0,0.0,0.0
514,86.0,2.0,0.0,0.0
515,112.0,2.0,0.0,0.0
516,90.0,1.0,0.0,0.0
517,98.0,3.0,0.0,0.0
518,119.0,0.0,0.0,0.0
519,95.0,3.0,0.0,0.0
520,97.0,1.0,0.0,0.0
521,108.0,2.0,0.0,0.0
522,90.0,1.0,0.0,0.0
523,113.0,0.0,0.0,0.0
524,93.0,2.0,0.0,0.0
525,98.0,1.0,0.0,0.0
526,101.0,0.0,0.0,0.0
527,116.0,1.0,0.0,0.0
528,120.0,1.0,0.0,0.0
529,110.0,3.0,0.0,0.0
530,98.0,2.0,0.0,0.0
531,90.0,1.0,0.0,0.0
532,113.0,2.0,0.0,0.0
