version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
11,2025-08-07 12:22:38,DQN,10000,200,5000,4,32,True,False,14,33,"dqn,random,random,random",/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/Playground/models/dqn_model_11/train/dqn_model_11_agent_p0,/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/Playground/models/dqn_model_11/train
