[2025-09-09 22:59:11] New Training (k1a1)
[2025-09-09 22:59:11] Deck_Size: 64
[2025-09-09 22:59:11] Episodes: 20000
[2025-09-09 22:59:11] Path: /home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/President/models/k1a1/model_17
[2025-09-09 23:08:37] [Population] Episode 4228: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:37] [Population] Episode 4229: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:37] [Population] Episode 4230: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:37] [Population] Episode 4231: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:37] [Population] Episode 4232: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:37] [Population] Episode 4233: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:37] [Population] Episode 4234: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:37] [Population] Episode 4235: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:37] [Population] Episode 4236: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:37] [Population] Episode 4237: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:37] [Population] Episode 4238: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:37] [Population] Episode 4239: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4240: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4241: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4242: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4243: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4244: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4245: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4246: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4247: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4248: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4249: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4250: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4251: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4252: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4253: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4254: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4255: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4256: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4257: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4258: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4259: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4260: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4261: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4262: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4263: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4264: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4265: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4266: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4267: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4268: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4269: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4270: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4271: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4272: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4273: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4274: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4275: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4276: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:38] [Population] Episode 4277: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:38] [Population] Episode 4278: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4279: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4280: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:38] [Population] Episode 4281: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4282: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4283: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4284: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4285: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4286: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4287: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4288: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4289: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4290: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4291: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4292: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4293: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4294: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4295: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4296: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4297: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4298: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4299: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4300: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4301: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4302: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4303: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4304: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4305: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4306: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4307: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4308: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4309: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4310: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4311: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4312: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4313: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4314: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4315: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4316: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4317: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4318: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4319: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4320: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4321: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:39] [Population] Episode 4322: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:39] [Population] Episode 4323: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:39] [Population] Episode 4324: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4325: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4326: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4327: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4328: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4329: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4330: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4331: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4332: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4333: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4334: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4335: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4336: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4337: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4338: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4339: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4340: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4341: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4342: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4343: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4344: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4345: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4346: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4347: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4348: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4349: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4350: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4351: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4352: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4353: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4354: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4355: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:40] [Population] Episode 4356: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4357: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:40] [Population] Episode 4358: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:40] [Population] Episode 4359: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4360: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4361: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4362: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4363: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4364: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4365: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4366: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4367: Lineup -> ['max_combo', 'single_only', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4368: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4369: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4370: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4371: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4372: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4373: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4374: Lineup -> ['single_only', 'random2', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4375: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4376: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4377: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4378: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4379: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4380: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4381: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4382: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4383: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4384: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4385: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4386: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4387: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4388: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4389: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4390: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4391: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4392: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4393: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:41] [Population] Episode 4394: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4395: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4396: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:41] [Population] Episode 4397: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:41] [Population] Episode 4398: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4399: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4400: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4401: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4402: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4403: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4404: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4405: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4406: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4407: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4408: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4409: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4410: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4411: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4412: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4413: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4414: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4415: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4416: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4417: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4418: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4419: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4420: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4421: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4422: Lineup -> ['single_only', 'single_only', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4423: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4424: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4425: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4426: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4427: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4428: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4429: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4430: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4431: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4432: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4433: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4434: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4435: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4436: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:42] [Population] Episode 4437: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4438: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4439: Lineup -> ['max_combo', 'random2', 'max_combo']
[2025-09-09 23:08:42] [Population] Episode 4440: Lineup -> ['max_combo', 'max_combo', 'random2']
[2025-09-09 23:08:42] [Population] Episode 4441: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4442: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4443: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4444: Lineup -> ['single_only', 'max_combo', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4445: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4446: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4447: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4448: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4449: Lineup -> ['random2', 'single_only', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4450: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4451: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4452: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4453: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4454: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4455: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4456: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4457: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4458: Lineup -> ['random2', 'random2', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4459: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4460: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4461: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4462: Lineup -> ['max_combo', 'random2', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4463: Lineup -> ['random2', 'random2', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4464: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4465: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4466: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4467: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4468: Lineup -> ['max_combo', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4469: Lineup -> ['single_only', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4470: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4471: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4472: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4473: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4474: Lineup -> ['random2', 'single_only', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4475: Lineup -> ['single_only', 'random2', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4476: Lineup -> ['max_combo', 'random2', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4477: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:43] [Population] Episode 4478: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4479: Lineup -> ['max_combo', 'max_combo', 'max_combo']
[2025-09-09 23:08:43] [Population] Episode 4480: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:08:43] [Population] Episode 4481: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4482: Lineup -> ['random2', 'max_combo', 'random2']
[2025-09-09 23:08:44] [Population] Episode 4483: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:44] [Population] Episode 4484: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4485: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:44] [Population] Episode 4486: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4487: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4488: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4489: Lineup -> ['random2', 'max_combo', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4490: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4491: Lineup -> ['max_combo', 'single_only', 'single_only']
[2025-09-09 23:08:44] [Population] Episode 4492: Lineup -> ['single_only', 'single_only', 'random2']
[2025-09-09 23:08:44] [Population] Episode 4493: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4494: Lineup -> ['max_combo', 'max_combo', 'single_only']
[2025-09-09 23:08:44] [Population] Episode 4495: Lineup -> ['random2', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4496: Lineup -> ['single_only', 'random2', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4497: Lineup -> ['random2', 'random2', 'single_only']
[2025-09-09 23:08:44] [Population] Episode 4498: Lineup -> ['single_only', 'single_only', 'max_combo']
[2025-09-09 23:08:44] [Population] Episode 4499: Lineup -> ['single_only', 'max_combo', 'random2']
[2025-09-09 23:08:44] [Population] Episode 4500: Lineup -> ['random2', 'max_combo', 'single_only']
[2025-09-09 23:09:36] 
[2025-09-09 23:09:36] Benchmark @train_ep    4500 (bench_eps: 2000)
[2025-09-09 23:09:36] Macro Winrate          :  56.0%
[2025-09-09 23:09:36] Macro Ø-Reward         :  2.198
