script,version,timestamp,agent_type,num_episodes,bench_interval,bench_episodes,deck_size,num_ranks,observation_dim,num_actions,normalize,seat_onehot,models_dir,plots_dir,step_mode,delta_weight,hand_penalty_coeff,final_mode,bonus_win,bonus_2nd,bonus_3rd,bonus_last
k2a1,07,2025-08-21 14:16:25,PPOx4_simultaneous,10000,500,2000,64,8,14,65,False,False,/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/President/models/k2a1/model_07/models,/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/President/models/k2a1/model_07/plots,none,1.0,0.0,env_only,0.0,0.0,0.0,0.0
