episode,wall_s,steps,p0_transitions,train_calls,epsilon
487,0.029418,80,23,23,0.1
488,0.02703,71,21,21,0.1
489,0.017164,68,13,13,0.1
490,0.030492,77,24,24,0.1
491,0.024372,76,19,19,0.1
492,0.028094,81,22,22,0.1
493,0.025704,68,20,20,0.1
494,0.031698,78,23,23,0.1
495,0.032339,62,22,22,0.1
496,0.034461,86,23,23,0.1
497,0.018678,69,12,12,0.1
498,0.033438,85,23,23,0.1
499,0.02672,77,18,18,0.1
500,0.030649,75,21,21,0.1
501,0.034271,78,23,23,0.1
502,0.030886,75,21,21,0.1
503,0.036876,82,24,24,0.1
504,0.034333,74,23,23,0.1
505,0.034348,88,23,23,0.1
506,0.03143,75,21,21,0.1
507,0.028345,69,19,19,0.1
508,0.029541,78,20,20,0.1
509,0.031942,73,22,22,0.1
510,0.034525,76,24,24,0.1
511,0.034861,78,20,20,0.1
512,0.030717,76,19,19,0.1
513,0.029653,63,21,21,0.1
514,0.033892,76,24,24,0.1
515,0.034915,81,23,23,0.1
516,0.034449,80,23,23,0.1
517,0.033872,83,23,23,0.1
518,0.025972,85,17,17,0.1
519,0.019589,71,13,13,0.1
520,0.033898,69,23,23,0.1
521,0.029428,74,20,20,0.1
522,0.028102,82,19,19,0.1
523,0.032203,81,22,22,0.1
524,0.032485,79,22,22,0.1
525,0.028237,81,19,19,0.1
526,0.028409,83,19,19,0.1
527,0.036572,78,25,25,0.1
528,0.029553,70,20,20,0.1
529,0.029837,80,20,20,0.1
530,0.026383,67,18,18,0.1
531,0.029504,69,20,20,0.1
532,0.036773,80,25,25,0.1
533,0.03001,74,20,20,0.1
534,0.03166,64,21,21,0.1
535,0.037721,79,25,25,0.1
536,0.040553,82,25,25,0.1
537,0.0311,79,21,21,0.1
538,0.030889,71,21,21,0.1
539,0.022012,65,15,15,0.1
540,0.03514,83,24,24,0.1
541,0.03592,78,25,25,0.1
542,0.034623,76,24,24,0.1
543,0.031258,70,21,21,0.1
544,0.033241,76,22,22,0.1
545,0.04033,86,27,27,0.1
546,0.032878,79,22,22,0.1
547,0.019939,65,13,13,0.1
548,0.035503,75,24,24,0.1
549,0.030104,80,20,20,0.1
550,0.032904,80,22,22,0.1
551,0.033954,79,23,23,0.1
552,0.032139,72,22,22,0.1
553,0.029959,72,20,20,0.1
554,0.029662,79,20,20,0.1
555,0.029528,73,20,20,0.1
556,0.03814,74,26,26,0.1
557,0.029004,72,20,20,0.1
558,0.032108,75,22,22,0.1
559,0.034938,74,24,24,0.1
560,0.032202,74,22,22,0.1
561,0.030777,71,21,21,0.1
562,0.020208,67,14,14,0.1
563,0.029319,69,23,23,0.1
564,0.028401,76,22,22,0.1
565,0.026789,68,21,21,0.1
566,0.029411,79,23,23,0.1
567,0.024409,78,19,19,0.1
568,0.028947,75,23,23,0.1
569,0.03123,91,25,25,0.1
570,0.025478,90,20,20,0.1
571,0.02599,68,21,21,0.1
572,0.029628,81,24,24,0.1
573,0.025437,69,20,20,0.1
574,0.024057,78,19,19,0.1
575,0.02173,72,17,17,0.1
576,0.019276,70,15,15,0.1
577,0.024304,70,20,20,0.1
578,0.026958,73,23,23,0.1
579,0.027811,70,24,24,0.1
580,0.023549,72,20,20,0.1
581,0.017126,73,14,14,0.1
582,0.027273,75,23,23,0.1
583,0.032602,82,24,24,0.1
584,0.036287,73,24,24,0.1
585,0.02798,82,23,23,0.1
586,0.026723,86,22,22,0.1
587,0.022479,75,19,19,0.1
588,0.018674,71,15,15,0.1
589,0.028735,84,22,22,0.1
590,0.024101,77,19,19,0.1
591,0.026091,74,21,21,0.1
592,0.028735,77,22,22,0.1
593,0.031349,67,22,22,0.1
594,0.031276,73,22,22,0.1
595,0.033971,84,24,24,0.1
596,0.029983,73,21,21,0.1
597,0.031274,77,22,22,0.1
598,0.030112,77,21,21,0.1
599,0.031116,72,22,22,0.1
600,0.033817,76,24,24,0.1
601,0.035997,86,25,25,0.1
602,0.032558,84,23,23,0.1
603,0.034888,77,23,23,0.1
604,0.031442,69,21,21,0.1
605,0.035954,65,23,23,0.1
606,0.032584,89,25,25,0.1
607,0.030932,93,24,24,0.1
608,0.038141,85,27,27,0.1
609,0.031498,70,21,21,0.1
610,0.027479,73,20,20,0.1
611,0.033663,80,26,26,0.1
612,0.026689,62,22,22,0.1
613,0.032161,83,26,26,0.1
614,0.027298,73,22,22,0.1
615,0.026085,74,21,21,0.1
616,0.031564,77,25,25,0.1
617,0.028684,67,22,22,0.1
618,0.035322,76,25,25,0.1
619,0.036535,70,25,25,0.1
620,0.039554,77,27,27,0.1
621,0.034611,65,24,24,0.1
622,0.032078,76,22,22,0.1
623,0.035166,79,24,24,0.1
624,0.02875,64,20,20,0.1
625,0.034423,75,24,24,0.1
626,0.030961,80,21,21,0.1
627,0.023476,63,16,16,0.1
628,0.033153,72,23,23,0.1
629,0.03303,71,23,23,0.1
630,0.035276,80,24,24,0.1
631,0.029142,75,22,22,0.1
632,0.034645,70,24,24,0.1
633,0.038767,83,26,26,0.1
634,0.036739,88,24,24,0.1
635,0.034712,78,23,23,0.1
636,0.03118,77,21,21,0.1
637,0.038514,80,26,26,0.1
638,0.032716,83,22,22,0.1
639,0.034839,74,24,24,0.1
640,0.031006,71,21,21,0.1
641,0.035058,71,24,24,0.1
642,0.03311,83,23,23,0.1
643,0.034012,72,23,23,0.1
644,0.033448,73,23,23,0.1
645,0.033527,90,23,23,0.1
646,0.030657,69,21,21,0.1
647,0.034642,74,23,23,0.1
648,0.038003,73,26,26,0.1
649,0.035021,75,24,24,0.1
650,0.035929,72,24,24,0.1
651,0.033557,64,21,21,0.1
652,0.037051,79,28,28,0.1
653,0.032418,86,25,25,0.1
654,0.029677,76,23,23,0.1
655,0.038661,79,25,25,0.1
656,0.030928,74,20,20,0.1
657,0.033911,68,23,23,0.1
658,0.036614,77,25,25,0.1
659,0.036901,84,25,25,0.1
660,0.033983,78,23,23,0.1
661,0.038051,96,26,26,0.1
662,0.033969,83,23,23,0.1
663,0.039096,79,26,26,0.1
664,0.034281,78,23,23,0.1
665,0.027216,65,17,17,0.1
666,0.031055,83,19,19,0.1
667,0.035162,68,24,24,0.1
668,0.028906,72,19,19,0.1
669,0.034338,70,23,23,0.1
670,0.034131,66,23,23,0.1
671,0.035441,78,24,24,0.1
672,0.034503,63,24,24,0.1
673,0.037047,84,25,25,0.1
674,0.034035,74,23,23,0.1
675,0.035018,71,24,24,0.1
676,0.036139,80,26,26,0.1
677,0.03183,77,24,24,0.1
678,0.027315,69,22,22,0.1
679,0.028977,78,23,23,0.1
680,0.027992,72,22,22,0.1
681,0.030432,87,24,24,0.1
682,0.02894,73,23,23,0.1
683,0.028518,70,23,23,0.1
684,0.030922,79,25,25,0.1
685,0.024558,76,20,20,0.1
686,0.027317,78,22,22,0.1
687,0.029459,61,24,24,0.1
688,0.026995,77,22,22,0.1
689,0.027321,76,22,22,0.1
690,0.025932,68,21,21,0.1
691,0.031033,77,25,25,0.1
692,0.025861,72,21,21,0.1
693,0.027146,71,22,22,0.1
694,0.032908,77,27,27,0.1
695,0.031958,77,26,26,0.1
696,0.026888,71,22,22,0.1
697,0.030448,74,25,25,0.1
698,0.024723,79,20,20,0.1
699,0.028227,71,23,23,0.1
700,0.033121,79,27,27,0.1
701,0.028157,68,22,22,0.1
702,0.030541,74,25,25,0.1
703,0.029072,75,22,22,0.1
704,0.031523,69,25,25,0.1
705,0.026898,69,21,21,0.1
706,0.030409,69,24,24,0.1
707,0.025328,73,20,20,0.1
708,0.027896,71,22,22,0.1
709,0.029653,85,23,23,0.1
710,0.032804,85,26,26,0.1
711,0.02714,76,20,20,0.1
712,0.029312,73,19,19,0.1
713,0.037853,67,26,26,0.1
714,0.039175,85,26,26,0.1
715,0.042361,88,29,29,0.1
716,0.038325,84,26,26,0.1
717,0.035415,83,24,24,0.1
718,0.027831,65,19,19,0.1
719,0.037317,65,22,22,0.1
720,0.037258,78,24,24,0.1
721,0.033654,73,23,23,0.1
722,0.037532,91,25,25,0.1
723,0.030834,86,24,24,0.1
724,0.037546,93,26,26,0.1
725,0.034758,86,23,23,0.1
726,0.037189,78,25,25,0.1
727,0.041225,79,28,28,0.1
728,0.036828,81,25,25,0.1
729,0.032046,72,21,21,0.1
730,0.04109,77,25,25,0.1
731,0.033269,75,25,25,0.1
732,0.030406,71,24,24,0.1
733,0.035673,84,27,27,0.1
734,0.034398,86,23,23,0.1
735,0.03083,70,21,21,0.1
736,0.033885,80,23,23,0.1
737,0.039499,78,27,27,0.1
738,0.039465,81,27,27,0.1
739,0.034022,79,23,23,0.1
740,0.037396,72,25,25,0.1
741,0.034862,75,26,26,0.1
742,0.029083,75,23,23,0.1
743,0.031218,73,25,25,0.1
744,0.029487,70,24,24,0.1
745,0.030358,88,24,24,0.1
746,0.028175,76,23,23,0.1
747,0.0303,75,25,25,0.1
748,0.025011,80,20,20,0.1
749,0.028354,70,24,24,0.1
750,0.029872,81,25,25,0.1
751,0.030759,67,26,26,0.1
752,0.030963,79,26,26,0.1
753,0.026431,76,22,22,0.1
754,0.026341,72,22,22,0.1
755,0.029695,75,25,25,0.1
756,0.031078,84,26,26,0.1
757,0.023948,77,20,20,0.1
758,0.029597,83,24,24,0.1
759,0.037465,79,27,27,0.1
760,0.04673,75,27,27,0.1
761,0.045797,87,28,28,0.1
762,0.028663,71,20,20,0.1
763,0.029415,61,23,23,0.1
764,0.034553,68,24,24,0.1
765,0.029862,83,23,23,0.1
766,0.034319,86,25,25,0.1
767,0.034301,72,25,25,0.1
768,0.036945,79,22,22,0.1
769,0.04434,75,26,26,0.1
770,0.044155,72,19,19,0.1
771,0.052901,77,21,21,0.1
772,0.054461,80,28,28,0.1
773,0.049827,76,24,24,0.1
774,0.059607,80,25,25,0.1
775,0.059233,83,26,26,0.1
776,0.07681,82,30,30,0.1
777,0.054153,74,25,25,0.1
778,0.08424,80,28,28,0.1
779,0.052897,70,25,25,0.1
780,0.06143,74,27,27,0.1
781,0.048823,72,23,23,0.1
782,0.055259,73,22,22,0.1
783,0.062264,74,24,24,0.1
784,0.066754,78,28,28,0.1
785,0.061153,80,25,25,0.1
786,0.056855,74,24,24,0.1
787,0.05208,83,26,26,0.1
788,0.030279,79,19,19,0.1
789,0.03182,66,23,23,0.1
790,0.030512,69,24,24,0.1
791,0.026153,74,21,21,0.1
792,0.028603,80,23,23,0.1
793,0.016384,70,13,13,0.1
794,0.036318,71,26,26,0.1
795,0.0339,86,23,23,0.1
796,0.028626,69,20,20,0.1
797,0.034368,67,24,24,0.1
798,0.033181,75,23,23,0.1
799,0.03345,84,23,23,0.1
800,0.042151,80,29,29,0.1
801,0.038005,82,26,26,0.1
802,0.03645,79,25,25,0.1
803,0.03917,75,26,26,0.1
804,0.031679,68,22,22,0.1
805,0.036026,79,25,25,0.1
806,0.037612,83,26,26,0.1
807,0.039158,86,27,27,0.1
808,0.030145,71,21,21,0.1
809,0.031705,74,22,22,0.1
810,0.039884,82,28,28,0.1
811,0.024617,74,20,20,0.1
812,0.024551,75,20,20,0.1
813,0.03058,73,25,25,0.1
814,0.027275,64,22,22,0.1
