episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,118,0.25566804804839194,0.0,0.0,0.0,0.0,116.03036464203615
1000,116,0.27524477196857333,0.0,0.0,0.0,0.0,234.62431691098027
1500,107,0.24249240790959448,0.0,0.0,0.0,0.0,358.80540923401713
2000,108,0.280351949040778,0.0,0.0,0.0,0.0,489.62493784504477
2500,116,0.2866043150424957,0.0,0.0,0.0,0.0,630.3332938660169
3000,103,0.2748799759428948,0.0,0.0,0.0,0.0,770.9765636159573
3500,96,0.2776884069899097,0.0,0.0,0.0,0.0,916.757340088021
4000,119,0.33569605299271643,0.0,0.0,0.0,0.0,1066.6255276859738
4500,98,0.3358731949701905,0.0,0.0,0.0,0.0,1223.464726555976
5000,113,31.374725691974163,0.0,28.63646917801816,2.429343650001101,0.0065697479294613,1408.9368437649682
5500,93,0.3272114930441603,0.0,0.0,0.0,0.0,1568.1542341120075
6000,101,0.2681765779852867,0.0,0.0,0.0,0.0,1719.9457975260448
6500,112,0.3072493150830269,0.0,0.0,0.0,0.0,1874.4711758090416
7000,105,0.3357665940420702,0.0,0.0,0.0,0.0,2035.462986957049
7500,100,0.3269644840620458,0.0,0.0,0.0,0.0,2207.2525774049573
8000,113,0.37384595698677003,0.0,0.0,0.0,0.0,2393.378050972009
8500,121,0.42419988906476647,0.0,0.0,0.0,0.0,2574.4021341319894
9000,120,0.41134290501940995,0.0,0.0,0.0,0.0,2759.9276411440223
9500,96,0.31165578204672784,0.0,0.0,0.0,0.0,2950.793269088026
10000,117,35.310486864997074,0.0,30.942245961050503,3.9819504119222984,0.004235840984620154,3177.737635183963
