episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,76,0.007297887932509184,0.002935613039880991,0.0,0.0,0.0,3.218949215952307
1000,75,0.006668670102953911,0.0034158079652115703,0.0,0.0,0.0,6.431686092983
1500,76,0.005914282985031605,0.002605644054710865,0.0,0.0,0.0,9.877460278919898
2000,66,0.0062474890146404505,0.0029204559978097677,0.0,0.0,0.0,13.519263945985585
2500,64,0.008326955023221672,0.004404350067488849,0.0,0.0,0.0,17.551289213937707
3000,66,0.007767033996060491,0.004212929052300751,0.0,0.0,0.0,21.48375882394612
3500,67,0.007081073010340333,0.0032729540253058076,0.0,0.0,0.0,25.235593650955707
4000,68,0.006550519028678536,0.003173555014654994,0.0,0.0,0.0,29.13851956592407
4500,76,0.008615814964286983,0.004099862067960203,0.0,0.0,0.0,33.066879121004604
5000,84,30.970251009101048,0.004847244941629469,29.516685700044036,1.438546941964887,0.00480515300296247,68.17517646902706
5500,93,0.009834285010583699,0.004325882997363806,0.0,0.0,0.0,72.4310900500277
6000,63,0.01009262795560062,0.004980114987120032,0.0,0.0,0.0,77.06805608095601
6500,83,0.00795554998330772,0.0042320420034229755,0.0,0.0,0.0,81.5276594889583
7000,90,0.010200410964898765,0.0045274089789018035,0.0,0.0,0.0,86.32656361593399
7500,77,0.008720194105990231,0.004510106053203344,0.0,0.0,0.0,91.12855017592665
8000,81,0.0117998740170151,0.005042516044341028,0.0,0.0,0.0,96.09543403796852
8500,76,0.009277078090235591,0.004506392986513674,0.0,0.0,0.0,101.0194204839645
9000,88,0.009732032078318298,0.004621639032848179,0.0,0.0,0.0,106.2507681089919
9500,80,0.0115291589172557,0.0052845150930806994,0.0,0.0,0.0,111.46136096899863
10000,85,32.382908280938864,0.005447528092190623,30.432595790945925,1.938016791944392,0.0016478319885209203,148.84766337194014
10500,73,0.009533988079056144,0.005095917033031583,0.0,0.0,0.0,154.08539397700224
11000,76,0.012393768993206322,0.005665416014380753,0.0,0.0,0.0,159.7341002119938
11500,69,0.010209072032012045,0.005431596073321998,0.0,0.0,0.0,165.39360007701907
12000,69,0.011803988949395716,0.00555048999376595,0.0,0.0,0.0,171.16986247396562
12500,83,0.011836881982162595,0.005493227974511683,0.0,0.0,0.0,176.72614285792224
13000,78,0.013070725020952523,0.005587180959992111,0.0,0.0,0.0,183.20769898896106
13500,68,0.012752323062159121,0.005558880046010017,0.0,0.0,0.0,188.94118865102064
14000,77,0.012254300061613321,0.005836643045768142,0.0,0.0,0.0,194.84974312898703
14500,62,0.010199725977145135,0.005578034906648099,0.0,0.0,0.0,200.46803118498065
