opponent,episode,p1,p2,p3,p4
single_only,500,0.396,0.266,0.194,0.144
max_combo,500,0.126,0.178,0.294,0.402
random2,500,0.432,0.26,0.196,0.112
single_only,1000,0.548,0.25,0.102,0.1
max_combo,1000,0.162,0.166,0.29,0.382
random2,1000,0.486,0.282,0.156,0.076
single_only,1500,0.72,0.168,0.066,0.046
max_combo,1500,0.172,0.198,0.302,0.328
random2,1500,0.55,0.278,0.104,0.068
single_only,2000,0.71,0.11,0.092,0.088
max_combo,2000,0.154,0.212,0.276,0.358
random2,2000,0.52,0.228,0.152,0.1
