episode,reward_mean,reward_std,return_mean,adv_mean_raw,adv_std_raw,policy_loss,value_loss,entropy,approx_kl,clip_frac,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,ep_length
13,0.10526315867900848,0.4465937614440918,1.3069446086883545,1.089970350265503,0.3044598400592804,-2.2273314925769228e-07,1.2807313203811646,0.5368995666503906,1.5685433396583903e-08,0.0,0.002521348069421947,2.0,0.0,0.0,81.0
14,0.0,0.0,0.062675341963768,-0.10222619026899338,0.09773890674114227,-1.0375623560321401e-07,0.020003091543912888,0.5331243276596069,5.518948409388713e-09,0.0,0.0034782589646056294,0.0,0.0,0.0,93.0
15,0.04545454680919647,0.20829889178276062,0.5933918356895447,0.4992530643939972,0.23990978300571442,9.753487262287308e-08,0.3068103492259979,0.6999467611312866,1.3546510579942606e-08,0.0,0.0028346619801595807,1.0,0.0,0.0,79.0
16,0.0,0.0,0.09300756454467773,-0.1134801059961319,0.12492481619119644,4.12647551684131e-08,0.028483934700489044,0.9045270681381226,6.8774590467057806e-09,0.0,0.00678442302159965,0.0,0.0,0.0,86.0
17,0.0,0.0,0.029745765030384064,-0.026899080723524094,0.09650953859090805,-5.7220457705398076e-08,0.010037646628916264,0.6598054766654968,1.4305114426349519e-08,0.0,0.007005344028584659,0.0,0.0,0.0,78.0
18,0.05263157933950424,0.2232968807220459,0.616081953048706,0.6434932351112366,0.16584688425064087,-2.4547702537347504e-07,0.44158875942230225,0.5974151492118835,1.2548346361995755e-08,0.0,0.00477821403183043,1.0,0.0,0.0,66.0
19,0.0,0.0,0.03876412659883499,-0.08315020054578781,0.11966351419687271,7.774519161785065e-08,0.021233314648270607,0.4835861921310425,2.073205074282214e-08,0.0,0.006550075951963663,0.0,0.0,0.0,73.0
20,0.0,0.0,0.08909890800714493,-0.13640429079532623,0.10086363554000854,1.907348590179936e-08,0.028779610991477966,0.5848947763442993,1.19209286886246e-09,0.0,0.006953965988941491,0.0,0.0,0.0,87.0
21,0.0,0.0,0.04643644392490387,-0.12186893820762634,0.0971798524260521,2.8233779758579658e-08,0.024295952171087265,0.6496844291687012,1.2548346361995755e-08,0.0,0.004567451891489327,0.0,0.0,0.0,58.0
22,0.0,0.0,0.07572490721940994,-0.12204506993293762,0.09014325588941574,3.814697180359872e-08,0.023020805791020393,0.7977663278579712,0.0,0.0,0.006508505088277161,0.0,0.0,0.0,74.0
23,0.04545454680919647,0.20829889178276062,0.5946052670478821,0.5472611784934998,0.18255825340747833,4.60581333072696e-08,0.332822322845459,0.6294271349906921,1.0837208463954084e-08,0.0,0.006668591988272965,1.0,0.0,0.0,79.0
24,0.0,0.0,0.02405437082052231,-0.042563676834106445,0.09943275153636932,4.967053879312289e-09,0.01169853750616312,0.5913777947425842,7.450580596923828e-09,0.0,0.003157168976031244,0.0,0.0,0.0,78.0
25,0.043478261679410934,0.20393112301826477,0.6258918642997742,0.426886647939682,0.22707536816596985,1.4771585199468973e-07,0.2337953895330429,0.6345223784446716,2.5915063428527674e-09,0.0,0.003018528106622398,1.0,0.0,0.0,83.0
26,0.0,0.0,0.014186170883476734,-0.03565399348735809,0.07041338831186295,-5.418604231977042e-09,0.006229249760508537,0.6224270462989807,3.2511625391862253e-08,0.0,0.002338579040952027,0.0,0.0,0.0,71.0
27,0.0416666679084301,0.19982630014419556,0.5860779881477356,0.4572157859802246,0.23168422281742096,0.0,0.262723833322525,0.6483033299446106,4.967053879312289e-09,0.0,0.0027468509506434202,1.0,0.0,0.0,85.0
28,0.1111111119389534,0.4581228494644165,1.3297321796417236,1.1305063962936401,0.2817957103252411,-3.774960930513771e-07,1.35745370388031,0.6902631521224976,1.9868215517249155e-08,0.0,0.00242759904358536,2.0,0.0,0.0,78.0
29,0.0476190485060215,0.21295885741710663,0.6627538204193115,0.43794310092926025,0.17001456022262573,-1.873288795195549e-07,0.22069914638996124,0.6261805295944214,1.7029899268550253e-08,0.0,0.0024650059640407562,1.0,0.0,0.0,79.0
30,0.0,0.0,0.07847714424133301,-0.14740730822086334,0.051189124584198,1.0490417423625331e-07,0.02434924617409706,0.5816996097564697,1.0728836485895954e-08,0.0,0.002499619033187628,0.0,0.0,0.0,94.0
31,0.1111111119389534,0.4581228494644165,1.35464608669281,0.987102746963501,0.391844242811203,2.251730961688736e-07,1.127913475036621,0.7644221782684326,3.80807456679122e-08,0.0,0.0024234040174633265,2.0,0.0,0.0,76.0
32,0.0416666679084301,0.19982630014419556,0.6740018725395203,0.3015004098415375,0.21181179583072662,-5.960464477539063e-08,0.13576672971248627,0.5648776888847351,2.4835269396561444e-09,0.0,0.0024509259965270758,1.0,0.0,0.0,89.0
33,0.0,0.0,0.1280931979417801,-0.22161108255386353,0.10996919125318527,-4.146410148564428e-08,0.061204694211483,0.5550171732902527,0.0,0.0,0.0024335960624739528,0.0,0.0,0.0,72.0
34,0.0,0.0,0.14567174017429352,-0.21393732726573944,0.12082188576459885,3.973643103449831e-08,0.06036711111664772,0.8320984840393066,2.7318796114172983e-08,0.0,0.003834025003015995,0.0,0.0,0.0,79.0
35,0.05263157933950424,0.2232968807220459,0.7243846654891968,0.3652617931365967,0.16230054199695587,2.446927567234525e-07,0.15975762903690338,0.5909929871559143,3.293940764592662e-08,0.0,0.007653519976884127,1.0,0.0,0.0,67.0
36,0.0,0.0,0.14700770378112793,-0.25159451365470886,0.07926157116889954,-3.97364289028701e-07,0.06958216428756714,0.48773542046546936,7.450580596923828e-09,0.0,0.0033192880218848586,0.0,0.0,0.0,78.0
37,0.0,0.0,0.16637428104877472,-0.29908284544944763,0.0682624951004982,0.0,0.09411033242940903,0.493593692779541,4.3461721332960224e-08,0.0,0.007229262962937355,0.0,0.0,0.0,80.0
38,0.1875,0.7261843681335449,2.0863170623779297,1.6877543926239014,0.47632911801338196,5.960464477539063e-08,3.075404405593872,0.7314744591712952,1.4901161193847656e-08,0.0,0.005898466915823519,3.0,0.0,0.0,71.0
39,0.0,0.0,0.13441668450832367,-0.22872798144817352,0.07904603332281113,1.0927518445669193e-07,0.058564767241477966,0.49473682045936584,2.7318796114172983e-08,0.0,0.003375448053702712,0.0,0.0,0.0,84.0
40,0.0,0.0,0.13974538445472717,-0.2592449486255646,0.07436007261276245,-5.4637592228345966e-08,0.07273734360933304,0.6466394066810608,7.450580596923828e-09,0.0,0.00825594097841531,0.0,0.0,0.0,85.0
41,0.05263157933950424,0.2232968807220459,0.7250279784202576,0.34834837913513184,0.18538175523281097,-2.1018479401391232e-07,0.15571299195289612,0.6682165861129761,0.0,0.0,0.0033979410072788596,1.0,0.0,0.0,69.0
42,0.1428571492433548,0.5150787234306335,1.4767590761184692,1.0858170986175537,0.33869171142578125,-1.7029899268550253e-08,1.2937109470367432,0.7330465316772461,2.9802322387695312e-08,0.0,0.00393600098323077,2.0,0.0,0.0,65.0
43,0.0,0.0,0.1579456776380539,-0.29748377203941345,0.07576219737529755,1.2733720211599575e-07,0.09423650056123734,0.6093267798423767,1.3546510579942606e-08,0.0,0.006442514015361667,0.0,0.0,0.0,82.0
44,0.11764705926179886,0.47058823704719543,1.4145481586456299,0.9401995539665222,0.3566233515739441,-9.817235735454233e-08,1.011155605316162,0.5657261610031128,7.0123111761688506e-09,0.0,0.006640842999331653,2.0,0.0,0.0,70.0
45,0.0,0.0,0.13879744708538055,-0.2575375437736511,0.0750308483839035,-1.1273052535898387e-07,0.07195520401000977,0.4273304045200348,6.478765524065011e-09,0.0,0.0026420910144224763,0.0,0.0,0.0,78.0
46,0.0,0.0,0.1315736621618271,-0.2081143707036972,0.09327732026576996,-1.5397866093280754e-07,0.05201224610209465,0.580554187297821,9.934107758624577e-09,0.0,0.00266693695448339,0.0,0.0,0.0,68.0
47,0.0476190485060215,0.21295885741710663,0.6999839544296265,0.3345594108104706,0.19309410452842712,4.5413063531896114e-08,0.14921531081199646,0.9068577289581299,2.838316470743507e-09,0.0,0.002629425027407706,1.0,0.0,0.0,76.0
48,0.10000000149011612,0.4358898997306824,1.3430390357971191,0.8935224413871765,0.3255758285522461,-7.152557657263969e-08,0.904382050037384,0.7444575428962708,2.9802322387695312e-08,0.0,0.005844492930918932,2.0,0.0,0.0,83.0
49,0.05263157933950424,0.2232968807220459,0.7604513764381409,0.24902072548866272,0.20976312458515167,9.724968208502105e-08,0.10601188987493515,0.47781673073768616,3.1370865904989387e-09,0.0,0.005289767985232174,1.0,0.0,0.0,68.0
50,0.0,0.0,0.16506876051425934,-0.27803489565849304,0.12490706145763397,8.398836115475206e-08,0.09290517121553421,0.456332802772522,2.167441692790817e-08,0.0,0.006699424935504794,0.0,0.0,0.0,78.0
51,0.0,0.0,0.14270909130573273,-0.28422439098358154,0.08925774693489075,5.676632941487014e-09,0.0887504443526268,0.5029091238975525,3.12214822884016e-08,0.0,0.006532732048071921,0.0,0.0,0.0,69.0
52,0.0,0.0,0.21182672679424286,-0.3457374572753906,0.1128704622387886,3.973643103449831e-08,0.13227413594722748,0.5877530574798584,1.614292521878724e-08,0.0,0.006177584989927709,0.0,0.0,0.0,84.0
53,0.0,0.0,0.16164261102676392,-0.31127360463142395,0.09799688309431076,6.773255023517777e-08,0.10649462044239044,0.45926526188850403,1.6255812695931127e-08,0.0,0.006242902018129826,0.0,0.0,0.0,71.0
54,0.04545454680919647,0.20829889178276062,0.6633936166763306,0.38491153717041016,0.1878626048564911,-1.1379068354244737e-07,0.18344926834106445,0.6439484357833862,5.418604231977042e-09,0.0,0.005492190015502274,1.0,0.0,0.0,84.0
55,0.05263157933950424,0.2232968807220459,0.7081700563430786,0.3930763602256775,0.18035736680030823,-2.0077354179193208e-07,0.18703782558441162,0.5647850036621094,0.0,0.0,0.007311388966627419,1.0,0.0,0.0,74.0
56,0.0,0.0,0.1444087028503418,-0.2270534634590149,0.07374997437000275,-2.3383360314710444e-07,0.056992318481206894,0.6096541881561279,3.4387295233528903e-09,0.0,0.00488216697704047,0.0,0.0,0.0,83.0
57,0.0,0.0,0.13917486369609833,-0.19790220260620117,0.11272823810577393,5.7220457705398076e-08,0.051872946321964264,0.719424843788147,9.53674295089968e-09,0.0,0.0031383170280605555,0.0,0.0,0.0,79.0
58,0.05263157933950424,0.2232968807220459,0.7067091464996338,0.3974463939666748,0.1697964072227478,1.537172380494667e-07,0.1867944598197937,0.6909012794494629,3.1370865904989387e-09,0.0,0.006134996074251831,1.0,0.0,0.0,68.0
59,0.0,0.0,0.10987678915262222,-0.15902473032474518,0.11911630630493164,7.774518806513697e-09,0.039477549493312836,0.5203179717063904,1.036602537141107e-08,0.0,0.0037100949557498097,0.0,0.0,0.0,77.0
60,0.10000000149011612,0.4358898997306824,1.2807800769805908,1.0165278911590576,0.34560489654541016,-2.5033949668795685e-07,1.1527718305587769,0.6902654767036438,5.215406329028838e-09,0.0,0.00321578502189368,2.0,0.0,0.0,84.0
61,0.0,0.0,0.09760501235723495,-0.19143469631671906,0.057179540395736694,-3.1357225793726684e-07,0.03991674259305,0.7144376635551453,2.332355641954109e-08,0.0,0.003138544037938118,0.0,0.0,0.0,74.0
62,0.0,0.0,0.11829914152622223,-0.20554955303668976,0.09371168911457062,-6.219615045210958e-08,0.051032502204179764,0.5068570971488953,7.774518806513697e-09,0.0,0.0042741330107674,0.0,0.0,0.0,75.0
63,0.0,0.0,0.07883842289447784,-0.12388927489519119,0.07100099325180054,-2.8610228852699038e-08,0.020389698445796967,0.5415340662002563,4.76837147544984e-09,0.0,0.00397659104783088,0.0,0.0,0.0,78.0
64,0.0,0.0,0.047259069979190826,-0.08467063307762146,0.06692926585674286,9.536743306171047e-08,0.011648647487163544,0.605383574962616,4.470348535789981e-09,0.0,0.0037281549302861094,0.0,0.0,0.0,68.0
65,0.0,0.0,0.06938520818948746,-0.11861895769834518,0.08434542268514633,-2.1606683731079102e-07,0.021184610202908516,0.6384099125862122,3.725290298461914e-09,0.0,0.00389589904807508,0.0,0.0,0.0,83.0
66,0.0,0.0,0.025800447911024094,-0.03690103068947792,0.06394930183887482,-5.5019672373646245e-08,0.005451199132949114,0.5772923231124878,1.1462431892539371e-08,0.0,0.004872391000390053,0.0,0.0,0.0,94.0
67,0.0,0.0,0.04736233130097389,-0.07710999995470047,0.06668951362371445,-9.492591601656386e-08,0.010393434204161167,0.7533637881278992,1.8764424680739467e-08,0.0,0.0026321749901399016,0.0,0.0,0.0,86.0
68,0.0,0.0,0.05826085805892944,-0.08544275164604187,0.08834258466959,6.457170087514896e-08,0.015104878693819046,0.5893613696098328,1.3659398057086491e-08,0.0,0.002607185044325888,0.0,0.0,0.0,68.0
69,0.0,0.0,-0.01599540002644062,0.023729264736175537,0.0777960866689682,-4.76837147544984e-09,0.006615309044718742,0.813917875289917,3.5762786065873797e-09,0.0,0.003400319954380393,0.0,0.0,0.0,74.0
70,0.0,0.0,-0.04949444532394409,0.04404569789767265,0.10798361897468567,-4.967053879312289e-09,0.013600483536720276,0.5309240221977234,9.934107758624577e-09,0.0,0.0032515149796381593,0.0,0.0,0.0,77.0
71,0.10526315867900848,0.4465937614440918,1.1769787073135376,1.3132652044296265,0.4279029071331024,4.140954388276441e-07,1.9077659845352173,0.7118756175041199,0.0,0.0,0.003163857967592776,2.0,0.0,0.0,76.0
72,0.0,0.0,-0.062050711363554,0.09233180433511734,0.05945727974176407,-1.4901161193847656e-08,0.012060333974659443,0.7000228762626648,2.4835269396561444e-09,0.0,0.004839443019591272,0.0,0.0,0.0,76.0
73,0.0,0.0,-0.05377592891454697,0.08334627747535706,0.07613610476255417,5.676632852669172e-08,0.012743311002850533,0.6423695683479309,2.838316470743507e-09,0.0,0.0026449819561094046,0.0,0.0,0.0,61.0
74,0.0,0.0,-0.06567735224962234,0.09212105721235275,0.09928607195615768,-9.934107758624577e-09,0.01834401674568653,0.49033626914024353,2.4835269396561444e-09,0.0,0.0030809289310127497,0.0,0.0,0.0,83.0
75,0.0,0.0,-0.019905369728803635,0.02276507578790188,0.06868045032024384,3.2511625391862253e-08,0.005235251970589161,0.5224536061286926,1.0837208463954084e-08,0.0,0.0033106260234490037,0.0,0.0,0.0,77.0
76,0.05263157933950424,0.2232968807220459,0.5701637268066406,0.7228004932403564,0.18905183672904968,-1.1920928955078125e-07,0.5581811666488647,0.5735488533973694,9.411259327407606e-09,0.0,0.003055686946026981,1.0,0.0,0.0,73.0
77,0.0,0.0,-0.01236957311630249,0.022662939503788948,0.10668551921844482,-2.9802322387695312e-08,0.011895406991243362,0.48642268776893616,1.2417634032146907e-08,0.0,0.002529500052332878,0.0,0.0,0.0,77.0
78,0.0,0.0,-0.006152816582471132,-0.0018494146643206477,0.06546533852815628,3.4059798537100505e-08,0.004289134871214628,0.5017760396003723,8.514949634275126e-09,0.0,0.0025807409547269344,0.0,0.0,0.0,71.0
79,0.0416666679084301,0.19982630014419556,0.5815723538398743,0.46483874320983887,0.2317185401916504,1.1920928955078125e-07,0.26976847648620605,0.539799153804779,4.967053879312289e-09,0.0,0.003163403016515076,1.0,0.0,0.0,88.0
80,0.0,0.0,0.025104789063334465,-0.053858522325754166,0.06051412597298622,-5.701313909867167e-08,0.006562697701156139,0.5454581379890442,5.183012685705535e-09,0.0,0.002555203973315656,0.0,0.0,0.0,75.0
81,0.0,0.0,0.06678158789873123,-0.0934041440486908,0.10580170154571533,5.960464477539063e-08,0.01991833746433258,0.384893000125885,7.1525572131747595e-09,0.0,0.0026346880476921797,0.0,0.0,0.0,76.0
82,0.125,0.4841229319572449,1.357067584991455,1.2398362159729004,0.290680855512619,-4.6566128730773926e-08,1.6216892004013062,0.5721969604492188,1.30385160446167e-08,0.0,0.0029209769563749433,2.0,0.0,0.0,74.0
83,0.0,0.0,0.05357586219906807,-0.11619201302528381,0.06311990320682526,-8.669766771163268e-08,0.01748470589518547,0.5256496667861938,1.4223835442805921e-08,0.0,0.0029510780004784465,0.0,0.0,0.0,73.0
84,0.0,0.0,0.06638798862695694,-0.0842297300696373,0.10483364760875702,1.9868215517249155e-08,0.01808474212884903,0.722893238067627,1.862645149230957e-08,0.0,0.002347082016058266,0.0,0.0,0.0,76.0
85,0.0,0.0,0.09925780445337296,-0.17141076922416687,0.0769835114479065,2.1250352233437297e-07,0.035308126360177994,0.4696102440357208,3.887259403256849e-09,0.0,0.0024836829397827387,0.0,0.0,0.0,69.0
86,0.0,0.0,0.0638253316283226,-0.07460678368806839,0.08866486698389053,-9.934107758624577e-09,0.013427633792161942,0.4533841609954834,1.1175870895385742e-08,0.0,0.0026667340425774455,0.0,0.0,0.0,79.0
87,0.0,0.0,0.057605087757110596,-0.08658682554960251,0.07920803129673004,-7.450580596923828e-08,0.013771191239356995,0.5110158920288086,0.0,0.0,0.0024981489405035973,0.0,0.0,0.0,80.0
88,0.0,0.0,0.04612569510936737,-0.06624481827020645,0.053182438015937805,7.947286206899662e-08,0.007216749247163534,0.6535858511924744,3.476937493473997e-08,0.0,0.002923427033238113,0.0,0.0,0.0,73.0
89,0.0,0.0,0.06061253324151039,-0.11634290963411331,0.04884989932179451,7.450580596923828e-09,0.01592198759317398,0.4865582287311554,0.0,0.0,0.002458943985402584,0.0,0.0,0.0,80.0
90,0.0,0.0,0.04470834881067276,-0.08525969088077545,0.04532182961702347,1.043081283569336e-07,0.00932328775525093,0.47791439294815063,1.7193647616764451e-09,0.0,0.002455214038491249,0.0,0.0,0.0,85.0
91,0.0,0.0,0.016260551288723946,-0.04693159461021423,0.056505683809518814,0.0,0.0053954762406647205,0.5676663517951965,4.967053879312289e-09,0.0,0.00240431004203856,0.0,0.0,0.0,74.0
92,0.0,0.0,0.021447187289595604,-0.023259148001670837,0.068112313747406,-4.9238618515801136e-08,0.005180275533348322,0.6315344572067261,3.3041704483594e-08,0.0,0.002600606996566057,0.0,0.0,0.0,65.0
93,0.0476190485060215,0.21295885741710663,0.5781287550926208,0.6017019152641296,0.20062531530857086,3.746577590391098e-07,0.4022955596446991,0.5253857374191284,4.257474817137563e-09,0.0,0.002700636046938598,1.0,0.0,0.0,77.0
94,0.0,0.0,-0.003286289284005761,-0.0014305571094155312,0.061787135899066925,-7.450580596923828e-09,0.003819695906713605,0.6087261438369751,9.934107758624577e-09,0.0,0.0024836150696501136,0.0,0.0,0.0,83.0
95,0.0,0.0,-0.012055172584950924,-0.0007988903671503067,0.05785820633172989,3.973643103449831e-08,0.0033482101280242205,0.7828258872032166,2.11099777658319e-08,0.0,0.0031798259587958455,0.0,0.0,0.0,76.0
96,0.0,0.0,-0.02155202627182007,0.05509525164961815,0.05584820359945297,-2.5456150964942026e-08,0.006154501810669899,0.5281755328178406,1.4901161193847656e-08,0.0,0.0026527870213612914,0.0,0.0,0.0,84.0
97,0.05263157933950424,0.2232968807220459,0.5710880756378174,0.7093061208724976,0.18612796068191528,-6.274173358633561e-08,0.5377587676048279,0.46583881974220276,1.4116889879289829e-08,0.0,0.0030265540117397904,1.0,0.0,0.0,69.0
98,0.05263157933950424,0.2232968807220459,0.5692586302757263,0.7315462827682495,0.17596852779388428,-3.513536910304538e-07,0.5661249756813049,0.6002281308174133,3.1370865904989387e-09,0.0,0.0037516049342229962,1.0,0.0,0.0,76.0
99,0.0,0.0,-0.028081972151994705,0.041384030133485794,0.054607849568128586,8.34465012644614e-08,0.0046946522779762745,0.45823732018470764,2.6822089438383045e-08,0.0,0.0036922870203852654,0.0,0.0,0.0,67.0
100,0.10000000149011612,0.4358898997306824,1.1815941333770752,1.2110520601272583,0.3995237648487091,2.2053718851111626e-07,1.6262658834457397,0.6550230383872986,1.0430812658057675e-08,0.0,0.0025193149922415614,2.0,0.0,0.0,80.0
101,0.0416666679084301,0.19982630014419556,0.5577664375305176,0.5057733654975891,0.23121419548988342,-1.2914340175029793e-07,0.30926674604415894,0.6066142916679382,0.0,0.0,0.0035995839862152934,1.0,0.0,0.0,86.0
102,0.0,0.0,0.030611010268330574,-0.06773953139781952,0.058219972997903824,-3.1370866793167806e-08,0.00797820370644331,0.4201184809207916,1.4901161193847656e-08,0.0,0.0036129909567534924,0.0,0.0,0.0,65.0
103,0.0,0.0,0.060756441205739975,-0.07867436856031418,0.08599822968244553,-9.934107225717526e-08,0.013585355132818222,0.61200350522995,1.4901161193847656e-08,0.0,0.002414240036159754,0.0,0.0,0.0,76.0
104,0.0,0.0,0.06043494865298271,-0.10086449980735779,0.06584679335355759,-1.1920928955078125e-07,0.014509445056319237,0.5935163497924805,1.0837208463954084e-08,0.0,0.004675769014284015,0.0,0.0,0.0,74.0
105,0.0,0.0,0.06880740076303482,-0.1329559087753296,0.04492616653442383,3.7930227847482456e-08,0.019695637747645378,0.4884953200817108,1.3546510579942606e-08,0.0,0.0028653680346906185,0.0,0.0,0.0,80.0
106,0.1764705926179886,0.7058823704719543,1.973657488822937,1.8112705945968628,0.5187426209449768,3.225663078865182e-07,3.5497946739196777,0.8514876365661621,8.765388970211063e-10,0.0,0.002572708996012807,3.0,0.0,0.0,79.0
107,0.0,0.0,0.08399756997823715,-0.17736484110355377,0.05383355915546417,6.502325078372451e-08,0.03435632959008217,0.37005481123924255,3.0479647694647838e-09,0.0,0.0032924340339377522,0.0,0.0,0.0,77.0
108,0.04545454680919647,0.20829889178276062,0.638288676738739,0.4364432096481323,0.1956952065229416,-2.709302115988521e-08,0.22877930104732513,0.2707078158855438,3.0479647694647838e-09,0.0,0.0027231579879298806,1.0,0.0,0.0,83.0
109,0.0476190485060215,0.21295885741710663,0.6637542843818665,0.4400320053100586,0.14804165065288544,-1.319817073408558e-07,0.21554449200630188,0.7497372627258301,2.2706531765948057e-08,0.0,0.002748657949268818,1.0,0.0,0.0,77.0
110,0.0,0.0,0.06421644240617752,-0.1216253936290741,0.07529295980930328,1.7219119285982742e-07,0.02046177163720131,0.48152387142181396,8.692343733684993e-09,0.0,0.0022206329740583897,0.0,0.0,0.0,61.0
111,0.0,0.0,0.08527123928070068,-0.13591669499874115,0.05811861529946327,-1.0679165285409908e-07,0.021851124241948128,0.452406644821167,4.470348358154297e-08,0.0,0.0037468939553946257,0.0,0.0,0.0,80.0
112,0.1666666716337204,0.6871842741966248,1.9715684652328491,1.6748231649398804,0.5034492611885071,7.119443523606606e-08,3.0584936141967773,0.9419219493865967,8.278423280216884e-09,0.0,0.0031604109099134803,3.0,0.0,0.0,78.0
113,0.0,0.0,0.1169571727514267,-0.20962107181549072,0.08993040025234222,-1.5894572413799324e-07,0.05202846974134445,0.4760536551475525,1.4191582353717536e-09,0.0,0.003227381967008114,0.0,0.0,0.0,73.0
114,0.0,0.0,0.10637786984443665,-0.16363774240016937,0.10875760763883591,-1.1920928955078125e-07,0.03860551491379738,0.4719143211841583,1.9642440562961383e-08,0.0,0.002874678000807762,0.0,0.0,0.0,77.0
115,0.0,0.0,0.12370546907186508,-0.19113551080226898,0.10723696649074554,-4.146410148564428e-08,0.04803253710269928,0.3178693652153015,2.2675680000361353e-08,0.0,0.0027758569922298193,0.0,0.0,0.0,79.0
116,0.0,0.0,0.1023828536272049,-0.16424690186977386,0.0905269905924797,-6.737916180554748e-08,0.03517216816544533,0.41507041454315186,1.2957531048130022e-08,0.0,0.004147959989495575,0.0,0.0,0.0,76.0
117,0.0,0.0,0.07309060543775558,-0.11362779885530472,0.07686875015497208,-1.3734982928781392e-07,0.01882006786763668,0.47022148966789246,1.2957531048130022e-08,0.0,0.006220957031473517,0.0,0.0,0.0,80.0
118,0.0,0.0,0.06958060711622238,-0.10922379046678543,0.05950644984841347,-1.6456064599879028e-07,0.015470852144062519,0.622642993927002,2.5915063428527674e-09,0.0,0.0032904570689424872,0.0,0.0,0.0,75.0
119,0.1875,0.7261843681335449,2.031789779663086,1.8391880989074707,0.4813868999481201,8.195638656616211e-08,3.6143455505371094,0.533467173576355,1.4901161193847656e-08,0.0,0.0042385769775137305,3.0,0.0,0.0,76.0
120,0.0,0.0,0.033498335629701614,-0.05637458711862564,0.05260387063026428,-2.0265579436795633e-08,0.005945262499153614,0.5779762864112854,1.609325472884393e-08,0.0,0.002621058956719935,0.0,0.0,0.0,78.0
121,0.0,0.0,0.039209138602018356,-0.08172022551298141,0.04080463945865631,-2.4619309257900568e-08,0.008343209512531757,0.5712520480155945,2.721081671097636e-08,0.0,0.003234240924939513,0.0,0.0,0.0,74.0
122,0.0476190485060215,0.21295885741710663,0.615834653377533,0.508798360824585,0.20869261026382446,-2.4125688469212037e-07,0.30242839455604553,0.4139036536216736,1.7384687467369986e-08,0.0,0.002585223992355168,1.0,0.0,0.0,76.0
123,0.0,0.0,0.018411125987768173,-0.05055316537618637,0.04787496477365494,-2.332355641954109e-08,0.004847636446356773,0.5395369529724121,9.718148952231331e-09,0.0,0.0025058730971068144,0.0,0.0,0.0,67.0
124,0.0,0.0,0.019530683755874634,-0.049351561814546585,0.04583917185664177,-1.1026859425555813e-07,0.004536810331046581,0.5989810228347778,8.940697071579962e-09,0.0,0.0024941839510574937,0.0,0.0,0.0,73.0
