episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,69.0,1.2684380635619164e-05,0.0,0.0,0.0,1.0
2,76.0,1.0460615158081055e-05,0.0,0.0,0.0,1.0
3,57.0,8.347677066922188e-06,0.0,0.0,0.0,1.0
4,67.0,1.0908115655183792e-05,0.0,0.0,0.0,1.0
5,63.0,9.239185601472855e-06,0.0,0.0,0.0,1.0
6,62.0,0.010225976118817925,0.0,0.0,0.0,0.999100269973
7,77.0,0.034087709384039044,1.0,0.0,0.0,0.9925269380023368
8,69.0,0.03993379231542349,0.0,0.0,0.0,0.9865887180738979
9,72.0,0.0338995479978621,0.0,0.0,0.0,0.9800977027500946
10,61.0,0.03324218187481165,0.0,0.0,0.0,0.9736493934487319
11,68.0,0.0373942784499377,0.0,0.0,0.0,0.967243509196147
12,74.0,0.039823078317567706,0.0,0.0,0.0,0.9603033294839322
13,69.0,0.024995632469654083,2.0,0.0,0.0,0.9554175190036465
14,75.0,0.037037863628938794,0.0,0.0,0.0,0.94884684736268
15,74.0,0.03884790651500225,1.0,0.0,0.0,0.9428870114025724
16,88.0,0.03642317978665233,3.0,0.0,0.0,0.937245783716958
17,71.0,0.03698874055407941,0.0,0.0,0.0,0.931079407969064
18,85.0,0.03334424598142505,1.0,0.0,0.0,0.9246761162774797
19,82.0,0.03953842353075743,0.0,0.0,0.0,0.9169402127459083
20,74.0,0.03740196884609759,1.0,0.0,0.0,0.9109074324567065
21,75.0,0.04133059782907367,0.0,0.0,0.0,0.9046428690433931
22,67.0,0.029907687101513147,1.0,0.0,0.0,0.9000402466481724
23,70.0,0.03853923734277487,0.0,0.0,0.0,0.8941186554866206
24,75.0,0.046611170982941985,0.0,0.0,0.0,0.886904469099414
25,81.0,0.04366453690454364,0.0,0.0,0.0,0.8805407392376008
26,76.0,0.04085079440847039,0.0,0.0,0.0,0.8747474402398352
27,64.0,0.037449395284056664,0.0,0.0,0.0,0.869253032723128
28,79.0,0.03815254522487521,0.0,0.0,0.0,0.8635339983856142
