episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
200,75,0.009259466000003158,0.004022605000045587,0.0,0.0,0.0,1.7577137069999935
400,77,0.011762671999917984,0.005577529999982289,0.0,0.0,0.0,3.6705915300000242
600,65,0.009727764999979627,0.0040950929999326036,0.0,0.0,0.0,51.78443604000006
800,58,0.008770238000010977,0.004037621000065883,0.0,0.0,0.0,53.603421946000026
1000,100,45.512105658999985,0.003842912999971304,42.900984779000055,2.600424521999912,0.0015783670000928396,100.85731831700002
1200,80,0.009572680000019318,0.004154123000034815,0.0,0.0,0.0,102.94034321000004
1400,71,0.009799537000048986,0.0039876440000625735,0.0,0.0,0.0,104.794875348
1600,83,0.011648089000004802,0.005380973000001177,0.0,0.0,0.0,148.96432680600003
1800,84,0.010703310999929272,0.004953050999915831,0.0,0.0,0.0,150.92350281000006
2000,78,45.22149814299996,0.004804884000009224,42.386837205999996,2.8218560140001046,0.0018529730000409472,198.152884213
2200,80,0.010256656000024122,0.004194063999989339,0.0,0.0,0.0,200.32176466500005
2400,73,0.010453933000007964,0.004634175000092,0.0,0.0,0.0,202.3869624360001
2600,69,0.014104701999940517,0.006190445000015643,0.0,0.0,0.0,254.37278618800008
2800,70,0.013686730000017633,0.005907257999979265,0.0,0.0,0.0,256.54666943000007
3000,73,49.15568435400007,0.005367026000044461,46.36032843199996,2.782246224000005,0.0018633430000818407,307.891065831
3200,74,0.014017824999996265,0.006896120000078554,0.0,0.0,0.0,310.1762023880001
3400,85,0.012654646000100911,0.006352925999976833,0.0,0.0,0.0,312.74317028100006
3600,78,0.011587405999989642,0.005577144999961092,0.0,0.0,0.0,363.41899655500004
3800,72,0.010335328000110167,0.005611365000049773,0.0,0.0,0.0,365.89811271400015
4000,81,44.675144101000114,0.006496898000023066,41.83376719800003,2.8257210629999463,0.002547897999875204,413.11314338399995
4200,85,0.013435422999918956,0.006581375999985539,0.0,0.0,0.0,415.59938211199994
4400,77,0.011917764999907376,0.005688379999810422,0.0,0.0,0.0,418.0371591730001
4600,86,0.014509290999967561,0.007862668999905509,0.0,0.0,0.0,470.34004200100014
4800,91,0.013208649000034711,0.007083966999971381,0.0,0.0,0.0,473.3247531410001
5000,72,46.98142417299982,0.006875136999951792,44.146441961999926,2.816914423999833,0.003218888999981573,522.935100004
5200,75,0.011902362000000721,0.006322773000192683,0.0,0.0,0.0,525.644087541
5400,79,0.014613505999932386,0.0072533049999492505,0.0,0.0,0.0,528.2585052200001
5600,83,0.015004216000079396,0.009566710999934003,0.0,0.0,0.0,577.4340867040002
5800,80,0.01225510199992641,0.006140061999985846,0.0,0.0,0.0,580.536158189
6000,71,48.238841503,0.006755078999958641,44.682525654000074,3.539663141999881,0.0017286439999679715,631.555049054
6200,80,0.014217288000054396,0.0069566539998504595,0.0,0.0,0.0,634.3671280039999
6400,84,0.014929215999927692,0.007992714000010892,0.0,0.0,0.0,637.185769929
6600,66,0.013397801000110121,0.006912639999882231,0.0,0.0,0.0,689.9144832640001
6800,82,0.012817646000030436,0.007061762000148519,0.0,0.0,0.0,692.688834987
7000,75,48.775660375999905,0.005708862000119552,45.50727850699991,3.2516144819999226,0.0027788429999873188,744.2737354510001
7200,82,0.01560936999999285,0.007470931999932873,0.0,0.0,0.0,747.1166043240001
7400,74,0.013212893000172699,0.008515207000073133,0.0,0.0,0.0,749.7815148620001
7600,70,0.01386925900010283,0.007048412000131066,0.0,0.0,0.0,799.6803915900001
7800,68,0.012543473000050653,0.007308340999998109,0.0,0.0,0.0,802.6303317130001
8000,81,48.55194020199997,0.006967074999920442,45.181533904999924,3.35215008199998,0.0027626180001334433,854.2282848180001
8200,65,0.012920924000127343,0.0073699990000477555,0.0,0.0,0.0,857.351374431
8400,71,0.013851451999926212,0.008318937000012738,0.0,0.0,0.0,860.315652873
8600,73,0.014165806999926644,0.006911063999950784,0.0,0.0,0.0,911.4721907310001
8800,78,0.013207094999870606,0.00751797699990675,0.0,0.0,0.0,914.6320184150001
9000,81,50.00086826799998,0.006429413999967437,46.35896327199998,3.626786750000065,0.0028600149998965207,967.6868640630001
9200,63,0.015063843999996607,0.008248083000125916,0.0,0.0,0.0,970.7466030250001
9400,68,0.0118431910000254,0.006196469000087745,0.0,0.0,0.0,973.758073627
9600,77,0.018381667999847195,0.008736403999819231,0.0,0.0,0.0,1025.337852219
9800,79,0.015251688000034846,0.0079176340000231,0.0,0.0,0.0,1028.3801559160001
10000,81,50.987934060999805,0.007410778000121354,47.49499262099994,3.476316364000013,0.0024509930001386238,1082.5642740449998
