run_version,timestamp,episode,phase,seconds,ep_steps,avg_step_ms
01,2025-08-18 07:46:33,51,episode,0.09783235203940421,72.0,1.3587826672139474
01,2025-08-18 07:46:33,52,episode,0.11971252999501303,72.0,1.6626740277085144
01,2025-08-18 07:46:33,53,episode,0.11053724703378975,72.0,1.5352395421359688
01,2025-08-18 07:46:33,54,episode,0.12220585503382608,80.0,1.527573187922826
01,2025-08-18 07:46:33,55,episode,0.11716303898720071,79.0,1.4830764428759584
01,2025-08-18 07:46:33,56,episode,0.10382548300549388,78.0,1.3310959359678702
01,2025-08-18 07:46:33,57,episode,0.12710932997288182,87.0,1.4610267812974922
01,2025-08-18 07:46:33,58,episode,0.12193967599887401,85.0,1.4345844235161649
01,2025-08-18 07:46:34,59,episode,0.11422668496379629,73.0,1.5647491090930998
01,2025-08-18 07:46:34,60,episode,0.12675029900856316,85.0,1.4911799883360373
01,2025-08-18 07:46:34,61,episode,0.09879749501124024,65.0,1.5199614617113884
01,2025-08-18 07:46:34,62,episode,0.12779452098766342,81.0,1.5777101356501657
01,2025-08-18 07:46:34,63,episode,0.13287899503484368,86.0,1.5451045934284149
01,2025-08-18 07:46:34,64,episode,0.1250652250018902,79.0,1.5831041139479773
01,2025-08-18 07:46:34,65,episode,0.09824201499577612,66.0,1.4885153787238805
01,2025-08-18 07:46:34,66,episode,0.12294089997885749,81.0,1.5177888886278703
01,2025-08-18 07:46:35,67,episode,0.11640688398620114,75.0,1.5520917864826818
01,2025-08-18 07:46:35,68,episode,0.10005888598971069,69.0,1.4501287824595752
01,2025-08-18 07:46:35,69,episode,0.13605212897527963,83.0,1.639182276810598
01,2025-08-18 07:46:35,70,episode,0.12720394099596888,71.0,1.791604802760125
01,2025-08-18 07:46:35,71,episode,0.10526218899758533,73.0,1.4419477944874701
01,2025-08-18 07:46:35,72,episode,0.12151273002382368,82.0,1.4818625612661425
01,2025-08-18 07:46:35,73,episode,0.0945582389831543,68.0,1.3905623379875631
01,2025-08-18 07:46:35,74,episode,0.12942635000217706,79.0,1.6383082278756589
01,2025-08-18 07:46:35,75,episode,0.11501914903055876,71.0,1.6199880145149121
01,2025-08-18 07:46:36,76,episode,0.12177293899003416,77.0,1.5814667401303137
01,2025-08-18 07:46:36,77,episode,0.11907210800563917,79.0,1.5072418734891033
01,2025-08-18 07:46:36,78,episode,0.12701806100085378,80.0,1.5877257625106722
01,2025-08-18 07:46:36,79,episode,0.09927182999672368,64.0,1.5511223436988075
01,2025-08-18 07:46:36,80,episode,0.11652583599789068,77.0,1.5133225454271517
01,2025-08-18 07:46:36,81,episode,0.10017832805169746,64.0,1.5652863758077729
01,2025-08-18 07:46:36,82,episode,0.0936236489797011,69.0,1.3568644779666825
01,2025-08-18 07:46:36,83,episode,0.1094586540129967,72.0,1.5202590835138432
01,2025-08-18 07:46:36,84,episode,0.12252183200325817,79.0,1.5509092658640276
01,2025-08-18 07:46:37,85,episode,0.10797582304803655,72.0,1.4996642090005077
01,2025-08-18 07:46:37,86,episode,0.132755596016068,88.0,1.5085863183644093
01,2025-08-18 07:46:37,87,episode,0.11443109100218862,74.0,1.5463660946241706
01,2025-08-18 07:46:37,88,episode,0.1478241749573499,83.0,1.7810141561126493
01,2025-08-18 07:46:37,89,episode,0.10422538698185235,66.0,1.579172530028066
01,2025-08-18 07:46:37,90,episode,0.11043140600668266,75.0,1.4724187467557688
01,2025-08-18 07:46:37,91,episode,0.10683586599770933,74.0,1.443727918887964
01,2025-08-18 07:46:37,92,episode,0.10731999995186925,80.0,1.3414999993983656
01,2025-08-18 07:46:37,93,episode,0.10592321801232174,77.0,1.3756262079522303
01,2025-08-18 07:46:38,94,episode,0.09317979600746185,67.0,1.390743223991968
01,2025-08-18 07:46:38,95,episode,0.10492664598859847,78.0,1.3452134101102367
01,2025-08-18 07:46:38,96,episode,0.10608127800514922,79.0,1.3428009874069522
01,2025-08-18 07:46:38,97,episode,0.10954704700270668,78.0,1.4044493205475215
01,2025-08-18 07:46:38,98,episode,0.09159058902878314,66.0,1.3877361974058051
01,2025-08-18 07:46:38,99,episode,0.09351076395250857,65.0,1.438627137730901
01,2025-08-18 07:46:38,100,episode,0.12408368900651112,86.0,1.4428335930989666
01,2025-08-18 07:46:38,101,episode,0.12041927198879421,74.0,1.6272874593080298
01,2025-08-18 07:46:38,102,episode,0.09456431696889922,70.0,1.3509188138414174
01,2025-08-18 07:46:39,103,episode,0.11482221801998094,78.0,1.4720797182048837
01,2025-08-18 07:46:39,104,episode,0.0981977250194177,68.0,1.444084191462025
01,2025-08-18 07:46:39,105,episode,0.11918541300110519,78.0,1.5280181153987844
01,2025-08-18 07:46:39,106,episode,0.12105638498906046,76.0,1.5928471709086902
01,2025-08-18 07:46:39,107,episode,0.11220627097645774,74.0,1.5163009591413208
01,2025-08-18 07:46:39,108,episode,0.10198798897909,68.0,1.499823367339559
01,2025-08-18 07:46:39,109,episode,0.1359506559674628,82.0,1.6579348288714977
01,2025-08-18 07:46:39,110,episode,0.10390403401106596,75.0,1.385387120147546
01,2025-08-18 07:46:39,111,episode,0.10428885801229626,80.0,1.3036107251537032
01,2025-08-18 07:46:40,112,episode,0.10030580702004954,69.0,1.45370734811666
01,2025-08-18 07:46:40,113,episode,0.10710264398949221,71.0,1.5084879435139749
01,2025-08-18 07:46:40,114,episode,0.09993153199320659,71.0,1.4074863661015014
01,2025-08-18 07:46:40,115,episode,0.10411276499507949,72.0,1.4460106249316595
01,2025-08-18 07:46:40,116,episode,0.11262360797263682,68.0,1.656229529009365
01,2025-08-18 07:46:40,117,episode,0.10834408999653533,70.0,1.547772714236219
01,2025-08-18 07:46:40,118,episode,0.10221003298647702,75.0,1.3628004398196936
01,2025-08-18 07:46:40,119,episode,0.09863340697484091,73.0,1.3511425612991905
01,2025-08-18 07:46:40,120,episode,0.16899581300094724,72.0,2.3471640694576004
01,2025-08-18 07:46:41,121,episode,0.14817812899127603,76.0,1.9497122235694213
01,2025-08-18 07:46:41,122,episode,0.09184992301743478,69.0,1.331158304600504
01,2025-08-18 07:46:41,123,episode,0.08446366101270542,65.0,1.2994409386570065
01,2025-08-18 07:46:41,124,episode,0.10208663198864087,71.0,1.437839887163956
01,2025-08-18 07:46:41,125,episode,0.11093792400788516,79.0,1.404277519087154
01,2025-08-18 07:46:41,126,episode,0.10649639298208058,79.0,1.3480556073681087
01,2025-08-18 07:46:41,127,episode,0.1183962530340068,79.0,1.498686747265909
01,2025-08-18 07:46:41,128,episode,0.09823018696624786,69.0,1.423625898061563
01,2025-08-18 07:46:41,129,episode,0.09560511400923133,69.0,1.3855813624526279
01,2025-08-18 07:46:41,130,episode,0.08880003704689443,66.0,1.3454551067711278
01,2025-08-18 07:46:42,131,episode,0.09543919301358983,74.0,1.2897188245079707
01,2025-08-18 07:46:42,132,episode,0.09273076197132468,71.0,1.3060670700186574
01,2025-08-18 07:46:42,133,episode,0.09395006997510791,73.0,1.286987259932985
01,2025-08-18 07:46:42,134,episode,0.10323102900292724,76.0,1.3583030131964111
01,2025-08-18 07:46:42,135,episode,0.1280330559820868,81.0,1.5806550121245284
01,2025-08-18 07:46:42,136,episode,0.11508781800512224,82.0,1.4035099756722225
01,2025-08-18 07:46:42,137,episode,0.1172238209983334,88.0,1.3320888749810613
01,2025-08-18 07:46:42,138,episode,0.10779373598052189,81.0,1.3307868639570604
01,2025-08-18 07:46:42,139,episode,0.10139092104509473,77.0,1.3167652083778536
01,2025-08-18 07:46:43,140,episode,0.09722126298584044,72.0,1.3502953192477838
01,2025-08-18 07:46:43,141,episode,0.10218596301274374,79.0,1.2934932026929586
01,2025-08-18 07:46:43,142,episode,0.09443454700522125,72.0,1.3115909306280729
01,2025-08-18 07:46:43,143,episode,0.08725605602376163,63.0,1.3850167622819307
01,2025-08-18 07:46:43,144,episode,0.11925709998467937,82.0,1.4543548778619435
01,2025-08-18 07:46:43,145,episode,0.10166610701708123,78.0,1.3034116284241184
01,2025-08-18 07:46:43,146,episode,0.09382818301673979,73.0,1.2853175755717778
01,2025-08-18 07:46:43,147,episode,0.11923839902738109,87.0,1.3705563106595529
01,2025-08-18 07:46:43,148,episode,0.11648666596738622,73.0,1.5957077529778934
01,2025-08-18 07:46:43,149,episode,0.10672376898583025,76.0,1.4042601182346086
01,2025-08-18 07:46:44,150,episode,0.10399165999842808,67.0,1.5521143283347474
01,2025-08-18 07:46:44,151,episode,0.1149691219907254,75.0,1.5329216265430052
01,2025-08-18 07:46:44,152,episode,0.1057086189975962,70.0,1.5101231285370886
01,2025-08-18 07:46:44,153,episode,0.09137073397869244,69.0,1.3242135359230789
01,2025-08-18 07:46:44,154,episode,0.12794292496982962,79.0,1.6195306958206281
01,2025-08-18 07:46:44,155,episode,0.12166477099526674,83.0,1.465840614400804
01,2025-08-18 07:46:44,156,episode,0.1098870859714225,83.0,1.3239407948364157
01,2025-08-18 07:46:44,157,episode,0.10418718500295654,81.0,1.286261543246377
01,2025-08-18 07:46:44,158,episode,0.11147081200033426,84.0,1.3270334761944556
01,2025-08-18 07:46:45,159,episode,0.1268790049944073,71.0,1.7870282393578492
01,2025-08-18 07:46:45,160,episode,0.10625044099288061,69.0,1.5398614636649364
01,2025-08-18 07:46:45,161,episode,0.12543686002027243,78.0,1.6081648720547748
01,2025-08-18 07:46:45,162,episode,0.1007062760181725,72.0,1.3986982780301735
01,2025-08-18 07:46:45,163,episode,0.09232030902057886,72.0,1.2822265141747065
01,2025-08-18 07:46:45,164,episode,0.11397790600312874,85.0,1.3409165412132793
01,2025-08-18 07:46:45,165,episode,0.11816177802393213,75.0,1.5754903736524284
01,2025-08-18 07:46:45,166,episode,0.08555958699434996,62.0,1.3799933386185477
01,2025-08-18 07:46:45,167,episode,0.10330642003100365,76.0,1.3592950004079427
01,2025-08-18 07:46:46,168,episode,0.10906996100675315,68.0,1.6039700148051934
01,2025-08-18 07:46:46,169,episode,0.13833895494462922,90.0,1.537099499384769
01,2025-08-18 07:46:46,170,episode,0.10226286901161075,65.0,1.5732749078709345
01,2025-08-18 07:46:46,171,episode,0.12188963900553063,76.0,1.6038110395464555
01,2025-08-18 07:46:46,172,episode,0.11913778400048614,73.0,1.6320244383628237
01,2025-08-18 07:46:46,173,episode,0.12433573795715347,80.0,1.5541967244644184
01,2025-08-18 07:46:46,174,episode,0.11674659396521747,79.0,1.4778049869014869
01,2025-08-18 07:46:46,175,episode,0.10288504499476403,77.0,1.3361694155164159
01,2025-08-18 07:46:46,176,episode,0.11583112500375137,80.0,1.447889062546892
01,2025-08-18 07:46:47,177,episode,0.11368191899964586,73.0,1.5572865616389844
01,2025-08-18 07:46:47,178,episode,0.10272657999303192,77.0,1.3341114284809341
01,2025-08-18 07:46:47,179,episode,0.08753164898371324,66.0,1.326237105813837
01,2025-08-18 07:46:47,180,episode,0.11855493200710043,83.0,1.4283726747843426
01,2025-08-18 07:46:47,181,episode,0.12137577595422044,79.0,1.5364022272686133
01,2025-08-18 07:46:47,182,episode,0.11792455200338736,77.0,1.53148768835568
01,2025-08-18 07:46:47,183,episode,0.11361256998497993,74.0,1.535304999797026
01,2025-08-18 07:46:47,184,episode,0.10039103595772758,76.0,1.3209346836543103
01,2025-08-18 07:46:47,185,episode,0.10968325799331069,77.0,1.424457896017022
01,2025-08-18 07:46:48,186,episode,0.09093420597491786,67.0,1.3572269548495204
01,2025-08-18 07:46:48,187,episode,0.11504555802093819,73.0,1.57596654823203
01,2025-08-18 07:46:48,188,episode,0.11622041399823502,77.0,1.509356025951104
01,2025-08-18 07:46:48,189,episode,0.10366323497146368,73.0,1.4200443146775847
01,2025-08-18 07:46:48,190,episode,0.1323265649843961,86.0,1.5386809881906522
01,2025-08-18 07:46:48,191,episode,0.11543667601654306,75.0,1.5391556802205741
01,2025-08-18 07:46:48,192,episode,0.10549453605199233,70.0,1.5070648007427476
01,2025-08-18 07:46:48,193,episode,0.11416046100202948,73.0,1.5638419315346503
01,2025-08-18 07:46:48,194,episode,0.0955292409635149,62.0,1.54079420908895
01,2025-08-18 07:46:49,195,episode,0.11858706799102947,77.0,1.5400917920912918
01,2025-08-18 07:46:49,196,episode,0.10848477203398943,78.0,1.3908304106921723
01,2025-08-18 07:46:49,197,episode,0.10406269697705284,77.0,1.3514635971045823
01,2025-08-18 07:46:49,198,episode,0.08967430604388937,64.0,1.4011610319357715
01,2025-08-18 07:46:49,199,episode,0.07781987200723961,58.0,1.3417219311593036
01,2025-08-18 07:46:49,200,episode,0.10829351801658049,82.0,1.3206526587387866
01,2025-08-18 07:46:49,201,episode,0.10520337300840765,80.0,1.3150421626050957
01,2025-08-18 07:46:49,202,episode,0.10768211202230304,78.0,1.380539897721834
01,2025-08-18 07:46:49,203,episode,0.10066093999193981,66.0,1.5251657574536335
01,2025-08-18 07:46:49,204,episode,0.10643582203192636,68.0,1.5652326769400935
01,2025-08-18 07:46:50,205,episode,0.10755878000054508,69.0,1.5588228985586243
01,2025-08-18 07:46:50,206,episode,0.13104124902747571,88.0,1.4891051025849513
01,2025-08-18 07:46:50,207,episode,0.1315392279648222,78.0,1.6864003585233616
01,2025-08-18 07:46:50,208,episode,0.09904493298381567,70.0,1.4149276140545095
01,2025-08-18 07:46:50,209,episode,0.12695306702516973,79.0,1.60700084841987
01,2025-08-18 07:46:50,210,episode,0.1140466770157218,71.0,1.6062912255735464
01,2025-08-18 07:46:50,211,episode,0.11821708001662046,75.0,1.5762277335549395
01,2025-08-18 07:46:50,212,episode,0.09245660301530734,61.0,1.5156820166443825
01,2025-08-18 07:46:51,213,episode,0.12031515303533524,80.0,1.5039394129416905
01,2025-08-18 07:46:51,214,episode,0.1231414969661273,77.0,1.5992402203393157
01,2025-08-18 07:46:51,215,episode,0.11832037201384082,75.0,1.5776049601845443
01,2025-08-18 07:46:51,216,episode,0.08346503495704383,59.0,1.4146616094414208
01,2025-08-18 07:46:51,217,episode,0.12379446800332516,80.0,1.5474308500415646
01,2025-08-18 07:46:51,218,episode,0.09259221301181242,61.0,1.517905131341187
01,2025-08-18 07:46:51,219,episode,0.11639858403941616,80.0,1.454982300492702
01,2025-08-18 07:46:51,220,episode,0.10891281999647617,66.0,1.650194242370851
01,2025-08-18 07:46:51,221,episode,0.11676305503351614,72.0,1.6217090976877242
01,2025-08-18 07:46:52,222,episode,0.11749198997858912,72.0,1.6318331941470712
01,2025-08-18 07:46:52,223,episode,0.12048948503797874,77.0,1.564798506986737
01,2025-08-18 07:46:52,224,episode,0.11225728603312746,74.0,1.5169903517990198
01,2025-08-18 07:46:52,225,episode,0.11278037499869242,72.0,1.5663940972040615
01,2025-08-18 07:46:52,226,episode,0.13787374197272584,79.0,1.7452372401610865
01,2025-08-18 07:46:52,227,episode,0.09854089102009311,65.0,1.5160137080014324
01,2025-08-18 07:46:52,228,episode,0.10716269200202078,68.0,1.5759219412061878
01,2025-08-18 07:46:52,229,episode,0.0973844489781186,67.0,1.4534992384793821
01,2025-08-18 07:46:52,230,episode,0.11008430097717792,76.0,1.4484776444365515
01,2025-08-18 07:46:53,231,episode,0.10630793898599222,71.0,1.4972949152956652
01,2025-08-18 07:46:53,232,episode,0.10524868802167475,71.0,1.482375887629222
01,2025-08-18 07:46:53,233,episode,0.10751337703550234,78.0,1.3783766286602865
01,2025-08-18 07:46:53,234,episode,0.12104271800490096,77.0,1.5719833507129994
01,2025-08-18 07:46:53,235,episode,0.10110393102513626,65.0,1.5554450926944041
01,2025-08-18 07:46:53,236,episode,0.10624597599962726,68.0,1.5624408235239304
01,2025-08-18 07:46:53,237,episode,0.11209374602185562,80.0,1.4011718252731953
01,2025-08-18 07:46:53,238,episode,0.11955025000497699,75.0,1.5940033333996932
01,2025-08-18 07:46:53,239,episode,0.11114212096435949,69.0,1.610755376295065
01,2025-08-18 07:46:54,240,episode,0.09060280403355137,61.0,1.4852918694024815
01,2025-08-18 07:46:54,241,episode,0.09120763000100851,65.0,1.4031943077078233
01,2025-08-18 07:46:54,242,episode,0.12115407799137756,77.0,1.5734295843036048
01,2025-08-18 07:46:54,243,episode,0.09976196300704032,67.0,1.488984522493139
01,2025-08-18 07:46:54,244,episode,0.16000547196017578,81.0,1.9753761970392072
01,2025-08-18 07:46:54,245,episode,0.10043419903377071,67.0,1.4990178960264284
01,2025-08-18 07:46:54,246,episode,0.1150550459860824,71.0,1.6204936054377803
01,2025-08-18 07:46:54,247,episode,0.09654940100153908,70.0,1.3792771571648441
01,2025-08-18 07:46:54,248,episode,0.10288750700419769,67.0,1.535634432898473
01,2025-08-18 07:46:55,249,episode,0.09969488100614399,70.0,1.424212585802057
01,2025-08-18 07:46:55,250,episode,0.09872984798857942,73.0,1.3524636710764304
01,2025-08-18 07:46:55,251,episode,0.09981152397813275,75.0,1.3308203197084367
01,2025-08-18 07:46:55,252,episode,0.10029339703032747,72.0,1.3929638476434372
01,2025-08-18 07:46:55,253,episode,0.09253762703156099,70.0,1.3219661004508712
01,2025-08-18 07:46:55,254,episode,0.1250572840217501,79.0,1.5830035952120265
01,2025-08-18 07:46:55,255,episode,0.11707127594854683,74.0,1.582044269574957
01,2025-08-18 07:46:55,256,episode,0.110165721969679,70.0,1.5737960281382715
01,2025-08-18 07:46:55,257,episode,0.10255719197448343,77.0,1.3319115840842004
01,2025-08-18 07:46:55,258,episode,0.10467011504806578,78.0,1.3419245518982792
01,2025-08-18 07:46:56,259,episode,0.10228368395473808,70.0,1.461195485067687
01,2025-08-18 07:46:56,260,episode,0.11905018799006939,75.0,1.5873358398675919
01,2025-08-18 07:46:56,261,episode,0.12724599603097886,80.0,1.5905749503872357
01,2025-08-18 07:46:56,262,episode,0.10501025395933539,75.0,1.4001367194578052
01,2025-08-18 07:46:56,263,episode,0.09990424197167158,72.0,1.3875589162732165
01,2025-08-18 07:46:56,264,episode,0.09753665403695777,72.0,1.3546757505133025
01,2025-08-18 07:46:56,265,episode,0.10049984604120255,70.0,1.4357120863028936
01,2025-08-18 07:46:56,266,episode,0.10441111796535552,68.0,1.535457617137581
01,2025-08-18 07:46:56,267,episode,0.10945694800466299,71.0,1.5416471549952533
01,2025-08-18 07:46:57,268,episode,0.08982747700065374,60.0,1.4971246166775625
01,2025-08-18 07:46:57,269,episode,0.11536177597008646,75.0,1.5381570129344861
01,2025-08-18 07:46:57,270,episode,0.11739700101315975,71.0,1.6534788875092923
01,2025-08-18 07:46:57,271,episode,0.1307269009994343,86.0,1.5200802441794685
01,2025-08-18 07:46:57,272,episode,0.11949141003424302,78.0,1.5319411542851669
01,2025-08-18 07:46:57,273,episode,0.11698545998660848,77.0,1.5192916881377725
01,2025-08-18 07:46:57,274,episode,0.11455972399562597,75.0,1.5274629866083462
01,2025-08-18 07:46:57,275,episode,0.11467641504714265,82.0,1.398492866428569
01,2025-08-18 07:46:57,276,episode,0.10724611999467015,76.0,1.4111331578246074
01,2025-08-18 07:46:58,277,episode,0.11353969800984487,75.0,1.513862640131265
01,2025-08-18 07:46:58,278,episode,0.084911044978071,59.0,1.4391702538656101
01,2025-08-18 07:46:58,279,episode,0.1352837109589018,88.0,1.5373148972602477
01,2025-08-18 07:46:58,280,episode,0.0947932840208523,62.0,1.5289239358201983
01,2025-08-18 07:46:58,281,episode,0.12459183001192287,91.0,1.3691409891420094
01,2025-08-18 07:46:58,282,episode,0.21008577704196796,70.0,3.001225386313828
01,2025-08-18 07:46:58,283,episode,0.12293542799307033,79.0,1.5561446581401308
01,2025-08-18 07:46:58,284,episode,0.13136412302264944,87.0,1.5099324485362005
01,2025-08-18 07:46:59,285,episode,0.09779065602924675,61.0,1.6031255086761762
01,2025-08-18 07:46:59,286,episode,0.11922155902720988,75.0,1.589620787029465
01,2025-08-18 07:46:59,287,episode,0.09261645399965346,58.0,1.5968354137871286
01,2025-08-18 07:46:59,288,episode,0.11482742702355608,80.0,1.435342837794451
01,2025-08-18 07:46:59,289,episode,0.1146903209737502,76.0,1.5090831707072396
01,2025-08-18 07:46:59,290,episode,0.10199857101542875,71.0,1.4365995917666021
01,2025-08-18 07:46:59,291,episode,0.08958247397094965,66.0,1.3573102116810554
01,2025-08-18 07:46:59,292,episode,0.10103666997747496,65.0,1.5544103073457687
01,2025-08-18 07:46:59,293,episode,0.10026741999899969,73.0,1.37352630135616
01,2025-08-18 07:46:59,294,episode,0.10327146598137915,65.0,1.58879178432891
01,2025-08-18 07:47:00,295,episode,0.13153492397395894,76.0,1.7307226838678809
01,2025-08-18 07:47:00,296,episode,0.12156294198939577,78.0,1.5584992562743047
01,2025-08-18 07:47:00,297,episode,0.1437207119888626,79.0,1.819249518846362
01,2025-08-18 07:47:00,298,episode,0.17914141196524724,80.0,2.2392676495655905
01,2025-08-18 07:47:00,299,episode,0.18877216998953372,81.0,2.3305206171547375
01,2025-08-18 07:47:00,300,episode,0.18624308001017198,89.0,2.0926188765187863
01,2025-08-18 07:47:01,301,episode,0.1662483589607291,73.0,2.27737478028396
01,2025-08-18 07:47:01,302,episode,0.18289249599911273,73.0,2.505376657522092
01,2025-08-18 07:47:01,303,episode,0.16301025595748797,70.0,2.328717942249828
01,2025-08-18 07:47:01,304,episode,0.13409499899717048,81.0,1.6554938147798826
01,2025-08-18 07:47:01,305,episode,0.12661831895820796,85.0,1.4896272818612701
01,2025-08-18 07:47:01,306,episode,0.11522895400412381,71.0,1.622943014142589
01,2025-08-18 07:47:01,307,episode,0.09879492002073675,67.0,1.4745510450856232
01,2025-08-18 07:47:02,308,episode,0.08811318897642195,59.0,1.4934438809563042
01,2025-08-18 07:47:02,309,episode,0.1141918430221267,72.0,1.5859978197517597
01,2025-08-18 07:47:02,310,episode,0.11243199999444187,70.0,1.6061714284920268
01,2025-08-18 07:47:02,311,episode,0.1190587779856287,71.0,1.6768841969806858
01,2025-08-18 07:47:02,312,episode,0.11117820697836578,67.0,1.659376223557698
01,2025-08-18 07:47:02,313,episode,0.134153540013358,70.0,1.9164791430479713
01,2025-08-18 07:47:02,314,episode,0.11315100803039968,65.0,1.740784738929226
01,2025-08-18 07:47:02,315,episode,0.13994434801861644,81.0,1.7277080002298326
01,2025-08-18 07:47:02,316,episode,0.122620418027509,75.0,1.6349389070334535
01,2025-08-18 07:47:03,317,episode,0.12271467800019309,65.0,1.8879181230798936
01,2025-08-18 07:47:03,318,episode,0.30134813202312216,79.0,3.8145333167483817
01,2025-08-18 07:47:03,319,episode,0.12821475800592452,73.0,1.7563665480263633
01,2025-08-18 07:47:03,320,episode,0.13064083503559232,68.0,1.9211887505234164
01,2025-08-18 07:47:03,321,episode,0.1377897930215113,79.0,1.7441745952090035
01,2025-08-18 07:47:03,322,episode,0.1458459019777365,82.0,1.7786085607041038
01,2025-08-18 07:47:04,323,episode,0.1158918880391866,64.0,1.8108107506122906
01,2025-08-18 07:47:04,324,episode,0.12982782401377335,75.0,1.731037653516978
01,2025-08-18 07:47:04,325,episode,0.12405520799802616,76.0,1.632305368395081
01,2025-08-18 07:47:04,326,episode,0.10418709903024137,65.0,1.602878446619098
01,2025-08-18 07:47:04,327,episode,0.1284310490009375,81.0,1.5855685061844136
01,2025-08-18 07:47:04,328,episode,0.13428504497278482,66.0,2.0346218935270426
01,2025-08-18 07:47:04,329,episode,0.15469927398953587,71.0,2.178863013937125
01,2025-08-18 07:47:04,330,episode,0.12012738198973238,64.0,1.8769903435895685
01,2025-08-18 07:47:05,331,episode,0.1326712219743058,75.0,1.7689496263240774
01,2025-08-18 07:47:05,332,episode,0.11284506303491071,67.0,1.6842546721628464
01,2025-08-18 07:47:05,333,episode,0.1425132059957832,73.0,1.9522356985723728
