episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds,eps_per_sec_total,eps_per_sec_window
21500,67,0.015542721026577055,0.003635072032921016,0.0,0.0,0.0,397.5040162280202,54.087503829563715,72.35482094479327
22000,76,0.01179809495806694,0.0024978930596262217,0.0,0.0,0.0,404.9108266819967,54.332950739492226,67.50544017655594
22500,85,0.012715986929833889,0.002803657902404666,0.0,0.0,0.0,412.05382756202016,54.60451643690512,69.99859140411552
23000,69,0.011678394977934659,0.0029564310098066926,0.0,0.0,0.0,419.1229244970018,54.8765019894886,70.73039238233311
23500,83,0.013077504001557827,0.002464971039444208,0.0,0.0,0.0,426.4014523749938,55.11238263638276,68.69520985305873
24000,74,0.017170629929751158,0.0035332710249349475,0.0,0.0,0.0,433.7695670280373,55.3289161441995,67.85996466456608
24500,74,0.011577817960642278,0.002465127967298031,0.0,0.0,0.0,440.97628408600576,55.55854335971874,69.37971839024101
25000,68,0.016088478034362197,0.002840690896846354,0.0,0.0,0.0,448.06934382603504,55.7949351913403,70.4914406935386
25500,83,0.010647360933944583,0.002480791066773236,0.0,0.0,0.0,455.2167085430119,56.01727599502335,69.95585363264978
26000,75,0.012834251043386757,0.002618036000058055,0.0,0.0,0.0,462.0857204810018,56.26661644712946,72.79067273630622
26500,85,0.01748518890235573,0.003173363977111876,0.0,0.0,0.0,468.87056100100745,56.5187968795146,73.6936997304075
27000,71,0.012693926924839616,0.0026071459287777543,0.0,0.0,0.0,475.88082775403745,56.73689382997197,71.32396207089947
27500,60,0.015579422935843468,0.0035689329961314797,0.0,0.0,0.0,484.05065635300707,56.81223574241965,61.200794354860804
28000,78,0.022166873910464346,0.004976333002559841,0.0,0.0,0.0,491.58518071100116,56.95859252612615,66.36118967078563
28500,68,0.014917845954187214,0.003099766094237566,0.0,0.0,0.0,499.0835711209802,57.10466472776654,66.6809772047329
29000,81,0.016127265989780426,0.0033920849673449993,0.0,0.0,0.0,506.1914485830348,57.290576680382,70.34448788252887
29500,81,0.016609678976237774,0.0041215909877792,0.0,0.0,0.0,513.5212474700529,57.446503227152945,68.21469561539476
30000,64,40.73430454696063,0.002550082979723811,37.70779096498154,3.0136665639001876,0.0011737479362636805,561.3365921750665,53.44387025217086,10.456894185007805
30500,81,0.01767732808366418,0.003334539011120796,0.0,0.0,0.0,567.9163062740117,53.7050964430033,75.99114376111736
31000,82,0.016222510021179914,0.0031198039650917053,0.0,0.0,0.0,574.9854831750272,53.91440463647934,70.72959228509013
31500,82,0.015416620997712016,0.0033066709293052554,0.0,0.0,0.0,582.1962923919782,54.105463074285325,69.34034516190088
32000,90,0.013053523027338088,0.002531438018195331,0.0,0.0,0.0,589.1030769050121,54.31986566445948,72.39258718097261
32500,77,0.01740393601357937,0.0034246579743921757,0.0,0.0,0.0,596.2579039280536,54.50661498303854,69.88289142278323
33000,78,0.01615874608978629,0.002968157990835607,0.0,0.0,0.0,603.540390679962,54.67736792697746,68.65786606051441
33500,87,0.018553231027908623,0.0032967219594866037,0.0,0.0,0.0,611.110154747963,54.81826760646161,66.05225678216438
34000,72,0.01394350198097527,0.0026766429655253887,0.0,0.0,0.0,618.4277873539831,54.9781246820636,68.32810922874856
34500,75,0.017110768938437104,0.003965634037740529,0.0,0.0,0.0,625.875046008965,55.12282398858545,67.13879873979192
35000,77,0.014647462056018412,0.0034036790020763874,0.0,0.0,0.0,632.7310993960127,55.31575741007517,72.9282535845749
35500,81,0.011543372995220125,0.0023307669907808304,0.0,0.0,0.0,639.9436266570119,55.47363630363459,69.32382809888082
36000,71,0.01230544806458056,0.0032334669958800077,0.0,0.0,0.0,647.3647527169669,55.61007121396288,67.37521987371184
36500,71,0.012518044095486403,0.002755742985755205,0.0,0.0,0.0,654.5951839269837,55.759652524530885,69.15216886474411
37000,76,0.014173286035656929,0.0027266800170764327,0.0,0.0,0.0,662.5258153070463,55.84688044623955,63.04668267106577
37500,77,0.014464320032857358,0.002656347001902759,0.0,0.0,0.0,669.7412997049978,55.99176878672063,69.29541697047405
38000,82,0.013587275054305792,0.002638507983647287,0.0,0.0,0.0,676.4235601980472,56.177818508974084,74.82497884063015
38500,79,0.012806638958863914,0.0026845840038731694,0.0,0.0,0.0,683.5885084159672,56.3204318475356,69.78417495739406
39000,76,0.015465114964172244,0.0031132049625739455,0.0,0.0,0.0,691.1220651139738,56.42997376095706,66.36971354211788
39500,67,0.012465105042792857,0.0026154459919780493,0.0,0.0,0.0,698.8835607579676,56.51871387153626,64.42057342220122
40000,79,41.81005382700823,0.0026383699150756,38.22186614794191,3.570715485024266,0.002044940018095076,747.6781782959588,53.49895337478542,10.247031849582662
40500,73,0.013834013021551073,0.0036215869477018714,0.0,0.0,0.0,755.8296618669992,53.5835017376265,61.3385275996061
41000,73,0.01404305303003639,0.003449662937782705,0.0,0.0,0.0,762.6248641470447,53.761687990407076,73.58132685295912
41500,82,0.013084848993457854,0.0027209159452468157,0.0,0.0,0.0,769.4019329539733,53.937998102849306,73.77820917043393
42000,86,0.015560235013253987,0.002812987077049911,0.0,0.0,0.0,776.5860724430531,54.08286536465003,69.59775777739556
42500,83,0.01777222298551351,0.003148242016322911,0.0,0.0,0.0,785.0656178049976,54.13560221733793,58.96542546301601
43000,58,0.020072789979167283,0.004342088010162115,0.0,0.0,0.0,792.5965658250498,54.25206448534047,66.3927036368705
43500,70,0.013017087010666728,0.0032243169844150543,0.0,0.0,0.0,800.272504366003,54.35648452580768,65.13861429874204
44000,62,0.016154567012563348,0.00375698902644217,0.0,0.0,0.0,808.0972109680297,54.448894765138284,63.90015951147523
44500,79,0.0138687239959836,0.002858589985407889,0.0,0.0,0.0,816.4187645380152,54.50634151602468,60.08493435689894
45000,72,0.014861326082609594,0.003023280994966626,0.0,0.0,0.0,824.5501488520531,54.57521299662543,61.490144935937906
45500,78,0.012959875981323421,0.0025189530570060015,0.0,0.0,0.0,832.1596482860623,54.67700830449179,65.70734439710267
46000,67,0.013764638919383287,0.002740634954534471,0.0,0.0,0.0,839.3072815700434,54.80710224978684,69.95322509348264
46500,80,0.014318065950646996,0.00296555005479604,0.0,0.0,0.0,847.5185093410546,54.86605836626947,60.89223365173159
47000,72,0.013428863952867687,0.0033466320019215345,0.0,0.0,0.0,855.2146622859873,54.95696235418729,64.9675238495891
47500,63,0.009857716970145702,0.0028335130773484707,0.0,0.0,0.0,862.0972793269902,55.09819035397214,72.64678493969181
48000,73,0.009930351981893182,0.002341418992727995,0.0,0.0,0.0,869.1438048969721,55.22676423574105,70.95695531567974
48500,73,0.011104826000519097,0.002877495950087905,0.0,0.0,0.0,876.3181263440056,55.345197756369295,69.69300214541528
49000,70,0.01306231098715216,0.0032449080608785152,0.0,0.0,0.0,883.4183345129713,55.46636071008613,70.42047051316685
49500,73,0.014353231992572546,0.003258552053011954,0.0,0.0,0.0,890.3353193829535,55.59703060449849,72.28583109526055
50000,61,40.966884488007054,0.0024803699925541878,37.185405971016735,3.7687122829956934,0.0019698470132425427,938.0918311560526,53.299685957591976,10.46977640191982
50500,71,0.010413501993753016,0.0024994210107252,0.0,0.0,0.0,945.0480232810369,53.43643789092651,71.87840574503018
51000,77,0.014645611983723938,0.003104196977801621,0.0,0.0,0.0,951.8612964319764,53.57923490656882,73.38616681338456
51500,87,0.013707800069823861,0.0027794589987024665,0.0,0.0,0.0,958.9991806619801,53.70181856094024,70.04876849897317
52000,68,0.015885449945926666,0.0038638670230284333,0.0,0.0,0.0,966.7154730260372,53.79038760725354,64.79795948751541
52500,80,0.018401989014819264,0.0036419390235096216,0.0,0.0,0.0,975.1284278939711,53.839062115527305,59.4321505165514
53000,79,0.015226911986246705,0.003779464983381331,0.0,0.0,0.0,983.5789948509773,53.884843289104666,59.16762775134962
53500,81,0.01362508803140372,0.0031892890110611916,0.0,0.0,0.0,991.7119243269553,53.9471177946245,61.478462524092286
54000,74,0.013516191043891013,0.003267846070230007,0.0,0.0,0.0,1000.1570522480179,53.99152051032995,59.20573432084764
54500,78,0.014075482031330466,0.004110479960218072,0.0,0.0,0.0,1008.2599322280148,54.05352157510411,61.706455141174224
55000,78,0.021602491033263505,0.003581934026442468,0.0,0.0,0.0,1016.4434780660085,54.11023946422357,61.09820973674405
55500,85,0.020837578107602894,0.004257151973433793,0.0,0.0,0.0,1025.266154763056,54.13228530188468,56.67214351936172
56000,60,0.01443307800218463,0.002977013005875051,0.0,0.0,0.0,1033.3710916889831,54.19156820854293,61.69079470569744
56500,80,0.013122100965119898,0.0030535139376297593,0.0,0.0,0.0,1041.3268085459713,54.257702323915254,62.84788775015412
57000,65,0.02176127105485648,0.008048412972129881,0.0,0.0,0.0,1049.5108867719537,54.31101355729474,61.09423519592306
57500,74,0.012639330001547933,0.0029366600792855024,0.0,0.0,0.0,1057.0242667950224,54.39799426208478,66.54794492822434
58000,79,0.014396462007425725,0.0037605150137096643,0.0,0.0,0.0,1063.9841272030026,54.51209140917373,71.84052131659152
58500,73,0.01273626193869859,0.0024477570550516248,0.0,0.0,0.0,1071.2469813419739,54.60925539945588,68.84345884313998
59000,67,0.010452831978909671,0.0024434940423816442,0.0,0.0,0.0,1078.3263281900436,54.714420354579225,70.62798457690117
59500,77,0.012640282046049833,0.003244567080400884,0.0,0.0,0.0,1085.1524022590602,54.83100795439742,73.2485459349889
60000,74,39.188990402035415,0.0029638599371537566,34.35742574906908,4.815567776910029,0.0015621599741280079,1130.9561440460384,53.052455053957914,10.916138736555093
60500,83,0.0147783940192312,0.0031711270567029715,0.0,0.0,0.0,1137.8365278580459,53.17108259293628,72.67036456998387
61000,66,0.014773734961636364,0.0038276109844446182,0.0,0.0,0.0,1145.1293613549788,53.269090863080756,68.56045735999372
61500,78,0.013068306026980281,0.003292414010502398,0.0,0.0,0.0,1152.1480428810464,53.37855701791056,71.23845100293835
62000,71,0.016156250028871,0.0030961130978539586,0.0,0.0,0.0,1158.7753677460132,53.504761773284,75.44522264829479
62500,72,0.012216280098073184,0.002386848907917738,0.0,0.0,0.0,1165.6408804210369,53.61857245211287,72.8277732002408
63000,71,0.015063089085742831,0.003658719011582434,0.0,0.0,0.0,1172.5632085819962,53.728446823934675,72.23003422748887
63500,77,0.011716939974576235,0.002940052072517574,0.0,0.0,0.0,1179.3307945970446,53.844095559038436,73.88158774608813
64000,85,0.01594925904646516,0.004939310951158404,0.0,0.0,0.0,1186.199072830961,53.953844228910725,72.79844860258157
64500,89,0.012584395008161664,0.0025263819843530655,0.0,0.0,0.0,1193.05388752406,54.06293938143615,72.94143202782374
65000,74,0.013906465959735215,0.002886200090870261,0.0,0.0,0.0,1199.7347987929825,54.178640200646484,74.84008990298118
65500,70,0.011724493000656366,0.0028613159665837884,0.0,0.0,0.0,1206.7354450969724,54.278674141983515,71.42197709874755
66000,79,0.012231742031872272,0.003015560912899673,0.0,0.0,0.0,1213.2565420600586,54.39904728470269,76.67421644400311
66500,73,0.015468545956537127,0.002776145003736019,0.0,0.0,0.0,1219.9691746069584,54.50957399921562,74.48642488719568
67000,76,0.013353348011150956,0.0034956609597429633,0.0,0.0,0.0,1226.7783005409874,54.61459496834448,73.43086393823637
67500,84,0.01319414097815752,0.0026347870007157326,0.0,0.0,0.0,1233.6500967879547,54.71567681609983,72.76117946900192
68000,80,0.011884171981364489,0.0025660860119387507,0.0,0.0,0.0,1240.089928401052,54.83473290334507,77.6417816551444
68500,76,0.011932512046769261,0.003005355945788324,0.0,0.0,0.0,1246.6813952290686,54.94587491410636,75.8556498949195
69000,70,0.01585221290588379,0.0034684030106291175,0.0,0.0,0.0,1253.8850163560128,55.02896924354744,69.40953600819117
69500,83,0.016005862038582563,0.0034278419334441423,0.0,0.0,0.0,1260.890949910041,55.11975480905666,71.36807623767969
70000,61,37.56270376208704,0.002930601011030376,33.072493070038036,4.47760450001806,0.001157458988018334,1305.6806095349602,53.611886007047055,11.163290906587257
70500,70,0.010426032007671893,0.0027167750522494316,0.0,0.0,0.0,1312.4458663869882,53.71650123298293,73.90702392180712
71000,81,0.01744805695489049,0.0033481199061498046,0.0,0.0,0.0,1318.9221371740568,53.83183585964044,77.20492493895784
71500,83,0.017082414007745683,0.0031940980115905404,0.0,0.0,0.0,1326.3439970200416,53.90758367410141,67.368558606035
72000,72,0.01354527601506561,0.0025131000438705087,0.0,0.0,0.0,1333.2744121310534,54.00238641415013,72.14575057784685
72500,78,0.0142944649560377,0.0028512029675766826,0.0,0.0,0.0,1340.740234288969,54.0746060615155,66.97186048958748
73000,72,0.016843790072016418,0.0036933450028300285,0.0,0.0,0.0,1348.800318190013,54.12216991315692,62.03409370654784
73500,79,0.013197897002100945,0.0032301490427926183,0.0,0.0,0.0,1356.790248099016,54.171969545757015,62.57877174073897
74000,71,0.012926103896461427,0.003234360017813742,0.0,0.0,0.0,1364.9613290349953,54.21399011524873,61.19141444290168
74500,82,0.014737647026777267,0.0029519840609282255,0.0,0.0,0.0,1372.7797373579815,54.26944904022322,63.95163559442066
75000,68,0.016513087903149426,0.0035819190088659525,0.0,0.0,0.0,1380.6225547860377,54.32331938950769,63.75259969859141
75500,62,0.0118102109991014,0.0038763179909437895,0.0,0.0,0.0,1388.8522010470042,54.36143597071261,60.75595282527691
76000,78,0.01423740794416517,0.002638674108311534,0.0,0.0,0.0,1395.7830688529648,54.44972194888118,72.14103832279083
76500,75,0.013797682011500001,0.0028666090220212936,0.0,0.0,0.0,1402.7974003329873,54.53389062586009,71.28263062902678
77000,65,0.011835808982141316,0.002568828989751637,0.0,0.0,0.0,1409.777127709007,54.61856238590759,71.63603577381289
77500,94,0.013881001970730722,0.002699853968806565,0.0,0.0,0.0,1416.8387505309656,54.69923798382602,70.80525434539015
78000,76,0.012694778968580067,0.0027510609943419695,0.0,0.0,0.0,1424.5233064440545,54.7551588992295,65.0655686099397
78500,72,0.01654434995725751,0.003601579926908016,0.0,0.0,0.0,1432.5187225700356,54.798585710046204,62.53583204697101
79000,82,0.013701539020985365,0.0026946390280500054,0.0,0.0,0.0,1439.5324444320286,54.87892982583638,71.28882636613766
79500,80,0.014137370977550745,0.0030291639268398285,0.0,0.0,0.0,1446.5797973050503,54.95721711868708,70.94862553485447
80000,74,38.28878947091289,0.0024541160091757774,32.94813282194082,5.325400945032015,0.001485656015574932,1491.5472179190256,53.63557991252484,11.11916123213451
80500,76,0.01574735704343766,0.00266337301582098,0.0,0.0,0.0,1498.1459790630033,53.733081505413594,75.7717985377174
81000,72,0.013831610092893243,0.0026576259406283498,0.0,0.0,0.0,1505.283024035045,53.81047863203313,70.05700565972055
81500,73,0.009739510947838426,0.002515493077225983,0.0,0.0,0.0,1512.442157479003,53.88635829607351,69.84085489033168
82000,73,0.011490295990370214,0.0030296770855784416,0.0,0.0,0.0,1519.6751812440343,53.95889925166329,69.12738243959578
82500,75,0.01402849005535245,0.0033454500371590257,0.0,0.0,0.0,1526.5896977069788,54.042025911690295,72.31163634934526
83000,73,0.012798818061128259,0.0032872920855879784,0.0,0.0,0.0,1533.3113757510437,54.13120995032408,74.38618700898496
83500,84,0.013232487021014094,0.0026467799907550216,0.0,0.0,0.0,1540.1404842069605,54.215833462098296,73.21599931053821
84000,76,0.01258260291069746,0.003100913017988205,0.0,0.0,0.0,1546.9264145590132,54.30122545547593,73.68186439590485
84500,77,0.013978425064124167,0.0037491819821298122,0.0,0.0,0.0,1554.169910060009,54.369859725785915,69.02744675291977
85000,83,0.014015865977853537,0.002694032038562,0.0,0.0,0.0,1562.1858597190585,54.4109393073666,62.375641223685946
85500,88,0.016425122041255236,0.0035499020013958216,0.0,0.0,0.0,1570.2745585360099,54.4490767778298,61.81463932767005
86000,82,0.01920025993604213,0.003248543944209814,0.0,0.0,0.0,1578.5501907040598,54.48037097993227,60.418345069802726
86500,69,0.016104163019917905,0.0036072429502382874,0.0,0.0,0.0,1586.6819711140124,54.51628087717426,61.48714977448744
87000,74,0.015292419004254043,0.002892513992264867,0.0,0.0,0.0,1594.6983154360205,54.55577343869744,62.37257032826041
87500,80,0.023705285973846912,0.006077931961044669,0.0,0.0,0.0,1602.8128903269535,54.591525017091115,61.61752238662386
88000,70,0.01384445105213672,0.0036832079058513045,0.0,0.0,0.0,1611.1614987630164,54.618981441378025,59.89022048754653
88500,82,0.021851673955097795,0.004744188976474106,0.0,0.0,0.0,1622.3110746770399,54.55180660565857,44.84475498042236
89000,77,0.016588127007707953,0.0034722399432212114,0.0,0.0,0.0,1630.1303487300174,54.59686096227646,63.944555033162075
89500,86,0.019374753930605948,0.004641694948077202,0.0,0.0,0.0,1638.2885188249638,54.6301820293488,61.28825388302781
90000,74,43.43480389995966,0.0027572900289669633,37.97978303290438,5.438804025063291,0.0015059009892866015,1689.4032328600297,53.273249541281466,9.781919148701267
90500,77,0.013246058952063322,0.0028603499522432685,0.0,0.0,0.0,1696.3237227869686,53.35066578642983,72.24922010993551
91000,61,0.013384485966525972,0.0033712219446897507,0.0,0.0,0.0,1703.6281114099547,53.41541348756372,68.45199862813321
91500,80,0.01331244595348835,0.0029682120075449347,0.0,0.0,0.0,1710.8552697660634,53.48202248137062,69.18348476166689
92000,64,0.015988984960131347,0.0037799410056322813,0.0,0.0,0.0,1718.0236991359852,53.549901579511335,69.75028617816385
92500,72,0.01376013201661408,0.003053635940887034,0.0,0.0,0.0,1724.9731712359935,53.62402241521302,71.94791097864892
93000,84,0.015167296049185097,0.0028120430652052164,0.0,0.0,0.0,1731.7459176819539,53.70302828516905,73.82529436019671
93500,63,0.01139451703056693,0.0028714489890262485,0.0,0.0,0.0,1738.6032342980616,53.77880252117983,72.91481901615994
94000,76,0.011813385994173586,0.002644828986376524,0.0,0.0,0.0,1745.6291088459548,53.848781235175394,71.16551777172464
94500,83,0.012220028904266655,0.0027420870028436184,0.0,0.0,0.0,1752.8507214690326,53.912177941086306,69.2366132187941
95000,73,0.01414663705509156,0.00333108298946172,0.0,0.0,0.0,1760.827365247067,53.9519102638834,62.6830047716139
95500,72,0.014431561925448477,0.0029864239040762186,0.0,0.0,0.0,1768.2800459850114,54.00728250982565,67.08995294194173
96000,89,0.015270306961610913,0.002783944015391171,0.0,0.0,0.0,1776.3872980590677,54.04226888184372,61.673177968652304
96500,65,0.011059395968914032,0.0030744840623810887,0.0,0.0,0.0,1783.9409185110126,54.09371969591059,66.19342382648598
97000,73,0.013197222957387567,0.003642675932496786,0.0,0.0,0.0,1791.8415159559809,54.13425190578236,63.28635315022132
97500,80,0.015638311975635588,0.0032968849409371614,0.0,0.0,0.0,1799.8570246789604,54.170969506531236,62.379072530550104
98000,75,0.014868251979351044,0.0031190699664875865,0.0,0.0,0.0,1808.5922034260584,54.18579147602003,57.23981322833401
98500,82,0.018814085982739925,0.0037523090140894055,0.0,0.0,0.0,1817.2991498430492,54.20131298058822,57.42541369317428
99000,74,0.013758255052380264,0.0031120500061661005,0.0,0.0,0.0,1825.4735446600243,54.23250328091593,61.1666075831926
99500,73,0.015976327937096357,0.003551859059371054,0.0,0.0,0.0,1833.6653312010458,54.2629008177996,61.036746684765944
100000,83,46.741527331992984,0.0037951349513605237,40.999642412993126,5.720771188964136,0.0018495318945497274,1889.208098976058,52.93223126356463,9.002072097403511
