version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
35,2025-08-07 15:53:07,PPO,100000,5000,1000,4,64,True,False,14,65,"ppo,ppo,ppo,ppo",/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/Playground/models/ppo_model_35/train/ppo_model_35_agent_p0,/home/wasterix/Multiagent/OpenSpiel_neu/open_spiel/Playground/models/ppo_model_35/train
