episode,reward_mean,reward_std,return_mean,adv_mean_raw,adv_std_raw,policy_loss,value_loss,entropy,approx_kl,clip_frac,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,ep_length
11,0.0,0.0,0.0037784960586577654,-0.0562501884996891,0.08827309310436249,7.947286206899662e-08,0.010956229642033577,0.4284549653530121,1.3245476715439963e-08,0.0,0.0019612909527495503,0.0,0.0,0.0,22.0
12,0.0,0.0,0.02500103786587715,-0.1352240890264511,0.07382173836231232,1.1040405922813079e-07,0.023735208436846733,0.2250037044286728,1.6255812695931127e-08,0.0,0.002505481941625476,0.0,0.0,0.0,29.0
13,0.125,0.33071890473365784,0.8487206697463989,0.6173868179321289,0.14123548567295074,4.023313522338867e-07,0.401113897562027,0.34537309408187866,1.4901161193847656e-08,0.0,0.002188442973420024,1.0,0.0,0.0,27.0
14,0.0,0.0,0.014523375779390335,-0.10136454552412033,0.061277855187654495,5.960464477539063e-08,0.01402975432574749,0.3181518018245697,6.622738357719982e-09,0.0,0.002797562046907842,0.0,0.0,0.0,29.0
15,0.5,1.1180340051651,2.6073105335235596,2.407583713531494,0.31687822937965393,-1.4404456294414558e-07,5.896871566772461,0.2948106527328491,0.0,0.0,0.0022286579478532076,3.0,0.0,0.0,29.0
16,0.2857142984867096,0.6998541951179504,1.6893335580825806,1.548959493637085,0.2671825587749481,3.4059798537100505e-08,2.4706618785858154,0.6434491872787476,1.7029899268550253e-08,0.0,0.0023184310412034392,2.0,0.0,0.0,29.0
17,0.3333333432674408,0.7453559637069702,1.743008017539978,1.5866225957870483,0.1840508133172989,3.5762786865234375e-07,2.551245927810669,0.34457293152809143,1.9868215517249155e-08,0.0,0.0026679099537432194,2.0,0.0,0.0,26.0
18,0.2857142984867096,0.6998541951179504,1.6924628019332886,1.5417450666427612,0.24564500153064728,-1.0643686820799303e-08,2.437319278717041,0.6060420870780945,1.7029899268550253e-08,0.0,0.002115467097610235,2.0,0.0,0.0,30.0
19,0.0,0.0,0.011225859634578228,-0.10739462822675705,0.1082441434264183,-8.278422569674149e-08,0.023250387981534004,0.2745455801486969,0.0,0.0,0.0020561539568006992,0.0,0.0,0.0,22.0
20,0.0,0.0,0.011143714189529419,-0.08446674048900604,0.07881776243448257,-5.9604645663569045e-09,0.013346871361136436,0.5492526888847351,5.9604645663569045e-09,0.0,0.003030481981113553,0.0,0.0,0.0,27.0
21,0.5,0.8660253882408142,1.8437576293945312,1.5981674194335938,0.15641546249389648,-5.736947059631348e-07,2.5786051750183105,0.5178462862968445,1.4901161193847656e-08,0.0,0.0025006020441651344,2.0,0.0,0.0,22.0
22,0.3333333432674408,0.7453559637069702,1.745850682258606,1.517738699913025,0.23689638078212738,5.116065153742966e-07,2.3596503734588623,0.23080916702747345,0.0,0.0,0.0026432910235598683,2.0,0.0,0.0,26.0
23,0.3333333432674408,0.7453559637069702,1.7493690252304077,1.4887529611587524,0.23535791039466858,7.947286206899662e-08,2.2717788219451904,0.6375070214271545,0.0,0.0,0.0023103279527276754,2.0,0.0,0.0,27.0
24,0.1428571492433548,0.3499270975589752,0.8660338521003723,0.5995192527770996,0.1820577085018158,-2.554484801464696e-08,0.39256832003593445,0.41138362884521484,1.7029899268550253e-08,0.0,0.0026588020846247673,1.0,0.0,0.0,24.0
25,0.2857142984867096,0.6998541951179504,1.709871530532837,1.3912900686264038,0.2907717227935791,-2.5544846948832856e-07,2.0202364921569824,0.44574397802352905,0.0,0.0,0.0032588120084255934,2.0,0.0,0.0,26.0
26,0.0,0.0,0.022689612582325935,-0.1522306203842163,0.08594325184822083,2.9802322387695312e-08,0.03056040033698082,0.3862878978252411,0.0,0.0,0.0022432649275287986,0.0,0.0,0.0,28.0
27,0.0,0.0,0.03694971278309822,-0.2562175393104553,0.1422499418258667,-1.7136335017653437e-08,0.08588249981403351,0.3451322019100189,1.1920929132713809e-08,0.0,0.002191800973378122,0.0,0.0,0.0,25.0
28,0.0,0.0,0.047966986894607544,-0.24815602600574493,0.11769004911184311,-8.568167686462402e-08,0.07543235272169113,0.3220822513103485,9.934107758624577e-09,0.0,0.002525251009501517,0.0,0.0,0.0,30.0
29,0.6000000238418579,1.2000000476837158,2.6993393898010254,2.238626003265381,0.31796005368232727,-1.668930025289228e-07,5.112545013427734,0.5505020022392273,4.7683716530855236e-08,0.0,0.0020607280312106013,3.0,0.0,0.0,28.0
30,0.0,0.0,0.0401650033891201,-0.25383612513542175,0.08413384854793549,6.291601550856285e-08,0.07151129841804504,0.27592337131500244,0.0,0.0,0.002649330999702215,0.0,0.0,0.0,28.0
31,0.0,0.0,0.04689546674489975,-0.27187061309814453,0.14364656805992126,2.709302115988521e-08,0.09454795718193054,0.2241443246603012,1.6255812695931127e-08,0.0,0.0021842350251972675,0.0,0.0,0.0,31.0
32,0.1111111119389534,0.31426969170570374,0.8234527111053467,0.5440202951431274,0.27026593685150146,-3.973643103449831e-08,0.3690018057823181,0.4287041425704956,0.0,0.0,0.0020539959659799933,1.0,0.0,0.0,30.0
33,0.2857142984867096,0.6998541951179504,1.7188661098480225,1.329453706741333,0.29486900568008423,-1.5326908453516808e-07,1.8543949127197266,0.29523396492004395,1.7029899268550253e-08,0.0,0.0024415499065071344,2.0,0.0,0.0,30.0
34,0.0,0.0,0.037935830652713776,-0.26521605253219604,0.15686823427677155,1.4305115314527939e-07,0.0949472188949585,0.24775829911231995,0.0,0.0,0.0021813870407640934,0.0,0.0,0.0,29.0
35,0.125,0.33071890473365784,0.8442326784133911,0.5509477853775024,0.25702887773513794,-1.1920928955078125e-07,0.3696073293685913,0.2594085931777954,0.0,0.0,0.0033987570786848664,1.0,0.0,0.0,24.0
36,0.0,0.0,0.05380917713046074,-0.26758259534835815,0.11244511604309082,2.4835268064293814e-08,0.08424436300992966,0.3213714063167572,4.967053879312289e-09,0.0,0.0027437430107966065,0.0,0.0,0.0,31.0
37,0.125,0.33071890473365784,0.8468289375305176,0.5536010265350342,0.2322913408279419,1.7881393432617188e-07,0.36043328046798706,0.39567822217941284,0.0,0.0,0.002980664954520762,1.0,0.0,0.0,25.0
38,0.3333333432674408,0.7453559637069702,1.7554856538772583,1.3812161684036255,0.3250328004360199,1.9868215517249155e-08,2.013404607772827,0.4095372259616852,0.0,0.0,0.0027010019402951,2.0,0.0,0.0,26.0
39,0.0,0.0,0.027976082637906075,-0.20590472221374512,0.1041470617055893,-1.0679165285409908e-07,0.05324335768818855,0.4734802842140198,2.6490953430879927e-08,0.0,0.00255952007137239,0.0,0.0,0.0,24.0
40,0.0,0.0,0.038207150995731354,-0.2256021499633789,0.09727206081151962,-4.023313593393141e-08,0.06035817414522171,0.5644323229789734,1.1920929132713809e-08,0.0,0.004117620061151683,0.0,0.0,0.0,23.0
41,0.0,0.0,0.07873572409152985,-0.38797780871391296,0.11611996591091156,-1.842325332290784e-07,0.16401058435440063,0.4125991761684418,1.0837208463954084e-08,0.0,0.0029822610085830092,0.0,0.0,0.0,33.0
42,0.0,0.0,0.03308919444680214,-0.21850714087486267,0.09138648957014084,-4.3047798214956856e-08,0.056096866726875305,0.47211530804634094,0.0,0.0,0.002820082940161228,0.0,0.0,0.0,25.0
43,0.1111111119389534,0.31426969170570374,0.8415572643280029,0.4645603895187378,0.2437790185213089,3.973643103449831e-08,0.2752445638179779,0.5061972737312317,1.3245476715439963e-08,0.0,0.0030158869922161102,1.0,0.0,0.0,31.0
44,0.75,1.299038052558899,2.765928030014038,2.3907971382141113,0.2401578277349472,0.0,5.773586750030518,0.5446669459342957,0.0,0.0,0.0027588389348238707,3.0,0.0,0.0,24.0
45,0.25,0.6614378094673157,1.6971728801727295,1.183127522468567,0.3051486313343048,-2.8312206268310547e-07,1.4929066896438599,0.48205387592315674,7.450580596923828e-09,0.0,0.0024301609955728054,2.0,0.0,0.0,35.0
46,0.0,0.0,0.053385235369205475,-0.3264977037906647,0.14554958045482635,-1.0728835775353218e-07,0.12778541445732117,0.38529959321022034,1.1920929132713809e-08,0.0,0.0028805939946323633,0.0,0.0,0.0,29.0
47,0.0,0.0,0.04603785648941994,-0.3002396821975708,0.19242393970489502,-1.0837208463954084e-07,0.12717081606388092,0.47643956542015076,0.0,0.0,0.0024505469482392073,0.0,0.0,0.0,26.0
48,0.0,0.0,0.06878103315830231,-0.3784829080104828,0.13361281156539917,-2.9802322831784522e-09,0.16110171377658844,0.3143123984336853,0.0,0.0,0.002435236005112529,0.0,0.0,0.0,26.0
49,0.2857142984867096,0.6998541951179504,1.725481629371643,1.2567070722579956,0.35118621587753296,-2.554484801464696e-08,1.7026445865631104,0.4535905420780182,1.7029899268550253e-08,0.0,0.002057136967778206,2.0,0.0,0.0,28.0
50,0.125,0.33071890473365784,0.8535658121109009,0.5054436326026917,0.25456684827804565,1.564621925354004e-07,0.32027751207351685,0.3952826261520386,0.0,0.0,0.002500249072909355,1.0,0.0,0.0,25.0
51,0.0,0.0,0.04206548631191254,-0.28222325444221497,0.10834984481334686,-6.291601550856285e-08,0.09138964861631393,0.45953696966171265,0.0,0.0,0.0022870630491524935,0.0,0.0,0.0,27.0
52,1.5,1.5,2.929532527923584,2.1414341926574707,0.09967672824859619,-1.1622905731201172e-06,4.595675945281982,1.03421950340271,0.0,0.0,0.002052149036899209,3.0,0.0,0.0,24.0
53,0.0,0.0,0.04667961969971657,-0.29626166820526123,0.10388544201850891,2.6490953430879927e-08,0.09856316447257996,0.2751350998878479,0.0,0.0,0.0031786139588803053,0.0,0.0,0.0,26.0
54,0.0,0.0,0.03528772294521332,-0.24062839150428772,0.07101242989301682,-1.6391277313232422e-07,0.06294479221105576,0.5702486038208008,1.4901161193847656e-08,0.0,0.0029282059986144304,0.0,0.0,0.0,21.0
55,1.0,1.4142135381698608,2.8530986309051514,2.2685492038726807,0.12673045694828033,-5.960464477539062e-07,5.162376403808594,0.690087616443634,0.0,0.0,0.00251388899050653,3.0,0.0,0.0,27.0
56,0.0,0.0,0.03885465860366821,-0.25782546401023865,0.14222247898578644,1.534819631388018e-07,0.08670122176408768,0.2480200082063675,0.0,0.0,0.003128850948996842,0.0,0.0,0.0,31.0
57,0.4000000059604645,0.800000011920929,1.81192147731781,1.4200060367584229,0.13726617395877838,5.006789933759137e-07,2.0352590084075928,0.5502339601516724,0.0,0.0,0.002757697948254645,2.0,0.0,0.0,23.0
58,0.0,0.0,0.04039205238223076,-0.2591778635978699,0.13965095579624176,7.152557657263969e-08,0.08667556196451187,0.5641974210739136,0.0,0.0,0.0028113339794799685,0.0,0.0,0.0,28.0
59,0.1428571492433548,0.3499270975589752,0.8700108528137207,0.5898009538650513,0.15207210183143616,-2.2138867450394173e-07,0.37099114060401917,0.4117586314678192,1.7029899268550253e-08,0.0,0.002674496965482831,1.0,0.0,0.0,24.0
60,0.0,0.0,0.029589137062430382,-0.188529834151268,0.0841536894440651,1.2914340175029793e-07,0.042625341564416885,0.4295370876789093,1.9868215517249155e-08,0.0,0.002101853024214506,0.0,0.0,0.0,23.0
61,0.75,1.299038052558899,2.791560173034668,2.1324150562286377,0.11871015280485153,-2.682209014892578e-07,4.561285972595215,0.5444461107254028,0.0,0.0,0.0021905569592490792,3.0,0.0,0.0,29.0
62,0.0,0.0,0.0429052859544754,-0.23759347200393677,0.10985585302114487,-3.2511625391862253e-08,0.06851895898580551,0.28747668862342834,0.0,0.0,0.002308904891833663,0.0,0.0,0.0,30.0
63,0.1428571492433548,0.3499270975589752,0.8837574124336243,0.5550000667572021,0.06968614459037781,-2.0435878411717567e-07,0.3128812313079834,0.6075254678726196,1.7029899268550253e-08,0.0,0.002146023092791438,1.0,0.0,0.0,25.0
64,0.25,0.6614378094673157,1.6773009300231934,1.2771127223968506,0.3492031395435333,3.986060619354248e-07,1.7529594898223877,0.4828871488571167,2.9802322387695312e-08,0.0,0.002711902023293078,2.0,0.0,0.0,33.0
65,0.0,0.0,0.04367873817682266,-0.29436561465263367,0.17645086348056793,-4.17232506322307e-08,0.11778602749109268,0.4543573260307312,0.0,0.0,0.0021855620434507728,0.0,0.0,0.0,27.0
66,0.125,0.33071890473365784,0.8605740070343018,0.4454041123390198,0.28118419647216797,-2.2351741790771484e-08,0.2774493396282196,0.5147426128387451,7.450580596923828e-09,0.0,0.002100892015732825,1.0,0.0,0.0,28.0
67,0.75,1.299038052558899,2.7903966903686523,2.119257688522339,0.16191738843917847,-1.825392246246338e-07,4.517470359802246,0.5102216005325317,0.0,0.0,0.0022362929303199053,3.0,0.0,0.0,30.0
68,0.0,0.0,0.0466901957988739,-0.2968601882457733,0.15454447269439697,4.17232506322307e-08,0.11200996488332748,0.31568777561187744,0.0,0.0,0.002098488970659673,0.0,0.0,0.0,27.0
69,0.0,0.0,0.02426666021347046,-0.20650017261505127,0.139617457985878,-6.332993507385254e-08,0.062135353684425354,0.3593217730522156,0.0,0.0,0.0028597830096259713,0.0,0.0,0.0,23.0
70,0.6000000238418579,1.2000000476837158,2.70382022857666,2.267935276031494,0.21165187656879425,-2.2649764730431343e-07,5.188327312469482,0.26977863907814026,0.0,0.0,0.002698979922570288,3.0,0.0,0.0,24.0
71,0.0,0.0,0.0372823104262352,-0.30723750591278076,0.21526633203029633,6.622738357719982e-09,0.1407344937324524,0.3829922676086426,6.622738357719982e-09,0.0,0.00248940906021744,0.0,0.0,0.0,25.0
72,0.0,0.0,0.03871465474367142,-0.20899079740047455,0.09763312339782715,-2.709302115988521e-08,0.05320937931537628,0.3247615098953247,0.0,0.0,0.0027396760415285826,0.0,0.0,0.0,29.0
73,0.0,0.0,0.05178593844175339,-0.32958921790122986,0.13120786845684052,-1.3245477248347015e-07,0.1258445382118225,0.352203905582428,1.3245476715439963e-08,0.0,0.0025042820489034057,0.0,0.0,0.0,29.0
74,0.5,1.1180340051651,2.6347970962524414,2.132782220840454,0.39122679829597473,-4.967053612858763e-08,4.701817989349365,0.5278344750404358,0.0,0.0,0.002964153070934117,3.0,0.0,0.0,32.0
75,0.0,0.0,0.02876443788409233,-0.15051555633544922,0.0757945328950882,2.086162531611535e-08,0.028399746865034103,0.42663687467575073,0.0,0.0,0.0026607589097693563,0.0,0.0,0.0,27.0
76,0.2857142984867096,0.6998541951179504,1.7233446836471558,1.243850827217102,0.39123767614364624,3.4059798537100505e-08,1.7002317905426025,0.29367485642433167,1.7029899268550253e-08,0.0,0.002700833952985704,2.0,0.0,0.0,30.0
77,0.1428571492433548,0.3499270975589752,0.8929344415664673,0.48273965716362,0.08736468851566315,2.0435878411717567e-07,0.24067015945911407,0.6050155758857727,8.514949634275126e-09,0.0,0.0026294850977137685,1.0,0.0,0.0,22.0
78,0.1428571492433548,0.3499270975589752,0.8878287076950073,0.4804770350456238,0.13631175458431244,1.7029898913278885e-07,0.2494390904903412,0.19666126370429993,8.514949634275126e-09,0.0,0.0026452929014340043,1.0,0.0,0.0,25.0
79,1.5,1.5,2.9248998165130615,2.3673033714294434,0.06099390983581543,0.0,5.607846260070801,0.3361686170101166,0.0,0.0,0.0035856280010193586,3.0,0.0,0.0,23.0
80,0.1111111119389534,0.31426969170570374,0.8553168773651123,0.37871190905570984,0.2759195864200592,2.2351741790771484e-08,0.21955431997776031,0.5056626796722412,1.3245476715439963e-08,0.0,0.002709932974539697,1.0,0.0,0.0,29.0
81,0.0,0.0,0.052045635879039764,-0.29242005944252014,0.09641730785369873,7.161870740901577e-08,0.09480580687522888,0.31591999530792236,1.1920929132713809e-08,0.0,0.0035681669833138585,0.0,0.0,0.0,31.0
82,0.2222222238779068,0.6285393834114075,1.629145860671997,1.2662659883499146,0.41500478982925415,3.476937706636818e-07,1.775658130645752,0.42264488339424133,0.0,0.0,0.00350578804500401,2.0,0.0,0.0,36.0
83,0.0,0.0,0.03904739022254944,-0.24073025584220886,0.12099286913871765,5.960464477539063e-08,0.07259033620357513,0.3854052424430847,0.0,0.0,0.0032666310435160995,0.0,0.0,0.0,27.0
84,0.4000000059604645,0.800000011920929,1.8236538171768188,1.1839654445648193,0.3213411569595337,3.2186508747145126e-07,1.50503408908844,0.4081462025642395,0.0,0.0,0.0031052520498633385,2.0,0.0,0.0,20.0
85,0.5,1.1180340051651,2.626044273376465,2.14996075630188,0.46036529541015625,7.947286206899662e-08,4.834267616271973,0.4557344913482666,9.934107758624577e-09,0.0,0.00485557597130537,3.0,0.0,0.0,30.0
86,0.0,0.0,0.04245102405548096,-0.2750573754310608,0.1530584990978241,5.364417887676609e-08,0.09908347576856613,0.4540289342403412,0.0,0.0,0.0030472829239442945,0.0,0.0,0.0,25.0
87,0.2857142984867096,0.6998541951179504,1.7582024335861206,0.9856439232826233,0.40621504187583923,5.960464477539063e-08,1.1365045309066772,0.5334162712097168,1.7029899268550253e-08,0.0,0.0030363339465111494,2.0,0.0,0.0,31.0
88,0.0,0.0,0.03598041087388992,-0.273995965719223,0.15884415805339813,1.3245476715439963e-08,0.10030527412891388,0.305447518825531,0.0,0.0,0.0022412639809772372,0.0,0.0,0.0,21.0
89,0.0,0.0,0.044992756098508835,-0.28496497869491577,0.14846864342689514,1.5199184133507515e-07,0.1032480001449585,0.28704598546028137,1.1920929132713809e-08,0.0,0.0029053970938548446,0.0,0.0,0.0,28.0
90,0.0,0.0,0.05829169601202011,-0.3621358871459961,0.1724516898393631,7.152557657263969e-08,0.16088201105594635,0.38374078273773193,0.0,0.0,0.0024151219986379147,0.0,0.0,0.0,28.0
91,0.6000000238418579,1.2000000476837158,2.7248802185058594,2.049926280975342,0.22218771278858185,-4.410743770222325e-07,4.251565456390381,0.48611387610435486,0.0,0.0,0.002065528999082744,3.0,0.0,0.0,28.0
92,0.0,0.0,0.05350414663553238,-0.33283308148384094,0.14432227611541748,-1.01327898960335e-07,0.13160677254199982,0.2730996310710907,0.0,0.0,0.00268049503210932,0.0,0.0,0.0,26.0
93,0.1111111119389534,0.31426969170570374,0.8788450956344604,0.2813182473182678,0.2575560510158539,4.635916894812908e-08,0.14547505974769592,0.5451424717903137,0.0,0.0,0.0021316229831427336,1.0,0.0,0.0,29.0
94,0.6000000238418579,1.2000000476837158,2.7256665229797363,2.0175533294677734,0.25972259044647217,1.7881393432617188e-07,4.13797664642334,0.4899125099182129,0.0,0.0,0.002100311918184161,3.0,0.0,0.0,30.0
95,0.0,0.0,0.03616096079349518,-0.25044897198677063,0.10748694837093353,1.258320310171257e-07,0.07427814602851868,0.2701958417892456,0.0,0.0,0.002418026910163462,0.0,0.0,0.0,27.0
96,0.2857142984867096,0.6998541951179504,1.771733045578003,0.9856683015823364,0.2914087772369385,-3.4059798537100505e-08,1.0564610958099365,0.4802916944026947,2.554484801464696e-08,0.0,0.0024761700769886374,2.0,0.0,0.0,31.0
97,0.1428571492433548,0.3499270975589752,0.8782366514205933,0.4304063618183136,0.3215600848197937,5.108969602929392e-08,0.2886505424976349,0.18386659026145935,0.0,0.0,0.002513627056032419,1.0,0.0,0.0,25.0
98,0.1666666716337204,0.3726779818534851,0.9311043620109558,0.28446176648139954,0.12400688976049423,5.960464477539063e-08,0.09629621356725693,0.45176830887794495,9.934107758624577e-09,0.0,0.00235801306553185,1.0,0.0,0.0,22.0
99,0.10000000149011612,0.29999998211860657,0.82451331615448,0.40352296829223633,0.33876466751098633,0.0,0.277592271566391,0.3572385907173157,0.0,0.0,0.0021445490419864655,1.0,0.0,0.0,30.0
100,0.125,0.33071890473365784,0.8899387717247009,0.20797811448574066,0.38761258125305176,4.470348358154297e-08,0.19349844753742218,0.3912908732891083,1.4901161193847656e-08,0.0,0.0029906959971413016,1.0,0.0,0.0,30.0
101,0.0,0.0,0.04382415488362312,-0.30073845386505127,0.13845674693584442,8.775128179649982e-08,0.10961389541625977,0.31961995363235474,0.0,0.0,0.002929111011326313,0.0,0.0,0.0,29.0
102,0.5,1.1180340051651,2.6576852798461914,1.925536036491394,0.404727041721344,2.1855036891338386e-07,3.871492624282837,0.5124706625938416,9.934107758624577e-09,0.0,0.0029913350008428097,3.0,0.0,0.0,31.0
103,0.0,0.0,0.07375205308198929,-0.41286802291870117,0.1967124044895172,-1.842325332290784e-07,0.20915570855140686,0.44658344984054565,1.0837208463954084e-08,0.0,0.002650492009706795,0.0,0.0,0.0,31.0
104,0.10000000149011612,0.29999998211860657,0.8423477411270142,0.30695784091949463,0.3707563281059265,-2.086162531611535e-08,0.2316833734512329,0.3784034550189972,5.9604645663569045e-09,0.0,0.0030519330175593495,1.0,0.0,0.0,33.0
105,0.0,0.0,0.06975669413805008,-0.41536083817481995,0.15900996327400208,1.668930025289228e-07,0.19780880212783813,0.4927929937839508,1.7881394143159923e-08,0.0,0.0022100110072642565,0.0,0.0,0.0,24.0
106,0.0,0.0,0.046795349568128586,-0.32334524393081665,0.19463779032230377,1.7881393432617188e-07,0.14243607223033905,0.24638395011425018,0.0,0.0,0.0021436819806694984,0.0,0.0,0.0,25.0
107,0.75,1.299038052558899,2.8048181533813477,1.818087100982666,0.319424569606781,8.940696716308594e-08,3.4074723720550537,0.5833016633987427,0.0,0.0,0.002194198896177113,3.0,0.0,0.0,26.0
108,0.0,0.0,0.05276922509074211,-0.42833730578422546,0.19680091738700867,1.1920928955078125e-07,0.22220346331596375,0.2527943253517151,7.450580596923828e-09,0.0,0.002084011910483241,0.0,0.0,0.0,23.0
109,0.0,0.0,0.0396612212061882,-0.355440229177475,0.2154538780450821,-7.450580596923828e-08,0.1727581024169922,0.3320901691913605,7.450580596923828e-09,0.0,0.002288336050696671,0.0,0.0,0.0,25.0
110,1.0,1.4142135381698608,2.885944128036499,1.6581506729125977,0.0632125735282898,1.2318292874624603e-06,2.7534596920013428,0.6982739567756653,0.0,0.0,0.0022183340042829514,3.0,0.0,0.0,27.0
111,0.75,1.299038052558899,2.80818510055542,1.9280158281326294,0.09781987965106964,-1.4901161193847656e-08,3.7268142700195312,0.6058357954025269,1.4901161193847656e-08,0.0,0.0021046260371804237,3.0,0.0,0.0,26.0
112,0.0,0.0,0.0674876794219017,-0.41832274198532104,0.2494480311870575,5.960464477539063e-08,0.2372182011604309,0.4003472626209259,5.418604231977042e-09,0.0,0.002169043058529496,0.0,0.0,0.0,27.0
113,0.0,0.0,0.06466807425022125,-0.45440673828125,0.30084657669067383,-8.34465012644614e-08,0.29699406027793884,0.2710256278514862,1.1920929132713809e-08,0.0,0.0023324460489675403,0.0,0.0,0.0,26.0
114,1.0,1.4142135381698608,2.876535415649414,1.8886958360671997,0.08314313739538193,-5.165736070011917e-07,3.574084520339966,0.43961620330810547,0.0,0.0,0.0021806659642606974,3.0,0.0,0.0,25.0
115,0.4000000059604645,0.800000011920929,1.8628562688827515,0.9500035047531128,0.07488014549016953,-3.2484530265719513e-07,0.9081138372421265,0.6046620607376099,0.0,0.0,0.0020550520857796073,2.0,0.0,0.0,25.0
116,0.0,0.0,0.048398829996585846,-0.24510683119297028,0.12348626554012299,-2.167441692790817e-08,0.07532622665166855,0.4128587543964386,5.418604231977042e-09,0.0,0.0023164200829342008,0.0,0.0,0.0,30.0
117,0.0,0.0,0.039539650082588196,-0.2311934232711792,0.10206996649503708,5.960464477539063e-08,0.06386866420507431,0.2065945565700531,0.0,0.0,0.0021525369957089424,0.0,0.0,0.0,28.0
118,0.0,0.0,0.035674385726451874,-0.23749345541000366,0.12261661142110825,1.4901161193847656e-08,0.07143796235322952,0.15328247845172882,0.0,0.0,0.0022281489800661802,0.0,0.0,0.0,28.0
119,0.75,1.299038052558899,2.7977051734924316,1.9633893966674805,0.2753238379955292,2.086162567138672e-07,3.9307003021240234,0.312429279088974,0.0,0.0,0.00216898403596133,3.0,0.0,0.0,23.0
120,0.0,0.0,0.035666294395923615,-0.2843863070011139,0.22897396981716156,9.271833789625816e-08,0.1333046555519104,0.29117968678474426,6.622738357719982e-09,0.0,0.0021404740400612354,0.0,0.0,0.0,24.0
121,0.0,0.0,0.02872122824192047,-0.2452276051044464,0.16392584145069122,-2.9802322387695312e-08,0.08700826019048691,0.3081987798213959,0.0,0.0,0.0027158830780535936,0.0,0.0,0.0,23.0
122,0.0,0.0,0.03959430381655693,-0.38828569650650024,0.2736407220363617,1.4901161193847656e-08,0.2256450355052948,0.24732659757137299,0.0,0.0,0.002568329917266965,0.0,0.0,0.0,25.0
123,0.0,0.0,0.041462019085884094,-0.35944902896881104,0.2826303541660309,-7.285012060265217e-08,0.20908352732658386,0.37849077582359314,6.622738357719982e-09,0.0,0.0026424499228596687,0.0,0.0,0.0,24.0
124,0.75,1.299038052558899,2.808889389038086,1.8286521434783936,0.31736069917678833,2.8312206268310547e-07,3.444685935974121,0.49054965376853943,0.0,0.0,0.0028693689964711666,3.0,0.0,0.0,28.0
125,0.125,0.33071890473365784,0.8986911177635193,0.31127533316612244,0.21331855654716492,5.21540641784668e-08,0.1423971801996231,0.44295865297317505,7.450580596923828e-09,0.0,0.002654550946317613,1.0,0.0,0.0,27.0
126,0.125,0.33071890473365784,0.8668780326843262,0.3212830424308777,0.44472527503967285,7.450580596923828e-09,0.3010033369064331,0.3768984377384186,1.4901161193847656e-08,0.0,0.002963487058877945,1.0,0.0,0.0,27.0
127,1.5,1.5,2.930966377258301,1.8399479389190674,0.34322547912597656,0.0,3.5032119750976562,0.943833589553833,0.0,0.0,0.0024533470859751105,3.0,0.0,0.0,18.0
128,0.3333333432674408,0.7453559637069702,1.8153196573257446,0.9128397107124329,0.3187771141529083,-1.7881393432617188e-07,0.9348953366279602,0.3830818831920624,0.0,0.0,0.002457152004353702,2.0,0.0,0.0,24.0
