episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,81,27.1481484209653,0.045119747053831816,25.46191546402406,1.62965970300138,0.004971140995621681,47.22542590100784
1000,82,27.58235547307413,0.035728621762245893,25.577829070040025,1.9627992089372128,0.0012322260299697518,96.32941059896257
1500,74,25.298287002951838,0.03739464480895549,23.4176209110301,1.836221019970253,0.001539346994832158,141.981028339942
2000,67,26.06399803305976,0.03333351283799857,23.99496082996484,2.0292843339266255,0.0016078390181064606,191.38264772098046
2500,65,23.992210161988623,0.029014167608693242,22.121482469025068,1.8358587470138445,0.0016350849764421582,236.30737839394715
3000,69,24.487695899093524,0.029034588718786836,22.626372223952785,1.8265139720169827,0.0014289029641076922,282.3451716719428
3500,69,24.515753853949718,0.04667018307372928,22.445876278099604,2.0159119920572266,0.0014976949896663427,329.715050632949
4000,71,25.427035274915397,0.03871374030131847,23.419635578989983,1.961033088969998,0.0015500219305977225,380.3719092590036
4500,83,25.91739657195285,0.03099734033457935,23.692429175018333,2.1880508679896593,0.0017208990175276995,431.57179533096496
5000,90,25.91795066697523,0.049311182694509625,23.843948075082153,2.016860938980244,0.0015130990650504827,483.24996529496275
5500,76,23.92666257196106,0.036344041232950985,21.940477940952405,1.9428540189983323,0.001863607089035213,532.9650814610068
6000,74,22.952245002961718,0.045602740021422505,20.459970902069472,2.4401484130648896,0.0013492429861798882,576.8905355760362
6500,75,22.270080260001123,0.027372160810045898,20.25681667099707,1.981129380990751,0.0012317399960011244,619.6106117609888
7000,84,23.03354261489585,0.046488928026519716,20.865952373016626,2.1146619190694764,0.0013442490017041564,663.8355825400213
7500,82,23.783886167919263,0.04870959499385208,21.37011501402594,2.3580334190046415,0.0013289670459926128,709.2284321469488
8000,62,23.010790308006108,0.030711086001247168,20.762344212038442,2.212567921029404,0.0012283649994060397,754.6273996860255
8500,71,21.707349198986776,0.0497296208050102,19.408308373996988,2.2423184670042247,0.001596287009306252,799.4441390889697
9000,85,22.554020943003707,0.04946507001295686,20.277371158008464,2.220594592974521,0.001212703064084053,843.797996215988
9500,83,23.055918619036674,0.05333841918036342,20.646297730971128,2.3493559970520437,0.0013744570314884186,889.782484692987
10000,67,23.05171327595599,0.03985697578173131,20.495037874905393,2.511269389069639,0.0017379539785906672,936.2851318139583
10500,84,23.677692877943628,0.054308030870743096,21.029713148018345,2.5875012680189684,0.0013474409934133291,985.3000141480006
11000,79,23.137215955997817,0.04123636265285313,20.515935332980007,2.5742564670508727,0.0012871809303760529,1035.5648349559633
11500,71,22.71940059796907,0.03192787407897413,19.91709683497902,2.765947157982737,0.0012458829442039132,1085.3385498599382
12000,84,24.818301308900118,0.0508817199151963,21.833882197970524,2.9267632470000535,0.0019658560631796718,1142.3445809929399
12500,64,32.80110267398413,0.05078446993138641,29.199552483973093,3.5443647110369056,0.0018468230264261365,1205.33044130099
13000,82,42.11998966697138,0.05982445285189897,37.76214805804193,4.289906827965751,0.002177917049266398,1280.582642680034
13500,79,35.573141779052094,0.09483354410622269,31.64410572394263,3.8239865340292454,0.002167506027035415,1373.3078952840297
14000,84,34.19419744692277,0.07095606194343418,30.424028022098355,3.6905963799217716,0.001735843950882554,1442.9011366870254
14500,75,32.385647311923094,0.04797259415499866,28.357496260898188,3.973191405995749,0.0018888809718191624,1511.0196582110366
15000,72,31.516390319913626,0.046560507849790156,27.47366791695822,3.9888554809149355,0.0018942439928650856,1579.459119467996
15500,74,32.40786307596136,0.07620220026001334,28.70674255792983,3.6157636310672387,0.0013045050436630845,1644.5676093030488
16000,69,30.401312191970646,0.044442332931794226,26.559746198938228,3.790461778989993,0.001710208016447723,1704.0281735559693
16500,74,30.924016840057448,0.05260833818465471,26.787415248923935,4.076917738071643,0.0015897160628810525,1773.825413445942
17000,78,30.60296978498809,0.08498606644570827,25.94450899097137,4.564558555022813,0.001824473962187767,1837.9699181719916
17500,72,34.20144505100325,0.05304406117647886,30.311433320050128,3.8295021100202575,0.0017821639776229858,1906.1756964769447
18000,73,34.02185965201352,0.07518030470237136,29.872268662089482,4.06487245101016,0.001646765973418951,1974.928918404039
18500,66,32.056293728994206,0.06106677174102515,27.75863545492757,4.22872269700747,0.0018195559969171882,2043.2558580760378
19000,78,31.335241149994545,0.06657673115842044,27.4578505710233,3.802741931984201,0.0018122579203918576,2113.7978777169483
19500,81,36.13735225703567,0.09566510212607682,31.43809780990705,4.593921585008502,0.0015348329907283187,2191.0028401459567
20000,81,363.0241790818982,0.6201195607427508,357.11258262000047,5.2447899570688605,0.006635105004534125,2691.598200732027
