episode,wall_s,steps,p0_transitions,train_calls,epsilon
54,0.033939,62,22,22,0.1
55,0.041319,78,30,30,0.1
56,0.033439,91,27,27,0.1
57,0.026555,65,23,23,0.1
58,0.032144,72,27,27,0.1
59,0.034455,73,28,28,0.1
60,0.037985,73,29,29,0.1
61,0.029172,76,25,25,0.1
62,0.030359,77,23,23,0.1
63,0.029094,77,23,23,0.1
64,0.027476,74,23,23,0.1
65,0.024262,69,20,20,0.1
66,0.025981,64,22,22,0.1
67,0.029308,67,25,25,0.1
68,0.030467,86,26,26,0.1
69,0.024791,80,21,21,0.1
70,0.028642,77,24,24,0.1
71,0.029668,86,25,25,0.1
72,0.023803,73,20,20,0.1
73,0.028998,77,19,19,0.1
74,0.02955,87,24,24,0.1
75,0.023068,78,19,19,0.1
76,0.026021,75,22,22,0.1
77,0.02795,78,23,23,0.1
78,0.035234,87,23,23,0.1
79,0.036584,82,22,22,0.1
80,0.032496,84,24,24,0.1
81,0.022576,82,18,18,0.1
82,0.027757,79,23,23,0.1
83,0.031606,73,23,23,0.1
84,0.022515,68,18,18,0.1
85,0.029131,69,23,23,0.1
86,0.035069,76,25,25,0.1
87,0.031042,74,20,20,0.1
88,0.029737,63,17,17,0.1
89,0.036693,78,23,23,0.1
90,0.033398,70,22,22,0.1
91,0.028033,82,20,20,0.1
92,0.032491,78,21,21,0.1
93,0.036603,71,24,24,0.1
94,0.037746,81,24,24,0.1
95,0.038167,81,25,25,0.1
96,0.038853,84,25,25,0.1
97,0.034391,71,25,25,0.1
98,0.03342,97,26,26,0.1
99,0.034927,69,27,27,0.1
100,0.031797,85,23,23,0.1
101,0.028155,70,20,20,0.1
102,0.037911,81,25,25,0.1
103,0.038077,74,24,24,0.1
104,0.041356,90,26,26,0.1
105,0.031754,59,22,22,0.1
106,0.040149,75,28,28,0.1
107,0.042704,76,24,24,0.1
108,0.032169,83,21,21,0.1
109,0.035374,74,24,24,0.1
110,0.034074,85,24,24,0.1
111,0.031999,87,19,19,0.1
112,0.03346,72,21,21,0.1
113,0.030742,83,22,22,0.1
114,0.026904,69,20,20,0.1
115,0.02758,85,21,21,0.1
116,0.028249,80,23,23,0.1
117,0.023101,87,19,19,0.1
118,0.028869,92,24,24,0.1
119,0.032506,79,26,26,0.1
120,0.030578,73,25,25,0.1
121,0.029267,77,24,24,0.1
122,0.027713,76,23,23,0.1
123,0.018508,63,15,15,0.1
124,0.029782,78,23,23,0.1
125,0.048017,83,25,25,0.1
126,0.041302,64,19,19,0.1
127,0.052972,79,26,26,0.1
128,0.047614,61,21,21,0.1
129,0.047464,78,20,20,0.1
130,0.058058,87,20,20,0.1
131,0.059295,82,21,21,0.1
132,0.056321,84,22,22,0.1
133,0.049791,76,25,25,0.1
134,0.023767,75,15,15,0.1
135,0.033999,85,22,22,0.1
136,0.030444,72,21,21,0.1
137,0.022479,73,18,18,0.1
138,0.041411,87,28,28,0.1
139,0.034913,87,24,24,0.1
140,0.029563,75,20,20,0.1
141,0.044497,74,27,27,0.1
142,0.034687,69,24,24,0.1
143,0.024522,70,17,17,0.1
144,0.037136,87,26,26,0.1
145,0.033923,72,27,27,0.1
146,0.027647,72,22,22,0.1
147,0.025495,80,20,20,0.1
148,0.022888,68,19,19,0.1
149,0.024324,68,20,20,0.1
150,0.028918,77,24,24,0.1
151,0.038474,95,27,27,0.1
152,0.047837,77,26,26,0.1
153,0.045811,78,26,26,0.1
154,0.040389,74,22,22,0.1
155,0.043095,69,23,23,0.1
156,0.038584,68,24,24,0.1
157,0.032103,73,18,18,0.1
158,0.04084,75,22,22,0.1
159,0.041335,85,21,21,0.1
160,0.032441,67,20,20,0.1
161,0.044206,78,25,25,0.1
162,0.037275,74,20,20,0.1
163,0.042245,69,26,26,0.1
164,0.046418,80,25,25,0.1
165,0.078127,81,25,25,0.1
166,0.06233,73,23,23,0.1
167,0.032908,59,19,19,0.1
168,0.041953,81,21,21,0.1
169,0.054408,84,30,30,0.1
170,0.041524,69,23,23,0.1
171,0.036871,73,22,22,0.1
172,0.035548,89,18,18,0.1
173,0.03226,79,19,19,0.1
174,0.045618,92,25,25,0.1
175,0.033817,72,18,18,0.1
176,0.034182,69,19,19,0.1
177,0.035014,65,21,21,0.1
178,0.050691,85,27,27,0.1
179,0.043121,79,24,24,0.1
180,0.033586,74,21,21,0.1
181,0.035691,77,19,19,0.1
182,0.028834,66,17,17,0.1
183,0.033005,75,22,22,0.1
184,0.030057,78,23,23,0.1
185,0.028554,79,23,23,0.1
186,0.025166,77,19,19,0.1
187,0.030168,79,23,23,0.1
188,0.022261,75,17,17,0.1
189,0.025911,74,20,20,0.1
190,0.026663,69,21,21,0.1
191,0.032726,80,25,25,0.1
192,0.029479,78,23,23,0.1
193,0.021553,80,17,17,0.1
194,0.023304,78,19,19,0.1
195,0.027924,76,23,23,0.1
196,0.02806,72,22,22,0.1
197,0.023131,65,18,18,0.1
198,0.030091,78,20,20,0.1
199,0.028895,62,20,20,0.1
200,0.035359,62,19,19,0.1
201,0.046997,80,25,25,0.1
202,0.024308,65,17,17,0.1
203,0.031357,72,21,21,0.1
204,0.031642,70,20,20,0.1
205,0.035371,77,24,24,0.1
206,0.029029,74,22,22,0.1
207,0.029877,79,23,23,0.1
208,0.029695,68,24,24,0.1
209,0.032003,76,23,23,0.1
210,0.029201,75,23,23,0.1
211,0.015598,64,11,11,0.1
212,0.025402,74,20,20,0.1
213,0.020196,72,16,16,0.1
214,0.025218,81,20,20,0.1
215,0.030185,72,24,24,0.1
216,0.023063,66,18,18,0.1
217,0.024905,66,20,20,0.1
218,0.022952,87,18,18,0.1
219,0.026554,78,21,21,0.1
220,0.029974,75,24,24,0.1
221,0.028652,76,22,22,0.1
222,0.028396,88,21,21,0.1
223,0.030697,74,22,22,0.1
224,0.034008,82,22,22,0.1
225,0.029666,79,20,20,0.1
226,0.035459,90,24,24,0.1
227,0.026637,75,18,18,0.1
228,0.03345,80,23,23,0.1
229,0.034812,79,24,24,0.1
230,0.02954,76,20,20,0.1
231,0.03543,75,21,21,0.1
232,0.035213,70,24,24,0.1
233,0.032061,77,22,22,0.1
234,0.0309,78,21,21,0.1
235,0.03069,85,24,24,0.1
236,0.025896,72,21,21,0.1
237,0.027813,75,23,23,0.1
238,0.029837,74,24,24,0.1
239,0.024148,64,20,20,0.1
240,0.027651,77,23,23,0.1
241,0.025307,71,21,21,0.1
242,0.02053,70,17,17,0.1
243,0.023749,64,20,20,0.1
244,0.024982,65,21,21,0.1
245,0.031402,76,22,22,0.1
246,0.031668,77,22,22,0.1
247,0.027738,80,19,19,0.1
248,0.030627,79,23,23,0.1
249,0.031404,92,25,25,0.1
250,0.027937,80,23,23,0.1
251,0.025794,78,21,21,0.1
252,0.026603,68,22,22,0.1
253,0.027306,78,22,22,0.1
254,0.031261,76,22,22,0.1
255,0.035241,78,24,24,0.1
256,0.033713,84,23,23,0.1
257,0.031323,75,21,21,0.1
258,0.027882,76,19,19,0.1
259,0.031667,69,22,22,0.1
260,0.039723,91,27,27,0.1
261,0.026109,74,18,18,0.1
262,0.032495,84,22,22,0.1
263,0.036216,82,24,24,0.1
264,0.037545,65,26,26,0.1
265,0.026686,71,18,18,0.1
266,0.036791,81,25,25,0.1
267,0.022572,68,15,15,0.1
268,0.026779,78,18,18,0.1
269,0.029017,79,19,19,0.1
270,0.034983,80,23,23,0.1
271,0.025536,65,17,17,0.1
272,0.030485,71,17,17,0.1
273,0.030911,80,23,23,0.1
274,0.034232,84,23,23,0.1
275,0.033228,76,23,23,0.1
276,0.024613,78,19,19,0.1
277,0.023148,67,18,18,0.1
278,0.025457,78,20,20,0.1
279,0.029523,85,23,23,0.1
280,0.027009,81,21,21,0.1
281,0.023549,64,18,18,0.1
282,0.024446,70,19,19,0.1
283,0.030791,79,24,24,0.1
284,0.023324,67,18,18,0.1
285,0.028375,79,23,23,0.1
286,0.024856,76,20,20,0.1
287,0.026159,71,21,21,0.1
288,0.027426,79,22,22,0.1
289,0.03005,92,24,24,0.1
290,0.022318,72,17,17,0.1
291,0.025101,69,19,19,0.1
292,0.032556,81,21,21,0.1
293,0.025595,68,20,20,0.1
294,0.027552,72,22,22,0.1
295,0.027323,75,22,22,0.1
296,0.024892,70,20,20,0.1
297,0.028608,77,23,23,0.1
298,0.027838,75,23,23,0.1
299,0.029353,78,23,23,0.1
300,0.018875,66,15,15,0.1
301,0.029788,77,23,23,0.1
302,0.031384,84,22,22,0.1
303,0.02722,76,21,21,0.1
304,0.020809,61,17,17,0.1
305,0.021752,75,18,18,0.1
306,0.016175,72,13,13,0.1
307,0.026822,73,22,22,0.1
308,0.025543,72,21,21,0.1
309,0.026472,76,21,21,0.1
310,0.028087,72,22,22,0.1
311,0.032568,67,21,21,0.1
312,0.035123,85,26,26,0.1
313,0.020147,67,16,16,0.1
314,0.024155,76,20,20,0.1
315,0.02651,78,22,22,0.1
316,0.025738,73,22,22,0.1
317,0.030296,73,25,25,0.1
318,0.026387,76,21,21,0.1
319,0.025806,74,21,21,0.1
320,0.027911,71,23,23,0.1
321,0.025953,71,22,22,0.1
322,0.026365,80,22,22,0.1
323,0.024636,83,20,20,0.1
324,0.029189,78,24,24,0.1
325,0.025246,78,21,21,0.1
326,0.021609,68,18,18,0.1
327,0.021615,71,18,18,0.1
328,0.027647,78,23,23,0.1
329,0.025386,72,20,20,0.1
330,0.024213,71,19,19,0.1
331,0.025745,78,21,21,0.1
332,0.025978,69,22,22,0.1
333,0.023843,80,19,19,0.1
334,0.028558,85,24,24,0.1
335,0.027752,76,23,23,0.1
336,0.019468,77,16,16,0.1
337,0.027827,85,22,22,0.1
338,0.014239,68,11,11,0.1
339,0.032121,76,21,21,0.1
340,0.026024,74,21,21,0.1
341,0.032206,79,26,26,0.1
342,0.025966,77,21,21,0.1
343,0.027335,79,22,22,0.1
344,0.018641,60,15,15,0.1
345,0.020185,71,16,16,0.1
346,0.027246,76,22,22,0.1
347,0.030545,87,25,25,0.1
348,0.026229,78,21,21,0.1
349,0.02949,76,24,24,0.1
350,0.030982,80,25,25,0.1
351,0.026107,75,20,20,0.1
352,0.034667,81,24,24,0.1
353,0.031352,73,23,23,0.1
354,0.030486,78,24,24,0.1
355,0.046696,81,28,28,0.1
356,0.03587,71,22,22,0.1
357,0.028688,66,21,21,0.1
358,0.033305,86,23,23,0.1
359,0.036615,85,23,23,0.1
360,0.024883,72,19,19,0.1
361,0.030127,85,24,24,0.1
362,0.028523,80,23,23,0.1
363,0.028532,80,23,23,0.1
364,0.032326,85,26,26,0.1
365,0.028494,85,22,22,0.1
366,0.027554,73,21,21,0.1
367,0.031777,84,25,25,0.1
368,0.025876,72,20,20,0.1
369,0.018283,68,14,14,0.1
370,0.029417,79,23,23,0.1
371,0.030804,82,23,23,0.1
372,0.042832,79,27,27,0.1
373,0.033694,84,23,23,0.1
374,0.03033,74,21,21,0.1
375,0.031681,69,20,20,0.1
376,0.026273,62,17,17,0.1
377,0.042429,79,25,25,0.1
378,0.035972,82,23,23,0.1
379,0.076751,75,22,22,0.1
380,0.035471,70,23,23,0.1
381,0.035814,82,27,27,0.1
382,0.033245,77,23,23,0.1
383,0.027708,74,22,22,0.1
384,0.029918,73,21,21,0.1
385,0.02622,84,17,17,0.1
386,0.028922,69,20,20,0.1
387,0.028488,66,20,20,0.1
388,0.029378,77,21,21,0.1
389,0.028171,74,23,23,0.1
390,0.021778,71,17,17,0.1
391,0.025205,67,20,20,0.1
392,0.022617,72,18,18,0.1
393,0.029157,77,24,24,0.1
394,0.025281,81,21,21,0.1
395,0.023607,66,20,20,0.1
396,0.029337,82,24,24,0.1
397,0.026477,74,19,19,0.1
398,0.019555,65,16,16,0.1
399,0.028174,70,23,23,0.1
400,0.027539,79,23,23,0.1
401,0.018956,76,14,14,0.1
402,0.026482,65,21,21,0.1
403,0.025155,63,20,20,0.1
404,0.032364,73,25,25,0.1
405,0.027209,66,21,21,0.1
406,0.032094,71,22,22,0.1
407,0.034776,80,24,24,0.1
408,0.031472,70,22,22,0.1
409,0.022293,81,15,15,0.1
410,0.03271,68,23,23,0.1
411,0.021971,74,15,15,0.1
412,0.030578,69,21,21,0.1
413,0.029143,76,20,20,0.1
414,0.028908,69,22,22,0.1
415,0.026841,80,22,22,0.1
416,0.024567,73,20,20,0.1
417,0.026094,75,21,21,0.1
418,0.029428,74,24,24,0.1
419,0.022052,62,18,18,0.1
420,0.026234,71,21,21,0.1
421,0.022261,64,18,18,0.1
422,0.031872,82,24,24,0.1
423,0.017106,64,11,11,0.1
424,0.031426,68,21,21,0.1
425,0.037508,77,25,25,0.1
426,0.031151,63,21,21,0.1
427,0.03445,84,23,23,0.1
428,0.034249,67,20,20,0.1
429,0.034384,75,23,23,0.1
430,0.035155,77,24,24,0.1
431,0.033744,87,23,23,0.1
432,0.128547,70,23,23,0.1
433,0.031414,80,25,25,0.1
434,0.02676,72,21,21,0.1
435,0.027261,75,22,22,0.1
436,0.027025,75,22,22,0.1
437,0.028783,74,23,23,0.1
438,0.024823,73,20,20,0.1
439,0.026894,73,22,22,0.1
440,0.020813,62,17,17,0.1
441,0.026568,72,20,20,0.1
442,0.030818,81,23,23,0.1
443,0.025977,71,21,21,0.1
444,0.026651,75,22,22,0.1
445,0.026275,88,21,21,0.1
446,0.029523,80,24,24,0.1
447,0.025625,80,21,21,0.1
448,0.029,74,24,24,0.1
449,0.030823,75,25,25,0.1
450,0.025612,74,21,21,0.1
451,0.031803,80,23,23,0.1
452,0.03542,80,24,24,0.1
453,0.031043,71,21,21,0.1
454,0.032426,70,22,22,0.1
455,0.024743,66,17,17,0.1
456,0.034627,71,24,24,0.1
457,0.036289,82,25,25,0.1
458,0.037171,67,25,25,0.1
459,0.02515,69,17,17,0.1
460,0.033534,82,23,23,0.1
461,0.029009,71,20,20,0.1
462,0.032875,75,23,23,0.1
463,0.027517,65,19,19,0.1
464,0.033778,76,23,23,0.1
465,0.031878,77,22,22,0.1
466,0.034812,72,24,24,0.1
467,0.027681,61,19,19,0.1
468,0.027687,73,19,19,0.1
469,0.029075,66,20,20,0.1
470,0.029974,75,20,20,0.1
471,0.02224,66,15,15,0.1
472,0.028403,70,20,20,0.1
473,0.031634,79,22,22,0.1
474,0.033935,84,24,24,0.1
475,0.03005,73,21,21,0.1
476,0.034711,78,24,24,0.1
477,0.034475,70,24,24,0.1
478,0.034043,69,24,24,0.1
479,0.03129,73,22,22,0.1
480,0.029341,67,21,21,0.1
481,0.027577,78,19,19,0.1
482,0.027927,69,20,20,0.1
483,0.031468,76,22,22,0.1
484,0.03434,75,24,24,0.1
485,0.036786,76,26,26,0.1
486,0.028189,73,23,23,0.1
487,0.028998,75,23,23,0.1
488,0.030812,81,21,21,0.1
489,0.034986,84,24,24,0.1
490,0.028894,70,20,20,0.1
491,0.031498,77,22,22,0.1
492,0.030948,76,22,22,0.1
493,0.027038,84,22,22,0.1
494,0.021944,68,18,18,0.1
495,0.026894,74,22,22,0.1
496,0.03257,81,25,25,0.1
497,0.043198,81,25,25,0.1
498,0.035948,78,23,23,0.1
499,0.03142,63,20,20,0.1
500,0.037298,81,24,24,0.1
501,0.029309,74,22,22,0.1
502,0.023542,66,18,18,0.1
503,0.032025,77,24,24,0.1
504,0.016147,69,12,12,0.1
505,0.029989,82,23,23,0.1
506,0.029911,78,23,23,0.1
507,0.042244,83,28,28,0.1
508,0.035988,78,22,22,0.1
509,0.031582,71,21,21,0.1
510,0.026885,74,18,18,0.1
511,0.027595,63,19,19,0.1
512,0.027397,74,20,20,0.1
513,0.0304,83,23,23,0.1
514,0.024429,80,19,19,0.1
515,0.030947,81,24,24,0.1
516,0.028174,76,22,22,0.1
517,0.027076,68,22,22,0.1
518,0.028316,78,22,22,0.1
519,0.026488,75,21,21,0.1
520,0.023639,73,19,19,0.1
521,0.030706,86,25,25,0.1
522,0.029671,77,24,24,0.1
523,0.028522,79,23,23,0.1
524,0.036816,95,29,29,0.1
525,0.02277,68,18,18,0.1
526,0.023044,64,19,19,0.1
527,0.023597,72,19,19,0.1
528,0.02816,80,23,23,0.1
529,0.027132,71,22,22,0.1
530,0.028678,70,23,23,0.1
531,0.027876,74,22,22,0.1
532,0.030466,80,24,24,0.1
533,0.024475,75,19,19,0.1
534,0.030212,79,24,24,0.1
535,0.027567,68,22,22,0.1
536,0.020199,66,16,16,0.1
537,0.02658,79,21,21,0.1
538,0.030728,76,24,24,0.1
539,0.028218,65,22,22,0.1
540,0.028262,77,22,22,0.1
541,0.032618,80,26,26,0.1
542,0.022054,65,17,17,0.1
543,0.029404,75,21,21,0.1
544,0.032931,76,22,22,0.1
545,0.045437,83,24,24,0.1
546,0.030622,80,23,23,0.1
547,0.02749,78,22,22,0.1
548,0.030293,83,25,25,0.1
549,0.02935,72,22,22,0.1
550,0.026085,77,21,21,0.1
551,0.022938,72,18,18,0.1
552,0.029553,78,23,23,0.1
553,0.032293,73,22,22,0.1
554,0.018179,66,12,12,0.1
555,0.028643,71,18,18,0.1
556,0.019783,81,13,13,0.1
557,0.034837,83,23,23,0.1
558,0.028059,78,23,23,0.1
559,0.020989,67,17,17,0.1
560,0.029233,75,24,24,0.1
561,0.024239,68,19,19,0.1
562,0.026728,78,21,21,0.1
563,0.028921,80,24,24,0.1
564,0.028109,89,23,23,0.1
565,0.027086,73,22,22,0.1
566,0.038468,80,24,24,0.1
567,0.029932,71,20,20,0.1
568,0.031601,71,22,22,0.1
569,0.031065,71,21,21,0.1
570,0.034406,74,24,24,0.1
571,0.026233,70,15,15,0.1
572,0.036487,96,26,26,0.1
573,0.02832,71,22,22,0.1
574,0.025652,70,20,20,0.1
575,0.035842,96,27,27,0.1
576,0.031757,78,21,21,0.1
577,0.037686,85,25,25,0.1
578,0.036687,78,24,24,0.1
579,0.032041,79,23,23,0.1
580,0.024319,74,19,19,0.1
581,0.025481,72,20,20,0.1
582,0.030412,79,24,24,0.1
583,0.024571,79,19,19,0.1
584,0.030582,71,22,22,0.1
585,0.023674,69,17,17,0.1
586,0.027522,72,21,21,0.1
587,0.027263,68,20,20,0.1
588,0.025663,69,18,18,0.1
589,0.036238,89,24,24,0.1
590,0.032988,80,22,22,0.1
591,0.034716,73,24,24,0.1
592,0.028135,79,23,23,0.1
593,0.02568,81,21,21,0.1
594,0.025703,71,21,21,0.1
595,0.021818,64,17,17,0.1
596,0.034504,80,24,24,0.1
597,0.038227,80,24,24,0.1
598,0.031362,63,20,20,0.1
599,0.033452,81,23,23,0.1
600,0.039787,83,26,26,0.1
601,0.031859,67,20,20,0.1
602,0.0367,75,23,23,0.1
603,0.028653,66,20,20,0.1
604,0.033353,80,25,25,0.1
605,0.033227,91,26,26,0.1
606,0.035845,79,23,23,0.1
607,0.033519,79,23,23,0.1
608,0.027361,72,21,21,0.1
609,0.031598,83,25,25,0.1
610,0.033094,74,23,23,0.1
611,0.028006,69,19,19,0.1
612,0.03515,83,24,24,0.1
613,0.031833,72,22,22,0.1
614,0.017893,71,12,12,0.1
615,0.031659,67,22,22,0.1
616,0.029631,78,21,21,0.1
617,0.032786,79,23,23,0.1
618,0.034474,73,24,24,0.1
619,0.031613,68,22,22,0.1
620,0.030127,72,21,21,0.1
621,0.025826,65,17,17,0.1
622,0.027492,66,19,19,0.1
623,0.037602,81,27,27,0.1
624,0.027735,72,21,21,0.1
625,0.027052,76,21,21,0.1
626,0.027597,74,21,21,0.1
627,0.029172,80,22,22,0.1
628,0.029251,83,22,22,0.1
629,0.031169,78,24,24,0.1
630,0.047118,82,26,26,0.1
631,0.031487,56,19,19,0.1
632,0.036585,74,22,22,0.1
633,0.034368,80,25,25,0.1
634,0.038792,81,25,25,0.1
635,0.040413,79,25,25,0.1
636,0.041457,76,23,23,0.1
637,0.041908,80,25,25,0.1
638,0.044861,76,25,25,0.1
639,0.014106,68,8,8,0.1
640,0.036227,71,19,19,0.1
641,0.038239,85,27,27,0.1
642,0.028238,66,20,20,0.1
643,0.033691,76,20,20,0.1
644,0.018045,66,11,11,0.1
645,0.034582,73,23,23,0.1
646,0.037051,70,24,24,0.1
647,0.038861,74,24,24,0.1
648,0.03473,70,19,19,0.1
649,0.017769,67,11,11,0.1
650,0.037838,76,22,22,0.1
651,0.029507,76,20,20,0.1
652,0.064893,77,23,23,0.1
653,0.047718,86,26,26,0.1
654,0.03548,74,20,20,0.1
655,0.036085,75,21,21,0.1
656,0.03267,64,19,19,0.1
657,0.045357,74,24,24,0.1
658,0.028963,68,18,18,0.1
659,0.034567,84,23,23,0.1
660,0.027645,67,20,20,0.1
661,0.11206,69,19,19,0.1
662,0.061347,79,27,27,0.1
663,0.019628,66,12,12,0.1
664,0.030598,66,21,21,0.1
665,0.031882,75,24,24,0.1
666,0.025578,74,20,20,0.1
667,0.028842,76,23,23,0.1
668,0.0307,88,25,25,0.1
669,0.028064,75,23,23,0.1
670,0.026717,76,22,22,0.1
671,0.021495,73,17,17,0.1
672,0.026264,71,21,21,0.1
673,0.030005,87,24,24,0.1
674,0.028522,78,23,23,0.1
675,0.023585,68,15,15,0.1
676,0.028797,83,22,22,0.1
677,0.028716,74,22,22,0.1
678,0.032166,74,23,23,0.1
679,0.03809,77,25,25,0.1
680,0.028315,73,17,17,0.1
681,0.038398,99,25,25,0.1
682,0.038539,76,21,21,0.1
683,0.030224,69,22,22,0.1
684,0.041637,86,25,25,0.1
685,0.034868,77,20,20,0.1
686,0.027297,75,20,20,0.1
687,0.033388,73,24,24,0.1
688,0.04236,82,26,26,0.1
689,0.036164,66,23,23,0.1
690,0.025173,58,19,19,0.1
691,0.042977,82,26,26,0.1
692,0.038194,80,25,25,0.1
693,0.031961,85,21,21,0.1
694,0.036206,75,24,24,0.1
695,0.030431,60,19,19,0.1
696,0.025798,70,20,20,0.1
697,0.032581,71,22,22,0.1
698,0.024053,70,19,19,0.1
699,0.030599,74,23,23,0.1
700,0.028927,79,22,22,0.1
701,0.033253,87,26,26,0.1
702,0.02761,65,19,19,0.1
703,0.038862,69,21,21,0.1
704,0.02741,70,19,19,0.1
705,0.027005,68,21,21,0.1
706,0.025547,67,18,18,0.1
707,0.030265,76,20,20,0.1
708,0.025657,66,16,16,0.1
709,0.032793,71,22,22,0.1
710,0.033683,78,23,23,0.1
711,0.032711,83,22,22,0.1
712,0.030326,57,20,20,0.1
713,0.031976,69,19,19,0.1
714,0.036513,80,24,24,0.1
715,0.033362,77,19,19,0.1
716,0.032398,76,21,21,0.1
717,0.038196,81,23,23,0.1
718,0.034066,87,23,23,0.1
719,0.028092,71,21,21,0.1
720,0.035933,82,24,24,0.1
721,0.033746,73,24,24,0.1
722,0.031233,80,23,23,0.1
723,0.028105,78,22,22,0.1
724,0.030376,74,25,25,0.1
725,0.027987,73,21,21,0.1
726,0.034257,85,26,26,0.1
727,0.041572,71,25,25,0.1
728,0.02247,63,17,17,0.1
729,0.019765,67,15,15,0.1
730,0.03897,89,27,27,0.1
731,0.01747,51,13,13,0.1
732,0.031164,80,23,23,0.1
733,0.024301,66,18,18,0.1
734,0.032566,68,22,22,0.1
735,0.030797,80,23,23,0.1
736,0.028735,74,21,21,0.1
737,0.02896,68,17,17,0.1
738,0.02524,80,16,16,0.1
739,0.036113,77,24,24,0.1
740,0.032008,76,22,22,0.1
741,0.033497,74,22,22,0.1
742,0.027123,59,15,15,0.1
743,0.035082,80,23,23,0.1
744,0.026694,64,18,18,0.1
745,0.028448,83,19,19,0.1
746,0.034635,68,23,23,0.1
747,0.032566,71,21,21,0.1
748,0.038611,77,23,23,0.1
749,0.034226,80,22,22,0.1
750,0.040237,82,24,24,0.1
751,0.032879,73,22,22,0.1
752,0.031016,69,21,21,0.1
753,0.0351,68,20,20,0.1
754,0.023402,64,15,15,0.1
755,0.035203,68,21,21,0.1
756,0.035241,77,23,23,0.1
757,0.038661,82,22,22,0.1
758,0.036876,64,22,22,0.1
759,0.031047,74,23,23,0.1
760,0.034095,66,20,20,0.1
761,0.031564,65,21,21,0.1
762,0.12944,69,22,22,0.1
763,0.033635,70,23,23,0.1
764,0.03426,65,21,21,0.1
765,0.031306,69,23,23,0.1
766,0.036462,83,24,24,0.1
767,0.028354,74,21,21,0.1
768,0.041491,76,20,20,0.1
769,0.033453,75,22,22,0.1
770,0.028062,74,21,21,0.1
771,0.028583,71,21,21,0.1
772,0.038538,78,23,23,0.1
773,0.031467,83,23,23,0.1
774,0.027633,70,21,21,0.1
775,0.029133,60,19,19,0.1
776,0.027663,77,21,21,0.1
777,0.026632,77,20,20,0.1
778,0.029381,70,23,23,0.1
779,0.02919,80,23,23,0.1
780,0.015432,69,12,12,0.1
781,0.018929,67,15,15,0.1
782,0.019779,66,16,16,0.1
783,0.031856,78,24,24,0.1
784,0.034652,74,22,22,0.1
785,0.025076,68,14,14,0.1
786,0.028753,80,22,22,0.1
787,0.03692,82,24,24,0.1
788,0.031701,78,21,21,0.1
789,0.026103,64,18,18,0.1
790,0.028798,79,22,22,0.1
791,0.028597,78,22,22,0.1
792,0.030667,79,24,24,0.1
793,0.029848,73,20,20,0.1
794,0.034195,77,22,22,0.1
795,0.037262,79,25,25,0.1
796,0.029408,78,20,20,0.1
797,0.030548,72,20,20,0.1
798,0.033312,73,21,21,0.1
799,0.033263,74,25,25,0.1
800,0.029364,73,23,23,0.1
801,0.032972,83,26,26,0.1
802,0.032088,83,25,25,0.1
803,0.037377,80,25,25,0.1
804,0.026836,72,21,21,0.1
805,0.029666,83,23,23,0.1
806,0.038244,77,23,23,0.1
807,0.028603,69,23,23,0.1
808,0.029523,74,24,24,0.1
809,0.029206,75,22,22,0.1
810,0.033367,71,23,23,0.1
811,0.027793,67,18,18,0.1
812,0.031874,81,24,24,0.1
813,0.026646,70,21,21,0.1
814,0.034622,73,23,23,0.1
