episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
200,23,0.03534535795915872,0.0,0.0,0.0,0.0,10.141395592014305
400,26,0.0428838599473238,0.0,0.0,0.0,0.0,21.828663039021194
600,23,0.046106094028800726,0.0,0.0,0.0,0.0,33.61594602302648
800,28,0.04807982605416328,0.0,0.0,0.0,0.0,44.63774824410211
1000,32,0.05767525499686599,0.0,0.0,0.0,0.0,55.53231590508949
1200,31,0.05296547897160053,0.0,0.0,0.0,0.0,66.3283941349946
1400,30,0.07222592702601105,0.0,0.0,0.0,0.0,78.16755088302307
1600,24,0.04328837001230568,0.0,0.0,0.0,0.0,88.97168305306695
1800,26,0.05597708292771131,0.0,0.0,0.0,0.0,99.65190559404436
2000,30,2.752849313081242,0.0,0.6711296000285074,2.025642978027463,0.004430984961800277,113.29281223809812
2200,36,0.07639612595085055,0.0,0.0,0.0,0.0,123.8774628470419
2400,30,0.052556843031197786,0.0,0.0,0.0,0.0,134.6967705360148
2600,26,0.04459949606098235,0.0,0.0,0.0,0.0,145.8039562361082
2800,28,0.05386152304708958,0.0,0.0,0.0,0.0,156.5792973820353
3000,33,0.06093991606030613,0.0,0.0,0.0,0.0,167.56227530608885
3200,29,0.05432148196268827,0.0,0.0,0.0,0.0,177.4019494310487
3400,31,0.05381896405015141,0.0,0.0,0.0,0.0,187.80244820704684
3600,29,0.05510249198414385,0.0,0.0,0.0,0.0,198.46198248001747
3800,26,0.043797758989967406,0.0,0.0,0.0,0.0,208.61007677507587
4000,25,2.945556473103352,0.0,0.6843579430133104,2.206773017067462,0.004081168910488486,221.9959055610234
