episode,wall_s,steps,p0_transitions,train_calls,epsilon
306,0.027748,79,23,23,0.1
307,0.024132,72,19,19,0.1
308,0.019079,70,15,15,0.1
309,0.02902,83,22,22,0.1
310,0.029448,64,20,20,0.1
311,0.030287,71,21,21,0.1
312,0.030553,75,21,21,0.1
313,0.030089,75,21,21,0.1
314,0.035404,85,25,25,0.1
315,0.036904,93,26,26,0.1
316,0.028502,68,20,20,0.1
317,0.03178,79,22,22,0.1
318,0.020199,69,15,15,0.1
319,0.025166,65,19,19,0.1
320,0.027564,76,21,21,0.1
321,0.026521,73,19,19,0.1
322,0.027895,86,20,20,0.1
323,0.020717,69,16,16,0.1
324,0.02595,73,21,21,0.1
325,0.026685,73,21,21,0.1
326,0.022375,63,18,18,0.1
327,0.025225,73,20,20,0.1
328,0.028133,81,23,23,0.1
329,0.026423,76,22,22,0.1
330,0.027928,74,23,23,0.1
331,0.025287,71,21,21,0.1
332,0.026662,75,22,22,0.1
333,0.018647,71,14,14,0.1
334,0.023427,72,19,19,0.1
335,0.028426,76,23,23,0.1
336,0.026985,72,22,22,0.1
337,0.025616,75,21,21,0.1
338,0.026898,70,22,22,0.1
339,0.024333,62,20,20,0.1
340,0.015377,68,12,12,0.1
341,0.018173,68,14,14,0.1
342,0.025613,65,21,21,0.1
343,0.026337,76,22,22,0.1
344,0.02795,88,23,23,0.1
345,0.022584,65,19,19,0.1
346,0.029163,75,22,22,0.1
347,0.033192,75,22,22,0.1
348,0.026945,69,18,18,0.1
349,0.03584,75,25,25,0.1
350,0.033249,80,23,23,0.1
351,0.029995,69,21,21,0.1
352,0.034221,83,24,24,0.1
353,0.027193,62,19,19,0.1
354,0.033993,69,24,24,0.1
355,0.028225,77,19,19,0.1
356,0.034826,73,21,21,0.1
357,0.034491,84,24,24,0.1
358,0.030458,83,23,23,0.1
359,0.021679,65,16,16,0.1
360,0.031632,73,22,22,0.1
361,0.031618,84,22,22,0.1
362,0.030023,80,20,20,0.1
363,0.025314,77,20,20,0.1
364,0.022155,73,18,18,0.1
365,0.025446,70,21,21,0.1
366,0.027937,74,23,23,0.1
367,0.025396,70,21,21,0.1
368,0.038774,81,26,26,0.1
369,0.028119,70,22,22,0.1
370,0.020666,62,17,17,0.1
371,0.015036,71,12,12,0.1
372,0.028581,80,24,24,0.1
373,0.022867,76,18,18,0.1
374,0.025431,75,21,21,0.1
375,0.024648,79,20,20,0.1
376,0.0218,70,18,18,0.1
377,0.027432,74,22,22,0.1
378,0.030436,77,25,25,0.1
379,0.024166,71,20,20,0.1
380,0.027164,70,23,23,0.1
381,0.028504,88,24,24,0.1
382,0.021694,66,18,18,0.1
383,0.026938,74,22,22,0.1
384,0.021995,78,18,18,0.1
385,0.017088,69,14,14,0.1
386,0.031875,79,25,25,0.1
387,0.033031,79,22,22,0.1
388,0.029727,77,22,22,0.1
389,0.028169,80,23,23,0.1
390,0.02801,71,23,23,0.1
391,0.031103,75,23,23,0.1
392,0.0277,67,19,19,0.1
393,0.041444,79,29,29,0.1
394,0.020715,78,14,14,0.1
395,0.03159,72,22,22,0.1
396,0.029517,66,21,21,0.1
397,0.029797,66,21,21,0.1
398,0.028195,74,19,19,0.1
399,0.033556,78,23,23,0.1
400,0.030412,71,21,21,0.1
401,0.027732,58,19,19,0.1
402,0.020956,75,14,14,0.1
403,0.020677,59,14,14,0.1
404,0.030824,76,20,20,0.1
405,0.023638,81,16,16,0.1
406,0.030883,70,21,21,0.1
407,0.029179,74,20,20,0.1
408,0.036508,72,25,25,0.1
409,0.027279,70,18,18,0.1
410,0.033868,64,23,23,0.1
411,0.031272,67,22,22,0.1
412,0.029711,75,24,24,0.1
413,0.029483,82,24,24,0.1
414,0.028185,65,23,23,0.1
415,0.027115,69,22,22,0.1
416,0.02409,61,20,20,0.1
417,0.021241,63,17,17,0.1
418,0.029643,87,24,24,0.1
419,0.024696,69,20,20,0.1
420,0.02408,78,19,19,0.1
421,0.026305,74,21,21,0.1
422,0.030797,78,25,25,0.1
423,0.017623,72,14,14,0.1
424,0.035043,74,29,29,0.1
425,0.026138,75,21,21,0.1
426,0.025309,66,19,19,0.1
427,0.032857,81,23,23,0.1
428,0.035849,83,25,25,0.1
429,0.032574,74,19,19,0.1
430,0.029983,83,23,23,0.1
431,0.018029,63,14,14,0.1
432,0.024116,63,20,20,0.1
433,0.021807,64,18,18,0.1
434,0.02605,76,22,22,0.1
435,0.027457,75,22,22,0.1
436,0.030573,91,25,25,0.1
437,0.033861,85,28,28,0.1
438,0.027319,75,23,23,0.1
439,0.026057,68,22,22,0.1
440,0.030006,78,25,25,0.1
441,0.027402,69,23,23,0.1
442,0.028538,83,24,24,0.1
443,0.025,86,21,21,0.1
444,0.024912,72,21,21,0.1
445,0.026386,67,21,21,0.1
446,0.03364,76,21,21,0.1
447,0.031126,72,23,23,0.1
448,0.026896,76,22,22,0.1
449,0.024853,70,20,20,0.1
450,0.025402,71,21,21,0.1
451,0.025336,64,19,19,0.1
452,0.027301,72,22,22,0.1
453,0.024221,59,20,20,0.1
454,0.024192,74,20,20,0.1
455,0.026427,67,22,22,0.1
456,0.023795,75,20,20,0.1
457,0.028674,89,24,24,0.1
458,0.024244,68,20,20,0.1
459,0.025626,76,21,21,0.1
460,0.028691,72,24,24,0.1
461,0.023725,62,20,20,0.1
462,0.026363,68,22,22,0.1
463,0.026314,74,22,22,0.1
464,0.027704,73,23,23,0.1
465,0.029024,81,24,24,0.1
466,0.023878,81,20,20,0.1
467,0.026529,83,22,22,0.1
468,0.026536,78,22,22,0.1
469,0.020697,75,17,17,0.1
470,0.024346,80,20,20,0.1
471,0.02533,75,21,21,0.1
472,0.025816,70,21,21,0.1
473,0.028708,73,24,24,0.1
474,0.028704,83,24,24,0.1
475,0.026458,73,22,22,0.1
476,0.024009,66,20,20,0.1
477,0.025532,72,21,21,0.1
478,0.025275,75,21,21,0.1
479,0.027498,83,23,23,0.1
480,0.031086,88,26,26,0.1
481,0.013812,67,11,11,0.1
482,0.025519,83,21,21,0.1
483,0.026295,71,22,22,0.1
484,0.02766,72,23,23,0.1
485,0.017233,76,14,14,0.1
486,0.026114,75,22,22,0.1
487,0.021931,78,18,18,0.1
488,0.026622,84,22,22,0.1
489,0.030076,86,25,25,0.1
490,0.029339,77,24,24,0.1
491,0.028929,71,24,24,0.1
492,0.028066,78,23,23,0.1
493,0.029625,84,24,24,0.1
494,0.032705,78,27,27,0.1
495,0.02579,79,21,21,0.1
496,0.031658,88,26,26,0.1
497,0.024816,70,20,20,0.1
498,0.032887,75,24,24,0.1
499,0.02708,74,18,18,0.1
500,0.028774,65,20,20,0.1
501,0.033074,62,23,23,0.1
502,0.030585,82,22,22,0.1
503,0.017422,73,13,13,0.1
504,0.027793,66,22,22,0.1
505,0.030915,82,22,22,0.1
506,0.032668,85,25,25,0.1
507,0.026971,79,22,22,0.1
508,0.024928,75,20,20,0.1
509,0.024152,75,19,19,0.1
510,0.026863,76,21,21,0.1
511,0.029923,80,24,24,0.1
512,0.028995,84,23,23,0.1
513,0.027656,77,22,22,0.1
514,0.023744,76,19,19,0.1
515,0.027727,69,22,22,0.1
516,0.026896,68,21,21,0.1
517,0.026121,65,21,21,0.1
518,0.025576,81,20,20,0.1
519,0.028638,71,23,23,0.1
520,0.025458,77,20,20,0.1
521,0.030458,83,24,24,0.1
522,0.030575,79,24,24,0.1
523,0.028915,79,23,23,0.1
524,0.029419,85,23,23,0.1
525,0.016705,68,13,13,0.1
526,0.01795,72,14,14,0.1
527,0.030186,66,20,20,0.1
528,0.032168,72,20,20,0.1
529,0.031018,70,21,21,0.1
530,0.027357,64,19,19,0.1
531,0.033084,79,22,22,0.1
532,0.025813,78,21,21,0.1
533,0.021944,75,18,18,0.1
534,0.010353,61,8,8,0.1
535,0.027035,78,22,22,0.1
536,0.028557,80,24,24,0.1
537,0.025323,82,21,21,0.1
538,0.027118,71,22,22,0.1
539,0.030101,82,24,24,0.1
540,0.033571,90,27,27,0.1
541,0.028435,71,23,23,0.1
542,0.025533,73,21,21,0.1
543,0.031085,70,22,22,0.1
544,0.033237,71,26,26,0.1
545,0.028609,76,22,22,0.1
546,0.027295,69,21,21,0.1
547,0.030766,84,24,24,0.1
548,0.02347,68,19,19,0.1
549,0.024976,75,20,20,0.1
550,0.027285,67,22,22,0.1
551,0.02382,68,19,19,0.1
552,0.029821,85,24,24,0.1
553,0.027536,76,22,22,0.1
554,0.025041,75,20,20,0.1
555,0.027811,83,22,22,0.1
556,0.026928,77,21,21,0.1
557,0.027397,77,22,22,0.1
558,0.027211,73,22,22,0.1
559,0.026836,68,21,21,0.1
560,0.026111,61,18,18,0.1
561,0.030762,81,21,21,0.1
562,0.035697,74,25,25,0.1
563,0.030369,64,21,21,0.1
564,0.034196,72,24,24,0.1
565,0.028266,74,19,19,0.1
566,0.033093,80,23,23,0.1
567,0.031553,76,22,22,0.1
568,0.03268,71,22,22,0.1
569,0.031951,82,22,22,0.1
570,0.033195,70,23,23,0.1
571,0.028732,64,20,20,0.1
572,0.034813,80,24,24,0.1
573,0.031804,80,22,22,0.1
574,0.023603,75,16,16,0.1
575,0.031819,73,22,22,0.1
576,0.027749,75,19,19,0.1
577,0.03299,72,21,21,0.1
578,0.036729,77,24,24,0.1
579,0.030858,83,21,21,0.1
580,0.029369,73,20,20,0.1
581,0.032012,78,22,22,0.1
582,0.03322,74,23,23,0.1
583,0.032336,74,22,22,0.1
584,0.036299,77,25,25,0.1
585,0.033225,78,23,23,0.1
586,0.031565,76,22,22,0.1
587,0.025001,69,17,17,0.1
588,0.03167,69,22,22,0.1
589,0.032354,80,22,22,0.1
590,0.031704,74,22,22,0.1
591,0.030319,71,21,21,0.1
592,0.027372,60,19,19,0.1
593,0.030396,76,21,21,0.1
594,0.036065,79,25,25,0.1
595,0.027464,74,19,19,0.1
596,0.031152,75,22,22,0.1
597,0.031706,88,22,22,0.1
598,0.034206,84,24,24,0.1
599,0.026159,76,17,17,0.1
600,0.034671,71,21,21,0.1
601,0.025717,69,16,16,0.1
602,0.03048,75,21,21,0.1
603,0.02918,71,20,20,0.1
604,0.03475,89,26,26,0.1
605,0.020126,72,13,13,0.1
606,0.024159,71,16,16,0.1
607,0.031874,75,22,22,0.1
608,0.035776,80,25,25,0.1
609,0.022299,73,16,16,0.1
610,0.025287,66,20,20,0.1
611,0.030904,89,25,25,0.1
612,0.028017,79,23,23,0.1
613,0.030187,77,21,21,0.1
614,0.0111,65,7,7,0.1
615,0.033719,78,23,23,0.1
616,0.033485,83,23,23,0.1
617,0.030633,73,21,21,0.1
618,0.033457,83,23,23,0.1
619,0.036044,90,25,25,0.1
620,0.030507,82,21,21,0.1
621,0.035968,79,25,25,0.1
622,0.030526,74,21,21,0.1
623,0.032139,78,22,22,0.1
624,0.030817,73,21,21,0.1
625,0.031614,74,22,22,0.1
626,0.034254,79,24,24,0.1
627,0.031692,75,22,22,0.1
628,0.034293,75,24,24,0.1
629,0.034039,82,24,24,0.1
630,0.02763,68,19,19,0.1
631,0.025838,74,18,18,0.1
632,0.028501,70,20,20,0.1
633,0.029224,68,20,20,0.1
634,0.034525,84,25,25,0.1
635,0.027997,71,23,23,0.1
636,0.020771,73,17,17,0.1
637,0.02679,77,22,22,0.1
638,0.027027,73,23,23,0.1
639,0.030922,88,26,26,0.1
640,0.02732,87,22,22,0.1
641,0.022172,67,18,18,0.1
642,0.032551,65,26,26,0.1
643,0.032413,76,22,22,0.1
644,0.035496,79,23,23,0.1
645,0.032325,73,21,21,0.1
646,0.030022,85,24,24,0.1
647,0.026183,85,19,19,0.1
648,0.036699,79,25,25,0.1
649,0.021827,77,18,18,0.1
650,0.025039,74,21,21,0.1
651,0.021744,72,18,18,0.1
652,0.025973,79,22,22,0.1
653,0.025015,63,21,21,0.1
654,0.025001,70,21,21,0.1
655,0.023842,62,20,20,0.1
656,0.028287,80,24,24,0.1
657,0.02406,72,20,20,0.1
658,0.026875,79,23,23,0.1
659,0.025147,70,21,21,0.1
660,0.031425,92,26,26,0.1
661,0.029805,80,24,24,0.1
662,0.018793,63,15,15,0.1
663,0.027533,71,23,23,0.1
664,0.029915,80,23,23,0.1
665,0.032746,73,22,22,0.1
666,0.031548,77,22,22,0.1
667,0.033464,74,23,23,0.1
668,0.020477,69,14,14,0.1
669,0.024541,61,17,17,0.1
670,0.035752,84,25,25,0.1
671,0.032866,78,23,23,0.1
672,0.028469,64,20,20,0.1
673,0.031733,65,22,22,0.1
674,0.040646,79,26,26,0.1
675,0.034618,75,22,22,0.1
676,0.036547,86,25,25,0.1
677,0.025469,73,17,17,0.1
678,0.028524,78,23,23,0.1
679,0.029253,77,23,23,0.1
680,0.025955,72,21,21,0.1
681,0.025548,70,21,21,0.1
682,0.014988,58,12,12,0.1
683,0.02458,65,20,20,0.1
684,0.028897,81,24,24,0.1
685,0.024511,73,20,20,0.1
686,0.018071,67,15,15,0.1
687,0.030002,77,25,25,0.1
688,0.026258,73,22,22,0.1
689,0.024264,63,20,20,0.1
690,0.027412,77,23,23,0.1
691,0.026511,72,22,22,0.1
692,0.020714,75,17,17,0.1
693,0.029112,87,24,24,0.1
694,0.029281,85,24,24,0.1
695,0.027857,82,23,23,0.1
696,0.031265,86,26,26,0.1
697,0.023254,64,19,19,0.1
698,0.026601,74,22,22,0.1
699,0.023438,69,19,19,0.1
700,0.02823,78,23,23,0.1
701,0.027557,84,22,22,0.1
702,0.028237,75,23,23,0.1
703,0.027193,72,21,21,0.1
704,0.024918,82,20,20,0.1
705,0.029065,90,23,23,0.1
706,0.033189,87,27,27,0.1
707,0.023734,65,19,19,0.1
708,0.030857,81,24,24,0.1
709,0.028115,75,22,22,0.1
710,0.029242,74,23,23,0.1
711,0.027311,69,20,20,0.1
712,0.034384,81,24,24,0.1
713,0.028231,74,23,23,0.1
714,0.02893,74,24,24,0.1
715,0.020225,74,16,16,0.1
716,0.024278,73,20,20,0.1
717,0.025243,70,21,21,0.1
718,0.028314,70,21,21,0.1
719,0.029845,69,22,22,0.1
720,0.030755,79,21,21,0.1
721,0.025816,71,17,17,0.1
722,0.036711,75,25,25,0.1
723,0.033414,78,23,23,0.1
724,0.035715,70,25,25,0.1
725,0.033552,78,23,23,0.1
726,0.028197,82,19,19,0.1
727,0.030442,73,21,21,0.1
728,0.03008,62,21,21,0.1
729,0.032113,81,22,22,0.1
730,0.028097,70,19,19,0.1
731,0.031747,65,22,22,0.1
732,0.034581,78,24,24,0.1
733,0.032199,76,22,22,0.1
734,0.030541,75,21,21,0.1
735,0.031939,74,22,22,0.1
736,0.029169,69,20,20,0.1
737,0.034857,80,24,24,0.1
738,0.032107,69,22,22,0.1
739,0.032128,81,22,22,0.1
740,0.030675,74,21,21,0.1
741,0.035015,81,24,24,0.1
742,0.037697,82,26,26,0.1
743,0.0499,76,28,28,0.1
744,0.038875,71,21,21,0.1
745,0.040632,80,23,23,0.1
746,0.03877,80,23,23,0.1
747,0.041846,78,22,22,0.1
748,0.029905,72,17,17,0.1
749,0.036607,72,23,23,0.1
750,0.025977,73,16,16,0.1
751,0.037194,71,25,25,0.1
752,0.040824,79,27,27,0.1
753,0.031153,70,21,21,0.1
754,0.03599,81,24,24,0.1
755,0.025956,76,17,17,0.1
756,0.030315,81,20,20,0.1
757,0.019498,65,15,15,0.1
758,0.029928,74,24,24,0.1
759,0.028202,79,23,23,0.1
760,0.029524,81,24,24,0.1
761,0.035915,69,25,25,0.1
762,0.033082,94,22,22,0.1
763,0.033556,74,23,23,0.1
764,0.036176,81,25,25,0.1
765,0.032219,73,22,22,0.1
766,0.015514,70,10,10,0.1
767,0.03079,77,21,21,0.1
768,0.032829,80,22,22,0.1
769,0.035149,85,24,24,0.1
770,0.033357,72,23,23,0.1
771,0.032415,71,22,22,0.1
772,0.029785,71,20,20,0.1
773,0.030868,69,21,21,0.1
774,0.030347,82,20,20,0.1
775,0.033559,74,23,23,0.1
776,0.03001,81,24,24,0.1
777,0.019376,78,15,15,0.1
778,0.027691,71,22,22,0.1
779,0.02783,67,23,23,0.1
780,0.022773,69,19,19,0.1
781,0.029242,88,24,24,0.1
782,0.030733,83,23,23,0.1
783,0.024931,71,19,19,0.1
784,0.032204,78,26,26,0.1
785,0.021591,77,17,17,0.1
786,0.027426,76,22,22,0.1
787,0.026186,70,21,21,0.1
788,0.030038,81,24,24,0.1
789,0.030006,82,24,24,0.1
790,0.036614,85,28,28,0.1
791,0.025246,71,21,21,0.1
792,0.026696,73,22,22,0.1
793,0.0242,67,20,20,0.1
794,0.02671,75,22,22,0.1
795,0.021847,66,18,18,0.1
796,0.025505,77,21,21,0.1
797,0.025507,79,21,21,0.1
798,0.02906,80,24,24,0.1
799,0.020591,65,17,17,0.1
800,0.026324,72,22,22,0.1
801,0.028061,74,23,23,0.1
802,0.028954,84,24,24,0.1
803,0.022567,70,18,18,0.1
804,0.02691,66,22,22,0.1
805,0.020125,66,16,16,0.1
806,0.027368,82,22,22,0.1
807,0.028189,82,23,23,0.1
808,0.027668,64,23,23,0.1
809,0.021124,73,17,17,0.1
810,0.024243,73,20,20,0.1
811,0.028595,69,19,19,0.1
812,0.030013,66,20,20,0.1
813,0.036405,85,25,25,0.1
814,0.027771,64,19,19,0.1
