episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,21.0,5.130000317876693e-06,2.0,0.0,0.0,1.0
2,29.0,3.5469993235892616e-06,2.0,0.0,0.0,1.0
3,33.0,4.400000761961564e-06,0.0,0.0,0.0,1.0
4,26.0,3.824999112111982e-06,0.0,0.0,0.0,1.0
5,30.0,3.935999302484561e-06,0.0,0.0,0.0,1.0
6,26.0,3.9550013752887025e-06,0.0,0.0,0.0,1.0
7,27.0,1.381999027216807e-06,3.0,0.0,0.0,1.0
8,25.0,5.150999641045928e-06,1.0,0.0,0.0,1.0
9,26.0,2.935998054454103e-06,2.0,0.0,0.0,1.0
10,25.0,3.836998075712472e-06,0.0,0.0,0.0,1.0
11,29.0,3.2869993447093293e-06,1.0,0.0,0.0,1.0
12,26.0,2.5770004867808893e-06,2.0,0.0,0.0,1.0
13,24.0,2.9060011002002284e-06,0.0,0.0,0.0,1.0
14,27.0,3.3169990274473093e-06,1.0,0.0,0.0,1.0
15,33.0,4.178003109700512e-06,0.0,0.0,0.0,1.0
16,23.0,3.2070001907413825e-06,1.0,0.0,0.0,1.0
17,22.0,1.1220008673262782e-06,3.0,0.0,0.0,1.0
18,29.0,0.02530936699895392,1.0,0.0,0.0,0.9976025184885671
19,28.0,0.016420289998677617,0.0,0.0,0.0,0.9949122216592634
20,30.0,0.013487084000189498,2.0,0.0,0.0,0.9928247854379681
21,27.0,0.015023175001260825,1.0,0.0,0.0,0.990741728889455
22,32.0,0.02218150700082333,0.0,0.0,0.0,0.9874771809445709
23,23.0,0.016702988000361074,1.0,0.0,0.0,0.9854053442635735
24,26.0,0.020564067000123032,0.0,0.0,0.0,0.9827479403134837
25,24.0,0.0170925479988,0.0,0.0,0.0,0.9800977027500946
26,26.0,0.011193750001439184,2.0,0.0,0.0,0.9780413490330633
27,29.0,0.012822105999475752,1.0,0.0,0.0,0.9756965129813395
28,29.0,0.014228424001885287,1.0,0.0,0.0,0.9733572986306973
29,29.0,0.018934101000922965,0.0,0.0,0.0,0.9704411656798425
30,31.0,0.014543281999976898,1.0,0.0,0.0,0.9678241165619136
31,27.0,0.01738092699997651,0.0,0.0,0.0,0.964635083397566
32,21.0,0.01120340899888106,0.0,0.0,0.0,0.9626111719714324
33,24.0,0.010051095999187964,2.0,0.0,0.0,0.9611681213036641
34,27.0,0.011403478999454819,1.0,0.0,0.0,0.9591514839486444
35,27.0,0.014809826999226061,0.0,0.0,0.0,0.9565648804184144
36,18.0,0.010647825000887678,1.0,0.0,0.0,0.954844354479821
37,26.0,0.015441919000295456,1.0,0.0,0.0,0.9528409850891864
38,26.0,0.008665231001032225,3.0,0.0,0.0,0.9516980903383123
39,29.0,0.023780257999533205,0.0,0.0,0.0,0.9485621933084712
40,32.0,0.02837357400039764,0.0,0.0,0.0,0.9451529982413313
41,27.0,0.012112447000617976,3.0,0.0,0.0,0.9437361191265148
42,29.0,0.02278629399916099,0.0,0.0,0.0,0.9409087298443178
43,29.0,0.009248209998986567,3.0,0.0,0.0,0.9397801473576083
44,27.0,0.014809237000918074,2.0,0.0,0.0,0.9380898112881967
45,22.0,0.019306357998175372,0.0,0.0,0.0,0.9358407583095696
46,33.0,0.027829353000015544,0.0,0.0,0.0,0.9324772849186164
47,29.0,0.016395350002312625,1.0,0.0,0.0,0.9299626153618326
48,34.0,0.0215857249995679,0.0,0.0,0.0,0.9266202684042146
49,24.0,0.01639537399933033,1.0,0.0,0.0,0.9243987134425965
50,29.0,0.01805253500060644,1.0,0.0,0.0,0.9219058298725402
51,31.0,0.020174461000351585,0.0,0.0,0.0,0.9191438431161267
52,25.0,0.015777568000885367,1.0,0.0,0.0,0.9169402127459083
53,29.0,0.01116575699961686,3.0,0.0,0.0,0.9152909577372167
54,27.0,0.01747311399958562,0.0,0.0,0.0,0.912548788828398
55,28.0,0.017048616999090882,0.0,0.0,0.0,0.9098148353294014
56,19.0,0.01355086300009134,0.0,0.0,0.0,0.9076335710828719
57,28.0,0.011637995999080886,2.0,0.0,0.0,0.9057292551535909
58,30.0,0.014397852998627059,1.0,0.0,0.0,0.9035577860099964
59,25.0,0.01893650500005606,0.0,0.0,0.0,0.9008507691350092
60,28.0,0.017589043000953097,0.0,0.0,0.0,0.8981518623559946
61,25.0,0.010219553998467745,2.0,0.0,0.0,0.8965364010238753
62,29.0,0.007752875000733184,3.0,0.0,0.0,0.8954610413754847
63,25.0,0.011035057000299275,2.0,0.0,0.0,0.8938504198899747
64,19.0,0.015060954999171372,0.0,0.0,0.0,0.891707430034302
65,27.0,0.013646964001054585,2.0,0.0,0.0,0.8898365289158622
66,24.0,0.015055003999805194,1.0,0.0,0.0,0.8877031622895888
67,26.0,0.014868903999740724,1.0,0.0,0.0,0.8855749103703591
68,27.0,0.012579325998558488,1.0,0.0,0.0,0.8837168759585448
69,25.0,0.014097281001340889,1.0,0.0,0.0,0.8818627399090656
70,28.0,0.020502633999058162,0.0,0.0,0.0,0.8794845657474236
71,27.0,0.021927214001152606,0.0,0.0,0.0,0.8768496711146384
72,24.0,0.013128521000908222,1.0,0.0,0.0,0.875009943222802
73,19.0,0.017824342000494653,0.0,0.0,0.0,0.8729121230616055
74,25.0,0.01858986700153764,0.0,0.0,0.0,0.8708193323854597
75,28.0,0.020733141999699,0.0,0.0,0.0,0.8682103983866258
76,28.0,0.017929520999132365,0.0,0.0,0.0,0.8656092806320543
77,27.0,0.006893710999065661,3.0,0.0,0.0,0.8645710168308287
78,28.0,0.01759499200124992,0.0,0.0,0.0,0.8622394743355153
79,28.0,0.008537077001165017,3.0,0.0,0.0,0.8612052524825141
80,23.0,0.019574080000893446,0.0,0.0,0.0,0.8586251218174988
81,21.0,0.011855747999106825,1.0,0.0,0.0,0.8570807552785886
82,29.0,0.018327218999729666,1.0,0.0,0.0,0.8547694122379992
83,32.0,0.024929125001108332,0.0,0.0,0.0,0.8522085630494057
84,26.0,0.019552639999346866,1.0,0.0,0.0,0.85016540877561
