episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,88.0,1.9076999990375043e-05,0.0,0.0,0.0,1.0
2,93.0,1.3698000003614652e-05,3.0,0.0,0.0,1.0
3,79.0,1.6667000096504125e-05,1.0,0.0,0.0,1.0
4,99.0,1.957299994614914e-05,0.0,0.0,0.0,1.0
5,91.0,1.560499990205244e-05,1.0,0.0,0.0,1.0
6,106.0,0.06897878099994159,0.0,0.0,0.0,0.9928247854379681
7,94.0,0.07043761400007043,1.0,0.0,0.0,0.9851097226602945
8,98.0,0.07486209200004623,0.0,0.0,0.0,0.9765751669826963
9,103.0,0.06112868299993579,3.0,0.0,0.0,0.9704411656798425
10,74.0,0.04553739500002507,2.0,0.0,0.0,0.9652141250032966
11,82.0,0.07111774200004106,0.0,0.0,0.0,0.957426305614215
12,91.0,0.06599405500003286,1.0,0.0,0.0,0.9494164117622602
13,96.0,0.07278028599998265,1.0,0.0,0.0,0.9420386676463453
14,73.0,0.05260151999985396,2.0,0.0,0.0,0.9366835205988484
15,99.0,0.06110456999996927,2.0,0.0,0.0,0.929683626577224
16,107.0,0.0643933670000365,1.0,0.0,0.0,0.9219058298725402
17,73.0,0.057873990999979696,1.0,0.0,0.0,0.9163901311428799
18,92.0,0.06918420100001299,0.0,0.0,0.0,0.9081783963846469
19,86.0,0.06020791899996425,0.0,0.0,0.0,0.9011211054666491
20,98.0,0.04988633500002493,2.0,0.0,0.0,0.894386971578094
21,90.0,0.04899357700006135,3.0,0.0,0.0,0.8887692054967937
22,103.0,0.054545051000019384,2.0,0.0,0.0,0.8821273781225023
23,105.0,0.07320854399992527,0.0,0.0,0.0,0.8736982155806996
24,86.0,0.06343811500002516,0.0,0.0,0.0,0.8666487912848397
25,101.0,0.06024179899986848,1.0,0.0,0.0,0.8599142194560272
26,79.0,0.0681351209999832,0.0,0.0,0.0,0.853231980773206
27,92.0,0.055970238000071504,1.0,0.0,0.0,0.8471098582399708
28,105.0,0.06382062700001256,0.0,0.0,0.0,0.8397708724560651
29,84.0,0.054742975999943155,2.0,0.0,0.0,0.8347465814880257
30,94.0,0.05597267199996736,0.0,0.0,0.0,0.8280114380168717
31,102.0,0.04695577400005391,2.0,0.0,0.0,0.8220702782892841
32,89.0,0.05157595800000081,0.0,0.0,0.0,0.8149482243702426
33,85.0,0.04051422099999513,1.0,0.0,0.0,0.8095864750256719
34,85.0,0.04707253400002287,0.0,0.0,0.0,0.8032953241898039
35,86.0,0.05570570999992697,0.0,0.0,0.0,0.7968139448369453
36,90.0,0.04327807699999653,2.0,0.0,0.0,0.7913340340269295
37,97.0,0.04108693799997809,2.0,0.0,0.0,0.7858918100855738
38,87.0,0.05329013499996904,0.0,0.0,0.0,0.7802528677256664
39,88.0,0.047869550999962485,2.0,0.0,0.0,0.7751193878590648
40,101.0,0.07277162700003714,0.0,0.0,0.0,0.767943122423226
41,87.0,0.05517662399989831,0.0,0.0,0.0,0.7615184578209698
42,86.0,0.05414943399998151,0.0,0.0,0.0,0.7558275831733088
43,88.0,0.04764918399996532,2.0,0.0,0.0,0.7504043580921386
44,105.0,0.06844218699995963,0.0,0.0,0.0,0.7436800151069194
45,89.0,0.045678745000031995,2.0,0.0,0.0,0.7385655210893588
46,99.0,0.04927376299994535,0.0,0.0,0.0,0.7323866315059517
47,92.0,0.05249308699998778,2.0,0.0,0.0,0.7271316002825327
48,91.0,0.046525535000029095,2.0,0.0,0.0,0.7223476185955436
49,89.0,0.04938552500001947,2.0,0.0,0.0,0.7175951119273443
50,101.0,0.04820206599993071,3.0,0.0,0.0,0.7126600110339106
51,93.0,0.05607846500001301,0.0,0.0,0.0,0.7069099216931295
52,91.0,0.04938928200004966,0.0,0.0,0.0,0.7012062268839833
53,110.0,0.04808822099994359,2.0,0.0,0.0,0.6957572794565485
54,93.0,0.04668665800002714,1.0,0.0,0.0,0.6903506748191929
55,87.0,0.05454625599998053,0.0,0.0,0.0,0.6853972606043218
56,93.0,0.05857867700001407,1.0,0.0,0.0,0.6802752443827972
57,111.0,0.05945639799995206,1.0,0.0,0.0,0.6743816400301795
58,88.0,0.045580487000023595,1.0,0.0,0.0,0.6691411416408808
59,100.0,0.0651843209999754,1.0,0.0,0.0,0.6633439982383332
60,97.0,0.06435297999999534,0.0,0.0,0.0,0.6579918145960832
61,103.0,0.06471511800009466,1.0,0.0,0.0,0.6522912640402436
62,98.0,0.04206602499996848,3.0,0.0,0.0,0.6485832255523323
63,88.0,0.059851891000022306,1.0,0.0,0.0,0.6439295017476593
64,88.0,0.054514343000022336,0.0,0.0,0.0,0.638925641445977
65,100.0,0.0608344719999252,2.0,0.0,0.0,0.6343412128794184
66,90.0,0.06412871099999506,1.0,0.0,0.0,0.6292230378869633
67,87.0,0.05000826899996014,1.0,0.0,0.0,0.6247082275827509
68,87.0,0.05695347399998241,0.0,0.0,0.0,0.6194818758917239
69,100.0,0.06523978900006,0.0,0.0,0.0,0.6144835932938211
70,103.0,0.05153273499996658,1.0,0.0,0.0,0.6095256392832435
71,78.0,0.051489546000084374,0.0,0.0,0.0,0.6053337621689773
72,91.0,0.06320252899993761,0.0,0.0,0.0,0.6000894177290409
73,106.0,0.058720697999888216,2.0,0.0,0.0,0.5952476029632686
74,93.0,0.0551370099999815,0.0,0.0,0.0,0.5904448543258655
75,97.0,0.0519062730000428,2.0,0.0,0.0,0.5863842010693506
76,118.0,0.07616148900004305,1.0,0.0,0.0,0.5809552971609102
77,96.0,0.0589079980000804,2.0,0.0,0.0,0.5769599062246993
78,94.0,0.04917582699999912,3.0,0.0,0.0,0.5735079950655425
79,97.0,0.054741661000036856,1.0,0.0,0.0,0.5690513676219835
80,86.0,0.041660729000028596,1.0,0.0,0.0,0.565137843315473
81,84.0,0.04842513299999496,1.0,0.0,0.0,0.5614196593003716
82,87.0,0.05409823300004746,0.0,0.0,0.0,0.5565557672581146
83,84.0,0.05762760299995762,0.0,0.0,0.0,0.551734013828938
84,90.0,0.061219410000006746,0.0,0.0,0.0,0.5474465880759738
85,78.0,0.04942416099996194,0.0,0.0,0.0,0.5435185413452764
86,85.0,0.05701472299998045,1.0,0.0,0.0,0.5392949565508471
87,101.0,0.06357454599995549,1.0,0.0,0.0,0.5351041924739436
88,106.0,0.05185524099994154,2.0,0.0,0.0,0.5309459940706759
89,82.0,0.037918926999992664,2.0,0.0,0.0,0.5277693809610501
90,90.0,0.055643969000016114,1.0,0.0,0.0,0.5239825224133839
91,96.0,0.05135932899997897,1.0,0.0,0.0,0.5199107485071354
92,77.0,0.055379574999989245,0.0,0.0,0.0,0.5161802773334899
93,109.0,0.07748710199999209,2.0,0.0,0.0,0.5120154825299892
94,106.0,0.06414044699999977,1.0,0.0,0.0,0.5077319260394543
95,103.0,0.05537232600008224,2.0,0.0,0.0,0.503786432593805
96,102.0,0.051495376000048054,1.0,0.0,0.0,0.4995717208969684
97,95.0,0.06716145300006815,0.0,0.0,0.0,0.49539226976599493
98,85.0,0.054587965999928656,1.0,0.0,0.0,0.4918377239380519
99,97.0,0.048534320000015896,3.0,0.0,0.0,0.48874842437215155
100,106.0,0.0675836560000107,0.0,0.0,0.0,0.48451412382248493
101,86.0,0.09940037699999493,0.0,0.0,0.0,0.48046064557686546
102,99.0,0.053653983000060634,3.0,0.0,0.0,0.4772995741437637
103,83.0,0.05291759899998283,0.0,0.0,0.0,0.47344848785977006
104,79.0,0.04873510500010525,0.0,0.0,0.0,0.4701924511106397
105,112.0,0.06133836099994028,2.0,0.0,0.0,0.4662587889569029
106,96.0,0.05033600199993771,3.0,0.0,0.0,0.46305219776403334
107,94.0,0.06376127499999029,2.0,0.0,0.0,0.45986765918941286
108,89.0,0.06872697099996117,0.0,0.0,0.0,0.45615722211656673
109,86.0,0.04561799400005384,2.0,0.0,0.0,0.453564134290018
110,92.0,0.06288104800006522,1.0,0.0,0.0,0.44990455713743166
111,86.0,0.06457701499985546,0.0,0.0,0.0,0.44627450724223433
112,97.0,0.04122689199988372,3.0,0.0,0.0,0.44333835501176144
113,109.0,0.05516384899996751,1.0,0.0,0.0,0.4396293560597572
114,88.0,0.043778935000119645,0.0,0.0,0.0,0.43647492110226055
115,106.0,0.05511304999998856,3.0,0.0,0.0,0.4333431198924059
116,96.0,0.050743091000043705,2.0,0.0,0.0,0.43023379002819767
117,96.0,0.059729377000167005,2.0,0.0,0.0,0.42689052065395494
118,69.0,0.03984632600000282,0.0,0.0,0.0,0.4240819005467223
119,92.0,0.05077338000000964,0.0,0.0,0.0,0.42066020046786656
120,90.0,0.045248491000023705,2.0,0.0,0.0,0.41801797659717244
121,110.0,0.07290192399997864,0.0,0.0,0.0,0.4136510990124616
122,105.0,0.053612214999930075,1.0,0.0,0.0,0.4100674085316815
123,101.0,0.049435299999913696,1.0,0.0,0.0,0.4067587842251498
124,98.0,0.05774967400006403,1.0,0.0,0.0,0.4034768555168883
125,96.0,0.0468936009999652,3.0,0.0,0.0,0.40106288143481805
126,73.0,0.051711962999945627,0.0,0.0,0.0,0.39806571365689425
127,85.0,0.04719820700006494,0.0,0.0,0.0,0.3949724166164223
128,96.0,0.04509023000002799,2.0,0.0,0.0,0.392020763259681
129,103.0,0.044400935000027175,2.0,0.0,0.0,0.38909116779147024
130,95.0,0.05156169599996474,2.0,0.0,0.0,0.3864152797623037
131,87.0,0.052628378000036946,0.0,0.0,0.0,0.38329749239262556
132,76.0,0.03858591399992406,2.0,0.0,0.0,0.38134735971277167
133,82.0,0.041178482999981725,1.0,0.0,0.0,0.378724728002569
134,110.0,0.05278372500009709,1.0,0.0,0.0,0.3754436241790351
135,99.0,0.06613288900001635,1.0,0.0,0.0,0.37230263718146356
136,90.0,0.05970894799992266,1.0,0.0,0.0,0.36952039649191293
137,84.0,0.041036887000018396,3.0,0.0,0.0,0.3676403586221809
138,99.0,0.06469852200012838,2.0,0.0,0.0,0.36478349154152545
139,89.0,0.04918168700001502,2.0,0.0,0.0,0.36249223687109516
140,89.0,0.04901005500002498,2.0,0.0,0.0,0.36010730927037854
141,81.0,0.036408505000082414,2.0,0.0,0.0,0.3580602302488354
142,88.0,0.04670401599994989,0.0,0.0,0.0,0.35527780862210334
143,100.0,0.053561924000007366,0.0,0.0,0.0,0.35219983855546755
144,106.0,0.052144137000084356,1.0,0.0,0.0,0.34935811809108425
145,104.0,0.05317811899993785,2.0,0.0,0.0,0.3464353642187295
146,98.0,0.05985396400001264,1.0,0.0,0.0,0.3437432773343609
147,85.0,0.04000814900001615,2.0,0.0,0.0,0.34168668511345635
148,90.0,0.055918449999950326,1.0,0.0,0.0,0.33923500983477795
149,98.0,0.06097869100000253,1.0,0.0,0.0,0.3364978959461499
150,76.0,0.04211337599997478,2.0,0.0,0.0,0.33448465234028174
151,80.0,0.05867663000000789,0.0,0.0,0.0,0.33208465319203356
152,75.0,0.059091510000058634,2.0,0.0,0.0,0.33029596156220636
153,77.0,0.06322473399995943,0.0,0.0,0.0,0.32792601716902486
154,100.0,0.07435327499999289,0.0,0.0,0.0,0.3250850109467899
155,77.0,0.05023814499998025,1.0,0.0,0.0,0.3231400498414255
156,94.0,0.06201127499997483,0.0,0.0,0.0,0.3204366381183846
157,104.0,0.05947999699995421,1.0,0.0,0.0,0.31766051656942823
158,81.0,0.05126510299996312,1.0,0.0,0.0,0.31566524770699905
159,82.0,0.07361681800000497,0.0,0.0,0.0,0.3134943301239616
160,86.0,0.056239876999967464,0.0,0.0,0.0,0.31124494104134165
161,90.0,0.052367108999959555,1.0,0.0,0.0,0.3091044231349635
162,84.0,0.05124099200003229,0.0,0.0,0.0,0.30679446661712395
163,94.0,0.06650107200002253,0.0,0.0,0.0,0.30404529385812507
164,85.0,0.053715512000025,1.0,0.0,0.0,0.30195428992509443
165,99.0,0.05196314999997753,3.0,0.0,0.0,0.29996765670388925
166,88.0,0.0675457740001093,0.0,0.0,0.0,0.29754737101550083
167,97.0,0.054073644999959924,3.0,0.0,0.0,0.2955010551026268
168,85.0,0.055637018000055605,1.0,0.0,0.0,0.2935568793364415
169,93.0,0.060073217000024215,1.0,0.0,0.0,0.2915380071431849
170,91.0,0.06394904299997961,1.0,0.0,0.0,0.2893593255411288
171,90.0,0.05378484099989578,0.0,0.0,0.0,0.28711076628414944
172,115.0,0.07873866400001361,0.0,0.0,0.0,0.28436728118604315
173,89.0,0.06470279999999207,0.0,0.0,0.0,0.28190364861969763
174,93.0,0.0593366630000105,2.0,0.0,0.0,0.2799649189307109
175,80.0,0.043423782999980176,0.0,0.0,0.0,0.27812295931206216
176,86.0,0.04330347299992354,2.0,0.0,0.0,0.2763760312184012
177,82.0,0.05656581599996002,0.0,0.0,0.0,0.2744753164895532
178,88.0,0.06165543800005935,1.0,0.0,0.0,0.27234241818896876
179,73.0,0.02496122699997727,2.0,0.0,0.0,0.27128219250035596
180,99.0,0.04216214600000967,3.0,0.0,0.0,0.26974005194699996
181,73.0,0.06322559199986699,0.0,0.0,0.0,0.26756365735004195
182,94.0,0.0637862729999199,1.0,0.0,0.0,0.26540482296858575
183,94.0,0.06551403499997832,1.0,0.0,0.0,0.2634214362720626
184,86.0,0.05911535100003107,0.0,0.0,0.0,0.26137443568582375
185,99.0,0.05043800300006751,2.0,0.0,0.0,0.2594211683233394
186,109.0,0.06470605900005921,1.0,0.0,0.0,0.2570965057669178
187,100.0,0.04702316200007317,3.0,0.0,0.0,0.25555831517921457
188,94.0,0.05633976100006066,0.0,0.0,0.0,0.2534202968632704
189,92.0,0.055303656999996065,1.0,0.0,0.0,0.25145101333196296
190,102.0,0.0673634520000519,2.0,0.0,0.0,0.2494970327486619
191,98.0,0.057502306000088765,0.0,0.0,0.0,0.24733550061837423
192,103.0,0.05209148399998753,0.0,0.0,0.0,0.24526627493055242
193,98.0,0.04664618199984716,1.0,0.0,0.0,0.24343338485206045
194,94.0,0.03889492899995162,3.0,0.0,0.0,0.24204955463688488
195,92.0,0.04795370599995863,2.0,0.0,0.0,0.24045704973642837
196,97.0,0.06471374999998147,0.0,0.0,0.0,0.2383023238766897
197,105.0,0.0521160060000625,2.0,0.0,0.0,0.23630867036233183
198,83.0,0.042433843999958754,1.0,0.0,0.0,0.23468351000261442
199,81.0,0.043037351000009494,1.0,0.0,0.0,0.23313946816252032
200,89.0,0.06286846800003332,0.0,0.0,0.0,0.2312583849671101
201,108.0,0.03595394699999588,3.0,0.0,0.0,0.23028899148548768
202,114.0,0.044262194000083355,3.0,0.0,0.0,0.22891118839906302
203,117.0,0.05244287500008227,2.0,0.0,0.0,0.22699610176539772
204,117.0,0.06940784099995767,1.0,0.0,0.0,0.22462475832058865
205,115.0,0.07478448799994908,1.0,0.0,0.0,0.22227818741455668
206,126.0,0.06388670299998012,1.0,0.0,0.0,0.2201542096108042
207,126.0,0.09018771099999867,0.0,0.0,0.0,0.21778898455420495
208,105.0,0.08269719599994119,0.0,0.0,0.0,0.21557849797151615
209,124.0,0.07555667300002256,1.0,0.0,0.0,0.21351853900755435
210,117.0,0.0849164040000403,1.0,0.0,0.0,0.21154172648629493
211,124.0,0.07676248799995733,2.0,0.0,0.0,0.20958321583129205
212,115.0,0.08190252999995096,1.0,0.0,0.0,0.20764283759890612
213,103.0,0.04716039900000624,3.0,0.0,0.0,0.20658639686716132
214,143.0,0.09590468000016017,0.0,0.0,0.0,0.20412180751342615
215,107.0,0.07231984600002761,0.0,0.0,0.0,0.20211067148528383
216,126.0,0.09720481100009692,0.0,0.0,0.0,0.19981935145798102
217,132.0,0.0953093480000291,1.0,0.0,0.0,0.19779125074267837
218,120.0,0.05677051700001812,3.0,0.0,0.0,0.19643098537571974
219,119.0,0.066221258000013,2.0,0.0,0.0,0.1948460841637527
220,100.0,0.06770602299994266,0.0,0.0,0.0,0.19315802372174753
221,125.0,0.07338072400008855,0.0,0.0,0.0,0.19119753329267664
222,121.0,0.06531035400004725,0.0,0.0,0.0,0.18920016411447885
223,120.0,0.04191718600006311,3.0,0.0,0.0,0.18801177217864445
224,121.0,0.060544786000008344,3.0,0.0,0.0,0.18655076652429825
225,118.0,0.07970382999997128,1.0,0.0,0.0,0.1847127514086918
226,117.0,0.08748208300011129,0.0,0.0,0.0,0.18256388525497996
227,127.0,0.06598076699992816,2.0,0.0,0.0,0.18087365931029498
