episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds,eps_per_sec_total,eps_per_sec_window
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,74,0.014317547087557614,0.002967428998090327,0.0,0.0,0.0,8.604604150983505,58.10842558548728,58.10842558548728
1000,70,38.41084626095835,0.0027808230370283127,37.01357025501784,1.3836479499004781,0.0020293520065024495,54.37538824498188,18.390673285763373,10.92399900716496
1500,65,0.013967084931209683,0.0034451240207999945,0.0,0.0,0.0,61.485259630018845,24.396091177399168,70.32476017108715
2000,72,32.18110697600059,0.002452863031066954,30.7730540150078,1.3942298870533705,0.0012461049482226372,100.95948380196933,19.809926959640297,12.666493401415323
2500,64,0.012168449931778014,0.002927717985585332,0.0,0.0,0.0,108.03602681600023,23.140428926156584,70.65596845926505
