episode,reward_mean,reward_std,return_mean,adv_mean_raw,adv_std_raw,policy_loss,value_loss,entropy,approx_kl,clip_frac,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,ep_length
1,0.0,0.0,-0.1451932191848755,0.00029921752866357565,0.44269365072250366,1.7660635620586618e-08,0.19597771763801575,0.9502040147781372,0.0,0.0,0.005624503013677895,0.0,0.0,0.0,76.0
2,0.0,0.0,-0.08359032869338989,-0.02305343933403492,0.3223762810230255,-2.9802322387695312e-08,0.10445791482925415,0.7395625710487366,7.450580596923828e-09,0.0,0.0028362730517983437,0.0,0.0,0.0,76.0
3,0.0,0.0,-0.09575354307889938,0.07470343261957169,0.23499150574207306,-5.418604231977042e-08,0.06080162525177002,0.6706089377403259,8.127906347965563e-09,0.0,0.0027673239819705486,0.0,0.0,0.0,70.0
4,0.0,0.0,-0.06796472519636154,0.10095972567796707,0.10429812967777252,-1.503073718822634e-07,0.021070973947644234,0.9051197171211243,7.774518806513697e-09,0.0,0.0022262600250542164,0.0,0.0,0.0,65.0
5,0.0,0.0,-0.03262188285589218,0.033685099333524704,0.09135381877422333,-3.6281086579492694e-08,0.009480210021138191,0.6494415402412415,1.036602537141107e-08,0.0,0.0023765600053593516,0.0,0.0,0.0,77.0
6,0.0,0.0,0.05419543758034706,-0.095023013651371,0.08822573721408844,0.0,0.01681315153837204,0.643911600112915,1.907348590179936e-08,0.0,0.0025406060740351677,0.0,0.0,0.0,78.0
7,0.0,0.0,0.022020500153303146,0.005342478398233652,0.13087883591651917,3.109807522605479e-08,0.017157811671495438,0.5545287728309631,7.774518806513697e-09,0.0,0.0023528779856860638,0.0,0.0,0.0,75.0
8,0.0,0.0,0.06834251433610916,-0.02989962510764599,0.2059020847082138,-3.5220924843315515e-08,0.04328964650630951,0.46540963649749756,1.3546510579942606e-09,0.0,0.0024144400376826525,0.0,0.0,0.0,72.0
9,0.0,0.0,0.11276758462190628,-0.11197279393672943,0.16359826922416687,-1.0201564037970456e-07,0.03930230438709259,0.8770714998245239,6.8774590467057806e-09,0.0,0.0024913810193538666,0.0,0.0,0.0,74.0
10,0.0,0.0,0.0616876445710659,-0.014010900631546974,0.17166803777217865,0.0,0.029666215181350708,0.85699462890625,1.604740518246217e-08,0.0,0.0025614190381020308,0.0,0.0,0.0,74.0
11,0.0,0.0,0.09098357707262039,-0.07175391167402267,0.21252264082431793,-3.109807522605479e-08,0.05031448230147362,0.7700955867767334,1.036602537141107e-08,0.0,0.003340672003105283,0.0,0.0,0.0,60.0
12,0.1111111119389534,0.4581228494644165,1.302609920501709,1.19585382938385,0.27413442730903625,-5.563099989558395e-07,1.5052164793014526,0.6181654334068298,9.934107758624577e-09,0.0,0.0023932779440656304,2.0,0.0,0.0,73.0
13,0.0,0.0,0.02981516346335411,-0.016673332080245018,0.13208839297294617,3.6281086579492694e-08,0.017725350335240364,0.5481434464454651,1.5549037613027394e-08,0.0,0.002513449057005346,0.0,0.0,0.0,74.0
14,0.125,0.4841229319572449,1.3514080047607422,1.257384181022644,0.3070991039276123,-5.587935447692871e-09,1.67532479763031,0.6255407333374023,1.30385160446167e-08,0.0,0.004473507986404002,2.0,0.0,0.0,67.0
15,0.0,0.0,0.05309172347187996,-0.05938994139432907,0.12543870508670807,2.2706531765948057e-08,0.019262032583355904,0.4771122336387634,1.56107411442008e-08,0.0,0.0037701450055465102,0.0,0.0,0.0,69.0
16,0.0,0.0,0.03780603036284447,-0.07467888295650482,0.054934196174144745,-1.1379068354244737e-07,0.00859469547867775,0.5804418921470642,2.709302115988521e-09,0.0,0.003933514002710581,0.0,0.0,0.0,78.0
17,0.0,0.0,0.027081497013568878,-0.014680717140436172,0.0923582911491394,5.418604231977042e-08,0.008745577186346054,0.4690002202987671,5.418604231977042e-09,0.0,0.0034255640348419547,0.0,0.0,0.0,74.0
