version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
12,2025-07-29 16:10:10,PPO,2000,500,500,4,32,True,False,14,33,"ppo,ppo,ppo,ppo",/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_12/train/ppo_model_12_agent_p0,/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_12/train
