episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
1,19,0.06069223291706294,0.028280750033445656,0.0,0.0,0.0,0.06069951399695128
2,19,0.007183728972449899,0.0038064810214564204,0.0,0.0,0.0,0.06791320792399347
3,28,0.009403596981428564,0.0032644999446347356,0.0,0.0,0.0,0.0773865639930591
4,19,0.008374847006052732,0.0031188589055091143,0.0,0.0,0.0,0.08580894593615085
5,22,0.006982763996347785,0.0028355199610814452,0.0,0.0,0.0,0.09283350594341755
6,18,0.007393582025542855,0.0033078829292207956,0.0,0.0,0.0,0.10026510595344007
7,22,0.006719094002619386,0.0023669549264013767,0.0,0.0,0.0,0.10702074691653252
8,21,0.006098076002672315,0.002224136027507484,0.0,0.0,0.0,0.1131534359883517
9,23,0.007049373001791537,0.002394101000390947,0.0,0.0,0.0,0.12023816001601517
10,28,0.00632178399246186,0.002337600104510784,0.0,0.0,0.0,0.12659715302288532
11,22,0.007302073063328862,0.002569457981735468,0.0,0.0,0.0,0.13393494591582566
12,20,0.006693192990496755,0.0022612749598920345,0.0,0.0,0.0,0.1406738479854539
13,23,0.007077769027091563,0.002706301980651915,0.0,0.0,0.0,0.14778617897536606
14,18,0.005765441106632352,0.002358829020522535,0.0,0.0,0.0,0.1535908569348976
15,20,0.005830924026668072,0.002346020075492561,0.0,0.0,0.0,0.15946718794293702
16,22,0.0067516370909288526,0.003058639937080443,0.0,0.0,0.0,0.16625549097079784
17,22,0.009544449974782765,0.003727787989191711,0.0,0.0,0.0,0.17585158091969788
18,22,0.007562933024019003,0.003181610954925418,0.0,0.0,0.0,0.18346480501350015
19,20,0.008123665931634605,0.002933141076937318,0.0,0.0,0.0,0.19163266092073172
