version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
01,2025-07-28 13:31:15,DQN,20000,200,5000,4,32,True,False,14,33,"dqn,random2,random2,random2",/home/wasterix/OpenSpiel/open_spiel/Playground/models/dqn_model_01/train/dqn_model_01_agent_p0.pt,/home/wasterix/OpenSpiel/open_spiel/Playground/models/dqn_model_01/train
