episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,31.0,5.628913640975952e-06,3.0,0.0,0.0,1.0
2,36.0,5.484092980623245e-06,1.0,0.0,0.0,1.0
3,29.0,8.93743708729744e-06,1.0,0.0,0.0,1.0
4,34.0,6.020069122314453e-06,0.0,0.0,0.0,1.0
5,27.0,3.1189993023872375e-06,2.0,0.0,0.0,1.0
6,35.0,6.269663572311401e-06,0.0,0.0,0.0,1.0
7,28.0,3.2936222851276398e-06,2.0,0.0,0.0,1.0
8,30.0,4.598405212163925e-06,1.0,0.0,0.0,1.0
9,17.0,2.847053110599518e-06,1.0,0.0,0.0,1.0
10,31.0,5.77978789806366e-06,0.0,0.0,0.0,1.0
11,30.0,4.1215680539608e-06,1.0,0.0,0.0,1.0
12,27.0,5.5818818509578705e-06,1.0,0.0,0.0,1.0
13,31.0,8.319038897752762e-06,0.0,0.0,0.0,1.0
14,31.0,5.019828677177429e-06,1.0,0.0,0.0,1.0
15,26.0,3.5231932997703552e-06,3.0,0.0,0.0,1.0
16,25.0,0.01906796218827367,0.0,0.0,0.0,0.9979018890552837
17,34.0,0.0264158071950078,2.0,0.0,0.0,0.9955094377260496
18,34.0,0.02651104750111699,1.0,0.0,0.0,0.9925269380023368
19,26.0,0.021078212652355433,0.0,0.0,0.0,0.9895533737083293
20,30.0,0.02353651076555252,1.0,0.0,0.0,0.9868847835089506
21,32.0,0.012424034532159567,3.0,0.0,0.0,0.9854053442635735
22,18.0,0.013230440206825733,1.0,0.0,0.0,0.9839281228459688
23,32.0,0.024333832319825888,0.0,0.0,0.0,0.9803918202961833
24,31.0,0.021819401998072863,2.0,0.0,0.0,0.9783348494879096
25,32.0,0.01900465413928032,1.0,0.0,0.0,0.9754038040274452
26,36.0,0.022780321072787046,1.0,0.0,0.0,0.9721897953801671
27,22.0,0.015639188699424267,1.0,0.0,0.0,0.9701500333301386
28,25.0,0.00807670271024108,2.0,0.0,0.0,0.9686956811532723
29,32.0,0.018787103705108166,2.0,0.0,0.0,0.9663732511675024
30,31.0,0.017065211664885283,1.0,0.0,0.0,0.9637671722479357
31,34.0,0.016397032886743546,1.0,0.0,0.0,0.960879770867273
32,31.0,0.014622418209910393,0.0,0.0,0.0,0.9580010200061269
33,33.0,0.017208689358085394,0.0,0.0,0.0,0.954844354479821
34,32.0,0.010333746671676636,3.0,0.0,0.0,0.9528409850891864
35,33.0,0.012243459466844797,2.0,0.0,0.0,0.9505565664440996
36,33.0,0.014264580328017473,2.0,0.0,0.0,0.9482776246504787
37,25.0,0.016523402649909258,0.0,0.0,0.0,0.9457203453337004
38,40.0,0.017957827541977167,1.0,0.0,0.0,0.9428870114025724
39,30.0,0.01665268884971738,0.0,0.0,0.0,0.9403442692881969
40,32.0,0.014362204354256392,1.0,0.0,0.0,0.9378083843448103
41,30.0,0.012880629859864712,1.0,0.0,0.0,0.9355600060820768
42,29.0,0.013172680512070656,1.0,0.0,0.0,0.9333170182646591
43,33.0,0.015134713612496853,1.0,0.0,0.0,0.9308000841466733
44,30.0,0.013469506055116653,2.0,0.0,0.0,0.9291259000728042
45,32.0,0.01336581027135253,3.0,0.0,0.0,0.9274547272710234
46,27.0,0.012574847787618637,2.0,0.0,0.0,0.9255088243570071
47,35.0,0.02076136227697134,0.0,0.0,0.0,0.9221824846179255
48,31.0,0.014008571393787861,2.0,0.0,0.0,0.9202476434539231
49,31.0,0.011580922175198793,2.0,0.0,0.0,0.9183168618013431
50,35.0,0.01228405674919486,3.0,0.0,0.0,0.9163901311428799
51,32.0,0.019705405924469233,0.0,0.0,0.0,0.9133705757611884
52,26.0,0.00783446291461587,3.0,0.0,0.0,0.9122750241917494
53,25.0,0.007416406646370888,2.0,0.0,0.0,0.9111807866927143
54,28.0,0.016304933931678534,0.0,0.0,0.0,0.9084509316641461
55,29.0,0.01096524577587843,2.0,0.0,0.0,0.9065449008216839
56,28.0,0.016926262993365526,1.0,0.0,0.0,0.9043714761826801
57,31.0,0.021611723583191633,0.0,0.0,0.0,0.9011211054666491
58,31.0,0.01713832886889577,0.0,0.0,0.0,0.8981518623559946
59,25.0,0.008394491393119097,2.0,0.0,0.0,0.8968054426566723
60,32.0,0.015091572422534227,1.0,0.0,0.0,0.894386971578094
61,39.0,0.019915943033993244,0.0,0.0,0.0,0.8909051340842012
62,32.0,0.01683793868869543,0.0,0.0,0.0,0.8882360239627242
63,27.0,0.017848310060799122,0.0,0.0,0.0,0.8855749103703591
64,29.0,0.014186054468154907,1.0,0.0,0.0,0.8831867253674885
65,34.0,0.018470692448318005,0.0,0.0,0.0,0.8800124940427247
66,29.0,0.01332608051598072,1.0,0.0,0.0,0.8779026803584273
67,27.0,0.015402225311845541,0.0,0.0,0.0,0.8755351855359568
68,26.0,0.015402203425765038,1.0,0.0,0.0,0.8734361061160254
69,32.0,0.018545159604400396,1.0,0.0,0.0,0.8708193323854597
70,31.0,0.015142560005187988,1.0,0.0,0.0,0.8684709396685264
71,33.0,0.02040788298472762,1.0,0.0,0.0,0.8661288800084601
72,26.0,0.022967875935137272,1.0,0.0,0.0,0.8640523520321217
73,29.0,0.023739028722047806,0.0,0.0,0.0,0.8612052524825141
74,31.0,0.015874728094786406,1.0,0.0,0.0,0.8588827866534948
75,32.0,0.01495363749563694,1.0,0.0,0.0,0.8565665839626895
76,33.0,0.017922185361385345,1.0,0.0,0.0,0.8540003505316477
77,30.0,0.01751187304034829,0.0,0.0,0.0,0.8514418054159638
78,41.0,0.017902356572449207,3.0,0.0,0.0,0.8494004894294178
79,31.0,0.015458881389349699,2.0,0.0,0.0,0.8476183529660986
80,29.0,0.010264845564961433,2.0,0.0,0.0,0.8460937837579253
81,30.0,0.0051067243330180645,3.0,0.0,0.0,0.8453325277750204
82,29.0,0.009332725778222084,3.0,0.0,0.0,0.8440652895544274
83,32.0,0.010038933251053095,3.0,0.0,0.0,0.8425471110656779
84,28.0,0.013357798103243113,1.0,0.0,0.0,0.8405271199443868
85,32.0,0.01274239830672741,2.0,0.0,0.0,0.8385119717144622
86,31.0,0.008638163562864065,3.0,0.0,0.0,0.837254958191301
87,38.0,0.02390272868797183,2.0,0.0,0.0,0.8347465814880257
