episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,79,54.66869524598587,0.0703939909581095,52.97823796106968,1.5726813710061833,0.0025030779652297497,82.38584737305064
1000,77,60.213362899958156,0.07569086400326341,58.35765658202581,1.7366969150025398,0.0016232290072366595,170.93927268800326
1500,86,58.828565255971625,0.08662504609674215,57.15993725100998,1.5231416809838265,0.0018464670283719897,257.15641552000307
2000,76,57.2432932559168,0.07924889400601387,55.446493303985335,1.6755625699879602,0.001400645007379353,339.42309761804063
2500,96,52.15431161306333,0.052814716938883066,50.09941191598773,1.9622819180367514,0.002074489020742476,414.04332303395495
3000,90,56.151498394901864,0.07388678309507668,54.21391230204608,1.8145709580276161,0.001759310020133853,496.4840357019566
3500,94,63.79929297394119,0.07588676095474511,61.887120800907724,1.7841209080070257,0.0018593530403450131,587.1160000009695
4000,102,53.66641005198471,0.0951336600119248,52.05948039202485,1.4415905680507421,0.001175782992504537,670.6669861499686
4500,83,59.72496126196347,0.07635055598802865,57.857067311997525,1.7467149960575625,0.0015771950129419565,752.8657720340416
5000,71,62.13194703310728,0.08626232307869941,60.10428792098537,1.885499877971597,0.001565053011290729,842.8957238809671
