episode,steps,ep_seconds,train_seconds,eval_seconds,plot_seconds,save_seconds,cum_seconds
500,126,0.11556070600636303,0.0,0.0,0.0,0.0,25.37027934193611
1000,119,0.11023455299437046,0.0,0.0,0.0,0.0,51.343626874964684
1500,120,0.11957336100749671,0.0,0.0,0.0,0.0,77.81705423793755
2000,128,0.10812267195433378,0.0,0.0,0.0,0.0,103.6136701789219
2500,123,0.10849277395755053,0.0,0.0,0.0,0.0,129.34525961696636
3000,116,0.10111326596233994,0.0,0.0,0.0,0.0,154.45345117500983
3500,110,0.10079186200164258,0.0,0.0,0.0,0.0,179.3579004529165
4000,98,0.09592700097709894,0.0,0.0,0.0,0.0,204.8132546019042
4500,124,0.1104930080473423,0.0,0.0,0.0,0.0,229.35956251295283
5000,124,6.108015469042584,0.0,4.444121795007959,1.532972936052829,0.005006918916478753,260.5383947149385
5500,124,0.11878888693172485,0.0,0.0,0.0,0.0,285.1579479359789
6000,139,0.12255744705908,0.0,0.0,0.0,0.0,310.9012489619199
6500,131,0.121354726026766,0.0,0.0,0.0,0.0,335.58421477500815
7000,122,0.11638533603399992,0.0,0.0,0.0,0.0,360.21799730090424
7500,123,0.11594945099204779,0.0,0.0,0.0,0.0,386.09175474301446
8000,115,0.10489995591342449,0.0,0.0,0.0,0.0,411.08028536394704
8500,133,0.12636473297607154,0.0,0.0,0.0,0.0,436.5139842609642
9000,97,0.10508087498601526,0.0,0.0,0.0,0.0,461.5405005349312
9500,133,0.15297569101676345,0.0,0.0,0.0,0.0,486.34962404193357
10000,108,6.841429801075719,0.0,4.463983227964491,2.275587387033738,0.0015152569394558668,518.1716901549371
10500,109,0.09625617309939116,0.0,0.0,0.0,0.0,542.7583402259042
11000,103,0.11047204409260303,0.0,0.0,0.0,0.0,568.0839640859049
11500,119,0.10329042805824429,0.0,0.0,0.0,0.0,592.8274335439783
12000,111,0.10966078797355294,0.0,0.0,0.0,0.0,618.4458336379612
12500,116,0.10695341101381928,0.0,0.0,0.0,0.0,643.482308303006
13000,119,0.11625805497169495,0.0,0.0,0.0,0.0,669.0122564869234
13500,139,0.11120178201235831,0.0,0.0,0.0,0.0,693.7214528659824
14000,124,0.17801081808283925,0.0,0.0,0.0,0.0,718.8822206209879
14500,131,0.10846000805031508,0.0,0.0,0.0,0.0,744.2385720639722
