version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
10,2025-07-28 12:49:49,PPO,20000,500,500,4,64,True,False,14,65,"ppo,ppo,ppo,ppo",/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_10/train/ppo_model_10_agent_p0,/home/wasterix/OpenSpiel/open_spiel/Playground/models/ppo_model_10/train
