episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon_p0
87,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.8392670855119699
88,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.8370037817038437
89,42.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8337453362632483
90,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.8327452919921764
91,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8300013509101429
92,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8267701658466111
93,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8242932010909138
94,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.8228105856797536
95,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8196073941769337
96,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.8173971078825799
97,41.0,3.0,0.0,0.0,1.5,0.0,0.0,0.8161717476574891
98,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.815682118064352
99,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.8142149909823264
100,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.8137265352670863
101,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.8112886486186628
102,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8088580657646383
103,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8059509765434212
104,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.804742775216911
105,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.802331803493502
106,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.8013694385018385
107,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7992083356381763
108,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7958581982966219
109,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7941883995003336
110,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7922843474959371
111,41.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7903848604210181
112,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7884899273312422
113,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7870717094977593
114,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7840076490009072
115,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7821280051576056
116,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.781189873816076
117,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7790831904410223
118,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7760502291507289
119,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7744219896712982
120,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.771407174378344
121,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.768634686130131
122,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7663318925531503
123,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7635776452024607
124,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7617469819155445
125,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7585538758190046
126,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7574167274989856
127,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7553741546478874
128,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7537892958666649
129,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7515309783847178
130,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7497291967587715
131,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7490546428883291
132,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7463624911121275
133,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7452436189002138
134,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7445731008388593
135,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7423423946462505
136,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7407848779433163
137,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7398963360336197
138,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7379010115131278
139,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7356902945881408
140,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7348078634279456
141,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7341467347291437
142,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7310693238957938
143,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7288790743874469
144,41.0,3.0,0.0,0.0,1.5,0.0,0.0,0.727786411570265
145,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.726041557104253
146,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7243008858945638
147,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7232150862409875
148,40.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7214811914429355
149,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7199674438587621
150,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7173798333937661
151,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7154452305279777
152,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7128738731958694
153,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7109514218335194
154,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7096726686748114
155,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7079712415724942
156,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.7066978487166216
157,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7045806150082599
158,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7037354986676931
159,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.7026805285916604
160,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.7005753305865364
161,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6978479994302824
162,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6968018553059458
163,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6951312857407177
164,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6945058552502298
165,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6928407903026854
166,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6903506748191929
167,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.687869508974936
168,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6862203545448903
169,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6849860839337127
170,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.683548907134033
171,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.681910111267019
172,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6794592813647056
173,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6774236531304085
174,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6768141547286871
175,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6751915053060491
176,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6731686631292552
177,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6707492505679249
178,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.669341944224148
179,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6675368881252577
180,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6665361833960615
181,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6647386937671025
182,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6623495790714982
183,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.660761608201569
184,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6585843627225373
185,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6572025796630901
186,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6556269486290819
187,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6536627209492203
188,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6517043780036369
189,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6499468862278113
190,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6479996757492944
191,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6474166509835365
192,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6450897928518424
193,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6433501390396659
194,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6414226921072497
195,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6391173766589746
196,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6385423435644172
197,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6368203466664241
198,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6360565060646403
199,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.634721988947808
200,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6341509105155545
201,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6330102946379913
202,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6322510240416248
203,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6307352139009005
204,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6288455606943046
205,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6273379150889934
206,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6254584400307746
207,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6233975204132052
208,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6230235380067342
209,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6222762461265552
210,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6217163655028264
211,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6198537323442945
212,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6174406493784305
213,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6168851194862944
214,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6152215269730029
215,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6144835932938211
216,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.6133783520469968
217,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6115406991868789
218,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6093427815914586
219,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6076995289704064
220,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6060607078110178
221,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6046076884692351
222,43.0,2.0,0.0,0.0,1.5,0.0,0.0,0.6027963121070652
223,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.6011707137579005
224,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5993696344112469
225,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.59739467882879
226,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5957836474004302
227,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5943552671209738
228,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5931082438299775
229,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5915087718977822
230,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5895597182853495
231,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5874408017846272
232,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5855051523552277
233,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.583751006297988
234,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5821767686108924
235,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.581478470801144
236,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5807810105717619
237,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5795624675769979
238,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.578693645325395
239,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5769599062246993
240,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5752313613252764
241,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5745413942545008
242,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5731639418842227
243,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5724764546005933
244,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5714467695164583
245,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5705901135100089
246,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5697347417168098
247,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5685393750196287
248,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5671763123794976
249,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5664960070186006
250,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5653074355461368
251,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5632756833486775
252,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5610828580325607
253,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.560578034937554
254,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5595697509523695
255,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5580607243622582
256,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5573913527855485
257,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5560550173226125
258,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5548883522049036
259,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5533919502342911
260,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5528940468799652
261,40.0,2.0,0.0,0.0,1.5,0.0,0.0,0.551403023076702
262,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.549421244254459
263,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5479395857742768
264,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5471181693933213
265,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5456427217585226
266,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5438447992788118
267,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5422154656912801
268,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5415650998702473
269,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5401046275438043
270,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5394567935889238
271,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5383249533860932
272,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5378406062612485
273,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.537034329263207
274,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5357467993877936
275,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.534462356341452
276,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5333409950220732
277,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5319027011512644
278,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5311053256683764
279,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5291964981089678
280,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5285617480201973
281,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.52808618514438
282,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5265040636278957
283,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5255570668096032
284,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5241397643426867
285,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5236681800583629
286,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5224126952785473
287,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5214730574021452
288,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5205351096059169
289,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5189756107586444
290,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5178867423496708
291,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.516335177886856
292,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5158706156233148
293,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5152518493989895
294,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5143250913818948
295,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5140165426163238
296,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5135540664985572
297,42.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5124765730909331
298,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5114013403840203
299,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5100222125459899
300,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5089521293597987
301,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.507427332579704
302,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5060589216959689
303,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5053002886298391
304,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5036352966640268
305,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5024278403517698
306,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.5016746506406634
307,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5004718949409979
308,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.49852356400168374
309,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4965828178907834
310,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.49613602741863483
311,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.49479806650060315
312,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.493908097691161
313,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4930197296245985
314,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4925761449699519
315,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.49095307975035823
316,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4896290960100301
317,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.48830868273909506
318,42.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4862617807245619
319,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4855328255578068
320,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4850959770955583
321,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4832075044155419
322,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.48233838297685155
323,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.48175983732791755
324,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.48089331973641597
325,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.47974038689337634
326,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.47873383833701294
327,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4768701333850323
328,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.47615525723933927
329,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4748711797083924
330,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4738748472889159
331,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4727387411038076
332,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.47188844931189977
333,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.47061587834757196
334,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4700513933753065
335,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4693467392046028
336,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.46850254843874234
337,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.46780021614190115
338,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4661189113202159
339,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.4654201523344227
340,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4641650248293154
341,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4627744081200727
342,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.4618034560694614
343,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4601437039988788
344,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.459453902447994
345,43.0,3.0,0.0,0.0,1.5,0.0,0.0,0.45835237021151926
346,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.45670502157106074
347,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.45520015365633254
348,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.45397258705802895
349,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.453564134290018
350,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.45220527735311555
351,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4505800217697049
352,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.44990455713743166
353,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.44855666412255013
354,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4470786454893118
355,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.44560549700795155
356,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.4442704837761866
357,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.4429394701816366
