episode,ep_length,train_seconds,ep_env_score,ep_shaping_return,ep_final_bonus,epsilon
1,100.0,1.834000249800738e-05,3.0,0.0,0.0,1.0
2,87.0,2.1636998098983895e-05,0.0,0.0,0.0,1.0
3,107.0,2.2211002942640334e-05,0.0,0.0,0.0,1.0
4,108.0,2.7230002160649747e-05,0.0,0.0,0.0,1.0
5,126.0,0.17855058399800328,2.0,0.0,0.0,0.9952107848947318
6,84.0,0.09618537600090349,0.0,0.0,0.0,0.9857010545799475
7,109.0,0.07786423599736736,0.0,0.0,0.0,0.9759893097742718
8,106.0,0.07165648200316355,1.0,0.0,0.0,0.9678241165619136
9,108.0,0.07433494400083873,0.0,0.0,0.0,0.9585760793819088
10,104.0,0.08385060200271255,0.0,0.0,0.0,0.9502713994741664
11,98.0,0.08453213499615231,0.0,0.0,0.0,0.9420386676463453
12,105.0,0.06565765499817644,0.0,0.0,0.0,0.9341575078243961
13,99.0,0.0688038839980436,0.0,0.0,0.0,0.9255088243570071
14,99.0,0.07612268599950767,0.0,0.0,0.0,0.9169402127459083
15,109.0,0.08400874599738017,0.0,0.0,0.0,0.9081783963846469
16,102.0,0.09168247400430118,0.0,0.0,0.0,0.8997702345741779
17,122.0,0.09266477700020914,0.0,0.0,0.0,0.890637862543976
18,118.0,0.09302399199805222,0.0,0.0,0.0,0.8818627399090656
19,91.0,0.07086805400103913,1.0,0.0,0.0,0.8747474402398352
20,117.0,0.08271126899944647,0.0,0.0,0.0,0.8661288800084601
21,102.0,0.07608809100020153,0.0,0.0,0.0,0.8581100240206693
22,91.0,0.07103626899788651,1.0,0.0,0.0,0.8516973146103469
23,90.0,0.06036763499832887,2.0,0.0,0.0,0.8463476880643446
24,99.0,0.10186927699851367,1.0,0.0,0.0,0.8385119717144622
25,102.0,0.06487437700070586,3.0,0.0,0.0,0.8332451640985706
26,120.0,0.07475136500033841,3.0,0.0,0.0,0.8265221347968572
27,116.0,0.08501823300139222,3.0,0.0,0.0,0.8200993799959871
28,113.0,0.0825067770001624,0.0,0.0,0.0,0.8125066775983943
29,116.0,0.0900489989999187,0.0,0.0,0.0,0.8052258382495352
30,99.0,0.08895055099765159,3.0,0.0,0.0,0.8001681053602432
31,106.0,0.08161863299937977,1.0,0.0,0.0,0.7932358021969032
32,113.0,0.09133402200131968,0.0,0.0,0.0,0.7849491642101788
33,103.0,0.08561890599958133,1.0,0.0,0.0,0.7781487112332813
34,128.0,0.0860058799980834,1.0,0.0,0.0,0.7704819022456585
35,99.0,0.07082341800105496,0.0,0.0,0.0,0.7635776452024607
36,97.0,0.03981691100216267,3.0,0.0,0.0,0.7599207076100121
37,122.0,0.08761233599761908,1.0,0.0,0.0,0.7524334923426997
38,101.0,0.07635230099731416,0.0,0.0,0.0,0.7452436189002138
39,94.0,0.08174227899780817,1.0,0.0,0.0,0.7387871572365298
40,95.0,0.04361342300035176,3.0,0.0,0.0,0.7348078634279456
41,103.0,0.06768321900199226,2.0,0.0,0.0,0.7284418125419313
42,108.0,0.07698604900087958,0.0,0.0,0.0,0.7219142750356721
43,99.0,0.07532463100142195,0.0,0.0,0.0,0.7154452305279777
44,110.0,0.09569417600050656,0.0,0.0,0.0,0.7083962155461625
45,119.0,0.094868592000239,3.0,0.0,0.0,0.7033133207046874
46,97.0,0.05355282299751707,2.0,0.0,0.0,0.6993152403899515
47,85.0,0.07620954100275412,0.0,0.0,0.0,0.6928407903026854
48,107.0,0.07713705600417597,1.0,0.0,0.0,0.6864262824296191
49,125.0,0.09456463899732626,0.0,0.0,0.0,0.6792554435802962
50,111.0,0.0859085709998908,0.0,0.0,0.0,0.6727648225165573
51,115.0,0.06929548899915972,3.0,0.0,0.0,0.668138031974806
52,110.0,0.08716956099760864,0.0,0.0,0.0,0.6615551171738568
53,110.0,0.07813607400112232,1.0,0.0,0.0,0.6556269486290819
54,115.0,0.07721405000120285,2.0,0.0,0.0,0.6499468862278113
55,112.0,0.082841790997918,1.0,0.0,0.0,0.6441227385692301
56,113.0,0.08458004000112851,1.0,0.0,0.0,0.6379678278444014
57,109.0,0.08776174199738307,0.0,0.0,0.0,0.63149266416005
58,106.0,0.05606081100086158,2.0,0.0,0.0,0.6271497137144667
59,101.0,0.06931916199755506,1.0,0.0,0.0,0.6213433916379977
60,109.0,0.124779890001264,1.0,0.0,0.0,0.6152215269730029
61,96.0,0.053496779998567945,2.0,0.0,0.0,0.6113572369771229
62,98.0,0.1012488280002799,0.0,0.0,0.0,0.6056971259317949
63,119.0,0.11796572799721616,0.0,0.0,0.0,0.5997294180864511
64,101.0,0.10586616800082993,0.0,0.0,0.0,0.5943552671209738
65,93.0,0.08971770799780643,0.0,0.0,0.0,0.5886759091525109
66,121.0,0.08722728899738286,1.0,0.0,0.0,0.5832257879893303
67,113.0,0.1392004299987093,0.0,0.0,0.0,0.5774794818545
68,86.0,0.03661594400091417,2.0,0.0,0.0,0.5747138083970199
69,96.0,0.08213589100250829,2.0,0.0,0.0,0.5707613419125827
70,96.0,0.09514580400264094,0.0,0.0,0.0,0.5658165176568452
71,100.0,0.09807634800108644,0.0,0.0,0.0,0.5604098615270727
72,107.0,0.10073991399985971,0.0,0.0,0.0,0.5548883522049036
73,91.0,0.08553674000177125,0.0,0.0,0.0,0.5495861200904861
74,102.0,0.05436294300034206,3.0,0.0,0.0,0.5462979843978841
75,116.0,0.08681931300361612,0.0,0.0,0.0,0.5409155141370724
76,104.0,0.07828604199949041,0.0,0.0,0.0,0.5357467993877936
77,114.0,0.08134407700072188,0.0,0.0,0.0,0.530627474259373
78,110.0,0.06473173600352311,3.0,0.0,0.0,0.5266620622465696
79,93.0,0.05013367700030358,2.0,0.0,0.0,0.5235110796043454
80,109.0,0.07751588199971593,1.0,0.0,0.0,0.5191313501636935
81,115.0,0.07687189799889893,0.0,0.0,0.0,0.5143250913818948
82,105.0,0.07924345700303093,0.0,0.0,0.0,0.5094104612478513
83,106.0,0.07555531099842483,1.0,0.0,0.0,0.504694201091071
84,123.0,0.08594797199930326,0.0,0.0,0.0,0.4995717208969684
85,104.0,0.04510573099832982,3.0,0.0,0.0,0.4971791644650839
86,96.0,0.05682543100101611,2.0,0.0,0.0,0.4937599252618537
87,94.0,0.07960946099774446,0.0,0.0,0.0,0.48918856201025707
88,102.0,0.08288017099766876,0.0,0.0,0.0,0.48451412382248493
89,113.0,0.08642258499367017,0.0,0.0,0.0,0.47959646477730833
90,102.0,0.08547164600349788,0.0,0.0,0.0,0.4748711797083924
91,91.0,0.0702280029963731,1.0,0.0,0.0,0.4708983749917132
92,92.0,0.08549000300081389,0.0,0.0,0.0,0.46653867017052486
93,114.0,0.09650863799834042,0.0,0.0,0.0,0.4619420386810657
94,102.0,0.09299534199999471,0.0,0.0,0.0,0.45752795447338374
95,89.0,0.08259922500110406,0.0,0.0,0.0,0.453564134290018
96,111.0,0.09433301600165578,0.0,0.0,0.0,0.449230105094371
97,114.0,0.09066151499882835,0.0,0.0,0.0,0.44493748968709157
98,119.0,0.12543417699998827,1.0,0.0,0.0,0.4408181377803233
99,116.0,0.07398171099976025,2.0,0.0,0.0,0.4373926193440445
100,108.0,0.11015909800062218,1.0,0.0,0.0,0.4334731618409582
101,103.0,0.08938549699905707,0.0,0.0,0.0,0.42933111180455275
102,92.0,0.06879674700030591,2.0,0.0,0.0,0.4259948569803752
103,113.0,0.0862548479990437,1.0,0.0,0.0,0.42230422563075115
104,113.0,0.0910031710018302,0.0,0.0,0.0,0.4182689002931473
105,90.0,0.0920970790029969,0.0,0.0,0.0,0.414396453417124
106,105.0,0.0874561469991022,0.0,0.0,0.0,0.41055985870413986
107,97.0,0.0779002519984715,0.0,0.0,0.0,0.40688084847969375
108,103.0,0.08171631799905299,1.0,0.0,0.0,0.4033558124602332
109,103.0,0.10953247799989185,0.0,0.0,0.0,0.39926188358996506
110,110.0,0.0904893320021074,2.0,0.0,0.0,0.39592163140769865
111,110.0,0.08456062599998404,0.0,0.0,0.0,0.392256081605597
112,112.0,0.08507321899924136,0.0,0.0,0.0,0.38862446845733245
113,93.0,0.07548867399782466,0.0,0.0,0.0,0.3851420203742755
114,117.0,0.08659673800229939,1.0,0.0,0.0,0.38146179825224735
115,114.0,0.08448718500494579,2.0,0.0,0.0,0.3782704627994199
116,101.0,0.08385425100459543,0.0,0.0,0.0,0.37465590180202113
117,108.0,0.08064715800173872,0.0,0.0,0.0,0.3711872358899723
118,85.0,0.06630014699567255,0.0,0.0,0.0,0.36797143357004214
119,95.0,0.05592704099854018,2.0,0.0,0.0,0.3656601550026119
120,117.0,0.09668749699631007,1.0,0.0,0.0,0.3621660917210278
121,85.0,0.08436133499981224,0.0,0.0,0.0,0.3589207360776514
122,116.0,0.07409374899998511,3.0,0.0,0.0,0.35613162761494666
123,133.0,0.10933851799654803,1.0,0.0,0.0,0.35230553021453187
124,106.0,0.05851274899850978,3.0,0.0,0.0,0.34998762351907753
125,106.0,0.09205236500019964,0.0,0.0,0.0,0.34674734321520273
126,102.0,0.08628582799974538,1.0,0.0,0.0,0.34353706230485526
127,115.0,0.08542197899714665,0.0,0.0,0.0,0.34005027407984206
128,114.0,0.0927378870001121,0.0,0.0,0.0,0.3369019964511959
129,84.0,0.05607986899849493,1.0,0.0,0.0,0.3346854334786799
130,111.0,0.12629362199913885,0.0,0.0,0.0,0.3313879027465991
131,113.0,0.09451191000061954,0.0,0.0,0.0,0.3281228613547802
132,100.0,0.10669427800257836,0.0,0.0,0.0,0.32498748544350586
133,105.0,0.08347808799953782,0.0,0.0,0.0,0.32197866319573565
134,91.0,0.07603469800051244,0.0,0.0,0.0,0.319093425467699
135,101.0,0.09182696700190718,0.0,0.0,0.0,0.316234042237798
136,121.0,0.09625555500133487,0.0,0.0,0.0,0.31321226986185485
137,107.0,0.09008781700322288,0.0,0.0,0.0,0.31012630620099507
138,102.0,0.08765349999885075,0.0,0.0,0.0,0.30716289625784043
139,102.0,0.0928224620038236,0.0,0.0,0.0,0.3041365348185706
140,100.0,0.0516911689992412,3.0,0.0,0.0,0.30249837879743074
