episode,ep_length,ep_env_return,ep_shaping_return,ep_final_bonus
181,30.0,1.0,0.0,0.0
182,39.0,2.0,0.0,0.0
183,27.0,3.0,0.0,0.0
184,40.0,2.0,0.0,0.0
185,38.0,3.0,0.0,0.0
186,27.0,0.0,0.0,0.0
187,30.0,1.0,0.0,0.0
188,27.0,2.0,0.0,0.0
189,24.0,3.0,0.0,0.0
190,25.0,0.0,0.0,0.0
191,34.0,3.0,0.0,0.0
192,34.0,3.0,0.0,0.0
193,34.0,3.0,0.0,0.0
194,32.0,0.0,0.0,0.0
195,30.0,2.0,0.0,0.0
196,31.0,0.0,0.0,0.0
197,27.0,0.0,0.0,0.0
198,35.0,2.0,0.0,0.0
199,31.0,1.0,0.0,0.0
200,32.0,0.0,0.0,0.0
201,21.0,2.0,0.0,0.0
202,30.0,2.0,0.0,0.0
203,35.0,0.0,0.0,0.0
204,38.0,3.0,0.0,0.0
205,30.0,2.0,0.0,0.0
206,28.0,0.0,0.0,0.0
207,35.0,2.0,0.0,0.0
208,31.0,2.0,0.0,0.0
209,26.0,0.0,0.0,0.0
210,35.0,1.0,0.0,0.0
211,37.0,2.0,0.0,0.0
212,26.0,3.0,0.0,0.0
213,40.0,3.0,0.0,0.0
214,30.0,0.0,0.0,0.0
215,30.0,0.0,0.0,0.0
216,35.0,2.0,0.0,0.0
217,37.0,3.0,0.0,0.0
218,26.0,2.0,0.0,0.0
219,37.0,2.0,0.0,0.0
220,22.0,3.0,0.0,0.0
221,28.0,2.0,0.0,0.0
222,29.0,0.0,0.0,0.0
223,27.0,0.0,0.0,0.0
224,29.0,3.0,0.0,0.0
225,28.0,3.0,0.0,0.0
226,32.0,3.0,0.0,0.0
227,31.0,2.0,0.0,0.0
228,20.0,0.0,0.0,0.0
229,28.0,3.0,0.0,0.0
230,30.0,0.0,0.0,0.0
231,43.0,1.0,0.0,0.0
232,27.0,0.0,0.0,0.0
233,31.0,1.0,0.0,0.0
234,26.0,1.0,0.0,0.0
235,35.0,0.0,0.0,0.0
236,39.0,2.0,0.0,0.0
237,28.0,0.0,0.0,0.0
238,28.0,0.0,0.0,0.0
239,35.0,1.0,0.0,0.0
240,34.0,0.0,0.0,0.0
241,22.0,1.0,0.0,0.0
242,35.0,2.0,0.0,0.0
243,26.0,0.0,0.0,0.0
244,32.0,0.0,0.0,0.0
245,33.0,0.0,0.0,0.0
246,34.0,2.0,0.0,0.0
247,31.0,0.0,0.0,0.0
248,25.0,3.0,0.0,0.0
249,27.0,3.0,0.0,0.0
250,28.0,0.0,0.0,0.0
251,31.0,3.0,0.0,0.0
252,28.0,2.0,0.0,0.0
253,25.0,2.0,0.0,0.0
254,25.0,2.0,0.0,0.0
255,33.0,1.0,0.0,0.0
256,28.0,1.0,0.0,0.0
257,37.0,1.0,0.0,0.0
258,33.0,2.0,0.0,0.0
259,29.0,3.0,0.0,0.0
260,36.0,2.0,0.0,0.0
261,36.0,0.0,0.0,0.0
262,39.0,0.0,0.0,0.0
263,34.0,2.0,0.0,0.0
264,33.0,1.0,0.0,0.0
265,37.0,3.0,0.0,0.0
266,41.0,1.0,0.0,0.0
267,36.0,3.0,0.0,0.0
268,23.0,3.0,0.0,0.0
269,36.0,0.0,0.0,0.0
270,29.0,1.0,0.0,0.0
271,28.0,3.0,0.0,0.0
272,27.0,0.0,0.0,0.0
273,31.0,0.0,0.0,0.0
274,34.0,0.0,0.0,0.0
275,30.0,3.0,0.0,0.0
276,30.0,0.0,0.0,0.0
277,34.0,2.0,0.0,0.0
278,25.0,3.0,0.0,0.0
279,33.0,0.0,0.0,0.0
280,37.0,2.0,0.0,0.0
281,40.0,3.0,0.0,0.0
282,28.0,1.0,0.0,0.0
283,35.0,0.0,0.0,0.0
284,24.0,1.0,0.0,0.0
285,29.0,2.0,0.0,0.0
286,33.0,1.0,0.0,0.0
287,33.0,1.0,0.0,0.0
288,27.0,0.0,0.0,0.0
289,35.0,3.0,0.0,0.0
290,24.0,1.0,0.0,0.0
291,33.0,3.0,0.0,0.0
292,31.0,3.0,0.0,0.0
293,31.0,2.0,0.0,0.0
294,30.0,0.0,0.0,0.0
295,25.0,1.0,0.0,0.0
296,26.0,3.0,0.0,0.0
297,27.0,1.0,0.0,0.0
298,34.0,1.0,0.0,0.0
299,26.0,0.0,0.0,0.0
300,31.0,1.0,0.0,0.0
301,32.0,2.0,0.0,0.0
302,30.0,1.0,0.0,0.0
303,28.0,3.0,0.0,0.0
304,33.0,1.0,0.0,0.0
305,35.0,3.0,0.0,0.0
306,30.0,1.0,0.0,0.0
307,30.0,2.0,0.0,0.0
308,38.0,3.0,0.0,0.0
309,36.0,0.0,0.0,0.0
310,27.0,0.0,0.0,0.0
311,26.0,2.0,0.0,0.0
312,29.0,0.0,0.0,0.0
313,29.0,1.0,0.0,0.0
314,28.0,1.0,0.0,0.0
315,38.0,1.0,0.0,0.0
316,34.0,2.0,0.0,0.0
317,33.0,3.0,0.0,0.0
318,32.0,2.0,0.0,0.0
319,36.0,0.0,0.0,0.0
320,35.0,2.0,0.0,0.0
321,25.0,3.0,0.0,0.0
322,33.0,0.0,0.0,0.0
323,35.0,2.0,0.0,0.0
324,26.0,0.0,0.0,0.0
325,25.0,1.0,0.0,0.0
326,27.0,0.0,0.0,0.0
327,41.0,3.0,0.0,0.0
328,28.0,0.0,0.0,0.0
329,37.0,2.0,0.0,0.0
330,32.0,0.0,0.0,0.0
331,29.0,2.0,0.0,0.0
332,36.0,0.0,0.0,0.0
333,32.0,0.0,0.0,0.0
334,25.0,2.0,0.0,0.0
335,40.0,3.0,0.0,0.0
336,32.0,3.0,0.0,0.0
337,30.0,2.0,0.0,0.0
338,29.0,1.0,0.0,0.0
339,25.0,0.0,0.0,0.0
340,30.0,3.0,0.0,0.0
341,39.0,1.0,0.0,0.0
342,34.0,1.0,0.0,0.0
343,34.0,2.0,0.0,0.0
344,29.0,1.0,0.0,0.0
345,23.0,1.0,0.0,0.0
346,28.0,0.0,0.0,0.0
347,29.0,0.0,0.0,0.0
348,25.0,0.0,0.0,0.0
349,28.0,0.0,0.0,0.0
350,29.0,1.0,0.0,0.0
351,24.0,1.0,0.0,0.0
352,22.0,0.0,0.0,0.0
353,38.0,0.0,0.0,0.0
354,21.0,0.0,0.0,0.0
355,29.0,1.0,0.0,0.0
356,30.0,2.0,0.0,0.0
357,36.0,1.0,0.0,0.0
358,32.0,3.0,0.0,0.0
359,33.0,3.0,0.0,0.0
360,31.0,0.0,0.0,0.0
361,30.0,1.0,0.0,0.0
362,41.0,1.0,0.0,0.0
363,29.0,0.0,0.0,0.0
364,38.0,2.0,0.0,0.0
365,29.0,1.0,0.0,0.0
366,31.0,3.0,0.0,0.0
367,30.0,0.0,0.0,0.0
368,25.0,1.0,0.0,0.0
369,28.0,0.0,0.0,0.0
370,24.0,0.0,0.0,0.0
371,32.0,2.0,0.0,0.0
372,38.0,2.0,0.0,0.0
373,24.0,0.0,0.0,0.0
374,30.0,1.0,0.0,0.0
375,30.0,0.0,0.0,0.0
376,32.0,2.0,0.0,0.0
377,27.0,0.0,0.0,0.0
378,32.0,3.0,0.0,0.0
379,20.0,1.0,0.0,0.0
380,36.0,3.0,0.0,0.0
381,39.0,1.0,0.0,0.0
382,27.0,2.0,0.0,0.0
383,33.0,3.0,0.0,0.0
384,31.0,0.0,0.0,0.0
385,29.0,2.0,0.0,0.0
386,35.0,2.0,0.0,0.0
387,25.0,2.0,0.0,0.0
388,27.0,3.0,0.0,0.0
389,23.0,2.0,0.0,0.0
390,35.0,3.0,0.0,0.0
391,28.0,2.0,0.0,0.0
392,30.0,0.0,0.0,0.0
393,31.0,1.0,0.0,0.0
394,36.0,0.0,0.0,0.0
395,35.0,2.0,0.0,0.0
396,30.0,2.0,0.0,0.0
397,35.0,1.0,0.0,0.0
398,33.0,1.0,0.0,0.0
399,32.0,1.0,0.0,0.0
400,27.0,1.0,0.0,0.0
401,31.0,3.0,0.0,0.0
402,29.0,3.0,0.0,0.0
403,28.0,1.0,0.0,0.0
404,27.0,0.0,0.0,0.0
405,35.0,0.0,0.0,0.0
406,26.0,2.0,0.0,0.0
407,28.0,2.0,0.0,0.0
408,32.0,1.0,0.0,0.0
409,36.0,1.0,0.0,0.0
410,27.0,1.0,0.0,0.0
411,33.0,1.0,0.0,0.0
412,38.0,2.0,0.0,0.0
413,31.0,1.0,0.0,0.0
414,28.0,1.0,0.0,0.0
415,26.0,0.0,0.0,0.0
416,29.0,2.0,0.0,0.0
417,31.0,0.0,0.0,0.0
418,26.0,0.0,0.0,0.0
419,26.0,3.0,0.0,0.0
420,31.0,0.0,0.0,0.0
421,26.0,1.0,0.0,0.0
422,29.0,3.0,0.0,0.0
423,27.0,1.0,0.0,0.0
424,37.0,2.0,0.0,0.0
425,36.0,1.0,0.0,0.0
426,28.0,2.0,0.0,0.0
427,32.0,0.0,0.0,0.0
428,32.0,0.0,0.0,0.0
429,27.0,2.0,0.0,0.0
430,27.0,1.0,0.0,0.0
431,35.0,3.0,0.0,0.0
432,34.0,1.0,0.0,0.0
433,30.0,2.0,0.0,0.0
434,31.0,1.0,0.0,0.0
435,28.0,2.0,0.0,0.0
436,35.0,3.0,0.0,0.0
437,29.0,1.0,0.0,0.0
438,26.0,3.0,0.0,0.0
439,32.0,2.0,0.0,0.0
440,31.0,3.0,0.0,0.0
441,35.0,1.0,0.0,0.0
442,27.0,2.0,0.0,0.0
443,37.0,1.0,0.0,0.0
444,26.0,3.0,0.0,0.0
445,33.0,0.0,0.0,0.0
446,42.0,1.0,0.0,0.0
447,37.0,2.0,0.0,0.0
448,40.0,0.0,0.0,0.0
449,26.0,1.0,0.0,0.0
450,36.0,2.0,0.0,0.0
451,30.0,1.0,0.0,0.0
452,26.0,0.0,0.0,0.0
453,27.0,3.0,0.0,0.0
454,37.0,3.0,0.0,0.0
455,43.0,1.0,0.0,0.0
456,27.0,1.0,0.0,0.0
457,29.0,3.0,0.0,0.0
458,29.0,2.0,0.0,0.0
459,31.0,0.0,0.0,0.0
460,21.0,2.0,0.0,0.0
461,28.0,0.0,0.0,0.0
462,36.0,0.0,0.0,0.0
463,27.0,3.0,0.0,0.0
464,25.0,2.0,0.0,0.0
465,32.0,2.0,0.0,0.0
466,31.0,0.0,0.0,0.0
467,27.0,0.0,0.0,0.0
468,30.0,3.0,0.0,0.0
469,30.0,3.0,0.0,0.0
470,34.0,2.0,0.0,0.0
471,29.0,3.0,0.0,0.0
472,37.0,3.0,0.0,0.0
473,31.0,3.0,0.0,0.0
474,32.0,0.0,0.0,0.0
475,33.0,2.0,0.0,0.0
476,19.0,3.0,0.0,0.0
477,34.0,3.0,0.0,0.0
478,24.0,1.0,0.0,0.0
479,31.0,3.0,0.0,0.0
480,29.0,1.0,0.0,0.0
481,36.0,0.0,0.0,0.0
482,33.0,3.0,0.0,0.0
483,35.0,2.0,0.0,0.0
484,29.0,2.0,0.0,0.0
485,32.0,2.0,0.0,0.0
486,33.0,0.0,0.0,0.0
487,32.0,3.0,0.0,0.0
488,26.0,2.0,0.0,0.0
489,36.0,2.0,0.0,0.0
490,33.0,0.0,0.0,0.0
491,33.0,1.0,0.0,0.0
492,29.0,3.0,0.0,0.0
493,28.0,1.0,0.0,0.0
494,30.0,3.0,0.0,0.0
495,29.0,3.0,0.0,0.0
496,30.0,3.0,0.0,0.0
497,32.0,3.0,0.0,0.0
498,27.0,1.0,0.0,0.0
499,23.0,3.0,0.0,0.0
500,24.0,1.0,0.0,0.0
501,31.0,2.0,0.0,0.0
502,38.0,1.0,0.0,0.0
503,28.0,1.0,0.0,0.0
504,34.0,0.0,0.0,0.0
505,27.0,3.0,0.0,0.0
506,35.0,0.0,0.0,0.0
507,29.0,1.0,0.0,0.0
508,33.0,0.0,0.0,0.0
509,34.0,0.0,0.0,0.0
510,31.0,1.0,0.0,0.0
511,38.0,3.0,0.0,0.0
512,35.0,0.0,0.0,0.0
513,22.0,1.0,0.0,0.0
514,24.0,3.0,0.0,0.0
515,38.0,0.0,0.0,0.0
516,32.0,1.0,0.0,0.0
517,30.0,2.0,0.0,0.0
518,33.0,3.0,0.0,0.0
519,36.0,3.0,0.0,0.0
520,28.0,3.0,0.0,0.0
521,34.0,3.0,0.0,0.0
522,32.0,2.0,0.0,0.0
523,32.0,2.0,0.0,0.0
524,29.0,0.0,0.0,0.0
525,29.0,0.0,0.0,0.0
526,31.0,2.0,0.0,0.0
527,26.0,3.0,0.0,0.0
528,32.0,1.0,0.0,0.0
529,28.0,1.0,0.0,0.0
530,30.0,0.0,0.0,0.0
531,32.0,2.0,0.0,0.0
532,30.0,1.0,0.0,0.0
533,33.0,2.0,0.0,0.0
534,37.0,0.0,0.0,0.0
535,36.0,2.0,0.0,0.0
536,33.0,1.0,0.0,0.0
537,28.0,0.0,0.0,0.0
538,35.0,0.0,0.0,0.0
539,31.0,1.0,0.0,0.0
540,30.0,2.0,0.0,0.0
541,33.0,0.0,0.0,0.0
542,28.0,0.0,0.0,0.0
543,32.0,0.0,0.0,0.0
544,29.0,2.0,0.0,0.0
545,29.0,2.0,0.0,0.0
546,25.0,0.0,0.0,0.0
547,31.0,3.0,0.0,0.0
548,31.0,0.0,0.0,0.0
549,38.0,0.0,0.0,0.0
550,27.0,0.0,0.0,0.0
551,25.0,0.0,0.0,0.0
552,42.0,2.0,0.0,0.0
553,43.0,0.0,0.0,0.0
554,23.0,0.0,0.0,0.0
555,29.0,1.0,0.0,0.0
556,33.0,3.0,0.0,0.0
557,33.0,0.0,0.0,0.0
558,42.0,0.0,0.0,0.0
559,34.0,3.0,0.0,0.0
560,32.0,3.0,0.0,0.0
561,40.0,3.0,0.0,0.0
562,36.0,2.0,0.0,0.0
563,26.0,1.0,0.0,0.0
564,31.0,2.0,0.0,0.0
565,32.0,3.0,0.0,0.0
566,35.0,0.0,0.0,0.0
567,26.0,2.0,0.0,0.0
568,39.0,1.0,0.0,0.0
569,32.0,3.0,0.0,0.0
570,32.0,1.0,0.0,0.0
571,40.0,2.0,0.0,0.0
572,29.0,1.0,0.0,0.0
573,33.0,1.0,0.0,0.0
574,37.0,0.0,0.0,0.0
575,31.0,2.0,0.0,0.0
576,31.0,2.0,0.0,0.0
577,42.0,1.0,0.0,0.0
578,29.0,1.0,0.0,0.0
579,29.0,2.0,0.0,0.0
580,32.0,1.0,0.0,0.0
581,39.0,1.0,0.0,0.0
582,38.0,2.0,0.0,0.0
583,35.0,3.0,0.0,0.0
584,29.0,0.0,0.0,0.0
585,38.0,3.0,0.0,0.0
586,35.0,0.0,0.0,0.0
587,27.0,3.0,0.0,0.0
588,30.0,2.0,0.0,0.0
589,30.0,3.0,0.0,0.0
590,27.0,2.0,0.0,0.0
591,22.0,1.0,0.0,0.0
592,26.0,0.0,0.0,0.0
593,32.0,1.0,0.0,0.0
594,32.0,1.0,0.0,0.0
595,33.0,2.0,0.0,0.0
596,29.0,2.0,0.0,0.0
597,32.0,0.0,0.0,0.0
598,28.0,3.0,0.0,0.0
599,33.0,0.0,0.0,0.0
600,33.0,1.0,0.0,0.0
601,38.0,1.0,0.0,0.0
602,38.0,1.0,0.0,0.0
603,30.0,0.0,0.0,0.0
604,27.0,2.0,0.0,0.0
605,30.0,2.0,0.0,0.0
606,29.0,3.0,0.0,0.0
607,32.0,2.0,0.0,0.0
608,36.0,1.0,0.0,0.0
609,28.0,2.0,0.0,0.0
610,28.0,1.0,0.0,0.0
611,31.0,0.0,0.0,0.0
612,29.0,0.0,0.0,0.0
613,30.0,3.0,0.0,0.0
614,35.0,3.0,0.0,0.0
615,27.0,1.0,0.0,0.0
616,27.0,2.0,0.0,0.0
617,36.0,3.0,0.0,0.0
618,33.0,3.0,0.0,0.0
619,34.0,0.0,0.0,0.0
620,29.0,2.0,0.0,0.0
621,27.0,1.0,0.0,0.0
622,42.0,0.0,0.0,0.0
623,28.0,3.0,0.0,0.0
624,33.0,0.0,0.0,0.0
625,33.0,2.0,0.0,0.0
626,27.0,0.0,0.0,0.0
627,32.0,2.0,0.0,0.0
628,33.0,1.0,0.0,0.0
629,30.0,0.0,0.0,0.0
630,28.0,1.0,0.0,0.0
631,37.0,3.0,0.0,0.0
632,31.0,3.0,0.0,0.0
633,35.0,1.0,0.0,0.0
634,29.0,2.0,0.0,0.0
635,35.0,2.0,0.0,0.0
636,21.0,2.0,0.0,0.0
637,33.0,1.0,0.0,0.0
638,25.0,3.0,0.0,0.0
639,28.0,1.0,0.0,0.0
640,32.0,1.0,0.0,0.0
641,33.0,0.0,0.0,0.0
642,22.0,2.0,0.0,0.0
643,38.0,1.0,0.0,0.0
644,30.0,1.0,0.0,0.0
645,41.0,1.0,0.0,0.0
646,35.0,2.0,0.0,0.0
647,28.0,2.0,0.0,0.0
648,33.0,3.0,0.0,0.0
649,35.0,3.0,0.0,0.0
650,27.0,0.0,0.0,0.0
651,34.0,1.0,0.0,0.0
652,33.0,3.0,0.0,0.0
653,37.0,2.0,0.0,0.0
654,23.0,2.0,0.0,0.0
655,31.0,3.0,0.0,0.0
656,29.0,3.0,0.0,0.0
657,26.0,0.0,0.0,0.0
658,36.0,0.0,0.0,0.0
659,35.0,1.0,0.0,0.0
660,22.0,1.0,0.0,0.0
661,21.0,1.0,0.0,0.0
662,25.0,2.0,0.0,0.0
663,31.0,3.0,0.0,0.0
664,29.0,2.0,0.0,0.0
665,33.0,0.0,0.0,0.0
666,39.0,2.0,0.0,0.0
667,35.0,2.0,0.0,0.0
668,47.0,3.0,0.0,0.0
669,33.0,1.0,0.0,0.0
670,31.0,1.0,0.0,0.0
671,28.0,2.0,0.0,0.0
672,29.0,2.0,0.0,0.0
673,30.0,2.0,0.0,0.0
674,21.0,0.0,0.0,0.0
675,29.0,3.0,0.0,0.0
676,33.0,2.0,0.0,0.0
677,27.0,0.0,0.0,0.0
678,31.0,0.0,0.0,0.0
679,37.0,0.0,0.0,0.0
680,29.0,1.0,0.0,0.0
681,30.0,2.0,0.0,0.0
682,40.0,0.0,0.0,0.0
683,30.0,2.0,0.0,0.0
684,25.0,2.0,0.0,0.0
685,31.0,3.0,0.0,0.0
686,25.0,1.0,0.0,0.0
687,25.0,0.0,0.0,0.0
688,25.0,0.0,0.0,0.0
689,28.0,3.0,0.0,0.0
690,28.0,2.0,0.0,0.0
691,28.0,2.0,0.0,0.0
692,24.0,1.0,0.0,0.0
693,31.0,1.0,0.0,0.0
694,33.0,2.0,0.0,0.0
695,25.0,3.0,0.0,0.0
696,23.0,0.0,0.0,0.0
697,24.0,2.0,0.0,0.0
698,40.0,0.0,0.0,0.0
699,32.0,3.0,0.0,0.0
700,27.0,2.0,0.0,0.0
701,29.0,2.0,0.0,0.0
702,28.0,3.0,0.0,0.0
703,29.0,2.0,0.0,0.0
704,41.0,3.0,0.0,0.0
705,24.0,0.0,0.0,0.0
706,37.0,1.0,0.0,0.0
707,26.0,0.0,0.0,0.0
708,39.0,0.0,0.0,0.0
709,28.0,0.0,0.0,0.0
710,27.0,1.0,0.0,0.0
711,24.0,2.0,0.0,0.0
712,31.0,3.0,0.0,0.0
713,32.0,3.0,0.0,0.0
714,31.0,0.0,0.0,0.0
715,30.0,3.0,0.0,0.0
716,27.0,2.0,0.0,0.0
717,37.0,3.0,0.0,0.0
718,27.0,3.0,0.0,0.0
719,43.0,2.0,0.0,0.0
720,27.0,3.0,0.0,0.0
721,28.0,3.0,0.0,0.0
722,30.0,2.0,0.0,0.0
723,28.0,2.0,0.0,0.0
724,29.0,1.0,0.0,0.0
725,29.0,3.0,0.0,0.0
726,29.0,1.0,0.0,0.0
727,27.0,3.0,0.0,0.0
728,32.0,0.0,0.0,0.0
729,36.0,2.0,0.0,0.0
730,30.0,1.0,0.0,0.0
731,27.0,1.0,0.0,0.0
732,31.0,3.0,0.0,0.0
733,33.0,2.0,0.0,0.0
734,28.0,0.0,0.0,0.0
735,29.0,1.0,0.0,0.0
736,27.0,3.0,0.0,0.0
737,25.0,0.0,0.0,0.0
738,33.0,1.0,0.0,0.0
739,29.0,2.0,0.0,0.0
740,20.0,2.0,0.0,0.0
741,27.0,1.0,0.0,0.0
742,29.0,2.0,0.0,0.0
743,38.0,2.0,0.0,0.0
744,27.0,1.0,0.0,0.0
745,29.0,3.0,0.0,0.0
746,26.0,1.0,0.0,0.0
747,22.0,0.0,0.0,0.0
748,36.0,2.0,0.0,0.0
749,28.0,2.0,0.0,0.0
750,30.0,0.0,0.0,0.0
751,22.0,1.0,0.0,0.0
752,29.0,0.0,0.0,0.0
753,26.0,1.0,0.0,0.0
754,36.0,1.0,0.0,0.0
755,33.0,1.0,0.0,0.0
756,24.0,3.0,0.0,0.0
757,34.0,3.0,0.0,0.0
758,26.0,0.0,0.0,0.0
759,35.0,2.0,0.0,0.0
760,27.0,3.0,0.0,0.0
761,24.0,1.0,0.0,0.0
762,23.0,0.0,0.0,0.0
763,30.0,0.0,0.0,0.0
764,26.0,1.0,0.0,0.0
765,29.0,0.0,0.0,0.0
766,29.0,2.0,0.0,0.0
767,26.0,0.0,0.0,0.0
768,30.0,2.0,0.0,0.0
769,25.0,3.0,0.0,0.0
770,27.0,1.0,0.0,0.0
771,24.0,3.0,0.0,0.0
772,32.0,2.0,0.0,0.0
773,22.0,0.0,0.0,0.0
774,34.0,0.0,0.0,0.0
