episode,wall_s,steps,p0_transitions,train_calls,epsilon
1836,0.02546,77,18,18,0.1
1837,0.026875,67,19,19,0.1
1838,0.025811,72,18,18,0.1
1839,0.021635,71,15,15,0.1
1840,0.034965,78,25,25,0.1
1841,0.030675,82,22,22,0.1
1842,0.024932,75,18,18,0.1
1843,0.028095,73,20,20,0.1
1844,0.030343,72,22,22,0.1
1845,0.022914,74,16,16,0.1
1846,0.026809,74,19,19,0.1
1847,0.025992,78,18,18,0.1
1848,0.031457,79,22,22,0.1
1849,0.024477,75,17,17,0.1
1850,0.030125,78,21,21,0.1
1851,0.025553,66,18,18,0.1
1852,0.015865,72,11,11,0.1
1853,0.027162,71,19,19,0.1
1854,0.027076,73,19,19,0.1
1855,0.021864,78,15,15,0.1
1856,0.018716,72,13,13,0.1
1857,0.024253,64,17,17,0.1
1858,0.031325,78,22,22,0.1
1859,0.024602,77,17,17,0.1
1860,0.030063,70,21,21,0.1
1861,0.032628,81,22,22,0.1
1862,0.018219,67,12,12,0.1
1863,0.019888,84,13,13,0.1
1864,0.0255,76,17,17,0.1
1865,0.027633,79,17,17,0.1
1866,0.027378,84,18,18,0.1
1867,0.026942,63,18,18,0.1
1868,0.030039,65,21,21,0.1
1869,0.021919,68,15,15,0.1
1870,0.028004,81,19,19,0.1
1871,0.032632,67,23,23,0.1
1872,0.027549,86,19,19,0.1
1873,0.028121,70,20,20,0.1
1874,0.026925,72,15,15,0.1
1875,0.041544,79,21,21,0.1
1876,0.028092,63,16,16,0.1
1877,0.035035,81,21,21,0.1
1878,0.027888,72,17,17,0.1
1879,0.031589,83,23,23,0.1
1880,0.025092,72,18,18,0.1
1881,0.028743,74,21,21,0.1
1882,0.030621,71,23,23,0.1
1883,0.028676,72,21,21,0.1
1884,0.027027,74,20,20,0.1
1885,0.026933,70,19,19,0.1
1886,0.025267,73,18,18,0.1
1887,0.024248,79,17,17,0.1
1888,0.029988,84,21,21,0.1
1889,0.020966,69,15,15,0.1
1890,0.032394,80,23,23,0.1
1891,0.023854,60,17,17,0.1
1892,0.022727,72,16,16,0.1
1893,0.029614,84,21,21,0.1
1894,0.028315,67,20,20,0.1
1895,0.029819,73,21,21,0.1
1896,0.039091,73,24,24,0.1
1897,0.032955,83,22,22,0.1
1898,0.029133,81,20,20,0.1
1899,0.035823,75,23,23,0.1
1900,0.024626,62,17,17,0.1
1901,0.028913,71,20,20,0.1
1902,0.031583,80,22,22,0.1
1903,0.028701,71,18,18,0.1
1904,0.024337,77,16,16,0.1
1905,0.026703,68,18,18,0.1
1906,0.027771,68,19,19,0.1
1907,0.023483,77,15,15,0.1
1908,0.023426,68,16,16,0.1
1909,0.024104,62,17,17,0.1
1910,0.026177,80,18,18,0.1
1911,0.024266,66,17,17,0.1
1912,0.023976,69,16,16,0.1
1913,0.029045,72,20,20,0.1
1914,0.033961,78,24,24,0.1
1915,0.031956,93,22,22,0.1
1916,0.021577,70,15,15,0.1
1917,0.028193,63,20,20,0.1
1918,0.026206,80,18,18,0.1
1919,0.027257,87,19,19,0.1
1920,0.028915,79,20,20,0.1
1921,0.029224,79,20,20,0.1
1922,0.026535,74,18,18,0.1
1923,0.029537,81,20,20,0.1
1924,0.028909,71,20,20,0.1
1925,0.032225,67,23,23,0.1
1926,0.035864,72,21,21,0.1
1927,0.024115,71,14,14,0.1
1928,0.036075,73,22,22,0.1
1929,0.024622,77,17,17,0.1
1930,0.03409,90,24,24,0.1
1931,0.023081,76,16,16,0.1
1932,0.027356,82,19,19,0.1
1933,0.028635,77,20,20,0.1
1934,0.020761,68,14,14,0.1
1935,0.032601,79,22,22,0.1
1936,0.027949,70,19,19,0.1
1937,0.022703,61,15,15,0.1
1938,0.027038,60,18,18,0.1
1939,0.031376,74,21,21,0.1
1940,0.023739,76,15,15,0.1
1941,0.044155,86,25,25,0.1
1942,0.032629,76,19,19,0.1
1943,0.018878,60,11,11,0.1
1944,0.03282,64,20,20,0.1
1945,0.019966,63,12,12,0.1
1946,0.032162,71,20,20,0.1
1947,0.033509,72,21,21,0.1
1948,0.029582,71,18,18,0.1
1949,0.028752,76,17,17,0.1
1950,0.038575,74,19,19,0.1
1951,0.026603,61,15,15,0.1
1952,0.025772,61,15,15,0.1
1953,0.030271,60,18,18,0.1
1954,0.028675,86,17,17,0.1
1955,0.029998,89,21,21,0.1
1956,0.036253,82,25,25,0.1
1957,0.019441,74,13,13,0.1
1958,0.029248,71,20,20,0.1
1959,0.021581,73,15,15,0.1
1960,0.028232,74,20,20,0.1
1961,0.026569,67,19,19,0.1
1962,0.020898,77,15,15,0.1
1963,0.025652,70,19,19,0.1
1964,0.032001,75,23,23,0.1
1965,0.028714,74,20,20,0.1
1966,0.028016,75,19,19,0.1
1967,0.031781,77,21,21,0.1
1968,0.021305,71,13,13,0.1
1969,0.022525,69,15,15,0.1
1970,0.027221,62,18,18,0.1
1971,0.027378,76,15,15,0.1
1972,0.036532,75,21,21,0.1
1973,0.027681,75,16,16,0.1
1974,0.035047,79,21,21,0.1
1975,0.030989,63,19,19,0.1
1976,0.02785,68,17,17,0.1
1977,0.028409,75,17,17,0.1
1978,0.031036,85,19,19,0.1
1979,0.030905,75,19,19,0.1
1980,0.021719,68,13,13,0.1
1981,0.029563,80,18,18,0.1
1982,0.041362,74,26,26,0.1
1983,0.032195,65,20,20,0.1
1984,0.027885,76,17,17,0.1
1985,0.030569,64,19,19,0.1
1986,0.029383,74,18,18,0.1
1987,0.035581,77,22,22,0.1
1988,0.034124,72,21,21,0.1
1989,0.029736,85,18,18,0.1
1990,0.035906,74,22,22,0.1
1991,0.027144,73,16,16,0.1
1992,0.026373,67,15,15,0.1
1993,0.028102,74,16,16,0.1
1994,0.026169,76,15,15,0.1
1995,0.032339,73,19,19,0.1
1996,0.024251,62,14,14,0.1
1997,0.040247,75,24,24,0.1
1998,0.029442,83,17,17,0.1
1999,0.031134,82,18,18,0.1
2000,0.037005,75,22,22,0.1
2001,0.035677,72,21,21,0.1
2002,0.037875,69,23,23,0.1
2003,0.026004,77,16,16,0.1
2004,0.02966,74,21,21,0.1
2005,0.01353,67,9,9,0.1
2006,0.027244,80,19,19,0.1
2007,0.027467,77,19,19,0.1
2008,0.033087,78,23,23,0.1
2009,0.033109,71,23,23,0.1
2010,0.030257,68,21,21,0.1
2011,0.028955,78,20,20,0.1
2012,0.028156,89,19,19,0.1
2013,0.025827,68,18,18,0.1
2014,0.030022,60,21,21,0.1
2015,0.025838,74,18,18,0.1
2016,0.029447,83,20,20,0.1
2017,0.028548,73,20,20,0.1
2018,0.028573,76,20,20,0.1
2019,0.024798,74,17,17,0.1
2020,0.022957,70,16,16,0.1
2021,0.027589,72,19,19,0.1
2022,0.021034,69,14,14,0.1
2023,0.026825,70,18,18,0.1
2024,0.041326,83,20,20,0.1
2025,0.031464,65,17,17,0.1
2026,0.021771,72,14,14,0.1
2027,0.028449,72,19,19,0.1
2028,0.027588,70,17,17,0.1
2029,0.029287,74,16,16,0.1
2030,0.038679,85,22,22,0.1
2031,0.033698,85,19,19,0.1
2032,0.018012,64,10,10,0.1
2033,0.028995,65,17,17,0.1
2034,0.02741,74,16,16,0.1
2035,0.024253,74,14,14,0.1
2036,0.032247,77,19,19,0.1
2037,0.031126,78,17,17,0.1
2038,0.026925,77,16,16,0.1
2039,0.025872,66,17,17,0.1
2040,0.026778,68,18,18,0.1
2041,0.025421,74,17,17,0.1
2042,0.017992,59,12,12,0.1
2043,0.022403,69,15,15,0.1
2044,0.025011,73,17,17,0.1
2045,0.027268,77,19,19,0.1
2046,0.02485,71,17,17,0.1
2047,0.025973,74,18,18,0.1
2048,0.021903,75,14,14,0.1
2049,0.022018,61,15,15,0.1
2050,0.026345,66,18,18,0.1
2051,0.027462,70,19,19,0.1
2052,0.031877,85,22,22,0.1
2053,0.033894,77,24,24,0.1
2054,0.027834,79,19,19,0.1
2055,0.028238,68,20,20,0.1
2056,0.025454,69,18,18,0.1
2057,0.011706,60,8,8,0.1
2058,0.020425,72,14,14,0.1
2059,0.021816,68,15,15,0.1
2060,0.019591,70,13,13,0.1
2061,0.032915,79,22,22,0.1
2062,0.029072,71,19,19,0.1
2063,0.029662,70,20,20,0.1
2064,0.028268,73,19,19,0.1
2065,0.028867,67,20,20,0.1
2066,0.032506,78,22,22,0.1
2067,0.030046,73,20,20,0.1
2068,0.030723,77,21,21,0.1
2069,0.024991,72,17,17,0.1
2070,0.029137,69,20,20,0.1
2071,0.032941,76,23,23,0.1
2072,0.027916,85,19,19,0.1
2073,0.024901,90,17,17,0.1
2074,0.025899,73,18,18,0.1
2075,0.032719,81,23,23,0.1
2076,0.031776,83,20,20,0.1
2077,0.035775,72,21,21,0.1
2078,0.037014,71,22,22,0.1
2079,0.043445,76,25,25,0.1
2080,0.032931,86,19,19,0.1
2081,0.032571,71,19,19,0.1
2082,0.034013,76,20,20,0.1
2083,0.037347,74,22,22,0.1
2084,0.035692,80,21,21,0.1
2085,0.023696,73,15,15,0.1
2086,0.028025,73,19,19,0.1
2087,0.0286,74,19,19,0.1
2088,0.027199,80,18,18,0.1
2089,0.032951,79,22,22,0.1
2090,0.030265,76,20,20,0.1
2091,0.032583,88,22,22,0.1
2092,0.021,72,14,14,0.1
2093,0.026785,81,18,18,0.1
2094,0.032033,75,22,22,0.1
2095,0.022088,76,15,15,0.1
2096,0.019604,66,13,13,0.1
2097,0.025974,65,17,17,0.1
2098,0.028338,68,19,19,0.1
2099,0.021427,79,14,14,0.1
2100,0.032656,78,17,17,0.1
2101,0.036317,76,20,20,0.1
2102,0.017532,69,11,11,0.1
2103,0.028044,68,18,18,0.1
2104,0.025745,72,17,17,0.1
2105,0.026204,72,15,15,0.1
2106,0.043643,78,25,25,0.1
2107,0.027428,70,16,16,0.1
2108,0.029408,71,17,17,0.1
2109,0.025933,71,14,14,0.1
2110,0.029906,63,19,19,0.1
2111,0.031932,87,21,21,0.1
2112,0.033493,79,22,22,0.1
2113,0.02452,75,16,16,0.1
2114,0.024992,75,16,16,0.1
2115,0.02694,66,18,18,0.1
2116,0.025469,74,17,17,0.1
2117,0.03042,66,21,21,0.1
2118,0.032069,80,22,22,0.1
2119,0.030659,78,21,21,0.1
2120,0.025855,76,18,18,0.1
2121,0.022314,70,15,15,0.1
2122,0.020445,66,14,14,0.1
2123,0.02976,70,21,21,0.1
2124,0.02302,81,16,16,0.1
2125,0.030349,76,22,22,0.1
2126,0.023602,73,17,17,0.1
2127,0.026896,63,20,20,0.1
2128,0.025093,77,18,18,0.1
2129,0.032306,76,23,23,0.1
2130,0.025798,68,18,18,0.1
2131,0.029878,76,21,21,0.1
2132,0.028469,66,20,20,0.1
2133,0.023207,80,15,15,0.1
2134,0.023772,71,16,16,0.1
2135,0.027259,71,19,19,0.1
2136,0.02678,74,18,18,0.1
2137,0.024898,80,17,17,0.1
2138,0.034703,86,24,24,0.1
2139,0.024785,69,17,17,0.1
2140,0.02945,84,21,21,0.1
2141,0.027967,76,20,20,0.1
2142,0.024908,73,18,18,0.1
2143,0.022084,73,16,16,0.1
2144,0.030838,89,21,21,0.1
2145,0.031633,84,22,22,0.1
2146,0.012682,61,8,8,0.1
2147,0.029602,69,21,21,0.1
2148,0.035236,80,24,24,0.1
2149,0.02388,70,16,16,0.1
2150,0.03319,81,23,23,0.1
2151,0.031386,87,22,22,0.1
2152,0.024889,76,17,17,0.1
2153,0.022828,72,15,15,0.1
2154,0.025861,49,15,15,0.1
2155,0.036546,90,21,21,0.1
2156,0.035207,77,21,21,0.1
2157,0.022079,68,13,13,0.1
2158,0.022074,70,13,13,0.1
2159,0.036511,80,23,23,0.1
2160,0.02983,85,21,21,0.1
2161,0.028791,77,20,20,0.1
2162,0.022247,83,15,15,0.1
2163,0.030131,75,21,21,0.1
2164,0.023406,76,16,16,0.1
2165,0.030735,75,21,21,0.1
2166,0.030771,75,21,21,0.1
2167,0.027112,75,18,18,0.1
2168,0.023704,68,16,16,0.1
2169,0.022406,65,15,15,0.1
2170,0.031311,87,21,21,0.1
2171,0.033248,78,23,23,0.1
2172,0.02803,77,19,19,0.1
2173,0.03262,84,22,22,0.1
2174,0.029291,82,20,20,0.1
2175,0.033677,80,23,23,0.1
2176,0.03137,77,21,21,0.1
2177,0.037936,67,21,21,0.1
2178,0.037296,63,19,19,0.1
2179,0.025884,75,16,16,0.1
2180,0.020724,65,14,14,0.1
2181,0.027809,66,14,14,0.1
2182,0.027697,75,14,14,0.1
2183,0.033175,64,18,18,0.1
2184,0.030386,74,15,15,0.1
2185,0.025065,73,14,14,0.1
2186,0.040928,79,24,24,0.1
2187,0.032119,79,19,19,0.1
2188,0.029925,60,18,18,0.1
2189,0.029697,71,18,18,0.1
2190,0.03311,83,20,20,0.1
2191,0.033367,75,20,20,0.1
2192,0.034246,83,20,20,0.1
2193,0.02647,64,15,15,0.1
2194,0.02807,70,16,16,0.1
2195,0.037861,78,22,22,0.1
2196,0.032473,70,19,19,0.1
2197,0.034499,75,22,22,0.1
2198,0.019098,66,13,13,0.1
2199,0.031318,81,22,22,0.1
2200,0.029466,68,20,20,0.1
2201,0.031646,68,22,22,0.1
2202,0.02882,73,19,19,0.1
2203,0.028574,72,19,19,0.1
2204,0.022102,73,15,15,0.1
2205,0.029428,79,20,20,0.1
2206,0.031937,82,22,22,0.1
2207,0.023502,74,16,16,0.1
2208,0.031924,66,22,22,0.1
2209,0.022044,69,15,15,0.1
2210,0.024941,74,15,15,0.1
2211,0.038801,77,23,23,0.1
2212,0.030341,70,18,18,0.1
2213,0.028463,64,17,17,0.1
2214,0.034662,71,21,21,0.1
2215,0.028473,75,20,20,0.1
2216,0.020389,70,14,14,0.1
2217,0.021328,80,15,15,0.1
2218,0.026541,76,19,19,0.1
2219,0.034493,65,25,25,0.1
2220,0.030685,88,22,22,0.1
2221,0.021725,74,15,15,0.1
2222,0.029283,76,21,21,0.1
2223,0.032014,91,23,23,0.1
2224,0.02771,76,20,20,0.1
2225,0.028042,80,20,20,0.1
2226,0.023817,80,17,17,0.1
2227,0.029309,84,21,21,0.1
2228,0.02825,87,20,20,0.1
2229,0.022065,71,16,16,0.1
2230,0.025274,74,18,18,0.1
2231,0.027945,75,20,20,0.1
2232,0.032009,81,23,23,0.1
2233,0.023855,69,17,17,0.1
2234,0.030443,71,22,22,0.1
2235,0.024148,77,17,17,0.1
2236,0.03416,78,24,24,0.1
2237,0.025077,62,18,18,0.1
2238,0.02834,68,20,20,0.1
2239,0.023639,79,17,17,0.1
2240,0.025011,70,18,18,0.1
2241,0.024852,68,18,18,0.1
2242,0.026565,80,19,19,0.1
2243,0.032382,83,23,23,0.1
2244,0.024036,70,17,17,0.1
2245,0.016244,60,11,11,0.1
2246,0.020838,75,14,14,0.1
2247,0.023014,61,16,16,0.1
2248,0.023228,76,16,16,0.1
2249,0.024884,64,17,17,0.1
2250,0.029284,77,20,20,0.1
2251,0.028509,76,19,19,0.1
2252,0.03181,68,21,21,0.1
2253,0.03103,81,20,20,0.1
2254,0.047319,86,20,20,0.1
2255,0.020138,61,13,13,0.1
2256,0.024516,83,16,16,0.1
2257,0.019462,63,13,13,0.1
2258,0.026192,80,18,18,0.1
2259,0.033185,78,22,22,0.1
2260,0.028832,79,20,20,0.1
2261,0.033366,80,23,23,0.1
2262,0.023688,78,16,16,0.1
2263,0.031509,77,22,22,0.1
2264,0.027587,65,19,19,0.1
2265,0.025109,77,16,16,0.1
2266,0.019584,70,13,13,0.1
2267,0.020746,73,14,14,0.1
2268,0.02712,71,19,19,0.1
2269,0.019057,67,13,13,0.1
2270,0.027409,68,19,19,0.1
2271,0.018313,76,12,12,0.1
2272,0.022188,75,15,15,0.1
2273,0.022251,70,15,15,0.1
2274,0.02651,65,18,18,0.1
2275,0.035655,64,25,25,0.1
2276,0.026097,79,17,17,0.1
2277,0.032431,79,22,22,0.1
2278,0.025056,79,17,17,0.1
2279,0.035899,78,25,25,0.1
2280,0.023577,73,16,16,0.1
2281,0.029275,86,20,20,0.1
2282,0.027896,82,19,19,0.1
2283,0.023645,80,16,16,0.1
2284,0.026109,70,18,18,0.1
2285,0.024754,73,17,17,0.1
2286,0.025092,67,17,17,0.1
2287,0.031862,70,22,22,0.1
2288,0.032179,67,21,21,0.1
2289,0.04276,79,24,24,0.1
2290,0.03107,85,19,19,0.1
2291,0.029877,71,20,20,0.1
2292,0.025156,69,17,17,0.1
2293,0.027023,77,18,18,0.1
2294,0.022143,73,15,15,0.1
2295,0.024812,73,17,17,0.1
2296,0.029254,62,20,20,0.1
2297,0.021447,66,15,15,0.1
2298,0.024785,71,17,17,0.1
2299,0.014756,71,10,10,0.1
2300,0.023216,67,16,16,0.1
2301,0.024743,79,17,17,0.1
2302,0.027299,64,19,19,0.1
2303,0.027905,76,19,19,0.1
2304,0.021372,74,14,14,0.1
2305,0.031722,84,22,22,0.1
2306,0.028764,71,20,20,0.1
2307,0.029074,75,20,20,0.1
2308,0.022481,70,15,15,0.1
2309,0.0343,83,23,23,0.1
2310,0.02822,65,19,19,0.1
2311,0.02955,77,20,20,0.1
2312,0.033996,77,23,23,0.1
2313,0.029628,77,20,20,0.1
2314,0.031504,80,22,22,0.1
2315,0.02084,73,14,14,0.1
2316,0.030208,71,21,21,0.1
2317,0.019257,67,12,12,0.1
2318,0.033387,79,23,23,0.1
2319,0.029955,79,20,20,0.1
2320,0.016195,62,11,11,0.1
2321,0.024835,65,17,17,0.1
2322,0.025844,67,18,18,0.1
2323,0.030661,79,21,21,0.1
2324,0.033264,90,23,23,0.1
2325,0.017729,69,11,11,0.1
2326,0.025475,81,17,17,0.1
2327,0.024704,69,16,16,0.1
2328,0.023485,80,15,15,0.1
2329,0.021706,69,14,14,0.1
2330,0.022619,76,13,13,0.1
2331,0.029096,66,17,17,0.1
2332,0.029379,71,19,19,0.1
2333,0.029121,73,19,19,0.1
2334,0.034593,85,19,19,0.1
2335,0.02872,76,15,15,0.1
2336,0.019345,75,12,12,0.1
2337,0.031848,69,21,21,0.1
2338,0.025158,59,17,17,0.1
2339,0.025941,82,17,17,0.1
2340,0.022097,78,15,15,0.1
2341,0.03049,86,21,21,0.1
2342,0.030718,81,21,21,0.1
2343,0.023524,75,16,16,0.1
2344,0.018438,67,12,12,0.1
2345,0.032173,75,22,22,0.1
2346,0.032027,81,22,22,0.1
2347,0.018559,72,12,12,0.1
2348,0.019355,78,13,13,0.1
2349,0.027288,62,19,19,0.1
2350,0.02664,84,18,18,0.1
2351,0.027874,84,19,19,0.1
2352,0.031567,70,22,22,0.1
2353,0.02772,77,19,19,0.1
2354,0.025246,86,17,17,0.1
2355,0.024152,78,16,16,0.1
2356,0.033017,79,22,22,0.1
2357,0.034065,70,21,21,0.1
2358,0.034179,87,23,23,0.1
2359,0.025301,77,17,17,0.1
2360,0.024664,72,17,17,0.1
2361,0.031972,79,22,22,0.1
2362,0.032758,73,22,22,0.1
2363,0.023745,78,16,16,0.1
2364,0.033359,69,22,22,0.1
2365,0.025555,70,14,14,0.1
2366,0.038638,78,22,22,0.1
2367,0.035286,60,21,21,0.1
2368,0.039963,73,24,24,0.1
2369,0.030082,74,18,18,0.1
2370,0.030351,76,18,18,0.1
2371,0.018933,64,11,11,0.1
2372,0.02194,69,13,13,0.1
2373,0.031856,86,19,19,0.1
2374,0.028606,82,17,17,0.1
2375,0.034854,76,21,21,0.1
2376,0.024039,73,14,14,0.1
2377,0.031418,72,19,19,0.1
2378,0.027417,79,19,19,0.1
2379,0.026145,74,18,18,0.1
2380,0.030694,75,21,21,0.1
2381,0.027341,76,19,19,0.1
2382,0.036621,79,21,21,0.1
2383,0.039012,73,22,22,0.1
2384,0.03466,70,20,20,0.1
2385,0.037423,68,22,22,0.1
2386,0.034642,74,20,20,0.1
2387,0.036217,75,21,21,0.1
2388,0.034763,73,20,20,0.1
2389,0.016937,69,9,9,0.1
2390,0.025557,78,14,14,0.1
2391,0.023218,66,13,13,0.1
2392,0.036481,85,21,21,0.1
2393,0.03153,81,18,18,0.1
2394,0.034329,72,20,20,0.1
2395,0.024269,76,14,14,0.1
2396,0.028179,74,19,19,0.1
2397,0.027874,74,19,19,0.1
2398,0.019641,77,13,13,0.1
2399,0.025385,68,17,17,0.1
2400,0.028066,72,19,19,0.1
2401,0.033876,80,19,19,0.1
2402,0.026539,73,17,17,0.1
2403,0.029473,78,19,19,0.1
2404,0.026791,70,18,18,0.1
2405,0.03195,78,22,22,0.1
2406,0.02079,68,14,14,0.1
2407,0.020306,65,13,13,0.1
2408,0.031952,85,22,22,0.1
2409,0.032608,74,22,22,0.1
2410,0.038433,74,18,18,0.1
2411,0.039946,71,22,22,0.1
2412,0.033309,64,19,19,0.1
2413,0.023064,75,13,13,0.1
2414,0.022091,68,14,14,0.1
2415,0.029148,73,20,20,0.1
2416,0.026793,80,18,18,0.1
2417,0.027755,73,19,19,0.1
2418,0.027052,72,18,18,0.1
2419,0.029413,73,20,20,0.1
2420,0.023555,78,16,16,0.1
2421,0.036614,84,21,21,0.1
2422,0.026519,76,15,15,0.1
2423,0.038594,82,23,23,0.1
2424,0.030138,76,18,18,0.1
2425,0.028216,66,17,17,0.1
2426,0.03191,83,19,19,0.1
2427,0.030916,80,18,18,0.1
2428,0.030317,74,18,18,0.1
2429,0.030266,68,19,19,0.1
2430,0.024571,81,17,17,0.1
2431,0.031623,77,22,22,0.1
2432,0.024886,66,17,17,0.1
2433,0.029962,76,21,21,0.1
2434,0.038769,71,21,21,0.1
2435,0.03527,63,21,21,0.1
2436,0.031082,75,16,16,0.1
2437,0.048831,72,20,20,0.1
2438,0.051938,90,20,20,0.1
2439,0.049043,71,23,23,0.1
2440,0.047732,78,21,21,0.1
2441,0.027552,69,15,15,0.1
2442,0.032395,63,18,18,0.1
2443,0.031575,80,17,17,0.1
2444,0.033672,75,18,18,0.1
2445,0.046093,80,25,25,0.1
2446,0.040348,87,23,23,0.1
2447,0.033483,83,18,18,0.1
2448,0.0294,66,19,19,0.1
2449,0.032605,82,21,21,0.1
2450,0.031646,74,19,19,0.1
2451,0.033463,61,21,21,0.1
2452,0.030982,77,20,20,0.1
2453,0.027539,74,18,18,0.1
2454,0.025146,64,16,16,0.1
2455,0.019131,65,12,12,0.1
2456,0.033362,72,20,20,0.1
2457,0.036696,73,20,20,0.1
2458,0.028057,71,16,16,0.1
2459,0.02473,64,14,14,0.1
2460,0.035318,74,21,21,0.1
2461,0.036983,74,22,22,0.1
2462,0.02927,72,17,17,0.1
2463,0.036608,83,20,20,0.1
2464,0.027796,76,15,15,0.1
2465,0.035426,71,18,18,0.1
2466,0.038297,78,19,19,0.1
2467,0.032662,70,16,16,0.1
2468,0.034273,70,19,19,0.1
2469,0.034987,74,19,19,0.1
2470,0.037324,78,20,20,0.1
2471,0.025327,70,14,14,0.1
2472,0.036449,75,20,20,0.1
2473,0.025224,63,14,14,0.1
2474,0.034767,74,20,20,0.1
2475,0.030029,74,17,17,0.1
2476,0.034789,60,18,18,0.1
2477,0.042315,70,23,23,0.1
2478,0.033054,63,20,20,0.1
2479,0.025111,70,16,16,0.1
2480,0.033863,77,20,20,0.1
2481,0.025477,71,14,14,0.1
2482,0.02649,71,15,15,0.1
2483,0.030408,64,18,18,0.1
2484,0.028119,75,20,20,0.1
2485,0.019614,73,14,14,0.1
2486,0.020777,61,15,15,0.1
2487,0.028944,58,21,21,0.1
2488,0.022344,67,16,16,0.1
2489,0.031998,84,23,23,0.1
2490,0.022656,73,16,16,0.1
2491,0.026605,74,18,18,0.1
2492,0.028593,67,20,20,0.1
2493,0.024525,66,17,17,0.1
2494,0.014019,65,9,9,0.1
2495,0.036082,79,21,21,0.1
2496,0.041975,91,24,24,0.1
2497,0.028067,77,16,16,0.1
2498,0.032823,68,19,19,0.1
2499,0.039534,81,23,23,0.1
2500,0.032144,69,19,19,0.1
2501,0.031641,66,18,18,0.1
2502,0.024671,77,14,14,0.1
2503,0.031849,77,18,18,0.1
2504,0.035117,80,20,20,0.1
2505,0.023235,71,12,12,0.1
2506,0.035634,77,20,20,0.1
2507,0.027414,70,16,16,0.1
2508,0.036258,74,22,22,0.1
2509,0.026609,72,16,16,0.1
2510,0.029395,79,19,19,0.1
2511,0.028822,81,20,20,0.1
2512,0.019048,66,13,13,0.1
2513,0.024663,78,17,17,0.1
2514,0.026189,73,18,18,0.1
2515,0.021801,83,15,15,0.1
2516,0.029372,68,21,21,0.1
2517,0.024152,79,17,17,0.1
2518,0.022474,69,16,16,0.1
2519,0.02545,76,18,18,0.1
2520,0.029155,72,21,21,0.1
2521,0.025824,83,18,18,0.1
2522,0.025863,66,18,18,0.1
2523,0.027508,78,19,19,0.1
2524,0.025897,79,18,18,0.1
2525,0.026511,69,19,19,0.1
2526,0.02844,70,20,20,0.1
2527,0.036019,70,21,21,0.1
2528,0.037886,71,22,22,0.1
2529,0.038125,86,22,22,0.1
2530,0.023501,79,16,16,0.1
2531,0.026891,80,18,18,0.1
2532,0.019484,69,13,13,0.1
2533,0.033201,80,23,23,0.1
2534,0.031102,67,20,20,0.1
2535,0.031256,71,20,20,0.1
2536,0.033535,70,23,23,0.1
2537,0.029963,67,21,21,0.1
2538,0.024615,82,17,17,0.1
2539,0.033244,78,24,24,0.1
2540,0.027186,73,19,19,0.1
2541,0.029375,78,19,19,0.1
2542,0.030378,57,18,18,0.1
2543,0.033965,70,20,20,0.1
2544,0.03257,69,19,19,0.1
2545,0.03076,77,18,18,0.1
2546,0.030636,68,18,18,0.1
2547,0.031703,77,19,19,0.1
2548,0.028501,77,17,17,0.1
2549,0.039491,92,24,24,0.1
2550,0.037021,70,19,19,0.1
2551,0.03294,74,17,17,0.1
2552,0.035112,76,20,20,0.1
2553,0.039567,84,23,23,0.1
2554,0.033983,76,19,19,0.1
2555,0.016494,65,9,9,0.1
2556,0.02629,71,15,15,0.1
2557,0.030569,72,18,18,0.1
2558,0.030403,75,18,18,0.1
2559,0.030285,78,19,19,0.1
2560,0.02343,72,16,16,0.1
2561,0.023595,66,16,16,0.1
2562,0.022458,76,15,15,0.1
2563,0.024226,68,17,17,0.1
2564,0.026282,75,18,18,0.1
2565,0.017349,56,12,12,0.1
2566,0.027299,79,19,19,0.1
2567,0.026495,67,19,19,0.1
2568,0.02402,78,17,17,0.1
2569,0.033972,92,24,24,0.1
2570,0.021825,76,15,15,0.1
2571,0.016103,61,11,11,0.1
2572,0.031415,77,22,22,0.1
2573,0.027692,83,19,19,0.1
2574,0.029123,72,20,20,0.1
2575,0.027659,67,19,19,0.1
2576,0.028946,71,20,20,0.1
2577,0.027838,64,19,19,0.1
2578,0.028168,59,16,16,0.1
2579,0.036603,77,21,21,0.1
2580,0.033459,77,19,19,0.1
2581,0.041833,67,24,24,0.1
2582,0.028797,77,16,16,0.1
2583,0.023496,65,13,13,0.1
2584,0.038027,68,22,22,0.1
2585,0.024636,71,16,16,0.1
2586,0.036116,76,25,25,0.1
2587,0.031959,83,22,22,0.1
2588,0.024928,74,17,17,0.1
2589,0.029735,78,21,21,0.1
2590,0.02137,70,15,15,0.1
2591,0.018566,69,13,13,0.1
2592,0.024586,72,17,17,0.1
2593,0.022997,77,16,16,0.1
2594,0.027532,67,20,20,0.1
2595,0.02439,82,17,17,0.1
2596,0.024055,77,16,16,0.1
2597,0.057031,71,19,19,0.1
2598,0.02556,72,11,11,0.1
2599,0.036381,73,16,16,0.1
2600,0.050722,77,21,21,0.1
2601,0.046778,83,20,20,0.1
2602,0.043964,82,19,19,0.1
2603,0.024032,66,12,12,0.1
2604,0.038384,82,21,21,0.1
2605,0.03596,74,22,22,0.1
2606,0.039531,70,21,21,0.1
2607,0.028572,66,15,15,0.1
2608,0.033739,74,18,18,0.1
2609,0.027377,87,14,14,0.1
2610,0.030987,82,16,16,0.1
2611,0.038728,73,21,21,0.1
