version,timestamp,agent_type,num_episodes,eval_interval,eval_episodes,num_players,deck_size,shuffle_cards,single_card_mode,observation_dim,num_actions,player_types,model_path,model_version_dir
09,2025-07-19 14:23:18,PPO,15000,200,5000,4,32,True,False,14,33,"ppo,random,random,random",/home/wasterix/OpenSpiel/open_spiel/Playground/models/selfplay_president_09/train/selfplay_president_09_agent_p0,/home/wasterix/OpenSpiel/open_spiel/Playground/models/selfplay_president_09/train
